ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,qc_log
U247,2015-07-02-D09-SO-2,DE231N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U248,2015-07-02-D09-SO-10,DE231N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U249,2015-07-14-D09-SO-21,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U250,2015-07-14-D09-SO-17,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U251,2015-07-02-D09-SO-4,DE231N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U252,2015-07-02-D09-SO-7,DE231N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U253,2015-07-02-D09-SO-9,DE231N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U254,2015-07-14-D09-SO-16,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U255,2015-07-14-D09-SO-19,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U224,2015-07-14-D09-SO-25,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U225,2015-07-14-D09-SO-29,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U226,2015-06-03-D10-SO-18,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U227,2015-06-03-D10-SO-13,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U228,2015-06-03-D10-SO-16,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U229,2015-06-03-D10-SO-11,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U261,2015-07-14-D09-SO-18,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U262,2015-07-14-D09-SO-26,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U263,2015-06-03-D10-SO-14,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U264,2015-06-03-D10-SO-12,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U265,2015-06-03-D10-SO-17,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U256,2015-07-14-D09-SO-30,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U257,2015-06-03-D10-SO-15,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U258,2015-06-03-D10-SO-20,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U259,2015-06-03-D10-SO-19,DE152N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U260,2015-07-14-D09-SO-27,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U129,2015-07-14-D09-SO-20,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U230,2015-05-19-D08-SO-12,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U281,2015-05-19-D08-SO-19,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U284,2015-05-19-D08-SO-20,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U285,2015-05-19-D08-SO-15,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U286,2015-05-19-D08-SO-14,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U271,2015-06-04-D06-SO-15,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U272,2015-05-19-D08-SO-16,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U273,2015-05-19-D08-SO-13,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U274,2015-05-19-D08-SO-17,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U287,2015-06-04-D06-SO-11,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U288,2015-06-04-D06-SO-3,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U289,2015-06-04-D06-SO-14,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U290,2015-05-15-D03-SO-20,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U291,2015-05-15-D03-SO-15,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U266,2015-06-04-D06-SO-6,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U267,2015-06-04-D06-SO-1,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U268,2015-05-15-D03-SO-11,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U269,2015-05-15-D03-SO-13,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U270,2015-05-15-D03-SO-17,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U275,2015-06-04-D06-SO-5,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U276,2015-06-04-D06-SO-4,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U277,2015-06-04-D06-SO-7,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U278,2015-05-15-D03-SO-16,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U279,2015-05-15-D03-SO-19,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U130,2015-06-04-D06-SO-2,DE158N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U292,2015-05-16-D07-SO-22,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U293,2015-05-16-D07-SO-26,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U294,2015-05-16-D07-SO-25,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U295,2015-05-16-D07-SO-24,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U296,2015-05-16-D06-SO-17,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U297,2015-05-16-D06-SO-14,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U311,2015-05-16-D07-SO-29,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U312,2015-05-16-D07-SO-21,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U313,2015-05-16-D07-SO-30,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U315,2015-05-16-D06-SO-16,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U280,2015-05-15-D03-SO-18,DE105N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U301,2015-05-16-D07-SO-27,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U302,2015-05-16-D07-SO-23,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U303,2015-05-16-D07-SO-28,DE107N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U304,2015-05-16-D06-SO-19,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U305,2015-05-16-D06-SO-18,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U298,2015-05-16-D06-SO-15,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U299,2015-05-24-D09-SO-26,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U300,2015-05-24-D09-SO-30,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U331,2015-05-24-D09-SO-22,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U332,2015-05-24-D09-SO-25,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U333,2015-05-24-D09-SO-29,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U334,2015-05-26-D09-SO-9,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U316,2015-05-16-D06-SO-12,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U317,2015-05-24-D09-SO-28,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U318,2015-05-24-D09-SO-24,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U319,2015-05-24-D09-SO-21,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U320,2015-05-26-D09-SO-8,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U306,2015-05-16-D06-SO-11,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U307,2015-05-24-D09-SO-27,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U308,2015-05-24-D09-SO-23,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U309,2015-05-26-D09-SO-6,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U310,2015-05-26-D09-SO-10,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U341,2015-05-26-D09-SO-7,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U321,2015-05-16-D06-SO-13,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U335,2015-05-26-D09-SO-1,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U336,2015-05-26-D09-SO-5,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U337,2015-05-12-D01-SO-4,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U338,2015-05-12-D01-SO-10,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U339,2015-05-12-D01-SO-5,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U340,2015-05-12-D01-SO-2,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U361,2015-05-20-D09-SO-20,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U351,2015-05-26-D09-SO-3,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U352,2015-05-12-D01-SO-3,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U353,2015-05-12-D01-SO-9,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U354,2015-05-12-D01-SO-6,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U355,2015-05-20-D09-SO-15,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U356,2015-05-20-D09-SO-17,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U342,2015-05-26-D09-SO-2,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U343,2015-05-26-D09-SO-4,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U344,2015-05-12-D01-SO-1,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U345,2015-05-12-D01-SO-7,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U346,2015-05-12-D01-SO-8,DE100N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U347,2015-05-20-D09-SO-19,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U348,2015-05-20-D09-SO-13,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U362,2015-05-20-D09-SO-16,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U363,2015-05-20-D09-SO-18,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U364,2015-05-15-D02-SO-11,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U365,2015-05-15-D02-SO-20,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U366,2015-05-15-D02-SO-16,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U367,2015-05-15-D02-SO-3,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U357,2015-05-20-D09-SO-14,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U358,2015-05-15-D02-SO-15,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U359,2015-05-15-D02-SO-13,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U360,2015-05-15-D02-SO-18,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U381,2015-05-18-D05-SO-6,DE110N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U349,2015-05-20-D09-SO-12,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U350,2015-05-20-D09-SO-11,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U371,2015-05-15-D02-SO-14,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U372,2015-05-15-D02-SO-17,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U373,2015-05-15-D02-SO-12,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U374,2015-05-15-D02-SO-19,DE104N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U368,2015-05-18-D05-SO-1,DE110N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U369,2015-05-18-D05-SO-2,DE110N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U370,2015-05-18-D05-SO-4,DE110N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U391,2015-05-14-D04-SO-30,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U392,2015-05-14-D04-SO-23,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U393,2015-05-14-D04-SO-29,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U382,2015-05-18-D05-SO-5,DE110N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U383,2015-05-18-D05-SO-3,DE110N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U384,2015-05-14-D04-SO-26,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U385,2015-05-14-D04-SO-22,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U386,2015-05-14-D04-SO-21,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U394,2015-05-23-D08-SO-17,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U395,2015-05-14-D04-SO-24,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U396,2015-05-23-D08-SO-20,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U397,2015-05-23-D08-SO-11,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U398,2015-05-23-D08-SO-12,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U399,2015-05-21-D03-SO-1,DE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U400,2015-05-26-D10-SO-19,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U387,2015-05-14-D04-SO-28,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U388,2015-05-14-D04-SO-25,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U389,2015-05-14-D04-SO-27,DE102N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U390,2015-05-23-D08-SO-16,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U411,2015-05-21-D03-SO-2,DE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U412,2015-05-26-D10-SO-17,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U375,2015-05-23-D08-SO-13,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U376,2015-05-23-D08-SO-19,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U377,2015-05-23-D08-SO-18,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U378,2015-05-23-D08-SO-15,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U379,2015-05-23-D08-SO-14,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U380,2015-05-23-D08-SO-1,DE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U401,2015-05-21-D03-SO-3,DE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U421,2015-05-26-D10-SO-18,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U422,2015-05-26-D10-SO-16,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U423,2015-05-26-D10-SO-12,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U424,2015-05-26-D10-SO-20,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U425,2015-05-13-D02-SO-10,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U426,2015-05-13-D02-SO-5,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U413,2015-05-26-D10-SO-15,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U414,2015-05-26-D10-SO-11,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U415,2015-05-26-D10-SO-13,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U416,2015-05-26-D10-SO-14,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U417,2015-05-13-D02-SO-9,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U418,2015-05-13-D02-SO-1,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U419,2015-05-13-D02-SO-2,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U420,2015-05-13-D02-SO-4,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U431,2015-05-13-D02-SO-7,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U432,2015-05-30-D06-SO-21,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U322,2015-05-13-D02-SO-3,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U323,2015-05-13-D02-SO-8,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U324,2015-05-13-D02-SO-6,DE101N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U325,2015-05-30-D06-SO-22,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U427,2015-05-30-D06-SO-29,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U428,2015-05-30-D06-SO-27,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U429,2015-05-30-D06-SO-26,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U430,2015-05-30-D06-SO-23,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U441,2015-05-28-D09-SO-20,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U442,2015-05-28-D09-SO-18,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U433,2015-05-30-D06-SO-24,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U434,2015-05-30-D06-SO-25,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U435,2015-05-30-D06-SO-30,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U436,2015-05-28-D09-SO-16,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U437,2015-05-28-D09-SO-19,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U326,2015-05-30-D06-SO-28,DE140N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U443,2015-05-28-D09-SO-17,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U444,2015-05-28-D09-SO-11,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U445,2015-05-28-D09-SO-15,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U446,2015-06-01-D10-SO-29,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U447,2015-06-01-D10-SO-28,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U448,2015-06-01-D10-SO-26,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U449,2015-06-01-D10-SO-25,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U438,2015-05-28-D09-SO-12,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U439,2015-05-28-D09-SO-13,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U440,2015-06-01-D10-SO-30,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U451,2015-06-01-D10-SO-27,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U452,2015-06-01-D10-SO-21,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U453,2015-06-01-D10-SO-22,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U327,2015-05-28-D09-SO-14,DE139N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U402,2015-06-01-D10-SO-24,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U403,2015-05-28-D10-SO-18,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U404,2015-05-28-D10-SO-12,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U405,2015-05-28-D10-SO-15,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U406,2015-05-28-D10-SO-11,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U407,2015-05-28-D10-SO-17,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U450,2015-06-01-D10-SO-23,DE149N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U461,2015-05-28-D10-SO-19,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U462,2015-05-28-D10-SO-13,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U463,2015-05-28-D10-SO-14,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U464,2015-05-28-D10-SO-16,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U465,2015-05-28-D10-SO-20,DE137N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U466,2015-05-24-D11-SO-12,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U467,2015-05-24-D11-SO-14,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U468,2015-05-24-D11-SO-11,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U469,2015-05-24-D11-SO-17,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U470,2015-05-24-D11-SO-20,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U481,2015-06-17-D08-SO-11,DE194N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U408,2015-05-24-D11-SO-13,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U409,2015-05-24-D11-SO-16,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U410,2015-05-24-D11-SO-19,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U491,2015-05-24-D11-SO-18,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U492,2015-05-24-D11-SO-5,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U328,2015-05-24-D11-SO-15,DE120N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U482,2015-05-25-D08-SO-30,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U483,2015-05-25-D08-SO-21,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U484,2015-05-25-D08-SO-22,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U485,2015-05-25-D08-SO-25,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U486,2015-05-25-D08-SO-26,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U487,2015-06-01-D11-SO-18,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U488,2015-06-01-D11-SO-11,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U489,2015-06-01-D11-SO-13,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U493,2015-05-25-D08-SO-29,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U494,2015-05-25-D08-SO-23,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U495,2015-05-25-D08-SO-27,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U496,2015-05-25-D08-SO-24,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U497,2015-05-25-D08-SO-28,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U498,2015-06-01-D11-SO-12,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U499,2015-06-01-D11-SO-20,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U490,2015-06-01-D11-SO-15,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U511,2015-06-01-D11-SO-16,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U512,2015-06-01-D11-SO-17,DE150N3,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U513,2015-05-23-D10-SO-29,DE117N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U514,2015-05-23-D10-SO-26,DE117N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U515,2015-05-23-D10-SO-24,DE117N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U516,2015-05-18-D03-SO-19,DE109N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U454,2015-05-23-D10-SO-25,DE117N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U455,2015-05-23-D10-SO-27,DE117N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
