survey_id,school_number,school_sliders,school_poppers,school_dimpling
DE639,10,10,1,0
DE639,11,0,1,0
DE639,12,1,10,0
DE639,13,1,0,0
DE639,14,0,1,0
DE640,1,0,0,1
DE640,2,0,0,10
DE640,3,0,0,1
DE640,4,0,0,1
DE640,5,0,0,1
DE641,1,0,1,10
DE641,2,1,10,0
DE641,3,10,1,0
DE641,4,0,0,1
DE641,5,1,0,0
DE641,6,0,1,0
DE641,7,0,1,10
DE641,8,10,1,10
JE523,1,0,1,0
JE523,2,0,1,1
JE524,1,1,0,1
JE524,2,10,0,10
JE524,3,0,1,1
JE525,1,1,0,0
JE525,2,1,0,10
JE525,3,1,0,10
JE525,4,0,0,1
JE525,5,0,0,10
JE525,6,0,0,10
JE525,7,0,0,10
JE525,8,0,0,10
JE525,9,10,1,0
JE525,10,0,0,1
JE525,11,1,0,0
JE525,12,0,0,10
JE525,13,0,1,100
JE525,14,0,0,10
JE525,15,0,0,10
JE525,16,1,0,10
DE642,1,1,1,0
DE642,2,0,0,1
DE642,3,1,0,0
DE642,4,1,1,0
DE642,5,1,10,0
DE642,6,0,1,0
DE642,7,1,1,0
DE642,8,0,1,0
DE642,9,0,1,0
DE642,10,0,1,0
DE642,11,0,0,1
DE642,12,0,1,0
DE642,13,1,10,0
DE642,14,0,1,10
DE642,15,1,1,1
DE642,16,1,0,0
DE642,17,0,0,1
DE642,18,0,1,0
DE642,19,1,0,0
DE642,20,0,0,1
DE642,21,1,1,0
DE642,22,1,1,0
DE642,23,1,0,0
DE642,24,0,0,1
DE642,25,1,0,1
DE642,26,1,0,0
DE643,1,0,0,10
DE643,2,0,1,0
DE643,3,0,1,0
DE643,4,0,1,0
DE643,5,0,0,10
DE643,6,1,1,0
DE643,7,0,0,1
DE643,8,0,0,10
DE643,9,1,0,0
DE643,10,0,0,1
DE643,11,0,0,1
DE644,1,0,1,0
DE644,2,1,0,0
DE644,3,1,0,0
DE644,4,0,0,1
DE644,5,1,0,0
DE644,6,0,0,1
DE644,7,0,0,1
DE644,8,1,0,0
DE644,9,1,1,0
DE644,10,0,0,1
DE644,11,0,0,1
DE644,12,0,0,1
DE644,13,1,0,0
DE644,14,0,0,10
DE644,15,1,0,0
DE644,16,1,1,100
DE644,17,1,0,10
DE644,18,0,1,0
DE644,19,1,1,0
DE644,20,0,1,0
DE644,21,0,0,1
DE644,22,0,0,10
DE644,23,0,0,1
DE644,24,2,0,0
DE644,25,0,0,100
JE526,1,0,0,10
JE526,2,0,0,10
JE526,3,0,0,10
JE526,4,0,0,10
JE526,5,0,0,10
JE526,6,0,0,10
JE526,7,0,0,10
JE526,8,1,0,10
JE527,1,0,1,0
JE527,2,0,10,0
JE527,3,0,1,0
JE527,4,0,0,10
JE527,5,0,10,0
DE647,1,1,0,0
DE647,2,10,0,0
DE647,3,1,0,0
DE647,4,1,0,0
DE647,5,1,0,1
DE647,6,1,0,0
DE647,7,1,0,0
DE647,8,1,0,0
DE647,9,1,0,0
DE647,10,1,0,0
DE647,11,1,1,0
DE647,12,1,0,0
DE647,13,1,0,10
DE647,14,0,0,1
DE647,15,0,0,1
DE647,16,1,1,0
DE647,17,1,1,0
DE647,18,0,0,1
DE647,19,0,0,1
DE647,20,1,0,1
DE647,21,1,1,0
DE647,22,1,0,0
DE647,23,0,1,0
DE647,24,0,0,1
DE647,25,0,1,0
DE647,26,1,1,0
DE647,27,0,0,1
DE647,28,1,1,0
DE647,29,1,1,0
DE647,30,1,0,0
DE647,31,0,1,0
DE647,32,0,1,1
DE647,33,1,0,0
DE647,34,0,0,1
DE647,35,0,1,0
DE647,36,1,0,0
DE647,37,0,1,0
DE647,38,1,0,0
DE647,39,0,0,1
DE647,40,1,0,0
DE647,41,1,0,0
DE647,42,1,1,0
DE647,43,0,0,1
DE647,44,0,0,1
DE647,45,0,0,1
DE647,46,1,0,0
DE647,47,10,1,0
DE647,48,1,0,0
DE647,49,1,0,1
DE647,50,1,1,0
DE648,1,0,0,10
DE648,2,0,0,1
DE648,3,0,0,100
DE648,4,1,1,100
DE648,5,0,0,1
DE648,6,0,0,10
DE648,7,0,0,10
DE648,8,0,0,10
DE648,9,0,0,1
DE648,10,0,0,10
DE648,11,0,0,1
DE648,12,0,0,10
DE648,13,0,0,1
DE648,14,0,0,1
DE648,15,0,0,1
DE648,16,0,0,10
DE648,17,0,0,1
DE648,18,0,0,1
DE648,19,0,0,1
DE648,20,0,0,1
DE648,21,1,0,1
DE648,22,0,1,1
DE648,23,0,0,1
DE648,24,1,0,10
DE648,25,0,0,10
DE648,26,0,0,10
DE648,27,1,0,1
DE648,28,0,0,10
DE648,29,0,0,10
DE648,30,0,0,1
DE648,31,0,0,1
DE648,32,0,0,10
DE648,33,0,0,10
DE648,34,0,0,1
DE648,35,0,0,1
DE648,36,0,0,1
DE648,37,0,0,1
DE649,1,10,0,1
DE649,2,1,0,0
DE649,3,0,1,1
DE649,4,0,1,0
DE649,5,1,1,1
DE649,6,0,10,0
DE649,7,0,1,1
DE649,8,1,1,1
DE649,9,0,0,1
DE649,10,0,0,1
DE649,11,0,1,0
DE649,12,1,1,1
DE649,13,1,1,10
DE649,14,0,1,1
DE649,15,0,1,1
DE649,16,0,0,10
DE649,17,0,1,10
DE649,18,1,0,0
DE649,19,0,0,10
DE649,20,0,0,1
DE649,21,1,1,0
DE649,22,0,0,1
DE649,23,0,0,1
DE649,24,10,1,0
DE649,25,0,0,1
DE649,26,0,1,0
DE649,27,0,0,10
DE649,28,0,0,1
DE649,29,10,1,10
DE649,30,0,1,0
DE649,31,0,0,10
DE649,32,0,0,10
DE649,33,10,0,0
DE649,34,0,0,10
DE649,35,0,1,0
DE649,36,0,0,1
DE649,37,0,0,1
DE649,38,1,0,1
DE649,39,1,0,1
DE649,40,1,0,0
DE649,41,1,1,1
DE649,42,1,1,0
DE649,43,0,0,10
JE528,1,0,0,1
JE528,2,0,0,1
JE528,3,0,0,1
JE528,4,0,1,1
JE528,5,1,1,10
JE528,6,0,1,0
JE529,1,0,0,1
JE529,2,1,10,0
JE529,3,1,0,10
JE529,4,0,1,0
JE529,5,0,0,1
JE529,6,0,0,1
JE529,7,0,0,10
JE529,8,0,1,0
JE529,9,10,1,10
JE529,10,0,1,10
JE529,11,1,1,1
DE645,1,0,0,1
DE645,2,1,1,0
DE645,3,1,0,0
DE645,4,1,0,0
DE646,1,0,0,1
DE646,2,0,1,0
DE650,1,0,0,1
DE651,1,0,0,1
DE651,2,0,1,0
DE651,3,0,1,10
DE651,4,0,0,1
DE651,5,0,1,0
DE651,6,1,0,0
DE652,1,0,1,0
DE652,2,0,0,1
DE652,3,0,0,1
DE652,4,0,1,0
DE652,5,0,1,0
DE652,6,0,0,1
DE652,7,0,0,1
DE652,8,0,0,10
DE652,9,0,1,1
DE652,10,1,1,0
DE652,11,0,0,1
DE700,1,0,1,0
DE700,2,0,10,10
DE700,3,1,100,0
DE701,1,0,10,0
DE701,2,0,1,0
DE701,3,0,0,1
DE702,1,0,1,0
DE702,2,0,1,0
DE702,3,0,1,0
DE702,4,0,1,0
DE702,5,0,1,0
DE703,1,0,1,0
DE703,2,0,1,0
DE703,3,0,1,0
DE703,4,0,1,0
DE703,5,0,1,0
DE703,6,0,1,0
DE703,7,0,1,0
DE703,8,0,10,0
DE703,9,0,10,0
DE703,10,1,1,0
DE703,11,1,10,0
DE703,12,0,1,0
DE703,13,1,1,0
DE703,14,0,1,0
DE703,15,10,10,0
DE703,16,1,0,0
DE703,17,0,1,0
DE703,18,0,1,0
DE703,19,0,1,0
DE703,20,0,1,0
DE703,21,0,1,0
DE703,22,0,1,0
DE703,23,1,0,0
DE703,24,0,1,0
DE703,25,0,1,0
DE703,26,1,0,0
DE704,1,0,1,0
DE704,2,0,1,0
DE704,3,0,1,0
DE704,4,0,1,0
DE704,5,0,1,0
DE704,6,0,1,0
DE704,7,0,1,0
DE704,8,0,10,0
DE704,9,1,1,0
DE704,10,0,1,0
DE704,11,0,1,0
DE704,12,0,1,0
DE706,1,0,10,0
DE706,2,0,1,0
DE706,3,0,1,0
DE706,4,0,1,0
DE706,5,0,1,0
DE706,6,0,1,0
DE706,7,0,1,0
DE706,8,1,0,0
DE706,9,1,0,0
DE706,10,1,1,0
DE706,11,1,0,0
DE706,12,1,0,0
DE706,13,1,0,0
DE706,14,1,0,0
DE706,15,1,0,0
DE706,16,0,1,0
DE706,17,0,1,0
DE706,18,1,1,0
DE706,19,1,1,0
DE706,20,0,1,0
DE706,21,1,0,0
DE706,22,1,0,0
DE706,23,1,0,0
DE706,24,1,0,0
DE706,25,1,0,0
DE706,26,1,1,0
DE706,27,1,0,0
DE706,28,1,10,0
DE706,29,0,1,0
DE706,30,0,1,0
DE706,31,0,1,0
DE706,32,0,1,0
DE706,33,1,0,0
DE706,34,0,1,0
DE706,35,0,1,0
DE706,36,0,0,1
DE706,37,0,1,0
DE706,38,1,0,0
DE706,39,1,0,0
DE706,40,1,0,0
DE706,41,0,1,0
DE706,42,1,0,0
DE706,43,0,1,0
DE707,1,0,1,0
DE707,2,1,0,1
DE707,3,1,1,0
DE707,4,0,1,0
DE707,5,0,1,0
DE707,6,1,0,0
DE707,7,0,1,0
DE707,8,0,1,0
DE707,9,0,1,0
DE708,1,0,1,0
DE708,2,0,1,0
DE708,3,0,1,0
DE708,4,0,1,0
DE708,5,1,0,0
DE709,1,0,1,0
DE709,2,0,1,0
DE709,3,0,1,0
DE709,4,0,10,0
DE709,5,0,1,0
DE709,6,0,1,0
DE709,7,0,10,0
DE709,8,0,1,0
DE709,9,0,1,0
DE709,10,1,0,0
DE709,11,0,1,0
DE709,12,0,1,0
DE709,13,0,0,10
DE709,14,0,1,0
DE709,15,0,1,0
DE709,16,0,0,100
DE709,17,0,0,10
DE709,18,1,0,0
DE709,19,0,1,100
DE709,20,1,1,10
DE709,21,0,1,0
DE709,22,0,0,10
DE709,23,0,0,10
DE709,24,0,1,0
DE709,25,0,0,1
DE709,26,0,0,1
DE709,27,0,1,0
DE709,28,0,0,10
DE709,29,0,0,1
DE710,1,0,0,1
DE710,2,0,0,10
DE710,3,0,1,10
DE710,4,0,0,1
DE710,5,0,0,10
DE710,6,0,1,0
DE710,7,0,1,0
DE710,8,0,10,10
DE710,9,0,1,1
DE710,10,0,1,1
DE710,11,1,1,1000
DE710,12,0,1,0
DE710,13,0,1,0
DE710,14,0,1,0
DE711,1,1,0,10
DE711,2,1,0,0
DE711,3,1,0,0
DE711,4,0,0,1
DE711,5,10,10,0
DE711,6,0,10,0
DE711,7,10,10,10
DE711,8,0,10,1
DE711,9,0,0,10
DE711,10,0,0,10
DE711,11,0,0,1
DE711,12,0,1,10
DE711,13,1,1,0
DE711,14,1,1,0
DE711,15,1,1,10
DE711,16,0,1,0
DE711,17,10,0,0
DE711,18,0,1,0
DE711,19,0,0,1
DE711,20,0,0,1
DE711,21,10,10,1
DE711,22,1,0,0
DE711,23,0,0,1
DE711,24,0,1,0
DE711,25,10,10,0
DE711,26,1,0,0
DE711,27,1,10,0
DE711,28,10,1,0
DE711,29,1,1,0
DE711,30,1,1,0
DE711,31,1,1,0
DE711,32,1,0,0
DE711,33,10,0,0
DE711,34,0,1,1
DE711,35,1,1,0
DE711,36,1,0,0
DE711,37,1,10,0
DE711,38,0,0,10
DE711,39,10,10,0
DE711,40,10,10,0
DE711,41,0,1,0
DE711,42,1,10,0
DE711,43,0,10,0
DE711,44,1,10,0
DE711,45,1,1,0
DE711,46,1,1,10
DE711,47,10,1,0
DE711,48,100,10,10
DE711,49,0,10,0
DE711,50,10,100,10
DE711,51,0,1,0
DE711,52,10,0,0
DE711,53,0,1,0
DE712,1,1,1,0
DE712,2,0,0,1
DE712,3,1,0,10
DE712,4,1,0,0
DE712,5,1,0,0
DE712,6,1,0,0
DE712,7,1,10,0
DE712,8,0,10,0
DE712,9,1,0,0
DE712,10,0,1,0
DE713,1,0,1,0
DE713,2,0,0,10
DE713,3,0,0,1
DE713,4,0,1,0
DE713,5,0,1,0
DE713,6,0,10,0
DE713,7,0,0,1
DE713,8,0,0,10
DE713,9,0,1,0
DE713,10,0,0,10
DE713,11,1,0,10
DE713,12,0,0,10
DE713,13,0,1,0
DE713,14,0,0,10
DE713,15,0,0,10
DE713,16,0,0,10
DE713,17,0,0,10
DE713,18,0,1,0
DE713,19,0,0,1
DE713,20,0,1,0
DE713,21,0,0,1
DE713,22,0,0,10
DE713,23,0,0,10
DE713,24,1,0,0
DE713,25,0,0,10
DE713,26,0,100,0
DE713,27,0,0,1
DE713,28,0,0,1
DE713,29,1,10,0
DE713,30,0,0,1
DE713,31,0,0,10
DE713,32,1,0,10
DE713,33,1,1,0
DE713,34,0,0,1
DE713,35,0,0,1
DE713,36,0,10,0
DE713,37,0,0,100
DE713,38,0,0,1
DE713,39,0,1,0
DE713,40,0,0,1
DE713,41,0,0,1
DE713,42,0,0,1
DE713,43,0,0,1
DE713,44,1,0,0
DE713,45,1,0,100
DE713,46,0,0,10
DE713,47,1,10,0
DE713,48,0,0,1
DE713,49,0,0,1
DE713,50,0,0,1
DE713,51,0,1,0
DE713,52,0,0,1
DE714,1,0,1,0
DE714,2,1,1,0
DE714,3,0,1,0
DE714,4,0,1,0
DE714,5,0,1,0
DE714,6,0,0,1
DE714,7,1,0,0
DE714,8,0,1,0
DE714,9,1,0,0
DE714,10,0,10,1
DE714,11,0,1,0
DE714,12,0,1,0
DE714,13,0,10,0
DE714,14,0,1,1
DE714,15,0,1,0
DE714,16,0,1,1
DE714,17,0,1,0
DE714,18,1,0,0
DE714,19,0,1,10
DE714,20,0,1,0
DE714,21,0,1,1
DE714,22,0,1,0
DE714,23,0,1,0
DE714,24,1,0,0
DE714,25,1,0,0
DE714,26,0,1,0
DE714,27,0,1,0
DE714,28,1,0,0
DE714,29,1,1,0
DE714,30,0,1,0
DE714,31,0,10,0
DE714,32,0,1,0
DE714,33,1,0,0
DE714,34,0,0,1
DE714,35,1,1,0
DE714,36,1,0,1
DE714,37,0,1,0
DE714,38,0,1,0
DE714,39,1,1,1
DE714,40,0,10,0
DE714,41,0,1,0
DE714,42,0,1,0
DE714,43,1,10,0
DE714,44,0,1,0
DE714,45,1,0,0
DE714,46,1,10,0
DE714,47,0,1,0
DE715,1,0,10,0
DE715,2,0,0,10
DE715,3,0,10,0
DE715,4,0,0,1
DE715,5,0,0,1
DE715,6,0,1,0
DE715,7,1,0,1
DE715,8,0,0,1
DE715,9,0,1,10
DE715,10,0,10,0
DE715,11,0,10,0
DE715,12,0,10,0
DE715,13,0,0,10
DE715,14,0,1,1
DE715,15,0,10,100
DE715,16,0,10,1
DE715,17,0,1,1
DE715,18,0,1,0
DE715,19,0,1,0
DE715,20,0,0,1
DE715,21,0,1,1
DE715,22,0,10,0
DE715,23,0,1,0
DE715,24,0,10,10
DE715,25,0,10,10
DE715,26,0,0,1
DE715,27,0,10,0
DE715,28,0,0,10
DE715,29,0,1,1
DE715,30,0,0,1
DE715,31,1,0,10
DE715,32,0,10,10
DE715,33,0,1,10
DE715,34,0,1,10
DE715,35,0,1,0
DE715,36,0,0,1
DE715,37,0,1,0
DE715,38,0,10,10
DE715,39,0,0,10
DE715,40,0,0,1
DE715,41,0,1,0
DE715,42,0,1,10
DE715,43,0,0,1
DE715,44,0,0,1
DE715,45,0,1,0
DE715,46,0,1,1
DE715,47,0,0,10
DE715,48,0,1,0
DE715,49,0,0,10
DE715,50,0,0,10
DE715,51,0,0,1
DE715,52,0,1,0
DE715,53,0,0,1
DE715,54,0,0,10
DE715,55,0,0,1
DE715,56,0,0,10
DE715,57,0,1,0
DE715,58,0,1,1
DE715,59,0,1,0
DE715,60,0,0,1
DE715,61,0,10,1
DE715,62,0,1,1
DE715,63,0,0,1
DE715,64,0,1,0
DE715,65,1,0,0
DE715,66,0,1,1
DE715,67,0,0,10
DE715,68,1,1,0
DE715,69,0,0,1
DE715,70,0,1,0
DE715,71,0,0,10
DE715,72,0,1,0
DE715,73,0,0,1
DE715,74,0,0,1
DE715,75,0,1,0
DE715,76,0,10,10
DE715,77,0,0,1
DE715,78,0,1,0
DE715,79,0,0,1
DE715,80,0,1,10
DE716,1,0,1,1
DE716,2,0,1,10
DE716,3,0,1,0
DE716,4,0,1,0
DE717,1,0,1,0
DE717,2,0,1,0
DE717,3,0,1,0
DE717,4,1,10,0
DE718,1,0,1,0
DE718,2,0,1,0
DE718,3,0,1,10
DE718,4,0,1,0
DE718,5,0,1,0
DE718,6,0,0,1
DE718,7,0,1,0
DE718,8,0,1,0
DE718,9,0,1,0
DE718,10,0,0,1
DE718,11,0,1,0
DE718,12,0,1,0
DE718,13,0,1,0
DE718,14,0,1,0
DE718,15,0,1,0
DE718,16,0,1,0
DE718,17,0,1,0
DE718,18,0,1,0
DE718,19,0,1,0
DE718,20,0,1,0
DE718,21,0,1,0
DE718,22,0,10,0
DE718,23,0,0,1
DE718,24,0,0,1
DE718,25,0,1,0
DE718,26,0,1,0
DE718,27,0,1,0
DE718,28,0,0,1
DE718,29,0,0,1
DE718,30,0,1,0
DE718,31,0,0,1
DE718,32,0,1,0
DE718,33,0,1,0
DE718,34,0,0,1
DE718,35,0,0,1
DE718,36,0,1,1
DE718,37,0,0,1
DE718,38,0,1,0
DE718,39,0,1,0
DE718,40,0,1,0
DE718,41,0,0,1
DE718,42,1,0,1
DE718,43,0,1,0
DE718,44,0,1,0
DE718,45,0,1,0
DE720,1,0,1,0
DE720,2,0,0,10
DE720,3,0,1,1
DE720,4,1,0,0
DE720,5,0,0,1
DE721,1,0,1,0
DE721,2,0,0,1
DE721,3,0,1,0
DE721,4,0,1,0
DE721,5,0,0,1
DE721,6,0,0,1
DE721,7,0,0,1
DE721,8,0,0,1
DE721,9,0,1,0
DE721,10,0,1,0
DE721,11,0,1,0
DE721,12,0,1,0
DE721,13,0,1,0
DE721,14,0,1,0
DE721,15,0,0,1
DE721,16,0,1,0
DE721,17,0,1,0
DE721,18,0,1,0
DE721,19,0,1,0
DE721,20,1,0,0
DE721,21,0,0,1
DE721,22,0,1,0
DE721,23,0,0,1
DE721,24,0,1,0
DE721,25,0,1,0
DE721,26,0,0,1
DE721,27,0,0,1
DE721,28,1,1,0
DE721,29,0,1,0
DE721,30,1,1,0
DE721,31,0,1,0
DE721,32,0,1,0
DE721,33,1,0,0
DE721,34,0,1,0
DE721,35,0,1,0
DE721,36,0,0,1
DE721,37,0,1,0
DE721,38,0,10,0
DE721,39,1,0,0
DE721,40,0,1,0
DE721,41,1,1,0
DE721,42,0,1,0
DE721,43,0,1,0
DE721,44,0,1,0
DE721,45,0,1,0
DE721,46,0,1,0
DE721,47,0,1,0
DE722,1,0,1,0
DE722,2,0,1,0
DE722,3,0,1,0
DE722,4,0,1,0
DE722,5,0,1,0
DE722,6,0,1,0
DE722,7,0,1,0
DE722,8,0,1,0
DE722,9,0,1,0
DE722,10,0,1,0
