survey_date,site_id,gather_lat,gather_long,ysi_unit_sn,sampling_bout,line_out_depth,collected,temperature,salinity,quality_level,quality_log,
2016-06-17,J02,NA,NA,15C100324,1,0,2016-06-17 10:07:00 PST,9.7,32,Technician,1: Added 2018-07-16 JG,
2016-06-17,J02,NA,NA,15C100324,1,1,2016-06-17 10:07:00 PST,9.8,31.9,Technician,1: Added 2018-07-16 JG,
2016-06-17,J01,NA,NA,15C100324,1,1,2016-06-17 15:45:00 PST,10.5,31.8,Technician,1: Added 2018-07-16 JG,
2016-06-17,J01,NA,NA,15C100324,1,0,2016-06-17 15:45:00 PST,10.7,31.8,Technician,1: Added 2018-07-16 JG,
2016-06-18,J09,50.543119,-126.815234,15C100324,1,0,2016-06-18 08:23:00 PST,10.3,31.9,Technician,NA,
2016-06-18,J09,50.543119,-126.815234,15C100324,1,1,2016-06-18 08:24:00 PST,10.3,31.8,Technician,NA,
2016-06-18,J10,50.558074,-126.732083,15C100324,1,0,2016-06-18 12:34:00 PST,10.6,31.5,Technician,1: Changed Salinity from 31.6 (2018-07-16 JG),
2016-06-18,J10,50.558074,-126.732083,15C100324,1,1,2016-06-18 12:34:00 PST,10.3,31.5,Technician,NA,
2016-06-18,J03,50.542807,-126.643504,15C100324,1,0,2016-06-18 15:29:00 PST,11.2,31.3,Technician,NA,
2016-06-18,J03,50.542807,-126.643504,15C100324,1,1,2016-06-18 15:29:00 PST,11.2,31.3,Technician,NA,
2016-06-19,J06,50.477259,-126.028492,15C100324,1,1,2016-06-19 05:32:00 PST,10.6,30.4,Technician,NA,
2016-06-19,J04,50.526809,-126.388143,15C100324,1,0,2016-06-19 06:45:00 PST,10.3,29.7,Technician,NA,
2016-06-19,J04,50.526809,-126.388143,15C100324,1,1,2016-06-19 06:45:00 PST,10.3,29.9,Technician,NA,
2016-06-19,J08,NA,NA,15C100324,1,0,2016-06-19 09:21:00 PST,10.6,30.3,Technician,NA,
2016-06-19,J08,NA,NA,15C100324,1,1,2016-06-19 09:22:00 PST,10.6,30.4,Technician,NA,
2016-06-19,J05,50.506215,-126.242144,15C100324,1,0,2016-06-19 11:22:00 PST,10.2,30.7,Technician,NA,
2016-06-19,J05,50.506215,-126.242144,15C100324,1,1,2016-06-19 11:22:00 PST,10.2,30.7,Technician,1: Changed Salinity from 30.2 (2018-07-16 JG),
2016-06-19,J06,50.477259,-126.028492,15C100324,1,0,2016-06-19 15:32:00 PST,11.6,30.3,Technician,NA,
2016-06-20,J07,NA,NA,15C100324,1,1,2016-06-20 07:18:00 PST,10.3,30.7,Technician,1: Changed Line Out from 5 (2018-07-16 JG),
2016-06-20,J07,NA,NA,15C100324,1,0,2016-06-20 07:18:00 PST,10.3,30.4,Technician,NA,
2016-06-21,D09,50.306633,-125.331092,15B102233,2,0,2016-06-21 07:33:00 PST,11.6,28.4,Technician,NA,
2016-06-21,D09,50.306633,-125.331092,15B102233,2,1,2016-06-21 07:33:00 PST,11.5,28.5,Technician,NA,
2016-06-21,D22,50.244053,-125.397317,15B102233,1,0,2016-06-21 14:37:00 PST,11.4,28.7,Technician,NA,
2016-06-21,D22,50.244053,-125.397317,15B102233,1,1,2016-06-21 14:37:00 PST,11.3,28.8,Technician,1: Changed Temperature from 28.8 and Salinity from 11.3 (2018-07-16 JG),
2016-06-21,D27,50.274387,-125.377743,15B102233,1,0,2016-06-21 16:06:00 PST,11.2,29,Technician,NA,
2016-06-21,D27,50.274387,-125.377743,15B102233,1,1,2016-06-21 16:06:00 PST,11.2,29,Technician,NA,
2016-06-22,D21,NA,NA,15B102233,1,0,2016-06-22 08:59:00 PST,11.4,28.8,Technician,NA,
2016-06-22,D21,NA,NA,15B102233,1,1,2016-06-22 08:59:00 PST,11.3,28.7,Technician,NA,
2016-06-22,D28,50.390115,-125.613656,15B102233,1,1,2016-06-22 11:20:00 PST,10.9,29.5,Technician,NA,
2016-06-22,D28,50.390115,-125.613656,15B102233,1,0,2016-06-22 11:20:00 PST,10.9,29.5,Technician,NA,
2016-06-22,D20,50.458911,-125.36509,15B102233,1,1,2016-06-22 14:37:00 PST,11.5,26.9,Technician,NA,
2016-06-22,D20,50.458911,-125.36509,15B102233,1,0,2016-06-22 14:37:00 PST,12.4,22.9,Technician,NA,
2016-06-23,D07,NA,NA,15B102233,1,0,2016-06-23 06:37:00 PST,16.4,25.4,Technician,NA,
2016-06-23,D07,NA,NA,15B102233,1,1,2016-06-23 06:37:00 PST,16.4,25.5,Technician,NA,
2016-06-23,D08,50.319523,-125.041937,15B102233,1,0,2016-06-23 08:46:00 PST,16.9,19.1,Technician,NA,
2016-06-23,D08,50.319523,-125.041937,15B102233,1,1,2016-06-23 08:46:00 PST,17,19.6,Technician,NA,
2016-06-23,D24,NA,NA,15B102233,1,0,2016-06-23 12:04:00 PST,15,26.4,Technician,NA,
2016-06-23,D24,NA,NA,15B102233,1,1,2016-06-23 12:04:00 PST,14.9,26.3,Technician,NA,
2016-06-23,J09,NA,NA,15C100324,1,1,2016-06-23 12:30:00 PST,10.1,31,Technician,NA,
2016-06-23,J09,NA,NA,15C100324,1,0,2016-06-23 12:30:00 PST,10.4,30.1,Technician,NA,
2016-06-23,J10,50.557713,-126.732422,15C100324,1,1,2016-06-23 15:26:00 PST,10.6,30.6,Technician,NA,
2016-06-23,J10,50.557713,-126.732422,15C100324,1,0,2016-06-23 15:26:00 PST,10.8,30.5,Technician,NA,
2016-06-23,J03,50.545906,-126.665784,15C100324,1,1,2016-06-23 18:05:00 PST,10.5,30.7,Technician,NA,
2016-06-23,J03,50.545906,-126.665784,15C100324,1,0,2016-06-23 18:05:00 PST,10.7,30.7,Technician,NA,
2016-06-24,J01,50.580685,-126.721841,15C100324,1,0,2016-06-24 05:39:00 PST,9.9,31,Technician,1: Changed Temperature from 9.8 (2018-07-16 JG),
2016-06-24,J01,50.580685,-126.721841,15C100324,1,1,2016-06-24 05:39:00 PST,9.7,31.1,Technician,NA,
2016-06-24,J02,50.60198,-126.702293,15C100324,1,1,2016-06-24 07:49:00 PST,9.8,30.6,Raw,1: Added missing data to portal 2019-08-18 JG,
2016-06-24,J02,50.60198,-126.702293,15C100324,1,0,2016-06-24 07:49:00 PST,9.8,30.6,Technician,NA,
2016-06-24,D25,NA,NA,15B102233,1,0,2016-06-24 08:21:00 PST,16.6,22.5,Technician,1: Added 2018-07-19 JG,
2016-06-24,D25,NA,NA,15B102233,1,1,2016-06-24 08:21:00 PST,16.5,22.6,Technician,1: Added 2018-07-19 JG,
2016-06-24,D26,NA,NA,15B102233,1,0,2016-06-24 10:26:00 PST,15.5,25.7,Technician,1: Added 2018-07-19 JG,
2016-06-24,D26,NA,NA,15B102233,1,1,2016-06-24 10:26:00 PST,14.1,26.6,Technician,1: Added 2018-07-19 JG,
2016-06-24,D04,NA,NA,15B102233,1,1,2016-06-24 12:03:00 PST,16.9,24,Technician,1: Added 2018-07-19 JG,
2016-06-24,D04,NA,NA,15B102233,1,0,2016-06-24 12:03:00 PST,17.3,23.6,Technician,1: Added 2018-07-19 JG,
2016-06-24,J04,50.525978,-126.387109,15C100324,1,1,2016-06-24 12:21:00 PST,10.2,30.4,Technician,NA,
2016-06-24,J04,50.525978,-126.387109,15C100324,1,0,2016-06-24 12:21:00 PST,10.5,30.1,Technician,NA,
2016-06-24,J02,50.60198,-126.702293,15C100324,1,1,2016-06-24 14:48:59 PST,9.8,30.6,Raw,1: Added missing data to portal 2019-08-18 JG,
2016-06-24,J08,50.48305,-126.404122,15C100324,1,0,2016-06-24 16:34:00 PST,10.3,30.4,Technician,NA,
2016-06-24,J08,50.48305,-126.404122,15C100324,1,1,2016-06-24 16:34:00 PST,10.3,30.4,Technician,NA,
2016-06-25,J06,50.475575,-126.02906,15C100324,1,0,2016-06-25 06:59:00 PST,10,30.6,Technician,NA,
2016-06-25,J06,50.475575,-126.02906,15C100324,1,1,2016-06-25 06:59:00 PST,9.9,30.7,Technician,NA,
2016-06-25,J07,50.45646,-126.118861,15C100324,1,0,2016-06-25 09:56:00 PST,10,30.6,Technician,NA,
2016-06-25,J07,50.45646,-126.118861,15C100324,1,1,2016-06-25 09:56:00 PST,10,30.7,Technician,NA,
2016-06-25,J05,50.498999,-126.202827,15C100324,1,0,2016-06-25 13:35:00 PST,10.2,30.7,Technician,NA,
2016-06-25,J05,50.498999,-126.202827,15C100324,1,1,2016-06-25 13:35:00 PST,10.2,30.7,Technician,NA,
2016-06-28,D24,50.240316,-125.119605,15B102233,1,0,2016-06-28 06:55:00 PST,16.3,19.5,Technician,NA,
2016-06-28,D24,50.240316,-125.119605,15B102233,1,1,2016-06-28 06:56:00 PST,15,22.1,Technician,NA,
2016-06-28,D08,50.31774,-125.045328,15B102233,1,0,2016-06-28 08:15:00 PST,18.7,17.5,Technician,NA,
2016-06-28,D08,50.31774,-125.045328,15B102233,1,1,2016-06-28 08:15:00 PST,18.6,18.4,Technician,NA,
2016-06-28,D07,50.190453,-125.143332,15B102233,1,1,2016-06-28 09:30:00 PST,17.8,24.5,Technician,NA,
2016-06-28,D07,50.190453,-125.143332,15B102233,1,0,2016-06-28 09:30:00 PST,17.8,24.5,Technician,NA,
2016-06-29,D27,50.274484,-125.377383,15B102233,1,0,2016-06-29 06:46:00 PST,11.3,28.9,Technician,NA,
2016-06-29,D27,50.274484,-125.377383,15B102233,1,1,2016-06-29 06:46:00 PST,11.3,28.9,Technician,NA,
2016-06-29,D22,NA,NA,15B102233,1,1,2016-06-29 07:22:00 PST,11.3,28.9,Technician,NA,
2016-06-29,D22,NA,NA,15B102233,1,0,2016-06-29 07:22:00 PST,11.3,28.9,Technician,NA,
2016-06-29,D09,50.307068,-125.329361,15B102233,1,0,2016-06-29 08:38:00 PST,11.9,28.5,Technician,NA,
2016-06-29,D09,50.307068,-125.329361,15B102233,1,1,2016-06-29 08:38:00 PST,11.8,28.5,Technician,NA,
2016-06-30,D21,50.379674,-125.373072,15B102233,1,0,2016-06-30 08:22:00 PST,11.1,28.4,Technician,NA,
2016-06-30,D21,50.379674,-125.373072,15B102233,1,1,2016-06-30 08:22:00 PST,11,28.4,Technician,NA,
2016-06-30,D11,50.348167,-125.455889,15B102233,1,0,2016-06-30 11:20:00 PST,11.6,28.7,Technician,NA,
2016-06-30,D11,50.348167,-125.455889,15B102233,1,1,2016-06-30 11:20:00 PST,11.4,28.7,Technician,NA,
2016-06-30,D28,50.387183,-125.618633,15B102233,1,1,2016-06-30 13:46:00 PST,11.5,28.6,Technician,NA,
2016-06-30,D28,50.387183,-125.618633,15B102233,1,0,2016-06-30 13:46:00 PST,12.1,28.8,Technician,NA,
2016-06-30,D20,50.461125,-125.364761,15B102233,1,1,2016-06-30 14:54:00 PST,12.4,27,Technician,NA,
2016-06-30,D20,50.461125,-125.364761,15B102233,1,0,2016-06-30 14:54:00 PST,15.8,19,Technician,NA,
2016-07-04,J01,50.580276,-126.721579,15C100324,1,1,2016-07-04 08:30:00 PST,9.7,30.1,Technician,1: Added 2018-07-16 JG,
2016-07-04,J01,50.580276,-126.721579,15C100324,1,0,2016-07-04 08:30:00 PST,9.7,30.1,Technician,1: Added 2018-07-16 JG,
2016-07-04,J03,50.54685,-126.671441,15C100324,1,0,2016-07-04 10:17:00 PST,10.3,29.6,Technician,1: Added 2018-07-16 JG,
2016-07-04,J03,50.54685,-126.671441,15C100324,1,1,2016-07-04 10:17:00 PST,10.2,29.6,Technician,1: Added 2018-07-16 JG,
2016-07-04,J10,50.543687,-126.794614,15C100324,1,0,2016-07-04 11:51:00 PST,10.4,29.6,Technician,1: Added 2018-07-16 JG,
2016-07-04,J10,50.543687,-126.794614,15C100324,1,1,2016-07-04 11:51:00 PST,10.4,29.6,Technician,1: Added 2018-07-16 JG,
2016-07-04,J02,50.601518,-126.703793,15C100324,1,1,2016-07-04 13:32:00 PST,10,29.4,Technician,1: Added 2018-07-16 JG,
2016-07-04,J02,50.601518,-126.703793,15C100324,1,0,2016-07-04 13:32:00 PST,10.1,29.3,Technician,1: Added 2018-07-16 JG,
2016-07-04,J09,NA,NA,15C100324,1,1,2016-07-04 15:10:00 PST,10,29.8,Technician,NA,
2016-07-04,J09,NA,NA,15C100324,1,0,2016-07-04 15:10:00 PST,10.4,29.7,Technician,NA,
2016-07-05,J04,50.526347,-126.389522,15C100324,1,0,2016-07-05 06:56:00 PST,10,31,Technician,NA,
2016-07-05,J04,50.526347,-126.389522,15C100324,1,1,2016-07-05 06:56:00 PST,10,31,Technician,NA,
2016-07-05,D08,NA,NA,15B102233,1,0,2016-07-05 07:18:00 PST,16.3,23.5,Technician,NA,
2016-07-05,D08,NA,NA,15B102233,1,1,2016-07-05 07:18:00 PST,16.4,23.7,Technician,NA,
2016-07-05,J08,50.478016,-126.429304,15C100324,1,1,2016-07-05 08:36:00 PST,10.8,30.8,Technician,1: Changed Temperature from 10.3 (2018-07-16 JG),
2016-07-05,J08,50.478016,-126.429304,15C100324,1,0,2016-07-05 08:36:00 PST,10.8,30.7,Technician,NA,
2016-07-05,D24,NA,NA,15B102233,1,1,2016-07-05 09:18:00 PST,13.3,26.8,Technician,NA,
2016-07-05,D24,NA,NA,15B102233,1,0,2016-07-05 09:18:00 PST,13.6,26.5,Technician,NA,
2016-07-05,J05,50.50748,-126.242437,15C100324,1,0,2016-07-05 10:26:00 PST,10.1,31.1,Technician,1: Changed Site ID from J09 (2018-07-16 JG),
2016-07-05,J05,50.50748,-126.242437,15C100324,1,1,2016-07-05 10:26:00 PST,10,31.1,Technician,1: Changed Site ID from J09 (2018-07-16 JG),
2016-07-05,D07,50.190636,-125.142841,15B102233,2,1,2016-07-05 10:37:00 PST,15.4,26.6,Technician,NA,
2016-07-05,D07,50.190636,-125.142841,15B102233,2,0,2016-07-05 10:37:00 PST,15.4,26.5,Technician,NA,
2016-07-05,J07,50.457041,-126.162672,15C100324,1,0,2016-07-05 14:34:00 PST,10.3,31,Technician,NA,
2016-07-05,J07,50.457041,-126.162672,15C100324,1,1,2016-07-05 14:34:00 PST,10.3,30.9,Technician,NA,
2016-07-06,D27,NA,NA,15B102233,1,0,2016-07-06 08:35:00 PST,11.5,28.9,Technician,NA,
2016-07-06,D27,NA,NA,15B102233,1,1,2016-07-06 08:35:00 PST,11.4,29,Technician,NA,
2016-07-06,D09,50.306835,-125.334077,15B102233,1,1,2016-07-06 11:56:00 PST,11.8,28.6,Technician,NA,
2016-07-06,D09,50.306835,-125.334077,15B102233,1,0,2016-07-06 11:56:00 PST,12,28.6,Technician,NA,
2016-07-06,D22,50.243843,-125.396386,15B102233,1,1,2016-07-06 14:11:00 PST,11.7,28.8,Technician,NA,
2016-07-06,D22,50.243843,-125.396386,15B102233,1,0,2016-07-06 14:11:00 PST,11.9,28.7,Technician,NA,
2017-05-11,D08,50.31798138,-125.0435965,15B102233,2,0,2017-05-11 12:37:00 PST,12.5,17.5,Technician,NA,
2017-05-11,D08,50.31798138,-125.0435965,15B102233,2,1,2017-05-11 12:38:00 PST,12.3,21,Technician,NA,
2017-05-15,D22,50.24465574,-125.3961195,15B102233,1,0,2017-05-15 08:42:00 PST,8.8,17.1,Technician,NA,
2017-05-15,D22,50.24465574,-125.3961195,15B102233,1,1,2017-05-15 08:43:00 PST,9.3,28.4,Technician,NA,
2017-05-16,D09,50.30598214,-125.3328404,15B102233,1,1,2017-05-16 08:42:00 PST,9.7,28.2,Technician,NA,
2017-05-16,D09,50.30598214,-125.3328404,15B102233,1,0,2017-05-16 08:42:00 PST,9.5,27.6,Technician,NA,
2017-05-17,D08,50.31976563,-125.0412143,15B102233,1,1,2017-05-17 07:40:00 PST,12.8,22.8,Technician,NA,
2017-05-17,D08,50.31976563,-125.0412143,15B102233,1,0,2017-05-17 07:40:00 PST,12.9,19.3,Technician,NA,
2017-05-17,D29,50.30343638,-125.0319666,15B102233,2,0,2017-05-17 09:42:00 PST,12.7,19.9,Technician,NA,
2017-05-17,D29,50.30343638,-125.0319666,15B102233,2,1,2017-05-17 09:42:00 PST,12.7,21,Technician,NA,
2017-05-19,D09,50.30746604,-125.3297174,15B102233,2,0,2017-05-19 09:51:58 PST,10.4,28.2,Technician,NA,
2017-05-19,D09,50.30746604,-125.3297174,15B102233,2,1,2017-05-19 09:51:58 PST,10.2,28.2,Technician,NA,
2017-05-19,D30,50.29377487,-125.3171231,15B102233,1,0,2017-05-19 10:46:45 PST,10.1,28.3,Technician,NA,
2017-05-19,D30,50.29377487,-125.3171231,15B102233,1,1,2017-05-19 10:46:45 PST,10,28.4,Technician,NA,
2017-05-23,D22,50.24483115,-125.3960495,15B102233,1,0,2017-05-23 08:27:00 PST,9.8,28.3,Technician,1: Drop location approximate,
2017-05-23,D22,50.24483115,-125.3960495,15B102233,1,1,2017-05-23 08:28:00 PST,9.8,28.3,Technician,1: Drop location approximate,
2017-05-23,D27,50.26877907,-125.3638761,15B102233,1,0,2017-05-23 10:00:00 PST,9.9,28.4,Technician,NA,
2017-05-23,D27,50.26877907,-125.3638761,15B102233,1,1,2017-05-23 10:01:00 PST,9.8,28.4,Technician,NA,
2017-05-23,D32,50.18077706,-125.3310891,15B102233,1,0,2017-05-23 12:45:00 PST,10.5,27.9,Technician,NA,
2017-05-23,D32,50.18077706,-125.3310891,15B102233,1,1,2017-05-23 12:45:00 PST,10.2,28,Technician,NA,
2017-05-25,D09,50.3075101,-125.3196861,15B102233,1,0,2017-05-25 08:07:00 PST,10,28.2,Technician,NA,
2017-05-25,D09,50.3075101,-125.3196861,15B102233,1,1,2017-05-25 08:07:00 PST,10,28.2,Technician,NA,
2017-05-26,J03,50.54661853,-126.6720892,15C101449,1,0,2017-05-26 06:44:00 PST,9,29.4,Technician,NA,
2017-05-26,J03,50.54661853,-126.6720892,15C101449,1,1,2017-05-26 06:45:00 PST,9,29.5,Technician,NA,
2017-05-26,J02,50.59975845,-126.703347,15C101449,1,1,2017-05-26 07:32:00 PST,8.8,30.2,Technician,NA,
2017-05-26,J02,50.59975845,-126.703347,15C101449,1,0,2017-05-26 07:32:00 PST,8.8,30.2,Technician,NA,
2017-05-26,D08,50.31936057,-125.0406286,15B102233,1,1,2017-05-26 07:46:33 PST,13.7,23,Technician,NA,
2017-05-26,D08,50.31936057,-125.0406286,15B102233,1,0,2017-05-26 07:46:33 PST,13.4,22,Technician,NA,
2017-05-26,J13,50.53762812,-126.6319168,15C101449,1,1,2017-05-26 09:05:00 PST,9,29.7,Technician,NA,
2017-05-26,J13,50.53762812,-126.6319168,15C101449,1,0,2017-05-26 09:05:00 PST,9,29.7,Technician,NA,
2017-05-26,D29,50.30335518,-125.0317438,15B102233,1,1,2017-05-26 09:21:30 PST,13.8,22.8,Technician,NA,
2017-05-26,D29,50.30335518,-125.0317438,15B102233,1,0,2017-05-26 09:21:30 PST,13.8,22.2,Technician,NA,
2017-05-26,J09,50.54395686,-126.8143282,15C101449,1,1,2017-05-26 10:56:00 PST,9,29.9,Technician,NA,
2017-05-26,J09,50.54395686,-126.8143282,15C101449,1,0,2017-05-26 10:56:00 PST,9.3,29.8,Technician,NA,
2017-05-26,D34,50.17973195,-125.0191781,15B102233,1,0,2017-05-26 13:25:37 PST,12,26.5,Technician,NA,
2017-05-26,D34,50.17973195,-125.0191781,15B102233,1,1,2017-05-26 13:25:37 PST,12,26.6,Technician,NA,
2017-05-29,D22,50.24391499,-125.3964653,15B102233,1,0,2017-05-29 08:18:00 PST,9.5,25.7,Technician,NA,
2017-05-29,D22,50.24391499,-125.3964653,15B102233,1,1,2017-05-29 08:18:00 PST,9.7,28.2,Technician,NA,
2017-05-29,D27,50.27176577,-125.3771835,15B102233,1,1,2017-05-29 10:52:29 PST,10,28.6,Technician,NA,
2017-05-29,D27,50.27176577,-125.3771835,15B102233,1,0,2017-05-29 10:52:29 PST,10.2,28.5,Technician,NA,
2017-05-29,D09,50.30636774,-125.3298566,15B102233,1,0,2017-05-29 13:14:35 PST,10.9,28.3,Technician,NA,
2017-05-29,D09,50.30636774,-125.3298566,15B102233,1,1,2017-05-29 13:14:35 PST,10.6,28.4,Technician,NA,
2017-05-31,D22,50.24346147,-125.396452,15B102233,1,0,2017-05-31 07:20:33 PST,9.8,26.1,Technician,NA,
2017-05-31,D22,50.24346147,-125.396452,15B102233,1,1,2017-05-31 07:20:33 PST,9.9,28.5,Technician,NA,
2017-05-31,D27,50.2717967,-125.3771101,15B102233,1,1,2017-05-31 08:29:00 PST,9.6,28.7,Technician,NA,
2017-05-31,D27,50.2717967,-125.3771101,15B102233,1,0,2017-05-31 08:29:00 PST,9.6,28.7,Technician,NA,
2017-05-31,D08,50.31956727,-125.0411365,15B102233,1,1,2017-05-31 10:33:12 PST,14.8,20.5,Technician,NA,
2017-05-31,D08,50.31956727,-125.0411365,15B102233,1,0,2017-05-31 10:33:12 PST,14.8,20.5,Technician,NA,
2017-05-31,D29,50.30273588,-125.0307579,15B102233,1,1,2017-05-31 12:56:20 PST,14.6,21.1,Technician,NA,
2017-05-31,D29,50.30273588,-125.0307579,15B102233,1,0,2017-05-31 12:56:20 PST,14.9,20.4,Technician,NA,
2017-06-01,D08,50.31976762,-125.0401436,15B102233,1,1,2017-06-01 08:27:34 PST,14.9,20.2,Technician,NA,
2017-06-01,D08,50.31976762,-125.0401436,15B102233,1,0,2017-06-01 08:27:34 PST,14.9,19.7,Technician,NA,
2017-06-01,D29,50.30352871,-125.0313724,15B102233,1,1,2017-06-01 11:32:29 PST,14.3,22.1,Technician,NA,
2017-06-01,D29,50.30352871,-125.0313724,15B102233,1,0,2017-06-01 11:32:29 PST,14.9,20.6,Technician,NA,
2017-06-02,J09,NA,NA,15C101449,1,0,2017-06-02 13:20:00 PST,10.3,29.6,Technician,NA,
2017-06-02,J09,NA,NA,15C101449,1,1,2017-06-02 13:20:00 PST,9.8,29.7,Technician,NA,
2017-06-02,J11,50.53939776,-126.7769519,15C101449,1,0,2017-06-02 14:18:00 PST,9.6,29.9,Technician,NA,
2017-06-02,J11,50.53939776,-126.7769519,15C101449,1,1,2017-06-02 14:18:00 PST,9.6,29.9,Technician,NA,
2017-06-02,J12,50.52668287,-126.727793,15C101449,1,1,2017-06-02 14:59:00 PST,9.8,29.9,Technician,NA,
2017-06-02,J12,50.52668287,-126.727793,15C101449,1,0,2017-06-02 14:59:00 PST,10,29.9,Technician,NA,
2017-06-03,J03,NA,NA,15C101449,1,0,2017-06-03 05:56:00 PST,9.5,30.4,Technician,NA,
2017-06-03,J03,NA,NA,15C101449,1,1,2017-06-03 05:56:00 PST,9.5,30.5,Technician,NA,
2017-06-03,J02,50.59909685,-126.7028445,15C101449,1,1,2017-06-03 07:30:00 PST,9,30.9,Technician,NA,
2017-06-03,J02,50.59909685,-126.7028445,15C101449,1,0,2017-06-03 07:30:00 PST,9,31,Technician,NA,
2017-06-03,J13,50.53782981,-126.6317626,15C101449,1,0,2017-06-03 09:21:00 PST,9.8,30.5,Technician,NA,
2017-06-03,J13,50.53782981,-126.6317626,15C101449,1,1,2017-06-03 09:22:00 PST,9.4,30.5,Technician,NA,
2017-06-05,D22,50.24304444,-125.3968748,15B102233,1,1,2017-06-05 10:02:48 PST,10.4,28.3,Technician,NA,
2017-06-05,D22,50.24304444,-125.3968748,15B102233,1,0,2017-06-05 10:02:48 PST,10.5,28.3,Technician,NA,
2017-06-05,D27,50.27187368,-125.3768368,15B102233,1,1,2017-06-05 13:38:11 PST,10.9,28.1,Technician,NA,
2017-06-05,D27,50.27187368,-125.3768368,15B102233,1,0,2017-06-05 13:38:11 PST,11,28.1,Technician,NA,
2017-06-06,J03,50.54536639,-126.660198,15C101449,1,0,2017-06-06 10:56:00 PST,10.3,29.8,Technician,NA,
2017-06-06,J03,50.54536639,-126.660198,15C101449,1,1,2017-06-06 10:56:00 PST,10.1,30,Technician,NA,
2017-06-07,J09,50.54396148,-126.8146614,15C101449,1,1,2017-06-07 07:39:00 PST,9.7,29.9,Technician,NA,
2017-06-07,J09,50.54396148,-126.8146614,15C101449,1,0,2017-06-07 07:39:00 PST,9.8,29.7,Technician,NA,
2017-06-07,J11,50.53931783,-126.7770232,15C101449,1,1,2017-06-07 08:34:00 PST,9.7,30.3,Technician,NA,
2017-06-07,J11,50.53931783,-126.7770232,15C101449,1,0,2017-06-07 08:34:00 PST,9.8,30.2,Technician,NA,
2017-06-07,J12,50.53213659,-126.7436243,15C101449,1,0,2017-06-07 09:12:00 PST,9.7,30.3,Technician,NA,
2017-06-07,J12,50.53213659,-126.7436243,15C101449,1,1,2017-06-07 09:12:00 PST,9.6,30.4,Technician,NA,
2017-06-07,D09,50.30694041,-125.3299704,15B102233,1,0,2017-06-07 10:21:10 PST,11.6,27.4,Technician,NA,
2017-06-07,D09,50.30694041,-125.3299704,15B102233,1,1,2017-06-07 10:21:10 PST,11.3,27.4,Technician,NA,
2017-06-09,D08,50.31836061,-125.0414036,15B102233,1,0,2017-06-09 09:25:38 PST,15.5,13.5,Technician,NA,
2017-06-09,D08,50.31836061,-125.0414036,15B102233,1,1,2017-06-09 09:25:38 PST,15.5,13.6,Technician,NA,
2017-06-09,D29,50.30464953,-125.031029,15B102233,1,0,2017-06-09 11:08:18 PST,15.7,17.6,Technician,NA,
2017-06-09,D29,50.30464953,-125.031029,15B102233,1,1,2017-06-09 11:08:18 PST,15.6,17.9,Technician,NA,
2017-06-12,D09,50.30650945,-125.3288974,15B102233,1,0,2017-06-12 12:02:04 PST,11.3,27.7,Technician,NA,
2017-06-12,D09,50.30650945,-125.3288974,15B102233,1,1,2017-06-12 12:02:04 PST,11.3,27.7,Technician,NA,
2017-06-13,D22,50.24366831,-125.3960688,15B102233,1,1,2017-06-13 07:31:20 PST,10.6,28.2,Technician,NA,
2017-06-13,D22,50.24366831,-125.3960688,15B102233,1,0,2017-06-13 07:31:20 PST,10.6,28.1,Technician,NA,
2017-06-13,J09,50.54391684,-126.8091105,15C101449,1,0,2017-06-13 10:04:00 PST,9.9,30,Technician,NA,
2017-06-13,J09,50.54391684,-126.8091105,15C101449,1,1,2017-06-13 10:04:00 PST,9.8,30.1,Technician,NA,
2017-06-13,D27,50.27200744,-125.3770076,15B102233,1,0,2017-06-13 11:13:34 PST,10.7,28.2,Technician,NA,
2017-06-13,D27,50.27200744,-125.3770076,15B102233,1,1,2017-06-13 11:13:34 PST,10.7,28.2,Technician,NA,
2017-06-14,J03,50.54351359,-126.6554804,15C101449,1,1,2017-06-14 09:59:00 PST,9.8,30.2,Technician,NA,
2017-06-14,J03,50.54351359,-126.6554804,15C101449,1,0,2017-06-14 09:59:00 PST,9.9,30.2,Technician,NA,
2017-06-14,D08,50.31775016,-125.0423266,15B102233,1,1,2017-06-14 11:38:26 PST,16,20.2,Technician,NA,
2017-06-14,D08,50.31775016,-125.0423266,15B102233,1,0,2017-06-14 11:38:26 PST,15.8,20,Technician,NA,
2017-06-14,D29,50.30445013,-125.0320482,15B102233,1,0,2017-06-14 12:47:53 PST,15.6,23,Technician,NA,
2017-06-14,D29,50.30445013,-125.0320482,15B102233,1,1,2017-06-14 12:47:53 PST,15.6,23,Technician,NA,
2017-06-19,D22,50.2435595,-125.3958669,15B102233,1,1,2017-06-19 10:21:18 PST,10.9,27.6,Technician,NA,
2017-06-19,D22,50.2435595,-125.3958669,15B102233,1,0,2017-06-19 10:21:18 PST,10.9,27.1,Technician,NA,
2017-06-20,J03,NA,NA,15C101449,1,0,2017-06-20 08:06:00 PST,9.7,29.7,Technician,NA,
2017-06-20,J03,NA,NA,15C101449,1,1,2017-06-20 08:06:00 PST,9.6,29.8,Technician,NA,
2017-06-20,D09,50.3075493,-125.3299937,15B102233,1,0,2017-06-20 09:04:17 PST,11.5,27.4,Technician,NA,
2017-06-20,D09,50.3075493,-125.3299937,15B102233,1,1,2017-06-20 09:04:17 PST,11.5,27.4,Technician,NA,
