seine_id,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,qc_log
DE100N2,DE100,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE100N1,DE100,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE100N3,DE100,3,targeted,49.9613,-124.747,2015-05-12 11:40:00 PDT,40,NA,NA,NA,yes,30,NA,0,0,10,NA,1,NA,2,NA,NA,NA,SEMSP,NA,
DE101N1,DE101,1,targeted,50.07902,-124.8509,2015-05-13 09:49:00 PDT,NA,NA,NA,NA,yes,30,400,0,0,10,40,0,0,0,0,NA,NA,SEMSP,NA,
DE102N1,DE102,1,targeted,49.99932,-125.1395,2015-05-14 07:38:00 PDT,NA,NA,NA,NA,yes,30,300,0,0,0,0,0,0,7,10,NA,NA,SEMSP,NA,
DE103N1,DE103,1,targeted,50.16142,-124.8842,2015-05-15 07:50:00 PDT,NA,NA,NA,NA,yes,30,200,1,1,5,6,0,0,0,0,NA,NA,SEMSP,NA,
DE104N1,DE104,1,targeted,50.08007,-124.8511,2015-05-15 10:21:00 PDT,NA,NA,NA,NA,yes,30,300,0,0,10,10,0,0,1,1,NA,NA,SEMSP,NA,
DE105N1,DE105,1,targeted,50.11842,-125.07512,2015-05-15 13:28:00 PDT,NA,NA,NA,NA,yes,30,40,0,0,10,20,0,0,2,2,NA,NA,SEMSP,NA,
DE106N1,DE106,1,targeted,50.08005,-125.2468,2015-05-16 08:00:00 PDT,NA,NA,NA,NA,yes,30,600,2,2,10,1000,4,4,0,0,NA,NA,SEMSP,NA,
DE107N1,DE107,1,targeted,50.16412,-125.1602,2015-05-16 12:30:00 PDT,NA,NA,NA,NA,yes,30,500,1,1,10,300,1,1,10,10,NA,NA,SEMSP,NA,
DE108N1,DE108,1,targeted,50.08123,-124.8549,2015-05-17 09:00:00 PDT,NA,NA,NA,NA,yes,8,8,0,0,10,90,0,0,0,0,NA,NA,SEMSP,NA,
DE109N1,DE109,1,targeted,50.11405,-125.0787,2015-05-18 07:30:00 PDT,NA,NA,NA,NA,yes,30,70,0,0,1,10,0,0,2,2,NA,NA,SEMSP,NA,
DE110N1,DE110,1,targeted,50.1659,-124.8888,2015-05-18 11:30:00 PDT,NA,NA,NA,NA,yes,6,6,1,1,10,30,0,0,0,0,NA,NA,SEMSP,NA,
DE111N1,DE111,1,targeted,50.34273,-125.0841,2015-05-19 10:30:00 PDT,NA,NA,NA,NA,yes,30,200,2,2,10,100,2,6,5,10,NA,NA,SEMSP,"Fish moved by jug from net to buckets (30 sockeye in one 5 gallon pale; 50 total chum, pink, herring, coho in a second five gallon pale and two aquaria) to avoid net collapse on fish during onshore wind.",
DE112N1,DE112,1,targeted,50.30787,-125.3293,2015-05-20 08:00:00 PDT,NA,NA,NA,NA,yes,30,200,0,0,10,30,1,1,10,30,NA,NA,SEMSP,NA,
DE114N1,DE114,1,targeted,50.13705,-125.1175,2015-05-21 09:45:00 PDT,30,NA,NA,NA,yes,3,3,5,5,10,30,1,5,0,0,NA,NA,SEMSP,"Coho: 4 out of 5 in net too large for Whirl-Pak, not taken.",
DE115N1,DE115,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE115N2,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,
DE116N1,DE116,1,targeted,50.31962,-125.0395,2015-05-23 07:00:00 PDT,9,NA,NA,NA,yes,29,29,0,0,10,40,1,2,1,1,NA,NA,SEMSP,NA,
DE117N1,DE117,1,targeted,50.44365,-125.279,2015-05-23 10:15:00 PDT,20,NA,NA,NA,yes,30,3000,2,10,2,100,0,0,1,10,NA,NA,SEMSP,NA,
DE120N1,DE120,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE120N2,DE120,2,targeted,50.34655,-125.45602,2015-05-24 08:40:00 PDT,25,NA,NA,NA,yes,30,200,0,0,10,300,1,1,6,10,NA,NA,SEMSP,NA,
DE121N1,DE121,1,targeted,50.30723,-125.33345,2015-05-24 12:10:00 PDT,47,NA,NA,NA,yes,30,200,2,2,4,4,0,0,1,1,NA,NA,SEMSP,NA,
DE124N1,DE124,1,targeted,50.3153,-125.05186,2015-05-25 07:35:00 PDT,0,NA,NA,NA,yes,30,200,0,0,10,40,0,0,0,0,NA,NA,SEMSP,NA,
DE125N1,DE125,1,targeted,NA,NA,2015-05-25 10:23:00 PDT,22,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Set on 1 slider, no catch",
DE128N3,DE128,3,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE128N2,DE128,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE128N1,DE128,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE128N4,DE128,4,targeted,50.44466,-125.2804,2015-05-26 08:45:00 PDT,97,NA,NA,NA,yes,30,200,0,0,5,10,1,1,1,2,NA,NA,SEMSP,NA,
DE130N1,DE130,1,targeted,50.30795,-125.32452,2015-05-26 12:29:00 PDT,11,NA,NA,NA,yes,30,40,0,0,10,10,0,0,0,0,NA,NA,SEMSP,NA,
DE137N1,DE137,1,targeted,50.44941,-125.33027,2015-05-28 06:45:00 PDT,28,NA,NA,NA,yes,30,30,0,0,5,10,0,0,1,1,NA,NA,SEMSP,NA,
DE138N1,DE138,1,targeted,NA,NA,2015-05-28 09:55:00 PDT,33,NA,NA,NA,no,0,0,0,0,0,0,0,6,0,0,NA,NA,SEMSP,"CO = 6 total, released",
DE139N1,DE139,1,targeted,50.30884,-125.32275,2015-05-28 11:10:00 PDT,10,NA,NA,NA,yes,30,200,0,0,10,10,0,0,3,3,NA,NA,SEMSP,NA,
DE140N1,DE140,1,targeted,50.10015,-125.27265,2015-05-30 10:19:00 PDT,36,NA,NA,NA,yes,30,40,0,0,10,200,0,0,0,0,NA,NA,SEMSP,NA,
DE143N1,DE143,1,targeted,50.31763,-125.04942,2015-05-31 06:25:00 PDT,5,NA,NA,NA,yes,2,2,1,1,10,60,0,0,0,0,NA,NA,SEMSP,NA,
DE145N1,DE145,1,targeted,50.06119,-124.87916,2015-05-31 09:32:00 PDT,22,NA,NA,NA,no,0,0,0,0,0,10,0,10,0,0,NA,NA,SEMSP,NA,
DE146N1,DE146,1,targeted,NA,NA,2015-05-31 10:49:00 PDT,16,NA,NA,NA,no,0,0,0,0,0,6,0,0,0,0,NA,NA,SEMSP,"CU = 6 total, released",
DE148N1,DE148,1,targeted,NA,NA,2015-05-31 13:04:00 PDT,30,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,bycatch 200 squuid,
DE149N1,DE149,1,targeted,50.44527,-125.2774,2015-06-01 06:34:00 PDT,4,NA,NA,NA,yes,30,800,0,0,0,2,1,1,1,1,NA,NA,SEMSP,NA,
DE150N2,DE150,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE150N1,DE150,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE150N3,DE150,3,targeted,50.34762,-125.45358,2015-06-01 09:32:00 PDT,35,NA,NA,NA,yes,30,100,1,1,10,200,1,1,1,1,NA,NA,SEMSP,NA,
DE151N1,DE151,1,targeted,50.30492,-125.33058,2015-06-01 12:53:00 PDT,5,NA,NA,NA,yes,30,500,0,0,10,100,0,0,3,4,NA,NA,SEMSP,NA,
DE152N2,DE152,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE152N1,DE152,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE152N3,DE152,3,targeted,50.44217,-125.27406,2015-06-03 06:42:00 PDT,56,NA,NA,NA,yes,30,500,1,1,10,300,0,0,1,2,NA,NA,SEMSP,NA,
DE153N1,DE153,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE153N2,DE153,2,targeted,50.34851,-125.44831,2015-06-03 10:21:00 PDT,19,NA,NA,NA,yes,12,15,0,0,10,300,1,1,0,0,NA,NA,SEMSP,NA,
DE154N1,DE154,1,targeted,50.30759,-125.32969,2015-06-03 13:11:00 PDT,20,NA,NA,NA,yes,30,40,1,1,10,40,0,0,7,7,NA,NA,SEMSP,NA,
DE155N1,DE155,1,targeted,50.31954,-125.04247,2015-06-04 06:23:00 PDT,13,NA,NA,NA,yes,29,60,0,0,2,2,0,0,0,0,NA,NA,SEMSP,NA,
DE158N1,DE158,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE158N2,DE158,2,targeted,50.07966,-125.24845,2015-06-04 11:32:00 PDT,27,NA,NA,NA,yes,15,40,4,20,3,20,0,0,0,0,NA,NA,SEMSP,NA,
DE160N1,DE160,1,targeted,50.44342,-125.27904,2015-06-05 07:00:00 PDT,19,NA,NA,NA,yes,22,25,3,5,10,600,0,0,1,3,NA,NA,SEMSP,NA,
DE162N1,DE162,1,targeted,50.30771,-125.32864,2015-06-05 10:59:00 PDT,15,NA,NA,NA,yes,30,100,0,0,10,200,1,4,1,1,NA,NA,SEMSP,NA,
DE163N1,DE163,1,targeted,50.19112,-125.14202,2015-06-05 14:00:00 PDT,9,NA,NA,NA,yes,13,13,0,0,10,100,0,0,0,1,NA,NA,SEMSP,NA,
DE164N1,DE164,1,targeted,NA,NA,2015-06-06 10:06:00 PDT,22,NA,NA,NA,no,0,0,0,0,0,100,0,1,0,0,NA,NA,SEMSP,"CU = 100 total, CO = 1 total, released",
DE168N1,DE168,1,targeted,50.30812,-125.3269,2015-06-07 10:51:00 PDT,5,NA,NA,NA,yes,30,40,1,1,10,10,0,0,1,1,NA,NA,SEMSP,NA,
DE169N1,DE169,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE169N2,DE169,2,targeted,50.1915,-125.14292,2015-06-07 14:13:00 PDT,17,NA,NA,NA,yes,30,30,6,6,10,70,0,0,0,0,NA,NA,SEMSP,NA,
DE170N1,DE170,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE170N2,DE170,2,targeted,50.30734,-125.33514,2015-06-09 06:34:00 PDT,30,NA,NA,NA,yes,27,27,1,1,10,100,0,0,3,3,NA,NA,SEMSP,Net collapse first set,
DE171N1,DE171,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE171N2,DE171,2,targeted,NA,NA,2015-06-09 10:20:00 PDT,27,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"First set 40 chum, second set 0 fish.",
DE173N1,DE173,1,targeted,50.19077,-125.14249,2015-06-09 13:22:00 PDT,8,NA,NA,NA,yes,30,200,2,2,10,100,5,7,0,1,NA,NA,SEMSP,11 sockeye taken for DFO 6 frozen 5 formalin,
DE174N1,DE174,1,targeted,50.30806,-125.32972,2015-06-11 09:20:00 PDT,3,NA,NA,NA,yes,30,100,1,1,10,100,0,0,5,5,NA,NA,SEMSP,Samples marked D09(2). Initial set removed due to potential bias from snag on bottom.,
DE175N1,DE175,1,targeted,50.19017,-125.14437,2015-06-11 12:05:00 PDT,17,NA,NA,NA,yes,1,1,3,3,10,25,10,20,0,0,NA,NA,SEMSP,NA,
DE179N1,DE179,1,targeted,NA,NA,2015-06-13 11:30:00 PDT,21,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE182N1,DE182,1,targeted,50.19051,-125.1444,2015-06-13 14:29:00 PDT,10,NA,NA,NA,yes,22,23,3,3,10,100,5,6,0,0,NA,NA,SEMSP,Fish with lesions SO # 10,
DE183N1,DE183,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE183N2,DE183,2,targeted,50.30767,-125.33023,2015-06-14 07:30:00 PDT,31,NA,NA,NA,yes,26,26,1,1,10,200,0,0,2,2,NA,NA,SEMSP,SO 2 and 26 had lesions on dorasl surface of body. SO 4 had hemorrhaging gills. HE 1 had hem. fins.,
DE184N1,DE184,1,targeted,50.34741,-125.45333,2015-06-14 10:58:00 PDT,17,NA,NA,NA,yes,30,600,2,10,10,400,1,1,0,0,NA,NA,SEMSP,NA,
DE185N1,DE185,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE185N2,DE185,2,targeted,NA,NA,2015-06-14 13:56:00 PDT,33,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE186N1,DE186,1,targeted,NA,NA,2015-06-15 07:50:00 PDT,54,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE189N1,DE189,1,targeted,NA,NA,2015-06-15 12:21:00 PDT,44,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE190N1,DE190,1,targeted,NA,NA,2015-06-16 01:50:00 PDT,28,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE192N2,DE192,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE192N1,DE192,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE192N3,DE192,3,targeted,50.34866,-125.44482,2015-06-16 09:41:00 PDT,48,NA,NA,NA,yes,30,200,1,1,10,100,1,1,0,1,NA,NA,SEMSP,NA,
DE193N1,DE193,1,targeted,NA,NA,2015-06-16 15:44:00 PDT,15,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE194N1,DE194,1,targeted,50.32119,-125.03856,2015-06-17 11:02:00 PDT,36,NA,NA,NA,yes,12,13,0,0,10,18,2,2,1,1,NA,NA,SEMSP,NA,
DE195N1,DE195,1,targeted,NA,NA,2015-06-17 14:12:00 PDT,38,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE198N1,DE198,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE198N2,DE198,2,targeted,50.34829,-125.45001,2015-06-18 08:05:00 PDT,14,NA,NA,NA,yes,30,200,0,0,10,200,1,1,6,20,NA,NA,SEMSP,"Herring not numbered in order, Lesions: SO 28 ( also hem on pectrol fin)",
DE199N1,DE199,1,targeted,50.30819,-125.32694,2015-06-18 11:16:00 PDT,2,NA,NA,NA,yes,30,50,0,0,10,50,0,0,10,10,NA,NA,SEMSP,NA,
DE201N1,DE201,1,targeted,50.09809,-125.27142,2015-06-19 10:14:00 PDT,30,NA,NA,NA,yes,5,6,0,0,10,300,0,0,1,1,NA,NA,SEMSP,NA,
DE205N1,DE205,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE205N2,DE205,2,targeted,50.34758,-125.4553,2015-06-20 09:33:00 PDT,32,NA,NA,NA,yes,3,3,2,2,10,44,0,0,0,0,NA,NA,SEMSP,NA,
DE206N1,DE206,1,targeted,50.30597,-125.33588,2015-06-20 12:29:00 PDT,34,NA,NA,NA,yes,30,200,0,0,10,80,2,2,10,10,NA,NA,SEMSP,NA,
DE207N1,DE207,1,targeted,NA,NA,2015-06-21 07:00:00 PDT,38,NA,NA,NA,no,0,0,0,0,0,14,0,1,0,0,NA,NA,SEMSP,"No sockeye in set. coho =1, chum=14, released",
DE212N1,DE212,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE212N2,DE212,2,targeted,50.44949,-125.32427,2015-06-22 07:13:00 PDT,67,NA,NA,NA,yes,30,60,0,0,10,200,0,0,0,0,NA,NA,SEMSP,NA,
DE213N1,DE213,1,targeted,NA,NA,2015-06-22 11:06:00 PDT,52,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE214N1,DE214,1,targeted,50,-125,2015-06-22 12:27:00 PDT,8,NA,NA,NA,yes,29,100,7,7,10,300,0,0,4,4,NA,NA,SEMSP,NA,
DE216N1,DE216,1,targeted,NA,NA,2015-06-23 07:14:00 PDT,25,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE217N1,DE217,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE217N2,DE217,2,targeted,50.10264,-125.27585,2015-06-23 08:32:00 PDT,53,NA,NA,NA,yes,6,6,4,10,10,2000,0,0,1,5,NA,NA,SEMSP,NA,
DE218N1,DE218,1,targeted,50.44045,-125.27069,2015-06-24 07:05:00 PDT,10,NA,NA,NA,yes,7,7,0,0,10,40,1,1,1,1,NA,NA,SEMSP,NA,
DE219N1,DE219,1,targeted,50.34969,-125.44451,2015-06-24 08:58:00 PDT,12,NA,NA,NA,yes,9,9,10,300,10,500,0,0,0,0,NA,NA,SEMSP,NA,
DE220N1,DE220,1,targeted,50.30698,-125.3259,2015-06-24 11:07:00 PDT,2,NA,NA,NA,yes,30,240,0,0,5,5,1,1,0,0,NA,NA,SEMSP,NA,
DE221N1,DE221,1,targeted,50.30702,-125.33509,2015-06-27 09:22:00 PDT,18,NA,NA,NA,yes,19,20,10,20,10,30,0,0,0,0,NA,NA,SEMSP,NA,
DE224N1,DE224,1,targeted,NA,NA,2015-06-29 06:48:00 PDT,59,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE225N1,DE225,1,targeted,50.34844,-125.44666,2015-06-29 08:17:00 PDT,8,NA,NA,NA,yes,30,50,0,0,10,200,0,0,0,0,NA,NA,SEMSP,NA,
DE226N1,DE226,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE226N2,DE226,2,targeted,50.30764,-125.33348,2015-06-29 10:52:00 PDT,46,NA,NA,NA,yes,8,8,2,2,10,80,0,0,0,0,NA,NA,SEMSP,NA,
DE231N1,DE231,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE231N2,DE231,2,targeted,50.30377,-125.33768,2015-07-02 09:47:00 PDT,20,NA,NA,NA,yes,30,60,7,8,10,200,0,0,10,20,NA,NA,SEMSP,NA,
DE234N1,DE234,1,targeted,50.34874,-125.44617,2015-07-05 13:30:00 PDT,10,NA,NA,NA,yes,1,1,10,20,10,100,0,0,0,0,NA,NA,SEMSP,NA,
DE236N1,DE236,1,targeted,50.30641,-125.31584,2015-07-06 06:56:00 PDT,0,NA,NA,NA,yes,4,4,0,0,10,50,0,0,7,7,NA,NA,SEMSP,NA,
DE237N1,DE237,1,targeted,50.34825,-125.44895,2015-07-06 08:43:00 PDT,8,NA,NA,NA,yes,23,23,10,100,10,400,0,0,0,0,NA,NA,SEMSP,NA,
DE238N1,DE238,1,targeted,50.34797,-125.45584,2015-07-07 11:46:00 PDT,11,NA,NA,NA,yes,17,18,10,50,10,500,0,0,0,0,NA,NA,SEMSP,NA,
DE239N1,DE239,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,
DE239N2,DE239,2,targeted,50.3079,-125.32955,2015-07-07 14:13:00 PDT,18,NA,NA,NA,yes,5,5,10,100,10,100,0,0,3,3,NA,NA,SEMSP,NA,
DE240N1,DE240,1,targeted,50.30717,-125.33303,2015-07-14 06:50:00 PDT,16,NA,NA,NA,yes,30,200,1,1,8,10,0,0,0,0,NA,NA,SEMSP,Sockeye very small,
DE241N1,DE241,1,targeted,50.34811,-125.454,2015-07-14 09:33:00 PDT,26,NA,NA,NA,yes,5,5,10,200,10,300,0,0,1,1,NA,NA,SEMSP,72 training fish taken recorded as morts,
DE245N2,DE245,2,targeted,50.318037,-125.049415,2016-05-09 07:40:00 PDT,92,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"No fish caught in either set. Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",
DE245N1,DE245,1,targeted,50.318037,-125.049415,2016-05-09 07:25:00 PDT,92,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"No fish caught in either set. Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also. No specific set activity recorded for second set.",
DE255N2,DE255,2,targeted,50.023957,-124.914675,2016-05-13 08:03:00 PDT,10,NA,NA,NA,yes,31,400,10,20,10,20,0,0,9,9,NA,NA,SEMSP,Saw fish immediately upon site arrival,
DE255N1,DE255,1,targeted,50.023957,-124.914675,2016-05-13 07:28:00 PDT,15,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,Saw fish immediately upon site arrival,
DE258N1,DE258,1,targeted,49.9865,-125.162953,2016-05-13 14:00:00 PDT,12,NA,NA,NA,yes,30,60,3,3,1,1,2,2,0,0,NA,NA,SEMSP,mortality: 1 unidentified juvenile salmon,
DE259N1,DE259,1,targeted,50.237386,-125.12002,2016-05-14 06:25:00 PDT,10,NA,NA,NA,yes,30,200,1,1,1,1,0,0,10,11,NA,NA,SEMSP,NA,
DE260N1,DE260,1,targeted,50.32113,-125.040588,2016-05-14 10:35:00 PDT,35,NA,NA,NA,yes,2,2,3,3,0,0,1,1,9,9,NA,NA,SEMSP,NA,
DE261N1,DE261,1,targeted,50.19304,-125.136573,2016-05-14 13:01:00 PDT,4,NA,NA,NA,yes,30,100,2,2,3,3,1,1,10,16,NA,NA,SEMSP,NA,
DE262N1,DE262,1,targeted,50.287179,-125.33416,2016-05-15 07:40:00 PDT,71,NA,NA,NA,no,0,0,0,0,0,1,0,2,0,0,NA,NA,SEMSP,NA,
DE263N1,DE263,1,targeted,50.243454,-125.398108,2016-05-15 09:50:00 PDT,16,NA,NA,NA,yes,30,700,10,20,10,30,2,2,10,30,NA,NA,SEMSP,NA,
DE264N2,DE264,2,targeted,50.208559,-125.355064,2016-05-15 14:20:00 PDT,13,NA,NA,NA,no,0,2,0,9,0,9,0,1,0,0,NA,NA,SEMSP,Released fish due to more fish in the area.,
DE264N1,DE264,1,targeted,50.208559,-125.355064,2016-05-15 13:40:00 PDT,20,NA,NA,NA,no,0,1000,0,0,0,0,0,0,0,0,NA,NA,SEMSP,Released fish due to abrasion on net.,
DE267N1,DE267,1,targeted,50.393263,-125.373514,2016-05-16 09:50:00 PDT,38,NA,NA,NA,yes,30,500,0,0,3,6,0,1,6,9,NA,NA,SEMSP,"Had to end sampling to prevent drifting onto rocks. (Could not sample more CU, HE, or CO)",
DE269N2,DE269,2,targeted,50.020465,-124.917743,2016-05-18 06:58:00 PDT,22,NA,NA,NA,yes,30,200,3,3,5,10,0,0,0,0,NA,NA,SEMSP,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",
DE269N1,DE269,1,targeted,50.020465,-124.917743,2016-05-18 06:20:00 PDT,22,NA,NA,NA,no,0,2,0,0,0,50,0,0,0,0,NA,NA,SEMSP,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",
DE272N1,DE272,1,targeted,49.990151,-125.160818,2016-05-18 13:15:00 PDT,27,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,set surface activity only recorded once. Unclear which set its for.,
DE272N2,DE272,2,targeted,49.990151,-125.160818,2016-05-18 12:51:00 PDT,27,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,Resume search 13:05 after first set.,
DE274N1,DE274,1,targeted,50.319977,-125.042165,2016-05-19 06:56:00 PDT,25,NA,NA,NA,yes,30,100,3,3,8,8,1,1,0,0,NA,NA,SEMSP,NA,
DE275N1,DE275,1,targeted,50.241361,-125.119113,2016-05-19 10:52:00 PDT,10,NA,NA,NA,yes,30,600,10,20,10,20,1,1,0,0,NA,NA,SEMSP,morst in MS222 waste by accident,
DE276N1,DE276,1,targeted,50.191099,-125.138578,2016-05-19 14:10:00 PDT,7,NA,NA,NA,yes,30,100,10,70,10,70,0,0,0,0,NA,NA,SEMSP,NA,
DE277N1,DE277,1,targeted,50.30908,-125.325703,2016-05-23 06:30:00 PDT,4,NA,NA,NA,yes,30,600,10,40,10,40,1,1,0,0,NA,NA,SEMSP,Coho neglected and in dry shipper.,
DE278N1,DE278,1,targeted,50.274701,-125.377445,2016-05-23 09:30:00 PDT,19,NA,NA,NA,yes,30,600,10,100,10,100,0,0,4,4,NA,NA,SEMSP,NA,
DE279N2,DE279,2,targeted,50.224106,-125.395004,2016-05-23 13:25:00 PDT,45,NA,NA,NA,yes,30,600,10,60,10,60,7,7,3,3,NA,NA,SEMSP,NA,
