ufn,sample_id,analyzing_lab,quality_level,quality_flag,quality_log
U4796,BRN47M-B11,NA,Technicianm,,
U4853,BRN47M-F12,NA,Technicianm,,
U4855,BRN47M-D12,NA,Technicianm,,
U4857,BRN47M-B12,NA,Technicianm,,
U4858,BRN47M-A12,NA,Technicianm,,
U4144,BRN48M-H1,NA,Technicianm,,
U4145,BRN48M-G1,NA,Technicianm,,
U4135,BRN48M-H2,NA,Technicianm,,
U4136,BRN48M-G2,NA,Technicianm,,
U4127,BRN48M-D2,NA,Technicianm,,
U4126,BRN48M-C2,NA,Technicianm,,
U4128,BRN48M-B2,NA,Technicianm,,
U4098,BRN48M-C3,NA,Technicianm,,
U4100,BRN48M-A3,NA,Technicianm,,
U4104,BRN48M-E5,NA,Technicianm,,
U4160,BRN48M-C5,NA,Technicianm,,
U4166,BRN48M-E6,NA,Technicianm,,
U4167,BRN48M-D6,NA,Technicianm,,
U4169,BRN48M-B6,NA,Technicianm,,
U4152,BRN48M-H7,NA,Technicianm,,
U4156,BRN48M-D7,NA,Technicianm,,
U4157,BRN48M-C7,NA,Technicianm,,
U4971,BRN48M-H8,NA,Technicianm,,
U4973,BRN48M-F8,NA,Technicianm,,
U4975,BRN48M-D8,NA,Technicianm,,
U4945,BRN49M-G1,NA,Technicianm,,
U4947,BRN49M-E1,NA,Technicianm,,
U4948,BRN49M-D1,NA,Technicianm,,
U4954,BRN49M-A1,NA,Technicianm,,
U4957,BRN49M-H2,NA,Technicianm,,
U5000,BRN49M-E2,NA,Technicianm,,
U4955,BRN49M-H3,NA,Technicianm,,
U4956,BRN49M-G3,NA,Technicianm,,
U5009,BRN49M-E3,NA,Technicianm,,
U5011,BRN49M-C3,NA,Technicianm,,
U5012,BRN49M-B3,NA,Technicianm,,
U5014,BRN49M-H4,NA,Technicianm,,
U5016,BRN49M-F4,NA,Technicianm,,
U5018,BRN49M-D4,NA,Technicianm,,
U5019,BRN49M-C4,NA,Technicianm,,
U5023,BRN49M-G5,NA,Technicianm,,
U5025,BRN49M-E5,NA,Technicianm,,
U5006,BRN49M-D6,NA,Technicianm,,
U5032,BRN49M-B6,NA,Technicianm,,
U10186,BRN50M-G1,NA,Technicianm,,
U10185,BRN50M-D1,NA,Technicianm,,
U10189,BRN50M-C1,NA,Technicianm,,
U10181,BRN50M-B1,NA,Technicianm,,
U12740,BRN50M-H2,NA,Technicianm,,
U12735,BRN50M-F2,NA,Technicianm,,
U12731,BRN50M-E2,NA,Technicianm,,
U12732,BRN50M-D2,NA,Technicianm,,
U12734,BRN50M-B2,NA,Technicianm,,
U12988,BRN50M-H3,NA,Technicianm,,
U12989,BRN50M-C3,NA,Technicianm,,
U12739,BRN50M-H4,NA,Technicianm,,
U10983,BRN50M-C4,NA,Technicianm,,
U12984,BRN50M-G5,NA,Technicianm,,
U12823,BRN50M-A5,NA,Technicianm,,
U10173,BRN50M-C6,NA,Technicianm,,
U10172,BRN50M-B6,NA,Technicianm,,
U12830,BRN50M-H7,NA,Technicianm,,
U12828,BRN50M-F7,NA,Technicianm,,
U12742,BRN50M-C7,NA,Technicianm,,
U12750,BRN50M-A7,NA,Technicianm,,
U12744,BRN50M-F8,NA,Technicianm,,
U12743,BRN50M-E8,NA,Technicianm,,
U12747,BRN50M-D8,NA,Technicianm,,
U12746,BRN50M-C8,NA,Technicianm,,
U10988,BRN50M-H9,NA,Technicianm,,
U10985,BRN50M-G9,NA,Technicianm,,
U10657,BRN50M-A9,NA,Technicianm,,
U10096,BRN50M-E10,NA,Technicianm,,
U10094,BRN50M-C10,NA,Technicianm,,
U10093,BRN50M-B10,NA,Technicianm,,
U10178,BRN50M-G11,NA,Technicianm,,
U10176,BRN50M-F11,NA,Technicianm,,
U10174,BRN50M-E11,NA,Technicianm,,
U10584,BRN50M-D11,NA,Technicianm,,
U10651,BRN50M-H12,NA,Technicianm,,
U10659,BRN50M-F12,NA,Technicianm,,
U10656,BRN50M-B12,NA,Technicianm,,
U12816,BRN51M-H1,NA,Technicianm,,
U12815,BRN51M-E1,NA,Technicianm,,
U12813,BRN51M-D1,NA,Technicianm,,
U12973,BRN51M-C2,NA,Technicianm,,
U10972,BRN51M-D3,NA,Technicianm,,
U10587,BRN51M-G4,NA,Technicianm,,
U10582,BRN51M-F4,NA,Technicianm,,
U10589,BRN51M-C4,NA,Technicianm,,
U10974,BRN51M-H5,NA,Technicianm,,
U10980,BRN51M-F5,NA,Technicianm,,
U10978,BRN51M-E5,NA,Technicianm,,
U12557,BRN51M-B5,NA,Technicianm,,
U12553,BRN51M-A5,NA,Technicianm,,
U10110,BRN51M-H6,NA,Technicianm,,
U10104,BRN51M-D6,NA,Technicianm,,
U10101,BRN51M-C6,NA,Technicianm,,
U10102,BRN51M-B6,NA,Technicianm,,
U12554,BRN51M-H7,NA,Technicianm,,
U12551,BRN51M-F7,NA,Technicianm,,
U12903,BRN51M-C7,NA,Technicianm,,
U10661,BRN51M-H8,NA,Technicianm,,
U10669,BRN51M-G8,NA,Technicianm,,
U10662,BRN51M-F8,NA,Technicianm,,
U10666,BRN51M-B8,NA,Technicianm,,
U12901,BRN51M-H9,NA,Technicianm,,
U10734,BRN51M-D9,NA,Technicianm,,
U10740,BRN51M-C9,NA,Technicianm,,
U10580,BRN51M-G10,NA,Technicianm,,
U10573,BRN51M-E10,NA,Technicianm,,
U10574,BRN51M-D10,NA,Technicianm,,
U10575,BRN51M-C10,NA,Technicianm,,
U10577,BRN51M-A10,NA,Technicianm,,
U10733,BRN51M-H11,NA,Technicianm,,
U10737,BRN51M-G11,NA,Technicianm,,
U10735,BRN51M-E11,NA,Technicianm,,
U10739,BRN51M-D11,NA,Technicianm,,
U12572,BRN51M-C11,NA,Technicianm,,
U12573,BRN51M-H12,NA,Technicianm,,
U12575,BRN51M-G12,NA,Technicianm,,
U12578,BRN51M-F12,NA,Technicianm,,
U12580,BRN51M-C12,NA,Technicianm,,
U12652,BRN52M-H1,NA,Technicianm,,
U12657,BRN52M-G1,NA,Technicianm,,
U12654,BRN52M-D1,NA,Technicianm,,
U12656,BRN52M-B1,NA,Technicianm,,
U12667,BRN52M-C2,NA,Technicianm,,
U12670,BRN52M-B2,NA,Technicianm,,
U12655,BRN52M-H3,NA,Technicianm,,
U12658,BRN52M-G3,NA,Technicianm,,
U10510,BRN52M-C3,NA,Technicianm,,
U12419,BRN52M-G4,NA,Technicianm,,
U12413,BRN52M-E4,NA,Technicianm,,
U12411,BRN52M-D4,NA,Technicianm,,
U12415,BRN52M-C4,NA,Technicianm,,
U12416,BRN52M-B4,NA,Technicianm,,
U10107,BRN52M-H5,NA,Technicianm,,
U11058,BRN52M-C5,NA,Technicianm,,
U11055,BRN52M-A5,NA,Technicianm,,
U10508,BRN52M-F6,NA,Technicianm,,
U10501,BRN52M-E6,NA,Technicianm,,
U12587,BRN52M-D6,NA,Technicianm,,
U12590,BRN52M-B6,NA,Technicianm,,
U12414,BRN52M-G7,NA,Technicianm,,
U12421,BRN52M-A7,NA,Technicianm,,
U10578,BRN52M-H8,NA,Technicianm,,
U10579,BRN52M-G8,NA,Technicianm,,
U10497,BRN52M-D8,NA,Technicianm,,
U10498,BRN52M-A8,NA,Technicianm,,
U12581,BRN52M-H9,NA,Technicianm,,
U12586,BRN52M-G9,NA,Technicianm,,
U12582,BRN52M-F9,NA,Technicianm,,
U12585,BRN52M-E9,NA,Technicianm,,
U12584,BRN52M-D9,NA,Technicianm,,
U11053,BRN52M-A9,NA,Technicianm,,
U10500,BRN52M-H10,NA,Technicianm,,
U10494,BRN52M-F10,NA,Technicianm,,
U11059,BRN52M-E10,NA,Technicianm,,
U10495,BRN52M-D10,NA,Technicianm,,
U10961,BRN52M-C10,NA,Technicianm,,
U10964,BRN52M-A10,NA,Technicianm,,
U10411,BRN52M-H11,NA,Technicianm,,
U11067,BRN52M-B11,NA,Technicianm,,
U11063,BRN52M-A11,NA,Technicianm,,
U11068,BRN52M-F12,NA,Technicianm,,
U11066,BRN52M-E12,NA,Technicianm,,
U12615,BRN53M-H1,NA,Technicianm,,
U12612,BRN53M-G1,NA,Technicianm,,
U12618,BRN53M-E1,NA,Technicianm,,
U12619,BRN53M-H2,NA,Technicianm,,
U12699,BRN53M-F2,NA,Technicianm,,
U12700,BRN53M-E2,NA,Technicianm,,
U12696,BRN53M-C2,NA,Technicianm,,
U12695,BRN53M-F3,NA,Technicianm,,
U10131,BRN53M-C3,NA,Technicianm,,
U10371,BRN53M-H4,NA,Technicianm,,
U12773,BRN53M-G5,NA,Technicianm,,
U12771,BRN53M-F5,NA,Technicianm,,
U12775,BRN53M-D5,NA,Technicianm,,
U13013,BRN53M-B5,NA,Technicianm,,
U13012,BRN53M-A5,NA,Technicianm,,
U12458,BRN53M-H6,NA,Technicianm,,
U12456,BRN53M-G6,NA,Technicianm,,
U12454,BRN53M-C6,NA,Technicianm,,
U12452,BRN53M-B6,NA,Technicianm,,
U12453,BRN53M-A6,NA,Technicianm,,
U10212,BRN53M-G7,NA,Technicianm,,
U10215,BRN53M-C7,NA,Technicianm,,
U12455,BRN53M-H8,NA,Technicianm,,
U12931,BRN53M-F8,NA,Technicianm,,
U10373,BRN53M-B8,NA,Technicianm,,
U10729,BRN54M-F1,NA,Technicianm,,
U10723,BRN54M-C1,NA,Technicianm,,
U12963,BRN54M-A1,NA,Technicianm,,
U10404,BRN54M-E2,NA,Technicianm,,
U10407,BRN54M-D2,NA,Technicianm,,
U10969,BRN54M-G3,NA,Technicianm,,
U10248,BRN54M-C3,NA,Technicianm,,
U12647,BRN54M-G4,NA,Technicianm,,
U12649,BRN54M-F4,NA,Technicianm,,
U12650,BRN54M-B4,NA,Technicianm,,
U12648,BRN54M-A4,NA,Technicianm,,
U12962,BRN54M-F5,NA,Technicianm,,
U12570,BRN54M-D5,NA,Technicianm,,
U12567,BRN54M-C5,NA,Technicianm,,
U12563,BRN54M-B5,NA,Technicianm,,
U12646,BRN54M-G6,NA,Technicianm,,
U11122,BRN54M-E6,NA,Technicianm,,
U11125,BRN54M-A6,NA,Technicianm,,
U12566,BRN54M-H7,NA,Technicianm,,
U10242,BRN54M-H8,NA,Technicianm,,
U10963,BRN54M-E8,NA,Technicianm,,
U10482,BRN54M-C8,NA,Technicianm,,
U10484,BRN54M-A8,NA,Technicianm,,
U12786,BRN55M-D6,NA,Technicianm,,
U10642,BRN54M-G10,NA,Technicianm,,
U10641,BRN54M-F10,NA,Technicianm,,
U10485,BRN54M-H11,NA,Technicianm,,
U10490,BRN54M-G11,NA,Technicianm,,
U10488,BRN54M-D11,NA,Technicianm,,
U10489,BRN54M-C11,NA,Technicianm,,
U12804,BRN54M-A11,NA,Technicianm,,
U10566,BRN54M-F12,NA,Technicianm,,
U11046,BRN54M-C12,NA,Technicianm,,
U11047,BRN54M-A12,NA,Technicianm,,
U12709,BRN55M-H1,NA,Technicianm,,
U12701,BRN55M-E1,NA,Technicianm,,
U12710,BRN55M-D1,NA,Technicianm,,
U12705,BRN55M-B1,NA,Technicianm,,
U12789,BRN55M-F2,NA,Technicianm,,
U12788,BRN55M-D2,NA,Technicianm,,
U12781,BRN55M-B2,NA,Technicianm,,
U12784,BRN55M-A2,NA,Technicianm,,
U13104,BRN55M-F3,NA,Technicianm,,
U13106,BRN55M-E3,NA,Technicianm,,
U13107,BRN55M-D3,NA,Technicianm,,
U10542,BRN55M-C4,NA,Technicianm,,
U10543,BRN55M-B4,NA,Technicianm,,
U10781,BRN55M-H5,NA,Technicianm,,
U10621,BRN55M-D5,NA,Technicianm,,
U10622,BRN55M-C5,NA,Technicianm,,
U12785,BRN55M-F6,NA,Technicianm,,
U12861,BRN55M-B6,NA,Technicianm,,
U13022,BRN55M-H8,NA,Technicianm,,
U13262,BRN55M-D8,NA,Technicianm,,
U13261,BRN55M-C8,NA,Technicianm,,
U10112,BRN56M-H1,NA,Technicianm,,
U10271,BRN56M-F1,NA,Technicianm,,
U5073,BRN56M-E1,NA,Technicianm,,
U12998,BRN56M-A1,NA,Technicianm,,
U13000,BRN56M-H2,NA,Technicianm,,
U12996,BRN56M-D2,NA,Technicianm,,
U12993,BRN56M-C2,NA,Technicianm,,
U10516,BRN56M-C3,NA,Technicianm,,
U10512,BRN56M-B3,NA,Technicianm,,
U10519,BRN56M-A3,NA,Technicianm,,
U10513,BRN56M-H4,NA,Technicianm,,
U13236,BRN56M-E4,NA,Technicianm,,
U13235,BRN56M-D4,NA,Technicianm,,
U13237,BRN56M-B4,NA,Technicianm,,
U13232,BRN56M-A4,NA,Technicianm,,
U10353,BRN56M-F5,NA,Technicianm,,
U10592,BRN56M-G6,NA,Technicianm,,
U10591,BRN56M-F6,NA,Technicianm,,
U10913,BRN56M-E7,NA,Technicianm,,
U10917,BRN56M-A7,NA,Technicianm,,
U12751,BRN56M-H8,NA,Technicianm,,
U12911,BRN56M-G8,NA,Technicianm,,
U12912,BRN56M-F8,NA,Technicianm,,
U13234,BRN56M-B8,NA,Technicianm,,
U10130,BRN57M-D1,NA,Technicianm,,
U11169,BRN57M-F2,NA,Technicianm,,
U11322,BRN57M-A2,NA,Technicianm,,
U10605,BRN57M-E3,NA,Technicianm,,
U10124,BRN57M-C3,NA,Technicianm,,
U11162,BRN57M-B3,NA,Technicianm,,
U11323,BRN57M-H4,NA,Technicianm,,
U12442,BRN57M-D4,NA,Technicianm,,
U12441,BRN57M-C4,NA,Technicianm,,
U10606,BRN57M-H5,NA,Technicianm,,
U10530,BRN57M-E5,NA,Technicianm,,
U10524,BRN57M-D5,NA,Technicianm,,
U10529,BRN57M-C5,NA,Technicianm,,
U10528,BRN57M-B5,NA,Technicianm,,
U13002,BRN57M-G6,NA,Technicianm,,
U13001,BRN57M-E6,NA,Technicianm,,
U13005,BRN57M-D6,NA,Technicianm,,
U13004,BRN57M-C6,NA,Technicianm,,
U10607,BRN57M-H8,NA,Technicianm,,
U11090,BRN57M-E8,NA,Technicianm,,
U11084,BRN57M-B8,NA,Technicianm,,
U11083,BRN57M-A8,NA,Technicianm,,
U11087,BRN57M-F9,NA,Technicianm,,
U12681,BRN57M-C9,NA,Technicianm,,
U12690,BRN57M-B9,NA,Technicianm,,
U12686,BRN57M-A9,NA,Technicianm,,
U12688,BRN57M-G10,NA,Technicianm,,
U12684,BRN57M-E10,NA,Technicianm,,
U12923,BRN57M-A10,NA,Technicianm,,
U12446,BRN57M-E11,NA,Technicianm,,
U12445,BRN57M-D11,NA,Technicianm,,
U10681,BRN57M-A11,NA,Technicianm,,
U12924,BRN57M-G12,NA,Technicianm,,
U12927,BRN57M-F12,NA,Technicianm,,
U12928,BRN57M-C12,NA,Technicianm,,
U12921,BRN57M-B12,NA,Technicianm,,
U10688,BRN57M-A12,NA,Technicianm,,
U10083,BRN58M-H1,NA,Technicianm,,
U10084,BRN58M-D1,NA,Technicianm,,
U12721,BRN58M-C1,NA,Technicianm,,
U12725,BRN58M-H2,NA,Technicianm,,
U12726,BRN58M-E2,NA,Technicianm,,
U12730,BRN58M-D2,NA,Technicianm,,
U12729,BRN58M-C2,NA,Technicianm,,
U10722,BRN58M-A2,NA,Technicianm,,
U11050,BRN58M-H3,NA,Technicianm,,
U11049,BRN58M-G3,NA,Technicianm,,
U11041,BRN58M-E3,NA,Technicianm,,
U10794,BRN58M-A3,NA,Technicianm,,
U10727,BRN58M-F4,NA,Technicianm,,
U12964,BRN58M-B4,NA,Technicianm,,
U12970,BRN58M-A4,NA,Technicianm,,
U10165,BRN58M-H5,NA,Technicianm,,
U10169,BRN58M-F5,NA,Technicianm,,
U10166,BRN58M-A5,NA,Technicianm,,
U10792,BRN58M-H7,NA,Technicianm,,
U10810,BRN58M-C7,NA,Technicianm,,
U10807,BRN58M-B7,NA,Technicianm,,
U10809,BRN58M-A7,NA,Technicianm,,
U10241,BRN58M-H8,NA,Technicianm,,
U12564,BRN58M-C8,NA,Technicianm,,
U10967,BRN58M-A8,NA,Technicianm,,
U12409,BRN58M-G9,NA,Technicianm,,
U12401,BRN58M-F9,NA,Technicianm,,
U12402,BRN58M-E9,NA,Technicianm,,
U10805,BRN58M-H10,NA,Technicianm,,
U10646,BRN58M-A10,NA,Technicianm,,
U10968,BRN58M-H11,NA,Technicianm,,
U10408,BRN58M-E11,NA,Technicianm,,
U12405,BRN58M-G12,NA,Technicianm,,
U13201,BRN58M-F12,NA,Technicianm,,
U12605,BRN59M-H1,NA,Technicianm,,
U12608,BRN59M-G1,NA,Technicianm,,
U12609,BRN59M-E1,NA,Technicianm,,
U12606,BRN59M-C1,NA,Technicianm,,
U10769,BRN59M-F2,NA,Technicianm,,
U10768,BRN59M-E2,NA,Technicianm,,
U10767,BRN59M-D2,NA,Technicianm,,
U10762,BRN59M-C2,NA,Technicianm,,
U10763,BRN59M-B2,NA,Technicianm,,
U10770,BRN59M-A2,NA,Technicianm,,
U10765,BRN59M-G3,NA,Technicianm,,
U10761,BRN59M-F3,NA,Technicianm,,
U10845,BRN59M-D3,NA,Technicianm,,
U10841,BRN59M-C3,NA,Technicianm,,
U10842,BRN59M-A3,NA,Technicianm,,
U10846,BRN59M-H4,NA,Technicianm,,
U10844,BRN59M-G4,NA,Technicianm,,
U10848,BRN59M-F4,NA,Technicianm,,
U12769,BRN59M-A4,NA,Technicianm,,
U12761,BRN59M-G5,NA,Technicianm,,
U12767,BRN59M-B5,NA,Technicianm,,
U12763,BRN59M-A5,NA,Technicianm,,
U11409,BRN59M-F6,NA,Technicianm,,
U11407,BRN59M-D6,NA,Technicianm,,
U13088,BRN59M-G8,NA,Technicianm,,
U13090,BRN59M-F8,NA,Technicianm,,
U13087,BRN59M-D8,NA,Technicianm,,
U10287,BRN59M-G9,NA,Technicianm,,
U10282,BRN59M-F9,NA,Technicianm,,
U10286,BRN59M-E9,NA,Technicianm,,
U10283,BRN59M-H10,NA,Technicianm,,
U10284,BRN59M-G10,NA,Technicianm,,
U10930,BRN59M-E10,NA,Technicianm,,
U10925,BRN59M-B10,NA,Technicianm,,
U10921,BRN59M-A10,NA,Technicianm,,
U13085,BRN59M-H11,NA,Technicianm,,
U13089,BRN59M-G11,NA,Technicianm,,
U13249,BRN59M-F11,NA,Technicianm,,
U13248,BRN59M-E11,NA,Technicianm,,
U13241,BRN59M-B11,NA,Technicianm,,
U10929,BRN59M-H12,NA,Technicianm,,
U10928,BRN59M-G12,NA,Technicianm,,
U10922,BRN59M-F12,NA,Technicianm,,
U10362,BRN59M-C12,NA,Technicianm,,
U10367,BRN59M-B12,NA,Technicianm,,
U10368,BRN59M-A12,NA,Technicianm,,
U13243,BRN60M-H1,NA,Technicianm,,
U13246,BRN60M-G1,NA,Technicianm,,
U13244,BRN60M-F1,NA,Technicianm,,
U13245,BRN60M-E1,NA,Technicianm,,
U10370,BRN60M-H2,NA,Technicianm,,
U10366,BRN60M-G2,NA,Technicianm,,
U10364,BRN60M-E2,NA,Technicianm,,
U10369,BRN60M-C2,NA,Technicianm,,
U10444,BRN60M-G3,NA,Technicianm,,
U11246,BRN60M-G4,NA,Technicianm,,
U11245,BRN60M-F4,NA,Technicianm,,
U11244,BRN60M-D4,NA,Technicianm,,
U10685,BRN60M-F5,NA,Technicianm,,
U10689,BRN60M-E5,NA,Technicianm,,
U10682,BRN60M-B5,NA,Technicianm,,
U10683,BRN60M-A5,NA,Technicianm,,
U16568,BRN62M-A1,NA,Technicianm,,
U4781,BRN47M-C1,NA,Technicianm,,
U4820,BRN47M-G10,NA,Technicianm,,
U4848,BRN47M-C10,NA,Technicianm,,
U4823,BRN47M-D10,NA,Technicianm,,
U4822,BRN47M-E10,NA,Technicianm,,
U4797,BRN47M-A11,NA,Technicianm,,
U4760,BRN45M-C1,NA,Technicianm,,
U4758,BRN45M-E1,NA,Technicianm,,
U4854,BRN47M-E12,NA,Technicianm,,
U4852,BRN47M-G12,NA,Technicianm,,
U4824,BRN47M-D5,NA,Technicianm,,
U4809,BRN47M-B4,NA,Technicianm,,
U4753,BRN47M-G5,NA,Technicianm,,
U4783,BRN47M-A1,NA,Technicianm,,
U4740,BRN47M-D6,NA,Technicianm,,
U4825,BRN47M-C5,NA,Technicianm,,
U4816,BRN47M-C8,NA,Technicianm,,
U4741,BRN47M-C6,NA,Technicianm,,
U2746,BRN27M-D8,NA,Technicianm,,
U2623,BRN27M-B7,NA,Technicianm,,
U2622,BRN27M-C7,NA,Technicianm,,
U2748,BRN27M-B8,NA,Technicianm,,
U2747,BRN27M-C8,NA,Technicianm,,
U2745,BRN27M-E8,NA,Technicianm,,
U2624,BRN27M-A7,NA,Technicianm,,
U2772,BRN28M-B1,NA,Technicianm,,
U2774,BRN28M-H6,NA,Technicianm,,
U2390,BRN28M-G4,NA,Technicianm,,
U2391,BRN28M-F4,NA,Technicianm,,
U2389,BRN28M-H4,NA,Technicianm,,
U2775,BRN28M-G6,NA,Technicianm,,
U2769,BRN28M-E1,NA,Technicianm,,
U2614,BRN27M-C1,NA,Technicianm,,
U2620,BRN27M-E7,NA,Technicianm,,
U4509,BRN43M-A1,NA,Technicianm,,
U4466,BRN43M-H3,NA,Technicianm,,
U4513,BRN43M-F2,NA,Technicianm,,
U4412,BRN43M-G2,NA,Technicianm,,
U4507,BRN43M-C1,NA,Technicianm,,
U4340,BRN41M-E12,NA,Technicianm,,
U4373,BRN41M-C12,NA,Technicianm,,
U4370,BRN41M-B10,NA,Technicianm,,
U4375,BRN41M-A12,NA,Technicianm,,
U4366,BRN41M-C11,NA,Technicianm,,
U4342,BRN42M-G1,NA,Technicianm,,
U4341,BRN42M-H1,NA,Technicianm,,
U4374,BRN41M-B12,NA,Technicianm,,
U4336,BRN41M-A9,NA,Technicianm,,
U4371,BRN41M-A10,NA,Technicianm,,
U4372,BRN41M-D12,NA,Technicianm,,
U4338,BRN41M-G12,NA,Technicianm,,
U2817,BRN28M-H5,NA,Technicianm,,
U2511,BRN28M-D3,NA,Technicianm,,
U2815,BRN28M-B2,NA,Technicianm,,
U2510,BRN28M-E3,NA,Technicianm,,
U2816,BRN28M-A2,NA,Technicianm,,
U2814,BRN28M-C2,NA,Technicianm,,
U2903,BRN28M-B7,NA,Technicianm,,
U2787,BRN28M-C8,NA,Technicianm,,
U2819,BRN28M-F5,NA,Technicianm,,
U2823,BRN28M-B5,NA,Technicianm,,
U2761,BRN27M-E12,NA,Technicianm,,
U2759,BRN27M-G12,NA,Technicianm,,
U2764,BRN27M-B12,NA,Technicianm,,
U4201,BRN40M-H2,NA,Technicianm,,
U2767,BRN28M-G1,NA,Technicianm,,
U2765,BRN27M-A12,NA,Technicianm,,
U4227,BRN40M-F1,NA,Technicianm,,
U4230,BRN40M-C1,NA,Technicianm,,
U4226,BRN40M-G1,NA,Technicianm,,
U4225,BRN40M-H1,NA,Technicianm,,
U2809,BRN28M-H2,NA,Technicianm,,
U2806,BRN27M-C6,NA,Technicianm,,
U2810,BRN28M-G2,NA,Technicianm,,
U2811,BRN28M-F2,NA,Technicianm,,
U2808,BRN27M-A6,NA,Technicianm,,
U2807,BRN27M-B6,NA,Technicianm,,
U4667,BRN44M-D8,NA,Technicianm,,
U4670,BRN44M-A8,NA,Technicianm,,
U4569,BRN44M-A6,NA,Technicianm,,
U4684,BRN44M-B7,NA,Technicianm,,
U4665,BRN44M-F8,NA,Technicianm,,
U4632,BRN44M-F7,NA,Technicianm,,
U2610,BRN27M-G1,NA,Technicianm,,
U2719,BRN27M-F3,NA,Technicianm,,
U2713,BRN26M-D12,NA,Technicianm,,
U2716,BRN26M-A12,NA,Technicianm,,
U2714,BRN26M-C12,NA,Technicianm,,
U2611,BRN27M-F1,NA,Technicianm,,
U2712,BRN26M-E12,NA,Technicianm,,
U2718,BRN27M-G3,NA,Technicianm,,
U2715,BRN26M-B12,NA,Technicianm,,
U2717,BRN27M-H3,NA,Technicianm,,
U2473,BRN27M-A2,NA,Technicianm,,
U2494,BRN27M-H10,NA,Technicianm,,
U2436,BRN26M-C3,NA,Technicianm,,
U2439,BRN26M-H6,NA,Technicianm,,
U2430,BRN25M-A12,NA,Technicianm,,
U2262,BRN26M-H4,NA,Technicianm,,
U2435,BRN26M-D3,NA,Technicianm,,
U2437,BRN26M-B3,NA,Technicianm,,
U2160,BRN25M-B2,NA,Technicianm,,
U2438,BRN26M-A3,NA,Technicianm,,
U2159,BRN25M-C2,NA,Technicianm,,
U2261,BRN25M-A2,NA,Technicianm,,
U2264,BRN26M-G4,NA,Technicianm,,
U2458,BRN26M-H11,NA,Technicianm,,
U2456,BRN26M-B6,NA,Technicianm,,
U2452,BRN26M-F6,NA,Technicianm,,
U2451,BRN26M-G6,NA,Technicianm,,
U2455,BRN26M-C6,NA,Technicianm,,
U2453,BRN26M-E6,NA,Technicianm,,
U2457,BRN26M-A6,NA,Technicianm,,
U2454,BRN26M-D6,NA,Technicianm,,
U4651,BRN46M-G2,NA,Technicianm,,
U4650,BRN46M-H2,NA,Technicianm,,
U4584,BRN46M-B1,NA,Technicianm,,
U4583,BRN46M-C1,NA,Technicianm,,
U4582,BRN46M-D1,NA,Technicianm,,
U4353,BRN41M-H8,NA,Technicianm,,
U4326,BRN41M-C7,NA,Technicianm,,
U4216,BRN40M-A10,NA,Technicianm,,
U4321,BRN41M-H7,NA,Technicianm,,
U4325,BRN41M-D7,NA,Technicianm,,
U4323,BRN41M-F7,NA,Technicianm,,
U4322,BRN41M-G7,NA,Technicianm,,
U4320,BRN41M-A4,NA,Technicianm,,
U4319,BRN41M-B4,NA,Technicianm,,
U4215,BRN40M-B10,NA,Technicianm,,
U4352,BRN41M-A6,NA,Technicianm,,
U4324,BRN41M-E7,NA,Technicianm,,
U4351,BRN41M-B6,NA,Technicianm,,
U4318,BRN41M-C4,NA,Technicianm,,
U4354,BRN41M-G8,NA,Technicianm,,
U4557,BRN44M-E1,NA,Technicianm,,
U4615,BRN43M-G12,NA,Technicianm,,
U4618,BRN43M-D12,NA,Technicianm,,
U4531,BRN44M-D4,NA,Technicianm,,
U4621,BRN43M-A12,NA,Technicianm,,
U4529,BRN44M-F4,NA,Technicianm,,
U4530,BRN44M-E4,NA,Technicianm,,
U4527,BRN44M-H4,NA,Technicianm,,
U4556,BRN44M-F1,NA,Technicianm,,
U4633,BRN44M-F2,NA,Technicianm,,
U4634,BRN44M-E2,NA,Technicianm,,
U4392,BRN44M-G2,NA,Technicianm,,
U2802,BRN27M-G6,NA,Technicianm,,
U2801,BRN27M-A10,NA,Technicianm,,
U2500,BRN27M-B10,NA,Technicianm,,
U2805,BRN27M-D6,NA,Technicianm,,
U2803,BRN27M-F6,NA,Technicianm,,
U2496,BRN27M-F10,NA,Technicianm,,
U2804,BRN27M-E6,NA,Technicianm,,
U4327,BRN41M-B7,NA,Technicianm,,
U4361,BRN41M-H11,NA,Technicianm,,
U4357,BRN41M-D8,NA,Technicianm,,
U4360,BRN41M-A8,NA,Technicianm,,
U4333,BRN41M-D9,NA,Technicianm,,
U4334,BRN41M-C9,NA,Technicianm,,
U4362,BRN41M-G11,NA,Technicianm,,
U2268,BRN26M-B4,NA,Technicianm,,
U2265,BRN26M-E4,NA,Technicianm,,
U2266,BRN26M-D4,NA,Technicianm,,
U2495,BRN27M-G10,NA,Technicianm,,
U2502,BRN27M-F11,NA,Technicianm,,
U2267,BRN26M-C4,NA,Technicianm,,
U4207,BRN40M-B2,NA,Technicianm,,
U4299,BRN40M-F11,NA,Technicianm,,
U4297,BRN40M-H11,NA,Technicianm,,
U4269,BRN40M-D9,NA,Technicianm,,
U2466,BRN27M-H2,NA,Technicianm,,
U2467,BRN27M-G2,NA,Technicianm,,
U2465,BRN26M-A11,NA,Technicianm,,
U2470,BRN27M-D2,NA,Technicianm,,
U2721,BRN27M-D3,NA,Technicianm,,
U2368,BRN26M-E5,NA,Technicianm,,
