eventID,resourceID,relationshipOfResource,relationshipOfResourceID,relatedResourceID
DE117N1,U504-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U504
DE117N1,U506-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U506
DE109N1,U517-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U517
DE108N1,U522-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U522
DE151N1,U523-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U523
DE151N1,U524-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U524
DE109N1,U507-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U507
DE109N1,U509-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U509
DE108N1,U510-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U510
DE151N1,U543-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U543
JE225N1,U527-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U527
JE225N1,U530-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U530
DE241N1,U551-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U551
DE151N1,U535-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U535
JE225N1,U536-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U536
DE237N1,U540-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U540
DE143N1,U546-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U546
DE241N1,U550-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U550
DE237N1,U555-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U555
DE237N1,U581-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U581
DE237N1,U582-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U582
DE237N1,U583-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U583
DE237N1,U562-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U562
DE237N1,U563-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U563
JE202N1,U559-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U559
DE225N1,U560-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U560
DE225N1,U572-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U572
DE225N1,U573-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U573
JE202N1,U586-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U586
DE225N1,U588-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U588
JE202N1,U568-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U568
JE202N1,U569-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U569
JE201N3,U578-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U578
JE213N1,U579-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U579
JE201N3,U590-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U590
DE225N1,U570-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U570
JE213N1,U631-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U631
JE213N1,U612-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U612
JE218N1,U614-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U614
JE213N1,U596-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U596
DE226N2,U597-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U597
DE226N2,U598-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U598
JE218N1,U599-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U599
DE226N2,U635-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U635
DE226N2,U639-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U639
JE218N1,U640-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U640
JE218N1,U616-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U616
JE218N1,U651-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U651
JE205N1,U653-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U653
JE218N1,U641-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U641
JE218N1,U642-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U642
JE205N1,U643-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U643
JE205N1,U645-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U645
DE239N2,U662-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U662
JE191N1,U654-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U654
JE191N1,U655-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U655
JE191N1,U656-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U656
JE191N1,U657-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U657
JE204N2,U659-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U659
JE205N1,U646-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U646
JE191N1,U648-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U648
DE239N2,U650-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U650
DE239N2,U671-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U671
JE191N1,U625-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U625
JE204N2,U664-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U664
JE204N2,U665-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U665
JE204N2,U666-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U666
DE236N1,U667-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U667
JE204N2,U660-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U660
JE204N2,U681-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U681
DE236N1,U683-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U683
DE236N1,U684-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U684
JE197N1,U685-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U685
JE204N2,U672-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U672
JE204N2,U673-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U673
JE204N2,U674-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U674
DE236N1,U675-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U675
JE197N1,U676-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U676
JE197N1,U677-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U677
JE200N1,U701-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U701
JE200N1,U702-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U702
JE197N1,U678-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U678
JE197N1,U627-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U627
JE200N1,U629-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U629
JE203N1,U706-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U706
JE190N1,U709-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U709
JE190N1,U732-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U732
JE190N1,U713-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U713
JE190N1,U714-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U714
JE203N1,U723-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U723
JE190N1,U725-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U725
JE190N1,U727-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U727
JE203N1,U630-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U630
JE190N1,U751-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U751
JE207N2,U733-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U733
JE207N2,U717-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U717
JE207N2,U718-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U718
JE173N1,U762-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U762
JE207N2,U753-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U753
JE172N4,U754-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U754
JE173N1,U737-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U737
JE173N1,U764-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U764
JE206N2,U766-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U766
DE174N1,U767-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U767
DE174N1,U768-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U768
JE206N2,U788-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U788
JE206N2,U789-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U789
JE206N2,U790-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U790
DE154N1,U775-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U775
DE198N2,U779-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U779
DE198N2,U780-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U780
DE154N1,U770-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U770
DE154N1,U801-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U801
DE154N1,U793-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U793
DE198N2,U798-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U798
DE201N1,U811-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U811
JE176N2,U814-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U814
DE162N1,U817-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U817
JE176N2,U810-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U810
DE201N1,U799-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U799
DE198N2,U756-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U756
JE207N2,U757-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U757
DE162N1,U818-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U818
DE162N1,U819-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U819
DE218N1,U842-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U842
DE218N1,U843-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U843
DE162N1,U824-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U824
DE162N1,U833-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U833
DE162N1,U833-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U833
DE169N2,U846-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U846
DE169N2,U849-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U849
DE169N2,U826-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U826
DE170N2,U828-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U828
JE216N1,U829-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U829
JE216N1,U830-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U830
DE169N2,U840-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U840
JE216N1,U865-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U865
DE182N1,U866-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U866
DE182N1,U882-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U882
DE182N1,U884-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U884
DE182N1,U867-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U867
DE182N1,U869-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U869
DE182N1,U869-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U869
DE182N1,U870-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U870
DE182N1,U891-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U891
DE221N1,U886-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U886
DE221N1,U887-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U887
DE221N1,U888-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U888
DE221N1,U889-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U889
DE221N1,U889-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U889
DE199N1,U890-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U890
DE221N1,U893-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U893
DE221N1,U894-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U894
DE199N1,U897-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U897
DE199N1,U898-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U898
DE199N1,U901-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U901
DE199N1,U902-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U902
DE214N1,U904-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U904
DE199N1,U899-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U899
DE199N1,U911-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U911
DE214N1,U873-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U873
DE214N1,U874-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U874
DE214N1,U875-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U875
DE173N1,U877-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U877
DE214N1,U905-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U905
DE173N1,U908-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U908
DE173N1,U909-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U909
DE214N1,U913-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U913
DE214N1,U853-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U853
JE152N1,U878-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U878
JE152N1,U931-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U931
JE152N1,U933-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U933
JE152N1,U935-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U935
JE128N2,U919-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U919
JE152N1,U854-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U854
JE152N1,U855-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U855
JE155N1,U924-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U924
JE155N1,U928-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U928
JE128N2,U920-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U920
