sample_id,location
SFA5152,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO49
SFA5153,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO49
S2201FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2202FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2203FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2204FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2205FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2206FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2207FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2208FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 55 / BFASO33
S2209FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2210FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2211FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2212FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2213FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2214FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2215FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2216FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2217FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2218FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2219FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2220FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2241FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2242FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2243FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2244FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2245FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2246FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2247FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2248FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2249FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2250FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2261FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2262FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2263FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2264FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2265FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2266FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2267FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2268FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2269FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2270FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2271FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2272FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2273FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2274FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2275FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2276FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2277FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2278FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2279FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2280FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2300FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2301FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2302FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2303FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2304FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2325FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2326FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2327FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2328FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2329FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2330FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2331FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2332FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2333FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2334FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2335FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2336FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2337FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2338FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO35
S2339FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2340FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2341FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2342FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2343FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2344FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2345FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2346FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2347FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2348FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2349FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2350FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2351FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2352FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2353FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2354FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2355FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2356FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2357FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2358FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2359FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2360FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2361FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2362FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2363FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2364FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2365FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2366FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2367FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2368FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2369FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2370FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2371FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2372FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2373FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2374FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2375FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2376FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2377FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2378FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2379FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2380FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2381FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2382FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2383FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2384FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2385FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2386FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2387FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2388FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 2 / BFASO36
S2389FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2390FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2391FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2392FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2393FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2394FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2395FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2396FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2397FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2398FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2399FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2400FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2411FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2412FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2413FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2414FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2415FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2416FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2417FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2418FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2419FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2420FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2421FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2422FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2423FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2424FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2425FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2426FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2427FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2428FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2429FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2430FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2431FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2432FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2433FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2434FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2435FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2436FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 4 / BFASO34
S2437FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2438FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2439FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2451FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2452FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2453FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2454FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2455FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2456FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2457FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2458FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2459FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2460FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2461FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2462FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2463FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2464FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2465FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2466FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2467FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2468FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2469FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2470FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2471FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2472FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2473FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2494FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2495FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2496FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2497FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2498FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2499FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2500FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 23 / BFASO37
S2501FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2502FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFASO30
S2503FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2504FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2505FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2506FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2507FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2508FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2509FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2510FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2511FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
S2512FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2513FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2514FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S2515FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S2516FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S2517FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2518FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2519FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2520FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2521FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2522FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2523FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2524FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2525FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2526FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2527FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S2528FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2529FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2530FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2531FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2532FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2533FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2534FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2535FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2537FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAPI4
S2538FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAPI4
S2539FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAPI4
S2540FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAPI4
S2541FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAPI4
S2542FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2543FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2544FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2545FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2546FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2547FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2548FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2549FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAHE1
S2550FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFAHE1
S2551FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 6 / BFAPI5
S2552FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 6 / BFAPI5
S2553FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 6 / BFAPI5
S2554FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 6 / BFAPI5
S2555FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 6 / BFAPI5
S2601FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2602FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2603FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2604FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2605FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2606FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2607FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2608FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2609FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2610FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2611FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2612FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2613FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2614FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2615FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2616FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2617FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2618FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2619FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
S2620FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2621FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2622FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2623FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2624FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 29 / BFASO38
S2625FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2626FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2627FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2628FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2629FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2630FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2631FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2632FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2633FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2634FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2635FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 5 / BFACU2
S2636FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFACU4
S2637FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2638FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2639FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2640FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2641FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2642FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2643FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2644FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 69 / BFAPI2
S2645FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2646FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2647FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2648FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2649FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2650FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2651FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2652FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2653FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFACO3
S2654FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFACO4
S2655FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFACO4
S2656FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFACO4
S2657FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFACO4
S2658FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2659FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFAPI3
S2660FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFACU5
S2661FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFACU5
S2662FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFACU5
S2663FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFACU5
S2664FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFACU5
S2665FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFACU5
S2666FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2667FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
S2668FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFAHE2
S2669FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 13 / BFAHE2
S2701FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2702FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2703FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2704FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2705FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2706FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2707FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2708FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2709FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2710FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2711FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2712FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2713FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2714FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2715FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2716FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2717FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2718FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2719FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
S2720FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 49 / BFASO39
