sample_id,container_cell,location
S3184IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3185IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3186IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3187IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3188IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3189IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3190IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3191IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3192IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3193IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3194IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S3195IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2946IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2945IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2944IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2943IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2942IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2941IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2940IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2939IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2938IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2937IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2936IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2935IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2669IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
S2668IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE2
SIS4395,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4394,2,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4396,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4367,4,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4397,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4368,6,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4398,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS5450,8,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4399,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4369,10,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS5451,11,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4400,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS5442,13,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4401,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS5443,15,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4402,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS5452,17,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4403,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4404,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4405,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4406,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4407,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4408,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4409,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4410,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4411,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4412,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4413,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4414,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4415,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4416,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4383,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4384,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4385,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4386,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4387,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4388,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4389,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4390,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4391,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4392,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4393,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4382,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4381,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4380,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4379,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4378,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4377,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4376,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4375,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4374,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4373,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4372,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4371,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS4370,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE3
SIS5444,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5445,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5446,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5447,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5448,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5449,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5453,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5454,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5455,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5456,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5547,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5548,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5549,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5550,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5551,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5552,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5553,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5554,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5555,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5556,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5557,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5558,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5559,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5560,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5561,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5562,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5563,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5564,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5565,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5566,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5567,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5568,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5569,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5570,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5543,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5544,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5545,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5546,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5571,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5542,88,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5541,90,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5540,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5539,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5538,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5537,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
SIS5457,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISHE4
S1385IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1188IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1386IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1189IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1190IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1392IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1393IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1394IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1395IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1401IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1387IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1402IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1388IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1403IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1389IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1404IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1405IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1390IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1396IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1397IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1398IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1406IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1375IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1411IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1407IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1412IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1376IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S1408IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5418,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5419,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5420,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5421,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5422,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5423,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5428,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5424,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5429,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5437,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5425,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5584,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5426,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5427,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5585,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5586,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5587,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5588,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5589,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
SIS5430,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI1
S2834IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2835IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2836IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2837IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2838IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2839IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2840IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2841IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2842IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2843IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2844IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2845IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2846IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2847IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2848IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2849IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2850IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2851IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2852IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2853IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2854IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2855IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2856IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2857IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2858IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2859IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2860IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2861IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2526IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2525IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2524IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2523IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2522IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2521IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2644IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2643IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2642IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2641IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2640IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2639IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2638IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2637IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2520IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2519IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2518IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2517IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2516IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2515IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2514IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2513IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI2
S2862IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2863IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2864IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2865IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2866IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2867IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2868IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2869IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2870IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2871IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2872IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2873IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2874IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2875IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2876IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2877IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2878IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2879IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2880IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2881IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2882IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2883IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2884IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2885IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2886IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2887IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2888IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2889IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2890IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2891IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2892IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2893IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2894IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2895IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2896IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2897IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2898IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2899IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2900IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2659IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2658IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2533IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2532IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2531IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2530IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2529IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2528IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S2527IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI3
S3204IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3205IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3206IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3207IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3208IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3209IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3210IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3211IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3212IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3213IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3218IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3217IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3216IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3215IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3214IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3219IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3220IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3221IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3222IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3223IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3224IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3225IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3226IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3227IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3228IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3229IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3230IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3231IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3232IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3233IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3238IS1,62,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3234IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3239IS1,64,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3235IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3240IS1,66,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3236IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3237IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5431,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5590,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5432,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5591,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5433,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5592,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5593,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5434,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
SIS5594,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S2541IS1,88,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S2540IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S2539IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S2538IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S2537IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI4
S3286IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3287IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3288IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3289IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3290IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3291IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3292IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3293IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3294IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3295IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3296IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3297IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3298IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3299IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3300IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3401IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3402IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3403IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3404IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3405IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3406IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3407IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3408IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3409IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3410IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3411IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3412IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
S3413IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISPI5
