seine_id,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_quality_log
JE243N1,JE243,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE243N2,JE243,2,targeted,50.522967,-126.377383,07:50:00,20,NA,NA,NA,yes,30,400,5,5,7,7,6,6,0,0,NA,NA,SEMSP,NA,NA
JE244N1,JE244,1,targeted,50.495266,-126.211667,11:00:00,10,NA,NA,NA,yes,30,400,10,500,10,100,0,0,0,0,NA,NA,SEMSP,NA,NA
JE245N1,JE245,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE245N2,JE245,2,targeted,50.477037,-126.028592,05:45:00,0,NA,NA,NA,yes,30,300,9,9,10,30,7,7,0,0,NA,NA,SEMSP,NA,NA
JE246N1,JE246,1,targeted,50.4559,-126.1191,07:55:00,0,NA,NA,NA,yes,30,70,0,0,0,0,10,16,0,0,NA,NA,SEMSP,NA,NA
JE248N1,JE248,1,targeted,50.543432,-126.8134,14:20:00,0,NA,NA,NA,yes,30,400,2,2,1,1,1,1,0,0,NA,NA,SEMSP,NA,NA
JE249N1,JE249,1,targeted,50.576696,-126.721158,16:40:00,8,NA,NA,NA,yes,30,200,10,10,10,50,1,1,0,0,NA,NA,SEMSP,NA,NA
JE250N1,JE250,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE250N2,JE250,2,targeted,50.60125,-126.704457,05:15:00,0,NA,NA,NA,yes,30,750,6,6,10,15,0,0,0,0,NA,NA,SEMSP,No fish on first set,NA
JE251N1,JE251,1,targeted,50.545897,-126.668909,09:10:00,0,NA,NA,NA,yes,30,100,0,0,1,1,10,85,0,0,NA,NA,SEMSP,NA,NA
JE252N1,JE252,1,targeted,50.60125,-126.704457,10:22:00,0,NA,NA,NA,yes,30,2000,10,100,10,900,4,4,7,7,NA,NA,SEMSP,NA,NA
JE253N1,JE253,1,targeted,50.576696,-126.721158,13:35:00,3,NA,NA,NA,yes,18,18,10,200,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to misidentification,NA
JE254N1,JE254,1,targeted,50.477038,-126.028566,05:37:00,0,NA,NA,NA,yes,30,80,1,1,5,5,1,1,0,0,NA,NA,SEMSP,NA,NA
JE255N1,JE255,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE255N2,JE255,2,targeted,50.543432,-126.8134,09:49:00,18,NA,NA,NA,yes,30,600,5,6,10,400,6,6,1,1,NA,NA,SEMSP,Couldnt locate whatman paper for JS00541-JS00660,NA
JE256N1,JE256,1,targeted,50.540979,-126.78085,14:51:00,6,NA,NA,NA,yes,30,300,10,100,10,100,0,0,2,2,NA,NA,SEMSP,Mort due to missidentification,NA
JE257N1,JE257,1,targeted,50.507301,-126.24325,13:17:00,6,NA,NA,NA,yes,30,4000,1,300,10,700,0,0,0,1,NA,NA,SEMSP,"Rough weather, fish  not happy in net, let them go before getting all pink and the 1 herring. One sockeye mort floating on surface on arrival to site.",NA
JE258N1,JE258,1,targeted,50.459012,-126.1695,16:22:00,17,NA,NA,NA,yes,30,400,10,100,10,100,0,0,0,0,NA,NA,SEMSP,NA,NA
JE259N2,JE259,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE259N1,JE259,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE259N3,JE259,3,targeted,50.458983,-126.169594,06:13:00,0,NA,NA,NA,yes,30,3000,0,0,10,100,0,0,0,0,NA,NA,SEMSP,morts due to caught in the net when pulling in,NA
JE260N1,JE260,1,targeted,50.525287,-126.390347,10:14:00,1,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"no fish, stopped for weather",NA
JE261N1,JE261,1,targeted,50.543029,-126.632233,13:44:00,7,NA,NA,NA,yes,30,700,10,100,6,100,2,2,0,0,NA,NA,SEMSP,there were extra chum that escaped through a hole in the net,NA
JE262N1,JE262,1,targeted,50.544941,-126.816489,07:22:00,1,NA,NA,NA,yes,29,600,10,300,10,300,1,1,1,1,NA,NA,SEMSP,NA,NA
JE263N1,JE263,1,targeted,50.55543,-126.724521,12:26:00,7,NA,NA,NA,yes,30,50,10,50,10,100,8,8,0,0,NA,NA,SEMSP,NA,NA
JE264N1,JE264,1,targeted,50.602327,-126.701507,13:19:00,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,NA
JE265N1,JE265,1,targeted,50.5771,-126.721684,05:34:00,8,NA,NA,NA,yes,22,27,10,200,10,200,0,0,0,0,NA,NA,SEMSP,NA,NA
JE266N1,JE266,1,targeted,50.547475,-126.676942,08:07:00,14,NA,NA,NA,yes,30,100,10,50,2,50,1,1,0,0,NA,NA,SEMSP,"Cruise ship wake: Sockeye #1-11 OK (before wake), Pink # 1-6 OK (before wake), Coho # 1 OK (before wake), Chum # 1-2 OK (before wake), remainder were heavily de-scaled",NA
JE267N1,JE267,1,targeted,50.51821,-126.406079,10:34:00,1,NA,NA,NA,yes,30,200,9,9,10,13,0,0,0,0,NA,NA,SEMSP,NA,NA
JE268N1,JE268,1,targeted,50.480214,-126.4142,13:45:00,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,NA
JE269N1,JE269,1,targeted,50.476173,-126.029443,05:13:00,14,NA,NA,NA,yes,29,2000,10,2000,10,2000,1,1,1,2,NA,NA,SEMSP,"pink mort due to mis identification as a sockeye, only 29 sockeye taken as a result; no set site coordinates taken",NA
JE270N1,JE270,1,targeted,50.456683,-126.153895,08:47:00,10,NA,NA,NA,yes,30,300,10,700,10,500,0,0,5,6,NA,NA,SEMSP,pink mort due to mis identification,NA
JE271N1,JE271,1,targeted,50.500269,-126.209365,11:45:00,16,NA,NA,NA,yes,30,1000,10,200,10,1000,0,0,0,0,NA,NA,SEMSP,chum mort at the bottom of the bunt,NA
JE272N1,JE272,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE272N2,JE272,2,targeted,50.602051,-126.704553,07:35:00,1,NA,NA,NA,yes,30,2000,10,100,7,100,3,3,1,3,NA,NA,SEMSP,~10% of fish suffered scaling due to repositioning of boat in high current conditions,NA
JE273N1,JE273,1,targeted,50.579213,-126.71432,13:15:00,41,NA,NA,NA,yes,30,80,10,2000,10,1000,0,0,1,1,NA,NA,SEMSP,NA,NA
JE274N1,JE274,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE274N2,JE274,2,targeted,50.579393,-126.714162,06:37:00,1,NA,NA,NA,yes,30,100,10,400,10,400,7,7,0,0,NA,NA,SEMSP,NA,NA
JE276N1,JE276,1,targeted,50.546326,-126.669166,13:42:00,30,NA,NA,NA,yes,6,6,10,100,10,20,0,0,2,2,NA,NA,SEMSP,"Chinook mis-IDed as Coho, couldnt revive.",NA
JE278N3,JE278,3,targeted,50.483183,-126.403858,07:53:00,5,NA,NA,NA,no,0,0,0,80,0,10,0,2,0,8,NA,NA,SEMSP,Three seperate sets no sockeye. No fish collected.,NA
JE278N2,JE278,2,targeted,50.483183,-126.403858,07:53:00,5,NA,NA,NA,no,0,3,0,80,0,30,0,0,0,1,NA,NA,SEMSP,Three seperate sets no sockeye. No fish collected.,NA
JE278N1,JE278,1,targeted,50.483183,-126.403858,07:53:00,5,NA,NA,NA,no,0,3,0,80,0,75,0,0,0,2,NA,NA,SEMSP,Three seperate sets no sockeye. No fish collected.,NA
JE281N1,JE281,1,targeted,50.506302,-126.24142,11:05:00,69,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,NA,NA
JE282N1,JE282,1,targeted,50.506323,-126.241304,13:20:00,10,NA,NA,NA,yes,30,500,10,3000,10,500,0,0,7,7,NA,NA,SEMSP,NA,NA
JE283N1,JE283,1,targeted,50.455728,-126.116461,05:47:00,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,NA
JE284N1,JE284,1,targeted,50.54401,-126.81461,11:20:00,1,NA,NA,NA,no,0,1,0,300,0,300,0,1,0,0,NA,NA,SEMSP,"Caught sockeye for Emma, no sockeye in next set. No other sockeye found at site after 20 minute search.",NA
JE285N1,JE285,1,targeted,50.55803,-126.73463,13:20:00,0,NA,NA,NA,yes,30,100,10,100,10,100,10,50,5,5,NA,NA,SEMSP,NA,NA
JE286N1,JE286,1,targeted,50.55803,-126.73463,16:17:00,7,NA,NA,NA,yes,26,27,10,1000,10,700,2,2,7,7,NA,NA,SEMSP,One sockeye released b/c dropped during transfer.,NA
JE288N1,JE288,1,targeted,50.6017,-126.70318,06:30:00,5,NA,NA,NA,yes,4,4,10,20,10,20,1,1,0,0,NA,NA,SEMSP,"Other activity in area, but no distinct sockeye. Difficult catching consditions, so kept school. Herring was small (~6cm) and dead when net was brought in.",NA
JE290N1,JE290,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE290N2,JE290,2,targeted,50.4806,-126.40961,15:05:00,8,NA,NA,NA,yes,10,10,10,300,10,300,0,0,2,2,NA,NA,SEMSP,"Strong current, some fish were jostled and lost scales. Additional bycatch 1 gunnel fish.",NA
JE291N1,JE291,1,targeted,50.47508,-126.03392,05:21:00,0,NA,NA,NA,yes,30,300,10,600,10,300,1,1,1,1,NA,NA,SEMSP,NA,NA
JE292N1,JE292,1,targeted,50.45733,-126.16553,07:52:00,1,NA,NA,NA,yes,30,50,10,400,10,20,0,0,0,0,NA,NA,SEMSP,Morts due to misidentification.,NA
JE293N1,JE293,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE293N2,JE293,2,targeted,50.49874,-126.21257,11:40:00,0,NA,NA,NA,yes,28,28,10,300,10,300,0,0,0,0,NA,NA,SEMSP,NA,NA
JE294N1,JE294,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE294N2,JE294,2,targeted,50.601529,-126.703784,06:15:00,3,NA,NA,NA,no,0,2,0,20,0,20,0,2,0,0,NA,NA,SEMSP,NA,NA
JE295N1,JE295,1,targeted,50.580247,-126.721745,07:51:00,5,NA,NA,NA,no,0,0,0,500,0,300,0,0,0,0,NA,NA,SEMSP,NA,NA
JE298N1,JE298,1,targeted,50.543818,-126.794456,13:35:00,18,NA,NA,NA,yes,15,50,10,200,10,200,7,7,0,0,NA,NA,SEMSP,NA,NA
JE300N1,JE300,1,targeted,50.47779,-126.429726,07:38:00,1,NA,NA,NA,no,0,0,0,20,0,80,0,1,0,0,0,10,SEMSP,NA,NA
JE302N1,JE302,1,targeted,50.456886,-126.162647,12:45:00,3,NA,NA,NA,yes,30,200,10,300,10,300,0,0,1,1,NA,NA,SEMSP,NA,NA
JE303N1,JE303,1,targeted,50.457049,-126.162651,07:05:00,7,NA,NA,NA,yes,22,22,10,300,10,300,1,2,0,0,NA,NA,SEMSP,NA,NA
JE304N2,JE304,1,targeted,50.54522,-126.65949,08:20:00,NA,10,0,10,yes,23,23,0,0,10,59,8,8,0,0,0,0,SEMSP,Missed fish on first set; did not record any data.,Seine ID formerly JN1
JE305N1,JE305,1,targeted,50.6022,-126.70567,15:27:00,NA,10,0,1000,yes,7,600,0,0,0,100,0,100,0,10,0,0,SEMSP,"No oceanography completed due to sudden change in weather. Trialled live-licing and anaesthatization protocols, but could not finish due to weather. Some morphological measurements missing. .",Seine ID formerly JN4
JE306N2,JE306,2,targeted,50.54393,-126.8131,11:20:00,NA,10,0,100,no,0,130,0,10,0,10,0,10,0,1,0,0,SEMSP,NA,Seine ID formerly JN6
JE306N1,JE306,1,targeted,50.5438,-126.80927,07:10:00,NA,10,0,100,yes,30,325,0,0,10,50,10,45,0,0,0,0,SEMSP,NA,Seine ID formerly JN5
JE307N1,JE307,1,targeted,50.54411,-126.65398,06:23:00,NA,10,0,100,yes,30,300,0,0,10,250,10,25,10,25,1,1,SEMSP,Chinook in package JP25 (UFN14037). First chum of JP29 (UFN12681) had a cal mot that came out of the bag. First chinook out at 6:50 and straight into dewar (package JP25). Used remaining fish in net from retention set in place of lousing set due to weather. Only loused 10 chum. .,Seine ID formerly JN7
JE308N2,JE308,2,random,50.60224,-126.70529,14:22:00,NA,1,0,0,no,0,40,0,0,0,160,0,0,0,3,0,1,SEMSP,NA,Seine ID formerly JN10
JE308N1,JE308,1,targeted,50.60233,-126.70309,09:37:00,NA,1,0,100,yes,30,200,1,4,10,500,5,5,10,30,1,1,SEMSP,"Last half of visual survey was a B2-3, so visibility was difficult. We caught 3 local pink fry..",Seine ID formerly JN9
JE309N2,JE309,2,targeted,50.54628,-126.81474,11:11:00,NA,10,0,10,no,0,120,0,0,0,180,0,0,0,1,0,0,SEMSP,NA,Seine ID formerly JN12
JE309N1,JE309,1,targeted,50.54487,-126.81252,06:37:00,NA,1,0,10,yes,30,175,0,0,10,75,0,0,2,2,0,0,SEMSP,NA,Seine ID formerly JN11
JE310N2,JE310,2,targeted,50.54582,-126.81618,11:17:00,NA,1,1,0,yes,4,390,0,60,0,660,0,10,0,10,0,0,SEMSP,NA,Seine ID formerly JN14
JE310N1,JE310,1,targeted,50.54574,-126.81679,07:10:00,NA,1,1,0,yes,26,26,3,3,10,58,2,2,1,1,0,0,SEMSP,"20 sockeye in retention set were bucketed, and then returned to the bunt before individual fish collection occured..",Seine ID formerly JN13
JE311N4,JE311,4,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate.,Seine ID formerly JE311N4
JE311N3,JE311,3,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate.,Seine ID formerly JE311N3
JE311N2,JE311,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate.,Seine ID formerly JE311N2
JE311N1,JE311,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate.,Seine ID formerly JE311N1
JE311N5,JE311,5,targeted,50.60278,-126.70284,10:27:00,NA,10,0,100,yes,30,43,10,15,10,530,4,4,4,5,2,2,SEMSP,"First half of visual survey was a B2, second half was a B3. Loused 10 chum and 10 pink from retention set instead of setting the net again. Secchi hit the bottom at 7.5m..",Seine ID formerly JN15
JE314N2,JE314,2,targeted,50.54454,-126.81227,09:59:00,NA,1,0,100,no,0,0,0,20,0,230,0,0,0,0,0,0,SEMSP,NA,Seine ID formerly JN22
JE314N1,JE314,1,targeted,50.54372,-126.81769,06:45:00,NA,100,1,100,yes,1,1,10,15,10,580,2,4,2,2,0,0,SEMSP,"2 coho not retained, did not fit through milk jug.",Seine ID formerly JN21
JE312N1,JE312,1,targeted,50.54505,-126.65729,06:56:00,NA,10,1,100,yes,0,0,6,6,10,425,0,0,10,20,0,0,SEMSP,NA,Seine ID formerly JN17
JE313N1,JE313,1,targeted,50.60144,-126.70046,10:16:00,NA,10,0,10,no,0,0,0,1,0,119,0,6,0,2,0,2,SEMSP,NA,Seine ID formerly JN20
JE316N1,JE316,1,targeted,50.546,-126.81509,07:13:00,NA,10,1,100,no,0,0,0,3,0,95,0,1,0,1,0,0,SEMSP,NA,Seine ID formerly JN25
JE315N1,JE315,1,targeted,50.54533,-126.65855,11:06:00,NA,10,0,10,no,0,0,0,90,0,450,0,0,0,60,0,0,SEMSP,NA,Seine ID formerly JN23
DE505N2,DE505,2,targeted,50.3154,-125.053,10:55:00,NA,0,0,0,no,0,0,0,1,0,0,0,0,0,0,0,0,SEMSP,NA,NA
DE505N1,DE505,1,random,50.316217,-125.052033,10:30:00,NA,0,0,0,no,0,0,0,0,0,2,0,0,0,0,0,0,SEMSP,NA,NA
DE506N1,DE506,1,targeted,50.18167,-125.1523,07:25:00,NA,0,1,10,yes,0,0,10,30,10,70,2,2,0,0,0,0,SEMSP,NA,NA
DE510N1,DE510,1,targeted,50.309206,-125.323291,10:15:00,NA,0,1,10,yes,0,0,10,117,10,217,0,0,0,0,0,0,SEMSP,NA,NA
JE411N1,JE411,1,random,50.54526,-126.8154,07:00:00,NA,0,0,1,no,0,0,0,0,0,0,0,1,0,0,0,0,SEMSP,NA,NA
JE412N1,JE412,1,targeted,50.53912,-126.77893,08:25:00,NA,1,1,10,no,0,0,0,0,0,0,0,39,0,3,0,2,SEMSP,NA,NA
DE516N2,DE516,2,targeted,50.316117,-125.052167,09:46:00,NA,0,0,1,yes,0,0,10,30,7,7,10,15,0,0,1,1,SEMSP,NA,NA
DE516N1,DE516,1,targeted,50.316983,-125.049967,09:10:00,NA,0,1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,NA,NA
JE401N1,JE401,1,targeted,50.5429,-126.81615,07:12:00,NA,0,1,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,NA,NA
JE402N1,JE402,1,targeted,50.53927,-126.78078,08:49:00,NA,0,1,10,yes,3,3,0,0,0,0,10,87,5,6,0,0,SEMSP,NA,NA
DE517N2,DE517,2,targeted,50.31006,-125.317963,08:15:00,NA,10,0,10,yes,30,40,10,50,8,10,1,1,2,2,0,0,SEMSP,NA,NA
DE517N1,DE517,1,targeted,NA,NA,07:30:00,NA,1,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,NA,NA
DE531N1,DE531,1,targeted,50.271333,-125.368,09:00:00,NA,0,1,0,yes,30,1564,10,1956,4,391,0,0,2,2,0,1,SEMSP,"Let out 2,150 fish during processing due to elevated stress caused by high density in net",NA
DE512N1,DE512,1,random,50.316807,-125.050581,10:06:00,NA,0,0,0,yes,0,0,8,8,9,9,0,0,0,0,0,0,SEMSP,NA,NA
DE513N2,DE513,2,targeted,50.30705,-125.332333,08:00:00,NA,1,0,0,yes,30,189,5,21,10,10,0,0,0,4,0,2,SEMSP,NA,NA
DE513N1,DE513,1,targeted,50.30785,-125.328333,07:25:00,NA,1,0,0,no,0,4,0,14,0,0,0,0,0,0,0,0,SEMSP,NA,NA
DE519N1,DE519,1,random,50.27045,-125.3656,07:35:00,NA,0,0,0,yes,3,8,10,104,10,21,0,0,0,0,0,0,SEMSP,NA,NA
DE514N1,DE514,1,targeted,50.440686,-125.294356,09:00:00,NA,0,1,0,yes,3,3,10,24,10,266,1,1,0,0,1,1,SEMSP,NA,NA
JE417N1,JE417,1,targeted,50.54342,-126.81474,07:22:00,NA,10,10,10,yes,30,146,10,49,10,39,10,20,0,0,0,1,SEMSP,NA,NA
JE418N1,JE418,1,targeted,50.54561,-126.66166,06:57:00,NA,10,0,100,yes,30,113,10,28,10,22,1,1,5,5,0,0,SEMSP,"1st pink out at 07:30am mistaken for sockeye, put in dewar immediately after measurements taken.",NA
DE520N3,DE520,3,targeted,50.306917,-125.3288,08:35:00,NA,0,0,10,yes,8,8,10,56,10,56,0,0,0,0,0,0,SEMSP,NA,NA
DE520N2,DE520,2,targeted,50.307767,-125.32905,08:15:00,NA,1,0,1,no,0,3,0,3,0,16,0,0,0,0,0,0,SEMSP,NA,NA
DE520N1,DE520,1,random,50.305683,-125.336917,07:43:00,NA,0,0,0,no,0,7,0,0,0,7,0,0,0,0,0,0,SEMSP,NA,NA
DE521N1,DE521,1,targeted,50.267967,-125.358733,06:50:00,NA,1,1,10,yes,24,48,10,302,10,132,0,0,6,55,0,0,SEMSP,NA,NA
JE414N1,JE414,1,targeted,50.54387,-126.80852,07:03:00,NA,10,10,100,yes,30,488,10,203,10,81,3,33,0,8,0,0,SEMSP,Morts and unhealthy fish caused by unseen fold in net under piece of kelp caught during set. Coho and Herring not sampled due to poor weather conditions / unhealthy fish.,NA
DE522N1,DE522,1,targeted,50.443485,-125.28775,07:43:00,NA,1,0,10,yes,30,450,10,1060,10,1060,0,30,10,460,0,0,SEMSP,not sampled coho because too big for whirlpacks and it has been more than 2 hours we had the fish. majority of pink/chum seems locals (pretty small ones),NA
DE523N3,DE523,3,targeted,50.30345,-125.33885,08:45:00,NA,1,1,1,yes,26,31,10,340,10,150,0,2,0,1,0,0,SEMSP,"Coho too big to fit into whirl-paks; had to release fish after 2 hrs holding in net due to morts observed and noticeable scale loss due to rough conditions, so unable to take full retention of SO & HE",NA
DE523N2,DE523,2,targeted,50.307183,-125.335133,08:08:00,NA,0,0,0,no,0,7,0,0,0,0,0,0,0,0,0,0,SEMSP,NA,NA
DE523N1,DE523,1,targeted,50.3099,-125.319633,07:05:00,NA,1,1,10,no,0,14,0,1080,0,257,0,0,0,0,0,0,SEMSP,NA,NA
JE415N2,JE415,2,targeted,50.60197,-126.70232,07:41:00,NA,0,0,10,yes,8,8,10,26,10,22,0,0,0,3,0,0,SEMSP,left early due to possible gas leak on boat and building weather.,NA
JE415N1,JE415,1,targeted,50.60207,-126.70187,06:54:00,NA,1,1,10,no,0,40,0,480,0,240,0,0,0,40,0,0,SEMSP,"first set released due to strong current, unsafe to process.",NA
DE524N4,DE524,4,targeted,50.26805,-125.358833,09:22:00,NA,1,0,10,no,0,0,0,22,0,100,0,3,0,1,0,0,SEMSP,NA,NA
DE524N3,DE524,3,targeted,50.270667,-125.365017,07:57:00,NA,0,0,10,no,0,0,0,21,0,115,0,0,0,2,0,0,SEMSP,NA,NA
DE524N2,DE524,2,targeted,50.268817,-125.359533,07:42:00,NA,0,0,10,no,0,0,0,95,0,96,0,0,0,1,0,0,SEMSP,NA,NA
DE524N1,DE524,1,targeted,50.27095,-125.365483,07:04:00,NA,0,0,10,no,0,5,0,235,0,235,0,1,0,1,0,0,SEMSP,NA,NA
DE525N1,DE525,1,targeted,50.233733,-125.395717,11:15:00,NA,1,10,10,yes,0,20,10,4060,10,1740,0,1,0,6,0,0,SEMSP,"Released ~3,000 fish prior to processing due to high density. Failed to find SO (and HE) in net before fish had to be released due to deteriorating condition in net. CO too large to fit in whirl-pak (post-smolt, >30cm). 11 fish released in poor condition (species unverified).",NA
DE526N1,DE526,1,targeted,50.442483,-125.273467,08:35:00,NA,1,1,1,yes,0,0,11,360,10,40,0,0,0,0,1,1,SEMSP,NA,Fixed incorrect lat value (2019-11-13 JG)
JE419N1,JE419,1,targeted,50.54416,-126.80831,07:25:00,NA,10,10,10,yes,16,27,10,537,10,537,0,0,0,10,0,0,SEMSP,Gas leak in Althea. Fish exposed to full slick. Unable to process Herring or perform  a second set.,NA
DE527N3,DE527,3,targeted,50.308417,-125.3309,09:10:00,NA,0,0,1,yes,0,0,10,513,10,37,0,0,0,0,0,0,SEMSP,NA,NA
DE527N2,DE527,2,targeted,50.303167,-125.3387,08:40:00,NA,0,0,0,no,0,0,0,20,0,5,0,0,0,0,0,0,SEMSP,NA,NA
DE527N1,DE527,1,targeted,50.30915,-125.32305,08:03:00,NA,0,0,0,no,0,0,0,70,0,30,0,0,0,0,0,0,SEMSP,NA,NA
DE528N1,DE528,1,targeted,50.29,-125.317433,12:35:00,NA,0,1,1,no,0,0,0,286,0,430,0,0,0,1,0,0,SEMSP,NA,NA
DE529N2,DE529,2,targeted,50.2693,-125.360467,07:58:00,NA,0,1,1,no,0,0,0,90,0,210,0,2,0,0,0,1,SEMSP,NA,NA
DE529N1,DE529,1,targeted,50.268067,-125.35845,07:05:00,NA,0,1,1,no,0,0,0,88,0,87,0,2,0,0,0,1,SEMSP,NA,NA
DE530N2,DE530,2,targeted,50.239,-125.401233,10:51:00,NA,0,1,1,yes,0,0,10,613,10,412,0,0,0,1,1,1,SEMSP,NA,NA
DE530N1,DE530,1,targeted,50.2351,-125.397083,09:50:00,NA,1,0,0,no,0,0,0,1,0,0,0,0,0,0,0,0,SEMSP,NA,NA
JE420N1,JE420,1,targeted,50.60216,-126.70131,09:34:00,NA,0,1,10,yes,8,8,10,46,10,34,0,0,0,0,0,0,SEMSP,NA,NA
DE532N3,DE532,3,targeted,50.435,-125.263767,09:45:00,NA,1,1,10,yes,10,15,10,1242,10,2288,0,0,9,9,0,0,SEMSP,"No ice packs for cooling fish, first 3 herring in 12:20",NA
DE532N2,DE532,2,targeted,50.434567,-125.261567,09:00:00,NA,0,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,SEMSP,"Set #2 herring released poor condition,",NA
DE532N1,DE532,1,targeted,50.434567,-125.261567,08:15:00,NA,0,1,1,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,NA,NA
JE421N2,JE421,2,targeted,50.54314,-126.81464,12:14:00,NA,10,10,10,yes,13,376,0,909,0,545,0,0,0,0,0,0,SEMSP,NA,NA
JE421N1,JE421,1,targeted,50.54372,-126.81902,08:24:00,NA,10,0,10,yes,17,17,10,359,10,359,0,0,10,19,0,0,SEMSP,Released 400 fish after forming bunt.,NA
JE422N2,JE422,2,targeted,50.54267,-126.65017,10:28:00,NA,1,1,10,yes,12,12,0,131,0,87,0,0,1,1,0,0,SEMSP,NA,NA
JE422N1,JE422,1,targeted,50.54477,-126.65859,07:18:00,NA,1,10,0,yes,5,5,10,219,10,99,1,3,0,0,0,0,SEMSP,Two other Coho would not fit in Whirlpaks,NA
DE533N2,DE533,2,targeted,50.29995,-125.341167,09:14:00,NA,0,0,0,yes,0,0,10,78,10,17,0,0,0,0,0,0,SEMSP,NA,NA
DE533N1,DE533,1,targeted,50.305567,-125.337083,07:22:00,NA,1,0,1,no,0,0,0,60,0,140,0,0,0,0,0,0,SEMSP,NA,NA
DE534N2,DE534,2,targeted,50.26815,-125.360967,08:55:00,NA,0,1,0,yes,1,1,10,212,10,12,0,0,0,0,1,1,SEMSP,NA,NA
DE534N1,DE534,1,targeted,50.267517,-125.35945,08:20:00,NA,0,1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,NA,NA
DE535N1,DE535,1,targeted,50.438867,-125.267883,07:20:00,NA,0,1,10,yes,0,0,10,183,10,68,0,0,0,0,0,0,SEMSP,NA,NA
DE536N1,DE536,1,targeted,50.298867,-125.337917,11:00:00,NA,0,1,1,yes,2,2,0,100,1,151,0,0,0,0,0,0,UBC,NA,NA
JE423N2,JE423,2,targeted,50.54343,-126.81577,08:59:00,NA,10,1,10,yes,4,4,0,297,10,208,0,0,0,0,1,1,SEMSP,NA,NA
JE423N1,JE423,1,targeted,50.54327,-126.81796,06:50:00,NA,1,10,10,yes,1,1,10,45,0,3,0,0,0,0,0,0,SEMSP,NA,NA
