eventID,occurrenceID,measurementType,measurementValue,measurementTypeID,measurementUnit,measurementUnitID
DE274N1,hakai-jsp-U4274,Weight,5.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4275,Weight,4.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4276,Weight,14.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4277,Weight,6.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4278,Weight,6.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4279,Weight,5.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4280,Weight,5.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4281,Weight,3.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE274N1,hakai-jsp-U4282,Weight,3.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4283,Weight,7.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4284,Weight,8.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4231,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4232,Weight,9.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4233,Weight,7.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4234,Weight,8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4235,Weight,8.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4236,Weight,7.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4237,Weight,7.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4238,Weight,6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4239,Weight,20.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4240,Weight,16.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4241,Weight,15.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4242,Weight,14.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4243,Weight,16.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4244,Weight,12.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4245,Weight,21.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4246,Weight,16,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4247,Weight,12.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE286N1,hakai-jsp-U4248,Weight,13.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4249,Weight,7.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4250,Weight,5.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4251,Weight,8.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4252,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4253,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4254,Weight,6.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4255,Weight,6.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4256,Weight,9.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4257,Weight,9.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE261N1,hakai-jsp-U4258,Weight,7.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4259,Weight,9.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4260,Weight,10.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4261,Weight,12.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4262,Weight,12.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4263,Weight,10.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4264,Weight,9.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4265,Weight,11.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4266,Weight,9.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4267,Weight,9.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE266N1,hakai-jsp-U4268,Weight,10.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4205,Weight,7.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4206,Weight,5.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4207,Weight,6.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4208,Weight,6.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4269,Weight,6.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4270,Weight,8.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4271,Weight,7.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4272,Weight,6.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4297,Weight,5.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4298,Weight,5.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4299,Weight,5.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4300,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4301,Weight,6.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4302,Weight,8.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4285,Weight,7.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4286,Weight,5.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4287,Weight,6.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4288,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4289,Weight,7.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4290,Weight,7.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE287N1,hakai-jsp-U4291,Weight,7.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4303,Weight,8.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4304,Weight,10.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4305,Weight,10,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4306,Weight,7.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4307,Weight,6.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4308,Weight,6.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4177,Weight,8.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4178,Weight,7.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4179,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4180,Weight,7.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4181,Weight,6.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4182,Weight,11.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4183,Weight,8.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4292,Weight,9.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4293,Weight,8.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4294,Weight,9.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4295,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE322N1,hakai-jsp-U4296,Weight,7.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4209,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4210,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4211,Weight,7.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4212,Weight,6.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4213,Weight,7.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4214,Weight,8.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4309,Weight,9.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4310,Weight,8.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4311,Weight,8.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4312,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4313,Weight,8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE274N2,hakai-jsp-U4184,Weight,9.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4185,Weight,8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4186,Weight,6.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4187,Weight,5.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4188,Weight,8.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4189,Weight,10,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4190,Weight,7.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4191,Weight,8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4192,Weight,7.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4193,Weight,9.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4194,Weight,7.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4314,Weight,8.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE290N2,hakai-jsp-U4195,Weight,6.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4196,Weight,17.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4197,Weight,10.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4198,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4199,Weight,18.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4200,Weight,16.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4345,Weight,12.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4346,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4347,Weight,9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4348,Weight,7.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4349,Weight,9.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE251N1,hakai-jsp-U4350,Weight,9.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4315,Weight,11.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4316,Weight,12.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE320N1,hakai-jsp-U4317,Weight,11.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4321,Weight,13,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4322,Weight,13.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4323,Weight,7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4318,Weight,18.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4319,Weight,11.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4320,Weight,13.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4217,Weight,6.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4218,Weight,9.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4219,Weight,9.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4220,Weight,10.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE263N1,hakai-jsp-U4221,Weight,6.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4324,Weight,10.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4325,Weight,12.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4326,Weight,11.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4327,Weight,6.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4328,Weight,6.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4329,Weight,8.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4330,Weight,6.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4331,Weight,8.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4332,Weight,7.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4333,Weight,6.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
DE279N2,hakai-jsp-U4334,Weight,6.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4351,Weight,5.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE237N1,hakai-jsp-U4352,Weight,12.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
