Cast PK,Hakai ID,Filename,CTD model,CTD serial number,CTD firmware version,Cruise,Station,Drop number,Start time,Bottom time,Drop time (s),Drop depth (m),Target depth (m),Latitude,Longitude,Operators,Comments,Cast Type,Sensors Submerged,Water Depth (m),Soak Start,Soak End,Weather
12250,080217_2018-05-31T17:39:57.667Z,080217_20180531_1315,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-05-31T10:42:11Z,2018-05-31T10:42:37Z,26,31.235379263065255,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12344,080217_2018-06-07T16:48:54.167Z,080217_20180607_1309,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-06-07T09:48:54Z,2018-06-07T09:49:24Z,30,36.18915122555486,35,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12339,080217_2018-06-14T17:09:14.833Z,080217_20180614_1315,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-06-14T10:11:53Z,2018-06-14T10:12:13Z,20,26.17983388642555,25,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12512,080217_2018-06-21T18:44:49.167Z,080217_20180621_1539,RBRconcerto,080217,12.04,JSSOCKEYE,J09,1,2018-06-21T11:44:49Z,2018-06-21T11:47:16Z,147,15.474340074302573,15,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12541,080217_2018-06-28T15:20:12.500Z,080217_20180628_1357,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-06-28T08:23:07Z,2018-06-28T08:23:25Z,19,21.022384719373843,20,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12539,080217_2018-07-04T15:35:08.333Z,080217_20180705_1456,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-07-04T08:37:43Z,2018-07-04T08:38:09Z,25,31.332014942795567,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12547,080217_2018-07-09T18:04:29.000Z,080217_20180709_1614,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-07-09T11:06:59Z,2018-07-09T11:07:19Z,20,21.580110982560125,20,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
14715,065679_2019-05-20T19:50:33.500Z,065679_20190520_1606,RBRconcerto,065679,1.43,JSSOCKEYE,J09,2,2019-05-20T12:50:33Z,2019-05-20T12:50:54Z,21,26.02284678916343,25,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
9635,080217_2017-07-12T15:52:09.500Z,080217_20170712_1647,RBRconcerto,080217,12.04,JSSOCKEYE,J11,2,2017-07-12T08:54:24Z,2017-07-12T08:54:59Z,34,37.58631878837584,40,undefined,undefined,"dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12054,080217_2018-05-17T16:42:22.333Z,080217_20180517_1259,RBRconcerto,080217,12.04,JSSOCKEYE,J11,2,2018-05-17T09:44:53Z,2018-05-17T09:45:23Z,29,36.04279783159779,35,undefined,undefined,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12097,080217_2018-05-21T17:45:46.000Z,080217_20180521_1516,RBRconcerto,080217,12.04,JSSOCKEYE,J11,2,2018-05-21T10:48:14Z,2018-05-21T10:48:41Z,26,29.29671346264831,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12489,080217_2018-05-30T15:35:54.667Z,080217_20180530_1323,RBRconcerto,080217,12.04,JSSOCKEYE,J11,2,2018-05-30T08:38:39Z,2018-05-30T08:39:07Z,28,31.197449393325144,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
14714,065679_2019-05-20T16:43:31.834Z,065679_20190520_1606,RBRconcerto,065679,1.43,JSSOCKEYE,J11,2,2019-05-20T09:47:17Z,2019-05-20T09:47:42Z,25,26.054198374361352,25,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
13942,065679_2019-05-26T18:54:26.666Z,065679_20190526_1454,RBRconcerto,065679,1.43,JSSOCKEYE,J11,2,2019-05-26T11:54:26Z,2019-05-26T11:54:34Z,8,10.995320708757385,10,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
13961,065679_2019-05-30T19:13:09.833Z,065679_20190530_1436,RBRconcerto,065679,1.43,JSSOCKEYE,J11,3,2019-05-30T12:13:09Z,2019-05-30T12:13:15Z,5,5.909209681694487,5,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
14005,065679_2019-06-05T14:58:06.000Z,065679_20190605_1457,RBRconcerto,065679,1.43,JSSOCKEYE,J11,4,2019-06-05T07:58:06Z,2019-06-05T07:58:21Z,15,20.89139153064717,20,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
14007,065679_2019-06-06T15:47:17.833Z,065679_20190606_1758,RBRconcerto,065679,1.43,JSSOCKEYE,J11,3,2019-06-06T08:47:17Z,2019-06-06T08:47:27Z,10,11.242033211375034,10,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""16"",""swell_height"":""0.5"",""weather_notes"":null}"
14044,065679_2019-06-10T17:39:57.500Z,065679_20190610_1307,RBRconcerto,065679,1.43,JSSOCKEYE,J11,3,2019-06-10T10:39:57Z,2019-06-10T10:40:05Z,8,10.768530197927316,10,undefined,undefined,"Erin Pippus,Katie Davidson,Sara Tremblay-Boyer,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14186,065679_2019-06-29T17:58:57.667Z,065679_20190629_1315,RBRconcerto,065679,1.43,JSSOCKEYE,J11,3,2019-06-29T10:58:57Z,2019-06-29T10:59:20Z,22,31.337470291035338,30,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
14306,065679_2019-07-06T18:01:47.000Z,065679_20190706_1303,RBRconcerto,065679,1.43,JSSOCKEYE,J11,3,2019-07-06T11:01:47Z,2019-07-06T11:01:56Z,9,10.823113681011437,10,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""lifted_fog"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
14432,065679_2019-07-11T19:25:21.166Z,065679_20190711_1430,RBRconcerto,065679,1.43,JSSOCKEYE,J11,3,2019-07-11T12:25:21Z,2019-07-11T12:25:29Z,9,11.067357543626589,10,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
9636,080217_2017-07-12T16:32:42.667Z,080217_20170712_1647,RBRconcerto,080217,12.04,JSSOCKEYE,J12,2,2017-07-12T09:34:49Z,2017-07-12T09:35:23Z,35,43.23264018088639,45,undefined,undefined,"dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
9177,080217_2017-06-03T16:26:45.667Z,080217_20170603_1554,RBRconcerto,080217,12.04,JSSOCKEYE,J13,2,2017-06-03T09:28:57Z,2017-06-03T09:29:24Z,27,29.15628119013062,30,undefined,undefined,"dylan.smyth,emma.atkinson,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
9639,080217_2017-07-12T19:56:55.167Z,080217_20170712_1647,RBRconcerto,080217,12.04,JSSOCKEYE,J13,2,2017-07-12T12:59:23Z,2017-07-12T12:59:59Z,35,40.388910723330525,40,undefined,undefined,"dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
8905,080217_2017-05-08T16:36:34.667Z,080217_20170508_1254,RBRconcerto,080217,12.04,DISOCKEYE,QU46,1,2017-05-08T09:36:34Z,2017-05-08T09:37:24Z,50,45.80371858389046,45,undefined,undefined,"julian.gan,justin.francis,rachel.walker,rebecca.piercey",undefined,null,null,null,Invalid date,Invalid date,null
8982,010856_2017-05-08T16:36:43.500Z,010856_20170508_1305,XR-620,010856,6.81,DISOCKEYE,QU46,1,2017-05-08T09:36:43Z,2017-05-08T09:37:33Z,50,47.21507531067292,45,undefined,undefined,"julian.gan,justin.francis,rachel.walker,rebecca.piercey",undefined,null,null,null,Invalid date,Invalid date,null
8983,010856_2017-05-08T18:27:59.000Z,010856_20170508_1305,XR-620,010856,6.81,DISOCKEYE,QU5,3,2017-05-08T11:27:59Z,2017-05-08T11:28:58Z,59,58.27742862651264,60,undefined,undefined,"julian.gan,justin.francis,rachel.walker,rebecca.piercey",undefined,null,null,null,Invalid date,Invalid date,null
8912,080217_2017-05-08T18:34:05.833Z,080217_20170508_1254,RBRconcerto,080217,12.04,DISOCKEYE,QU6,1,2017-05-08T11:36:29Z,2017-05-08T11:36:51Z,22,15.976992984450542,15,undefined,undefined,"julian.gan,justin.francis,rachel.walker,rebecca.piercey",undefined,null,null,null,Invalid date,Invalid date,null
8984,010856_2017-05-08T18:36:35.501Z,010856_20170508_1305,XR-620,010856,6.81,DISOCKEYE,QU6,1,2017-05-08T11:36:37Z,2017-05-08T11:37:00Z,22,17.453494245588168,15,undefined,undefined,"julian.gan,justin.francis,rachel.walker,rebecca.piercey",undefined,null,null,null,Invalid date,Invalid date,null
