ufn,sample_type,sample_id,sample_comments,analyzing_lab
U788,fatty_acid,S788FA1,NA,NA
U789,fatty_acid,S789FA1,NA,NA
U790,fatty_acid,S790FA1,NA,NA
U791,fatty_acid,S791FA1,NA,JGarzke_UBC
U792,fatty_acid,S792FA1,NA,JGarzke_UBC
U793,fatty_acid,S793FA1,NA,JGarzke_UBC
U794,fatty_acid,S794FA1,NA,JGarzke_UBC
U795,fatty_acid,S795FA1,NA,JGarzke_UBC
U796,fatty_acid,S796FA1,NA,JGarzke_UBC
U797,fatty_acid,S797FA1,NA,NA
U798,fatty_acid,S798FA1,NA,NA
U799,fatty_acid,S799FA1,NA,NA
U800,fatty_acid,S800FA1,NA,NA
U801,fatty_acid,S801FA1,NA,JGarzke_UBC
U802,fatty_acid,S802FA1,NA,JGarzke_UBC
U803,fatty_acid,S803FA1,NA,JGarzke_UBC
U804,fatty_acid,S804FA1,NA,NA
U805,fatty_acid,S805FA1,NA,NA
U806,fatty_acid,S806FA1,NA,NA
U807,fatty_acid,S807FA1,NA,NA
U808,fatty_acid,S808FA1,NA,NA
U809,fatty_acid,S809FA1,NA,NA
U810,fatty_acid,S810FA1,NA,NA
U811,fatty_acid,S811FA1,NA,NA
U812,fatty_acid,S812FA1,NA,NA
U813,fatty_acid,S813FA1,NA,NA
U814,fatty_acid,S814FA1,NA,NA
U815,fatty_acid,S815FA1,NA,NA
U816,fatty_acid,S816FA1,NA,NA
U817,fatty_acid,S817FA1,NA,JGarzke_UBC
U818,fatty_acid,S818FA1,NA,JGarzke_UBC
U819,fatty_acid,S819FA1,NA,JGarzke_UBC
U820,fatty_acid,S820FA1,NA,JGarzke_UBC
U821,fatty_acid,S821FA1,NA,NA
U822,fatty_acid,S822FA1,NA,NA
U823,fatty_acid,S823FA1,NA,NA
U824,fatty_acid,S824FA1,NA,JGarzke_UBC
U825,fatty_acid,S825FA1,NA,JGarzke_UBC
U826,fatty_acid,S826FA1,NA,JGarzke_UBC
U827,fatty_acid,S827FA1,NA,JGarzke_UBC
U828,fatty_acid,S828FA1,NA,JGarzke_UBC
U829,fatty_acid,S829FA1,NA,NA
U830,fatty_acid,S830FA1,NA,NA
U831,fatty_acid,S831FA1,NA,NA
U832,fatty_acid,S832FA1,NA,JGarzke_UBC
U833,fatty_acid,S833FA1,NA,JGarzke_UBC
U834,fatty_acid,S834FA1,NA,JGarzke_UBC
U835,fatty_acid,S835FA1,NA,NA
U836,fatty_acid,S836FA1,NA,NA
U837,fatty_acid,S837FA1,NA,NA
U838,fatty_acid,S838FA1,NA,NA
U839,fatty_acid,S839FA1,NA,JGarzke_UBC
U840,fatty_acid,S840FA1,NA,JGarzke_UBC
U841,fatty_acid,S841FA1,NA,NA
U842,fatty_acid,S842FA1,NA,NA
U843,fatty_acid,S843FA1,NA,NA
U844,fatty_acid,S844FA1,NA,JGarzke_UBC
U845,fatty_acid,S845FA1,NA,JGarzke_UBC
U846,fatty_acid,S846FA1,NA,JGarzke_UBC
U847,fatty_acid,S847FA1,NA,JGarzke_UBC
U848,fatty_acid,S848FA1,NA,JGarzke_UBC
U849,fatty_acid,S849FA1,NA,NA
U850,fatty_acid,S850FA1,NA,JGarzke_UBC
U851,fatty_acid,S851FA1,NA,JGarzke_UBC
U852,fatty_acid,S852FA1,NA,JGarzke_UBC
U853,fatty_acid,S853FA1,NA,JGarzke_UBC
U854,fatty_acid,S854FA1,NA,JGarzke_UBC
U855,fatty_acid,S855FA1,NA,JGarzke_UBC
U856,fatty_acid,S856FA1,NA,NA
U857,fatty_acid,S857FA1,NA,NA
U858,fatty_acid,S858FA1,NA,NA
U859,fatty_acid,S859FA1,NA,NA
U860,fatty_acid,S860FA1,NA,NA
U861,fatty_acid,S861FA1,NA,JGarzke_UBC
U862,fatty_acid,S862FA1,NA,JGarzke_UBC
U863,fatty_acid,S863FA1,NA,JGarzke_UBC
U864,fatty_acid,S864FA1,NA,JGarzke_UBC
U865,fatty_acid,S865FA1,NA,NA
U866,fatty_acid,S866FA1,NA,JGarzke_UBC
U867,fatty_acid,S867FA1,NA,JGarzke_UBC
U868,fatty_acid,S868FA1,NA,NA
U869,fatty_acid,S869FA1,NA,NA
U870,fatty_acid,S870FA1,NA,JGarzke_UBC
U871,fatty_acid,S871FA1,NA,NA
U872,fatty_acid,S872FA1,NA,JGarzke_UBC
U874,fatty_acid,S874FA1,NA,JGarzke_UBC
U875,fatty_acid,S875FA1,NA,JGarzke_UBC
U876,fatty_acid,S876FA1,NA,JGarzke_UBC
U877,fatty_acid,S877FA1,NA,JGarzke_UBC
U878,fatty_acid,S878FA1,NA,JGarzke_UBC
U879,fatty_acid,S879FA1,NA,JGarzke_UBC
U880,fatty_acid,S880FA1,NA,NA
U881,fatty_acid,S881FA1,NA,JGarzke_UBC
U882,fatty_acid,S882FA1,NA,JGarzke_UBC
U883,fatty_acid,S883FA1,NA,JGarzke_UBC
U884,fatty_acid,S884FA1,NA,JGarzke_UBC
U885,fatty_acid,S885FA1,NA,JGarzke_UBC
U886,fatty_acid,S886FA1,NA,JGarzke_UBC
U887,fatty_acid,S887FA1,NA,JGarzke_UBC
U888,fatty_acid,S888FA1,NA,JGarzke_UBC
U889,fatty_acid,S889FA1,NA,JGarzke_UBC
U890,fatty_acid,S890FA1,NA,JGarzke_UBC
U891,fatty_acid,S891FA1,NA,NA
U892,fatty_acid,S892FA1,NA,JGarzke_UBC
U893,fatty_acid,S893FA1,NA,JGarzke_UBC
U894,fatty_acid,S894FA1,NA,JGarzke_UBC
U895,fatty_acid,S895FA1,NA,JGarzke_UBC
U896,fatty_acid,S896FA1,NA,JGarzke_UBC
U897,fatty_acid,S897FA1,NA,JGarzke_UBC
U898,fatty_acid,S898FA1,NA,JGarzke_UBC
U899,fatty_acid,S899FA1,NA,JGarzke_UBC
U900,fatty_acid,S900FA1,NA,JGarzke_UBC
U901,fatty_acid,S901FA1,NA,JGarzke_UBC
U902,fatty_acid,S902FA1,NA,JGarzke_UBC
U903,fatty_acid,S903FA1,NA,JGarzke_UBC
U904,fatty_acid,S904FA1,NA,JGarzke_UBC
U905,fatty_acid,S905FA1,NA,JGarzke_UBC
U906,fatty_acid,S906FA1,NA,JGarzke_UBC
U907,fatty_acid,S907FA1,NA,JGarzke_UBC
U908,fatty_acid,S908FA1,NA,JGarzke_UBC
U909,fatty_acid,S909FA1,NA,JGarzke_UBC
U910,fatty_acid,S910FA1,NA,JGarzke_UBC
U911,fatty_acid,S911FA1,NA,JGarzke_UBC
U912,fatty_acid,S912FA1,NA,JGarzke_UBC
U913,fatty_acid,S913FA1,NA,JGarzke_UBC
U914,fatty_acid,S914FA1,NA,JGarzke_UBC
U915,fatty_acid,S915FA1,NA,JGarzke_UBC
U916,fatty_acid,S916FA1,NA,JGarzke_UBC
U917,fatty_acid,S917FA1,NA,JGarzke_UBC
U918,fatty_acid,S918FA1,NA,NA
U919,fatty_acid,S919FA1,NA,NA
U920,fatty_acid,S920FA1,NA,NA
U921,fatty_acid,S921FA1,NA,NA
U922,fatty_acid,S922FA1,NA,NA
U923,fatty_acid,S923FA1,NA,NA
U924,fatty_acid,S924FA1,NA,NA
U925,fatty_acid,S925FA1,NA,NA
U926,fatty_acid,S926FA1,NA,NA
U927,fatty_acid,S927FA1,NA,NA
U928,fatty_acid,S928FA1,NA,NA
U929,fatty_acid,S929FA1,NA,NA
U930,fatty_acid,S930FA1,NA,NA
U931,fatty_acid,S931FA1,NA,NA
U932,fatty_acid,S932FA1,NA,NA
U933,fatty_acid,S933FA1,NA,NA
U934,fatty_acid,S934FA1,NA,JGarzke_UBC
U935,fatty_acid,S935FA1,NA,NA
U936,fatty_acid,S936FA1,NA,NA
U937,fatty_acid,S937FA1,NA,NA
U938,fatty_acid,S938FA1,NA,NA
U939,fatty_acid,S939FA1,"Thawed (left on tray), so may not be viable",NA
U940,fatty_acid,S940FA1,NA,NA
U941,fatty_acid,S941FA1,NA,NA
U942,fatty_acid,S942FA1,NA,NA
U943,fatty_acid,S943FA1,NA,NA
U944,fatty_acid,S944FA1,NA,NA
U945,fatty_acid,S945FA1,NA,NA
U946,fatty_acid,S946FA1,NA,JGarzke_UBC
U947,fatty_acid,S947FA1,NA,NA
U948,fatty_acid,S948FA1,NA,NA
U949,fatty_acid,S949FA1,NA,NA
U950,fatty_acid,S950FA1,NA,NA
U951,fatty_acid,S951FA1,NA,NA
U952,fatty_acid,S952FA1,NA,NA
U953,fatty_acid,S953FA1,NA,NA
U954,fatty_acid,S954FA1,NA,NA
U955,fatty_acid,S955FA1,NA,NA
U956,fatty_acid,S956FA1,NA,NA
U957,fatty_acid,S957FA1,NA,NA
U958,fatty_acid,S958FA1,NA,JGarzke_UBC
U959,fatty_acid,S959FA1,NA,JGarzke_UBC
U960,fatty_acid,S960FA1,NA,JGarzke_UBC
U961,fatty_acid,S961FA1,NA,NA
U962,fatty_acid,S962FA1,NA,NA
U963,fatty_acid,S963FA1,NA,NA
U964,fatty_acid,S964FA1,NA,NA
U965,fatty_acid,S965FA1,NA,NA
U966,fatty_acid,S966FA1,NA,NA
U967,fatty_acid,S967FA1,NA,NA
U968,fatty_acid,S968FA1,NA,NA
U969,fatty_acid,S969FA1,NA,NA
U970,fatty_acid,S970FA1,NA,NA
U971,fatty_acid,S971FA1,NA,NA
U972,fatty_acid,S972FA1,NA,NA
U973,fatty_acid,S973FA1,NA,NA
U974,fatty_acid,S974FA1,NA,NA
U975,fatty_acid,S975FA1,NA,NA
U976,fatty_acid,S976FA1,NA,NA
U977,fatty_acid,S977FA1,NA,NA
U978,fatty_acid,S978FA1,NA,NA
U979,fatty_acid,S979FA1,NA,NA
U980,fatty_acid,S980FA1,NA,NA
U981,fatty_acid,S981FA1,NA,NA
U982,fatty_acid,S982FA1,NA,NA
U983,fatty_acid,S983FA1,NA,NA
U984,fatty_acid,S984FA1,NA,NA
U985,fatty_acid,S985FA1,NA,JGarzke_UBC
U986,fatty_acid,S986FA1,NA,JGarzke_UBC
U987,fatty_acid,S987FA1,NA,JGarzke_UBC
U988,fatty_acid,S988FA1,NA,JGarzke_UBC
U989,fatty_acid,S989FA1,NA,JGarzke_UBC
U990,fatty_acid,S990FA1,NA,JGarzke_UBC
U991,fatty_acid,S991FA1,NA,NA
U992,fatty_acid,S992FA1,NA,JGarzke_UBC
U993,fatty_acid,S993FA1,NA,JGarzke_UBC
U994,fatty_acid,S994FA1,NA,JGarzke_UBC
U995,fatty_acid,S995FA1,NA,JGarzke_UBC
U996,fatty_acid,S996FA1,NA,JGarzke_UBC
U997,fatty_acid,S997FA1,NA,JGarzke_UBC
U998,fatty_acid,S998FA1,NA,JGarzke_UBC
U999,fatty_acid,S999FA1,NA,NA
U1000,fatty_acid,S1000FA1,NA,NA
U1001,fatty_acid,S1001FA1,NA,JGarzke_UBC
U1002,fatty_acid,S1002FA1,NA,JGarzke_UBC
U1003,fatty_acid,S1003FA1,NA,JGarzke_UBC
U1004,fatty_acid,S1004FA1,NA,JGarzke_UBC
U1005,fatty_acid,S1005FA1,NA,NA
U1006,fatty_acid,S1006FA1,NA,NA
U1007,fatty_acid,S1007FA1,NA,NA
U1008,fatty_acid,S1008FA1,NA,JGarzke_UBC
U1009,fatty_acid,S1009FA1,NA,NA
U1010,fatty_acid,S1010FA1,NA,JGarzke_UBC
U1011,fatty_acid,S1011FA1,NA,JGarzke_UBC
U1012,fatty_acid,S1012FA1,NA,JGarzke_UBC
U1013,fatty_acid,S1013FA1,NA,NA
U1014,fatty_acid,S1014FA1,NA,NA
U1015,fatty_acid,S1015FA1,NA,JGarzke_UBC
U1016,fatty_acid,S1016FA1,NA,JGarzke_UBC
U1017,fatty_acid,S1017FA1,NA,JGarzke_UBC
U1018,fatty_acid,S1018FA1,NA,JGarzke_UBC
U1019,fatty_acid,S1019FA1,NA,JGarzke_UBC
U1020,fatty_acid,S1020FA1,NA,JGarzke_UBC
U1021,fatty_acid,S1021FA1,NA,NA
U1022,fatty_acid,S1022FA1,NA,NA
U1023,fatty_acid,S1023FA1,NA,JGarzke_UBC
U1024,fatty_acid,S1024FA1,NA,NA
U1025,fatty_acid,S1025FA1,NA,JGarzke_UBC
U1026,fatty_acid,S1026FA1,NA,NA
U1027,fatty_acid,S1027FA1,NA,JGarzke_UBC
U1028,fatty_acid,S1028FA1,NA,NA
U1029,fatty_acid,S1029FA1,NA,NA
U1030,fatty_acid,S1030FA1,NA,NA
U1031,fatty_acid,S1031FA1,NA,JGarzke_UBC
U1032,fatty_acid,S1032FA1,NA,NA
U1033,fatty_acid,S1033FA1,NA,NA
U1034,fatty_acid,S1034FA1,NA,NA
U1035,fatty_acid,S1035FA1,NA,NA
U1036,fatty_acid,S1036FA1,NA,NA
U1037,fatty_acid,S1037FA1,NA,NA
U1038,fatty_acid,S1038FA1,NA,NA
U1039,fatty_acid,S1039FA1,NA,NA
U1040,fatty_acid,S1040FA1,NA,NA
U1041,fatty_acid,S1041FA1,NA,NA
U1042,fatty_acid,S1042FA1,NA,NA
U1043,fatty_acid,S1043FA1,NA,NA
U1044,fatty_acid,S1044FA1,NA,JGarzke_UBC
U1045,fatty_acid,S1045FA1,NA,NA
U1046,fatty_acid,S1046FA1,NA,NA
U1047,fatty_acid,S1047FA1,NA,NA
U1048,fatty_acid,S1048FA1,NA,NA
U1049,fatty_acid,S1049FA1,NA,NA
U1050,fatty_acid,S1050FA1,NA,NA
U1051,fatty_acid,S1051FA1,NA,NA
U1052,fatty_acid,S1052FA1,NA,NA
U1053,fatty_acid,S1053FA1,NA,NA
U1054,fatty_acid,S1054FA1,NA,NA
U1055,fatty_acid,S1055FA1,NA,NA
U1056,fatty_acid,S1056FA1,NA,NA
U1057,fatty_acid,S1057FA1,NA,NA
U1058,fatty_acid,S1058FA1,NA,NA
U1059,fatty_acid,S1059FA1,NA,NA
U1060,fatty_acid,S1060FA1,NA,NA
U1061,fatty_acid,S1061FA1,NA,JGarzke_UBC
U1062,fatty_acid,S1062FA1,NA,JGarzke_UBC
U1063,fatty_acid,S1063FA1,NA,JGarzke_UBC
U1064,fatty_acid,S1064FA1,NA,NA
U1065,fatty_acid,S1065FA1,NA,NA
U1066,fatty_acid,S1066FA1,NA,NA
U1067,fatty_acid,S1067FA1,NA,NA
U1068,fatty_acid,S1068FA1,NA,NA
U1069,fatty_acid,S1069FA1,NA,NA
U1070,fatty_acid,S1070FA1,NA,NA
U1071,fatty_acid,S1071FA1,NA,NA
U1072,fatty_acid,S1072FA1,NA,NA
U1074,fatty_acid,S1074FA1,NA,JGarzke_UBC
U1075,fatty_acid,S1075FA1,NA,JGarzke_UBC
U1076,fatty_acid,S1076FA1,NA,NA
U1077,fatty_acid,S1077FA1,NA,NA
U1078,fatty_acid,S1078FA1,NA,NA
U1079,fatty_acid,S1079FA1,NA,NA
U1080,fatty_acid,S1080FA1,NA,NA
U1081,fatty_acid,S1081FA1,NA,NA
U1082,fatty_acid,S1082FA1,NA,NA
U1083,fatty_acid,S1083FA1,NA,JGarzke_UBC
U1084,fatty_acid,S1084FA1,NA,NA
U1085,fatty_acid,S1085FA1,NA,NA
U1086,fatty_acid,S1086FA1,NA,NA
U1087,fatty_acid,S1087FA1,NA,NA
U1088,fatty_acid,S1088FA1,NA,NA
U1089,fatty_acid,S1089FA1,NA,NA
U1090,fatty_acid,S1090FA1,NA,NA
U1091,fatty_acid,S1091FA1,NA,NA
U1092,fatty_acid,S1092FA1,NA,JGarzke_UBC
U1093,fatty_acid,S1093FA1,NA,JGarzke_UBC
U1094,fatty_acid,S1094FA1,NA,JGarzke_UBC
U1095,fatty_acid,S1095FA1,NA,JGarzke_UBC
U1096,fatty_acid,S1096FA1,NA,NA
U1097,fatty_acid,S1097FA1,NA,NA
U1098,fatty_acid,S1098FA1,NA,NA
U1099,fatty_acid,S1099FA1,NA,NA
U1100,fatty_acid,S1100FA1,NA,NA
U1101,fatty_acid,S1101FA1,NA,NA
U1102,fatty_acid,S1102FA1,NA,NA
U1103,fatty_acid,S1103FA1,NA,NA
U1104,fatty_acid,S1104FA1,NA,NA
U1105,fatty_acid,S1105FA1,NA,NA
U1106,fatty_acid,S1106FA1,NA,NA
U1107,fatty_acid,S1107FA1,NA,NA
U1108,fatty_acid,S1108FA1,NA,NA
U1109,fatty_acid,S1109FA1,NA,NA
U1110,fatty_acid,S1110FA1,NA,NA
U1111,fatty_acid,S1111FA1,NA,NA
U1112,fatty_acid,S1112FA1,NA,NA
U1113,fatty_acid,S1113FA1,NA,NA
U1114,fatty_acid,S1114FA1,NA,NA
U1115,fatty_acid,S1115FA1,NA,NA
U1116,fatty_acid,S1116FA1,NA,NA
U1117,fatty_acid,S1117FA1,NA,JGarzke_UBC
U1118,fatty_acid,S1118FA1,NA,JGarzke_UBC
U1119,fatty_acid,S1119FA1,NA,NA
U1120,fatty_acid,S1120FA1,NA,JGarzke_UBC
U1121,fatty_acid,S1121FA1,NA,NA
U1122,fatty_acid,S1122FA1,NA,JGarzke_UBC
U1123,fatty_acid,S1123FA1,NA,JGarzke_UBC
U1124,fatty_acid,S1124FA1,NA,JGarzke_UBC
U1125,fatty_acid,S1125FA1,NA,JGarzke_UBC
U1126,fatty_acid,S1126FA1,NA,NA
U1127,fatty_acid,S1127FA1,NA,NA
U1128,fatty_acid,S1128FA1,NA,NA
U1129,fatty_acid,S1129FA1,NA,NA
U1130,fatty_acid,S1130FA1,NA,NA
U1131,fatty_acid,S1131FA1,NA,NA
U1132,fatty_acid,S1132FA1,NA,JGarzke_UBC
U1133,fatty_acid,S1133FA1,NA,JGarzke_UBC
U1134,fatty_acid,S1134FA1,NA,JGarzke_UBC
U1135,fatty_acid,S1135FA1,NA,NA
U1136,fatty_acid,S1136FA1,NA,NA
U1137,fatty_acid,S1137FA1,NA,NA
U1138,fatty_acid,S1138FA1,NA,NA
U1139,fatty_acid,S1139FA1,NA,NA
U1140,fatty_acid,S1140FA1,NA,NA
U1141,fatty_acid,S1141FA1,NA,NA
U1142,fatty_acid,S1142FA1,NA,NA
U1143,fatty_acid,S1143FA1,NA,NA
U1144,fatty_acid,S1144FA1,NA,NA
U1145,fatty_acid,S1145FA1,NA,NA
U1146,fatty_acid,S1146FA1,NA,NA
U1147,fatty_acid,S1147FA1,NA,NA
U1148,fatty_acid,S1148FA1,NA,NA
U1149,fatty_acid,S1149FA1,NA,JGarzke_UBC
U1150,fatty_acid,S1150FA1,NA,JGarzke_UBC
U1151,fatty_acid,S1151FA1,NA,NA
U1152,fatty_acid,S1152FA1,NA,NA
U1153,fatty_acid,S1153FA1,NA,NA
U1154,fatty_acid,S1154FA1,NA,NA
U1155,fatty_acid,S1155FA1,NA,JGarzke_UBC
U1156,fatty_acid,S1156FA1,NA,JGarzke_UBC
U1157,fatty_acid,S1157FA1,NA,JGarzke_UBC
U1158,fatty_acid,S1158FA1,NA,JGarzke_UBC
U1159,fatty_acid,S1159FA1,NA,NA
U1160,fatty_acid,S1160FA1,NA,JGarzke_UBC
U1161,fatty_acid,S1161FA1,NA,NA
U1162,fatty_acid,S1162FA1,NA,NA
U1163,fatty_acid,S1163FA1,NA,NA
U1164,fatty_acid,S1164FA1,NA,JGarzke_UBC
U1165,fatty_acid,S1165FA1,NA,NA
U1166,fatty_acid,S1166FA1,NA,JGarzke_UBC
U1167,fatty_acid,S1167FA1,NA,JGarzke_UBC
U1168,fatty_acid,S1168FA1,NA,JGarzke_UBC
U1169,fatty_acid,S1169FA1,NA,NA
U1170,fatty_acid,S1170FA1,NA,NA
U1171,fatty_acid,S1171FA1,NA,NA
U1172,fatty_acid,S1172FA1,NA,JGarzke_UBC
U1173,fatty_acid,S1173FA1,NA,NA
U1174,fatty_acid,S1174FA1,NA,NA
U1175,fatty_acid,S1175FA1,NA,NA
U1176,fatty_acid,S1176FA1,NA,NA
U1177,fatty_acid,S1177FA1,NA,NA
U1178,fatty_acid,S1178FA1,NA,NA
U1179,fatty_acid,S1179FA1,NA,NA
U1180,fatty_acid,S1180FA1,NA,NA
U1181,fatty_acid,S1181FA1,NA,NA
U1182,fatty_acid,S1182FA1,NA,NA
U1183,fatty_acid,S1183FA1,NA,JGarzke_UBC
U1184,fatty_acid,S1184FA1,NA,NA
U1185,fatty_acid,S1185FA1,NA,JGarzke_UBC
U1186,fatty_acid,S1186FA1,NA,JGarzke_UBC
U1187,fatty_acid,S1187FA1,NA,JGarzke_UBC
U1189,fatty_acid,S1189FA1,NA,NA
U1190,fatty_acid,S1190FA1,NA,NA
U1191,fatty_acid,S1191FA1,NA,NA
U1192,fatty_acid,S1192FA1,NA,JGarzke_UBC
U1193,fatty_acid,S1193FA1,NA,NA
U1194,fatty_acid,S1194FA1,NA,NA
U1195,fatty_acid,S1195FA1,NA,NA
U1196,fatty_acid,S1196FA1,NA,NA
U1197,fatty_acid,S1197FA1,NA,NA
U1198,fatty_acid,S1198FA1,NA,NA
U1199,fatty_acid,S1199FA1,NA,NA
U1200,fatty_acid,S1200FA1,NA,NA
U1201,fatty_acid,S1201FA1,NA,NA
U1202,fatty_acid,S1202FA1,NA,NA
U1203,fatty_acid,S1203FA1,NA,NA
U1204,fatty_acid,S1204FA1,NA,NA
U1205,fatty_acid,S1205FA1,NA,NA
U1206,fatty_acid,S1206FA1,NA,JGarzke_UBC
U1207,fatty_acid,S1207FA1,NA,JGarzke_UBC
U1208,fatty_acid,S1208FA1,NA,JGarzke_UBC
U1209,fatty_acid,S1209FA1,NA,NA
U1210,fatty_acid,S1210FA1,NA,NA
U1211,fatty_acid,S1211FA1,NA,NA
U1212,fatty_acid,S1212FA1,NA,NA
U1213,fatty_acid,S1213FA1,NA,NA
U1214,fatty_acid,S1214FA1,NA,NA
U1215,fatty_acid,S1215FA1,NA,JGarzke_UBC
U1216,fatty_acid,S1216FA1,NA,JGarzke_UBC
U1217,fatty_acid,S1217FA1,NA,NA
U1218,fatty_acid,S1218FA1,NA,NA
U1219,fatty_acid,S1219FA1,NA,NA
U1220,fatty_acid,S1220FA1,NA,JGarzke_UBC
U1221,fatty_acid,S1221FA1,NA,NA
U1222,fatty_acid,S1222FA1,NA,JGarzke_UBC
U1223,fatty_acid,S1223FA1,NA,NA
U1224,fatty_acid,S1224FA1,NA,NA
U1225,fatty_acid,S1225FA1,NA,JGarzke_UBC
U1226,fatty_acid,S1226FA1,NA,JGarzke_UBC
U1227,fatty_acid,S1227FA1,NA,JGarzke_UBC
U1228,fatty_acid,S1228FA1,NA,NA
U1229,fatty_acid,S1229FA1,NA,NA
U1230,fatty_acid,S1230FA1,NA,NA
U1231,fatty_acid,S1231FA1,NA,NA
U1232,fatty_acid,S1232FA1,NA,NA
U1233,fatty_acid,S1233FA1,NA,NA
U1234,fatty_acid,S1234FA1,NA,NA
U1235,fatty_acid,S1235FA1,NA,NA
U1236,fatty_acid,S1236FA1,NA,JGarzke_UBC
U1237,fatty_acid,S1237FA1,NA,NA
U1238,fatty_acid,S1238FA1,NA,JGarzke_UBC
U1239,fatty_acid,S1239FA1,NA,JGarzke_UBC
U1240,fatty_acid,S1240FA1,NA,JGarzke_UBC
U1241,fatty_acid,S1241FA1,NA,NA
U1242,fatty_acid,S1242FA1,NA,JGarzke_UBC
U1243,fatty_acid,S1243FA1,NA,JGarzke_UBC
U1244,fatty_acid,S1244FA1,NA,NA
U1245,fatty_acid,S1245FA1,NA,NA
U1246,fatty_acid,S1246FA1,NA,NA
U1247,fatty_acid,S1247FA1,NA,NA
U1248,fatty_acid,S1248FA1,NA,NA
U1249,fatty_acid,S1249FA1,NA,NA
U1250,fatty_acid,S1250FA1,NA,JGarzke_UBC
U1251,fatty_acid,S1251FA1,NA,NA
U1252,fatty_acid,S1252FA1,NA,NA
U1253,fatty_acid,S1253FA1,NA,JGarzke_UBC
U1254,fatty_acid,S1254FA1,NA,NA
U1255,fatty_acid,S1255FA1,NA,NA
U1256,fatty_acid,S1256FA1,NA,NA
U1257,fatty_acid,S1257FA1,NA,NA
U1258,fatty_acid,S1258FA1,NA,NA
U1259,fatty_acid,S1259FA1,NA,NA
U1260,fatty_acid,S1260FA1,NA,JGarzke_UBC
U1261,fatty_acid,S1261FA1,NA,NA
U1262,fatty_acid,S1262FA1,NA,NA
U1263,fatty_acid,S1263FA1,NA,NA
U1264,fatty_acid,S1264FA1,NA,NA
U1265,fatty_acid,S1265FA1,NA,NA
U1266,fatty_acid,S1266FA1,NA,NA
U1267,fatty_acid,S1267FA1,NA,JGarzke_UBC
U1268,fatty_acid,S1268FA1,NA,NA
U1269,fatty_acid,S1269FA1,NA,JGarzke_UBC
U1270,fatty_acid,S1270FA1,NA,JGarzke_UBC
U1271,fatty_acid,S1271FA1,NA,JGarzke_UBC
U1272,fatty_acid,S1272FA1,NA,NA
U1273,fatty_acid,S1273FA1,NA,JGarzke_UBC
U1274,fatty_acid,S1274FA1,NA,JGarzke_UBC
U1275,fatty_acid,S1275FA1,NA,JGarzke_UBC
U1276,fatty_acid,S1276FA1,NA,JGarzke_UBC
U1277,fatty_acid,S1277FA1,NA,JGarzke_UBC
U1278,fatty_acid,S1278FA1,NA,NA
U1279,fatty_acid,S1279FA1,NA,JGarzke_UBC
U1280,fatty_acid,S1280FA1,NA,NA
U1281,fatty_acid,S1281FA1,NA,NA
U1282,fatty_acid,S1282FA1,NA,NA
U1283,fatty_acid,S1283FA1,NA,JGarzke_UBC
U1284,fatty_acid,S1284FA1,NA,JGarzke_UBC
U1285,fatty_acid,S1285FA1,NA,NA
U1286,fatty_acid,S1286FA1,NA,JGarzke_UBC
U1287,fatty_acid,S1287FA1,NA,NA
U1288,fatty_acid,S1288FA1,NA,JGarzke_UBC
U1289,fatty_acid,S1289FA1,NA,NA
U1290,fatty_acid,S1290FA1,NA,NA
U1291,fatty_acid,S1291FA1,NA,JGarzke_UBC
U1292,fatty_acid,S1292FA1,NA,JGarzke_UBC
U1293,fatty_acid,S1293FA1,NA,NA
U1294,fatty_acid,S1294FA1,NA,NA
U1295,fatty_acid,S1295FA1,NA,NA
U1296,fatty_acid,S1296FA1,NA,NA
U1297,fatty_acid,S1297FA1,NA,NA
U1298,fatty_acid,S1298FA1,NA,JGarzke_UBC
U1299,fatty_acid,S1299FA1,NA,NA
U1300,fatty_acid,S1300FA1,NA,JGarzke_UBC
U1301,fatty_acid,S1301FA1,NA,JGarzke_UBC
U1302,fatty_acid,S1302FA1,NA,JGarzke_UBC
U1303,fatty_acid,S1303FA1,NA,NA
U1304,fatty_acid,S1304FA1,NA,NA
U1305,fatty_acid,S1305FA1,NA,NA
U1306,fatty_acid,S1306FA1,NA,NA
U1307,fatty_acid,S1307FA1,NA,NA
U1308,fatty_acid,S1308FA1,NA,NA
U1309,fatty_acid,S1309FA1,NA,JGarzke_UBC
U1310,fatty_acid,S1310FA1,NA,JGarzke_UBC
U1311,fatty_acid,S1311FA1,NA,JGarzke_UBC
U1312,fatty_acid,S1312FA1,NA,NA
U1313,fatty_acid,S1313FA1,NA,NA
U1314,fatty_acid,S1314FA1,NA,NA
U1315,fatty_acid,S1315FA1,NA,NA
U1316,fatty_acid,S1316FA1,NA,JGarzke_UBC
U1317,fatty_acid,S1317FA1,NA,NA
U1318,fatty_acid,S1318FA1,NA,JGarzke_UBC
U1319,fatty_acid,S1319FA1,NA,NA
U1320,fatty_acid,S1320FA1,NA,JGarzke_UBC
U1321,fatty_acid,S1321FA1,NA,NA
U1322,fatty_acid,S1322FA1,NA,NA
U1323,fatty_acid,S1323FA1,NA,NA
U1324,fatty_acid,S1324FA1,NA,NA
U1325,fatty_acid,S1325FA1,NA,NA
U1326,fatty_acid,S1326FA1,NA,NA
U1327,fatty_acid,S1327FA1,NA,JGarzke_UBC
U1328,fatty_acid,S1328FA1,NA,JGarzke_UBC
U1329,fatty_acid,S1329FA1,NA,NA
