sample_id,sample_type,ufn,sample_comments,analyzing_lab
S1543SC1,scale,U1543,NA,NA
S1544SC1,scale,U1544,NA,NA
S1545SC1,scale,U1545,NA,NA
S1546SC1,scale,U1546,NA,NA
S1547SC1,scale,U1547,NA,NA
S1548SC1,scale,U1548,NA,NA
S1549SC1,scale,U1549,NA,NA
S1550SC1,scale,U1550,NA,NA
S1551SC1,scale,U1551,NA,NA
S1552SC1,scale,U1552,NA,NA
S1553SC1,scale,U1553,NA,NA
S1554SC1,scale,U1554,NA,NA
S1555SC1,scale,U1555,NA,NA
S1556SC1,scale,U1556,NA,NA
S1557SC1,scale,U1557,NA,NA
S1558SC1,scale,U1558,NA,NA
S1559SC1,scale,U1559,NA,NA
S1560SC1,scale,U1560,NA,NA
S1561SC1,scale,U1561,NA,NA
S1562SC1,scale,U1562,NA,NA
S1563SC1,scale,U1563,NA,NA
S1564SC1,scale,U1564,NA,NA
S1565SC1,scale,U1565,NA,NA
S1566SC1,scale,U1566,NA,NA
S1567SC1,scale,U1567,NA,NA
S1568SC1,scale,U1568,NA,NA
S1569SC1,scale,U1569,NA,NA
S1570SC1,scale,U1570,NA,NA
S1571SC1,scale,U1571,NA,NA
S1572SC1,scale,U1572,NA,NA
S1573SC1,scale,U1573,NA,NA
S1574SC1,scale,U1574,NA,NA
S1575SC1,scale,U1575,NA,NA
S1576SC1,scale,U1576,NA,NA
S1577SC1,scale,U1577,NA,NA
S1578SC1,scale,U1578,NA,NA
S1579SC1,scale,U1579,NA,NA
S1580SC1,scale,U1580,NA,NA
S1581SC1,scale,U1581,NA,NA
S1582SC1,scale,U1582,NA,NA
S1583SC1,scale,U1583,NA,NA
S1584SC1,scale,U1584,NA,NA
S1585SC1,scale,U1585,NA,NA
S1586SC1,scale,U1586,NA,NA
S1587SC1,scale,U1587,NA,NA
S1588SC1,scale,U1588,NA,NA
S1589SC1,scale,U1589,NA,NA
S1590SC1,scale,U1590,NA,NA
S1591SC1,scale,U1591,NA,NA
S1592SC1,scale,U1592,NA,NA
S1593SC1,scale,U1593,NA,NA
S1594SC1,scale,U1594,NA,NA
S1595SC1,scale,U1595,NA,NA
S1596SC1,scale,U1596,NA,NA
S1597SC1,scale,U1597,NA,NA
S1598SC1,scale,U1598,NA,NA
S1599SC1,scale,U1599,NA,NA
S1600SC1,scale,U1600,NA,NA
S1601SC1,scale,U1601,NA,NA
S1602SC1,scale,U1602,NA,NA
S1603SC1,scale,U1603,NA,NA
S1604SC1,scale,U1604,NA,NA
S1605SC1,scale,U1605,NA,NA
S1606SC1,scale,U1606,NA,NA
S1607SC1,scale,U1607,NA,NA
S1608SC1,scale,U1608,NA,NA
S1609SC1,scale,U1609,NA,NA
S1610SC1,scale,U1610,NA,NA
S1611SC1,scale,U1611,NA,NA
S1612SC1,scale,U1612,NA,NA
S1613SC1,scale,U1613,NA,NA
S1614SC1,scale,U1614,NA,NA
S1621SC1,scale,U1621,NA,NA
S1622SC1,scale,U1622,NA,NA
S1623SC1,scale,U1623,NA,NA
S1624SC1,scale,U1624,NA,NA
S1625SC1,scale,U1625,NA,NA
S1626SC1,scale,U1626,NA,NA
S1627SC1,scale,U1627,NA,NA
S1628SC1,scale,U1628,NA,NA
S1629SC1,scale,U1629,NA,NA
S1630SC1,scale,U1630,NA,NA
S1631SC1,scale,U1631,NA,NA
S1632SC1,scale,U1632,NA,NA
S1633SC1,scale,U1633,NA,NA
S1634SC1,scale,U1634,NA,NA
S1635SC1,scale,U1635,NA,NA
S1636SC1,scale,U1636,NA,NA
S1637SC1,scale,U1637,NA,NA
S1638SC1,scale,U1638,NA,NA
S1639SC1,scale,U1639,NA,NA
S1640SC1,scale,U1640,NA,NA
S1641SC1,scale,U1641,NA,NA
S1642SC1,scale,U1642,NA,NA
S1643SC1,scale,U1643,NA,NA
S1644SC1,scale,U1644,NA,NA
S1645SC1,scale,U1645,NA,NA
S1646SC1,scale,U1646,NA,NA
S1647SC1,scale,U1647,NA,NA
S1648SC1,scale,U1648,NA,NA
S1649SC1,scale,U1649,NA,NA
S1651SC1,scale,U1651,NA,NA
S1652SC1,scale,U1652,NA,NA
S1653SC1,scale,U1653,NA,NA
S1654SC1,scale,U1654,NA,NA
S1655SC1,scale,U1655,NA,NA
S1656SC1,scale,U1656,NA,NA
S1657SC1,scale,U1657,NA,NA
S1658SC1,scale,U1658,NA,NA
S1659SC1,scale,U1659,NA,NA
S1660SC1,scale,U1660,NA,NA
S1661SC1,scale,U1661,NA,NA
S1662SC1,scale,U1662,NA,NA
S1663SC1,scale,U1663,NA,NA
S1664SC1,scale,U1664,NA,NA
S1665SC1,scale,U1665,NA,NA
S1666SC1,scale,U1666,NA,NA
S1667SC1,scale,U1667,NA,NA
S1668SC1,scale,U1668,NA,NA
S1669SC1,scale,U1669,NA,NA
S1670SC1,scale,U1670,NA,NA
S1671SC1,scale,U1671,NA,NA
S1672SC1,scale,U1672,NA,NA
S1673SC1,scale,U1673,NA,NA
S1674SC1,scale,U1674,NA,NA
S1675SC1,scale,U1675,NA,NA
S1676SC1,scale,U1676,NA,NA
S1677SC1,scale,U1677,NA,NA
S1678SC1,scale,U1678,NA,NA
S1679SC1,scale,U1679,NA,NA
S1680SC1,scale,U1680,NA,NA
S1681SC1,scale,U1681,NA,NA
S1682SC1,scale,U1682,NA,NA
S1683SC1,scale,U1683,NA,NA
S1684SC1,scale,U1684,NA,NA
S1685SC1,scale,U1685,NA,NA
S1686SC1,scale,U1686,NA,NA
S1687SC1,scale,U1687,NA,NA
S1688SC1,scale,U1688,NA,NA
S1689SC1,scale,U1689,NA,NA
S1690SC1,scale,U1690,NA,NA
S1691SC1,scale,U1691,NA,NA
S1692SC1,scale,U1692,NA,NA
S1693SC1,scale,U1693,NA,NA
S1694SC1,scale,U1694,NA,NA
S1695SC1,scale,U1695,NA,NA
S1696SC1,scale,U1696,NA,NA
S1697SC1,scale,U1697,NA,NA
S1698SC1,scale,U1698,NA,NA
S1699SC1,scale,U1699,NA,NA
S1700SC1,scale,U1700,NA,NA
S1701SC1,scale,U1701,1 broken otolith,NA
S1702SC1,scale,U1702,NA,NA
S1703SC1,scale,U1703,NA,NA
S1704SC1,scale,U1704,Bottom-right scale in book got scratched a bit,NA
S1705SC1,scale,U1705,NA,NA
S1706SC1,scale,U1706,NA,NA
S1707SC1,scale,U1707,NA,NA
S1708SC1,scale,U1708,NA,NA
S1709SC1,scale,U1709,NA,NA
S1710SC1,scale,U1710,NA,NA
S1711SC1,scale,U1711,NA,NA
S1712SC1,scale,U1712,NA,NA
S1713SC1,scale,U1713,NA,NA
S1714SC1,scale,U1714,NA,NA
S1715SC1,scale,U1715,NA,NA
S1716SC1,scale,U1716,NA,NA
S1717SC1,scale,U1717,NA,NA
S1718SC1,scale,U1718,NA,NA
S1720SC1,scale,U1720,NA,NA
S1721SC1,scale,U1721,NA,NA
S1722SC1,scale,U1722,NA,NA
S1723SC1,scale,U1723,NA,NA
S1724SC1,scale,U1724,NA,NA
S1725SC1,scale,U1725,NA,NA
S1726SC1,scale,U1726,NA,NA
S1727SC1,scale,U1727,NA,NA
S1728SC1,scale,U1728,NA,NA
S1729SC1,scale,U1729,NA,NA
S1730SC1,scale,U1730,NA,NA
S1731SC1,scale,U1731,NA,NA
S1732SC1,scale,U1732,NA,NA
S1733SC1,scale,U1733,NA,NA
S1734SC1,scale,U1734,NA,NA
S1735SC1,scale,U1735,NA,NA
S1736SC1,scale,U1736,NA,NA
S1737SC1,scale,U1737,NA,NA
S1738SC1,scale,U1738,NA,NA
S1739SC1,scale,U1739,NA,NA
S1740SC1,scale,U1740,NA,NA
S1741SC1,scale,U1741,NA,NA
S1742SC1,scale,U1742,NA,NA
S1743SC1,scale,U1743,Fish fell on floor,NA
S1744SC1,scale,U1744,NA,NA
S1745SC1,scale,U1745,NA,NA
S1746SC1,scale,U1746,NA,NA
S1747SC1,scale,U1747,NA,NA
S1748SC1,scale,U1748,NA,NA
S1749SC1,scale,U1749,NA,NA
S1750SC1,scale,U1750,NA,NA
S1751SC1,scale,U1751,NA,NA
S1752SC1,scale,U1752,NA,NA
S1753SC1,scale,U1753,NA,NA
S1754SC1,scale,U1754,NA,NA
S1755SC1,scale,U1755,NA,NA
S1756SC1,scale,U1756,NA,NA
S1757SC1,scale,U1757,NA,NA
S1758SC1,scale,U1758,NA,NA
S1759SC1,scale,U1759,NA,NA
S1760SC1,scale,U1760,NA,NA
S1771SC1,scale,U1771,NA,NA
S1772SC1,scale,U1772,NA,NA
S1773SC1,scale,U1773,NA,NA
S1774SC1,scale,U1774,NA,NA
S1775SC1,scale,U1775,NA,NA
S1776SC1,scale,U1776,NA,NA
S1777SC1,scale,U1777,NA,NA
S1778SC1,scale,U1778,NA,NA
S1779SC1,scale,U1779,NA,NA
S1780SC1,scale,U1780,NA,NA
S1781SC1,scale,U1781,NA,NA
S1782SC1,scale,U1782,NA,NA
S1783SC1,scale,U1783,NA,NA
S1784SC1,scale,U1784,NA,NA
S1785SC1,scale,U1785,NA,NA
S1786SC1,scale,U1786,NA,NA
S1787SC1,scale,U1787,NA,NA
S1788SC1,scale,U1788,NA,NA
S1789SC1,scale,U1789,NA,NA
S1790SC1,scale,U1790,NA,NA
S1791SC1,scale,U1791,NA,NA
S1792SC1,scale,U1792,NA,NA
S1793SC1,scale,U1793,NA,NA
S1794SC1,scale,U1794,NA,NA
S1795SC1,scale,U1795,NA,NA
S1796SC1,scale,U1796,NA,NA
S1797SC1,scale,U1797,NA,NA
S1798SC1,scale,U1798,NA,NA
S1799SC1,scale,U1799,NA,NA
S1800SC1,scale,U1800,NA,NA
S1801SC1,scale,U1801,NA,NA
S1802SC1,scale,U1802,NA,NA
S1803SC1,scale,U1803,NA,NA
S1804SC1,scale,U1804,NA,NA
S1805SC1,scale,U1805,Scales probably taken a little too close to the lateral line.,NA
S1806SC1,scale,U1806,Scales probably taken a little too close to the lateral line,NA
S1807SC1,scale,U1807,NA,NA
S1808SC1,scale,U1808,NA,NA
S1809SC1,scale,U1809,NA,NA
S1810SC1,scale,U1810,NA,NA
S1811SC1,scale,U1811,NA,NA
S1812SC1,scale,U1812,NA,NA
S1813SC1,scale,U1813,NA,NA
S1814SC1,scale,U1814,NA,NA
S1815SC1,scale,U1815,NA,NA
S1816SC1,scale,U1816,NA,NA
S1817SC1,scale,U1817,NA,NA
S1818SC1,scale,U1818,NA,NA
S1819SC1,scale,U1819,NA,NA
S1820SC1,scale,U1820,NA,NA
S1821SC1,scale,U1821,NA,NA
S1822SC1,scale,U1822,NA,NA
S1823SC1,scale,U1823,NA,NA
S1824SC1,scale,U1824,NA,NA
S1825SC1,scale,U1825,NA,NA
S1826SC1,scale,U1826,NA,NA
S1827SC1,scale,U1827,NA,NA
S1828SC1,scale,U1828,NA,NA
S1829SC1,scale,U1829,NA,NA
S1830SC1,scale,U1830,NA,NA
S1831SC1,scale,U1831,NA,NA
S1832SC1,scale,U1832,NA,NA
S1833SC1,scale,U1833,NA,NA
S1834SC1,scale,U1834,Fish fell on floor,NA
S1835SC1,scale,U1835,NA,NA
S1836SC1,scale,U1836,NA,NA
S1837SC1,scale,U1837,NA,NA
S1838SC1,scale,U1838,NA,NA
S1839SC1,scale,U1839,NA,NA
S1840SC1,scale,U1840,NA,NA
S1841SC1,scale,U1841,NA,NA
S1842SC1,scale,U1842,NA,NA
S1843SC1,scale,U1843,NA,NA
S1844SC1,scale,U1844,NA,NA
S1845SC1,scale,U1845,NA,NA
S1846SC1,scale,U1846,NA,NA
S1847SC1,scale,U1847,NA,NA
S1848SC1,scale,U1848,NA,NA
S1849SC1,scale,U1849,NA,NA
S1850SC1,scale,U1850,NA,NA
S1851SC1,scale,U1851,NA,NA
S1852SC1,scale,U1852,NA,NA
S1853SC1,scale,U1853,NA,NA
S1854SC1,scale,U1854,NA,NA
S1855SC1,scale,U1855,NA,NA
S1856SC1,scale,U1856,NA,NA
S1857SC1,scale,U1857,NA,NA
S1858SC1,scale,U1858,NA,NA
S1859SC1,scale,U1859,NA,NA
S1860SC1,scale,U1860,NA,NA
S1861SC1,scale,U1861,NA,NA
S1862SC1,scale,U1862,NA,NA
S1863SC1,scale,U1863,NA,NA
S1864SC1,scale,U1864,NA,NA
S1865SC1,scale,U1865,NA,NA
S1866SC1,scale,U1866,NA,NA
S1867SC1,scale,U1867,NA,NA
S1868SC1,scale,U1868,NA,NA
S1869SC1,scale,U1869,NA,NA
S1870SC1,scale,U1870,NA,NA
S1871SC1,scale,U1871,NA,NA
S1872SC1,scale,U1872,NA,NA
S1873SC1,scale,U1873,NA,NA
S1874SC1,scale,U1874,NA,NA
S1875SC1,scale,U1875,NA,NA
S1876SC1,scale,U1876,NA,NA
S1877SC1,scale,U1877,NA,NA
S1878SC1,scale,U1878,NA,NA
S1879SC1,scale,U1879,NA,NA
S1880SC1,scale,U1880,NA,NA
S1881SC1,scale,U1881,NA,NA
S1882SC1,scale,U1882,NA,NA
S1883SC1,scale,U1883,NA,NA
S1884SC1,scale,U1884,NA,NA
S1885SC1,scale,U1885,NA,NA
S1886SC1,scale,U1886,NA,NA
S1887SC1,scale,U1887,NA,NA
S1888SC1,scale,U1888,NA,NA
S1889SC1,scale,U1889,NA,NA
S1890SC1,scale,U1890,NA,NA
S1892SC1,scale,U1892,NA,NA
S1893SC1,scale,U1893,NA,NA
S1894SC1,scale,U1894,NA,NA
S1895SC1,scale,U1895,NA,NA
S1896SC1,scale,U1896,NA,NA
S1897SC1,scale,U1897,NA,NA
S1898SC1,scale,U1898,NA,NA
S1899SC1,scale,U1899,NA,NA
S1900SC1,scale,U1900,NA,NA
S1901SC1,scale,U1901,NA,NA
S1902SC1,scale,U1902,NA,NA
S1903SC1,scale,U1903,NA,NA
S1904SC1,scale,U1904,NA,NA
S1905SC1,scale,U1905,NA,NA
S1906SC1,scale,U1906,NA,NA
S1907SC1,scale,U1907,NA,NA
S1908SC1,scale,U1908,NA,NA
S1909SC1,scale,U1909,NA,NA
S1910SC1,scale,U1910,NA,NA
S1911SC1,scale,U1911,NA,NA
S1912SC1,scale,U1912,NA,NA
S1913SC1,scale,U1913,NA,NA
S1914SC1,scale,U1914,NA,NA
S1915SC1,scale,U1915,NA,NA
S1916SC1,scale,U1916,NA,NA
S1917SC1,scale,U1917,NA,NA
S1918SC1,scale,U1918,NA,NA
S1919SC1,scale,U1919,NA,NA
S1920SC1,scale,U1920,NA,NA
S1921SC1,scale,U1921,NA,NA
S1922SC1,scale,U1922,NA,NA
S1923SC1,scale,U1923,NA,NA
S1924SC1,scale,U1924,NA,NA
S1925SC1,scale,U1925,NA,NA
S1926SC1,scale,U1926,NA,NA
S1927SC1,scale,U1927,NA,NA
S1928SC1,scale,U1928,NA,NA
S1929SC1,scale,U1929,NA,NA
S1930SC1,scale,U1930,NA,NA
S1931SC1,scale,U1931,NA,NA
S1932SC1,scale,U1932,NA,NA
S1933SC1,scale,U1933,NA,NA
S1934SC1,scale,U1934,NA,NA
S1935SC1,scale,U1935,NA,NA
S1936SC1,scale,U1936,NA,NA
S1937SC1,scale,U1937,NA,NA
S1939SC1,scale,U1939,NA,NA
S1940SC1,scale,U1940,NA,NA
S1941SC1,scale,U1941,NA,NA
S1942SC1,scale,U1942,NA,NA
S1944SC1,scale,U1944,NA,NA
S1945SC1,scale,U1945,NA,NA
S1946SC1,scale,U1946,NA,NA
S1947SC1,scale,U1947,NA,NA
S1948SC1,scale,U1948,NA,NA
S1949SC1,scale,U1949,NA,NA
S1950SC1,scale,U1950,NA,NA
S1951SC1,scale,U1951,NA,NA
S1952SC1,scale,U1952,NA,NA
S1953SC1,scale,U1953,NA,NA
S1954SC1,scale,U1954,NA,NA
S1955SC1,scale,U1955,NA,NA
S1956SC1,scale,U1956,NA,NA
S1957SC1,scale,U1957,NA,NA
S1958SC1,scale,U1958,NA,NA
S1959SC1,scale,U1959,NA,NA
S1960SC1,scale,U1960,NA,NA
S1961SC1,scale,U1961,NA,NA
S1962SC1,scale,U1962,NA,NA
S1963SC1,scale,U1963,NA,NA
S1964SC1,scale,U1964,NA,NA
S1965SC1,scale,U1965,NA,NA
S1966SC1,scale,U1966,NA,NA
S1967SC1,scale,U1967,NA,NA
S1968SC1,scale,U1968,NA,NA
S1969SC1,scale,U1969,NA,NA
S1970SC1,scale,U1970,NA,NA
S1971SC1,scale,U1971,NA,NA
S1972SC1,scale,U1972,NA,NA
S1973SC1,scale,U1973,NA,NA
S1974SC1,scale,U1974,NA,NA
S1975SC1,scale,U1975,NA,NA
S1976SC1,scale,U1976,NA,NA
S1977SC1,scale,U1977,NA,NA
S1978SC1,scale,U1978,NA,NA
S1979SC1,scale,U1979,NA,NA
S1980SC1,scale,U1980,NA,NA
S1981SC1,scale,U1981,NA,NA
S1982SC1,scale,U1982,NA,NA
S1983SC1,scale,U1983,NA,NA
S1984SC1,scale,U1984,NA,NA
S1985SC1,scale,U1985,NA,NA
S1986SC1,scale,U1986,NA,NA
S1987SC1,scale,U1987,NA,NA
S1988SC1,scale,U1988,NA,NA
S1989SC1,scale,U1989,NA,NA
S1990SC1,scale,U1990,NA,NA
S1991SC1,scale,U1991,NA,NA
S1992SC1,scale,U1992,NA,NA
S1993SC1,scale,U1993,NA,NA
S1994SC1,scale,U1994,NA,NA
S1995SC1,scale,U1995,NA,NA
S1996SC1,scale,U1996,NA,NA
S1997SC1,scale,U1997,NA,NA
S1998SC1,scale,U1998,NA,NA
S1999SC1,scale,U1999,NA,NA
S2000SC1,scale,U2000,NA,NA
S2001SC1,scale,U2001,NA,NA
S2002SC1,scale,U2002,NA,NA
S2003SC1,scale,U2003,NA,NA
S2004SC1,scale,U2004,NA,NA
S2005SC1,scale,U2005,NA,NA
S2006SC1,scale,U2006,NA,NA
S2007SC1,scale,U2007,NA,NA
S2008SC1,scale,U2008,NA,NA
S2009SC1,scale,U2009,NA,NA
S2010SC1,scale,U2010,NA,NA
S2011SC1,scale,U2011,NA,NA
S2012SC1,scale,U2012,NA,NA
S2013SC1,scale,U2013,NA,NA
S2014SC1,scale,U2014,NA,NA
S2015SC1,scale,U2015,NA,NA
S2016SC1,scale,U2016,NA,NA
S2017SC1,scale,U2017,NA,NA
S2018SC1,scale,U2018,NA,NA
S2019SC1,scale,U2019,NA,NA
S2020SC1,scale,U2020,NA,NA
S2021SC1,scale,U2021,NA,NA
S2022SC1,scale,U2022,NA,NA
S2023SC1,scale,U2023,NA,NA
S2024SC1,scale,U2024,NA,NA
S2025SC1,scale,U2025,NA,NA
S2026SC1,scale,U2026,NA,NA
S2027SC1,scale,U2027,NA,NA
S2028SC1,scale,U2028,NA,NA
S2029SC1,scale,U2029,NA,NA
S2030SC1,scale,U2030,NA,NA
S2031SC1,scale,U2031,NA,NA
S2032SC1,scale,U2032,NA,NA
S2033SC1,scale,U2033,NA,NA
S2034SC1,scale,U2034,NA,NA
S2035SC1,scale,U2035,NA,NA
S2036SC1,scale,U2036,NA,NA
S2037SC1,scale,U2037,NA,NA
S2038SC1,scale,U2038,NA,NA
S2039SC1,scale,U2039,NA,NA
S2041SC1,scale,U2041,NA,NA
S2042SC1,scale,U2042,NA,NA
S2043SC1,scale,U2043,NA,NA
S2044SC1,scale,U2044,NA,NA
S2045SC1,scale,U2045,NA,NA
S2046SC1,scale,U2046,NA,NA
S2047SC1,scale,U2047,NA,NA
S2048SC1,scale,U2048,NA,NA
S2049SC1,scale,U2049,NA,NA
S2051SC1,scale,U2051,NA,NA
S2052SC1,scale,U2052,NA,NA
S2053SC1,scale,U2053,NA,NA
S2054SC1,scale,U2054,NA,NA
S2055SC1,scale,U2055,NA,NA
S2056SC1,scale,U2056,NA,NA
S2057SC1,scale,U2057,NA,NA
S2058SC1,scale,U2058,NA,NA
S2059SC1,scale,U2059,NA,NA
S2060SC1,scale,U2060,NA,NA
S2071SC1,scale,U2071,NA,NA
S2072SC1,scale,U2072,NA,NA
S2073SC1,scale,U2073,NA,NA
S2074SC1,scale,U2074,NA,NA
S2075SC1,scale,U2075,NA,NA
S2076SC1,scale,U2076,NA,NA
S2077SC1,scale,U2077,NA,NA
S2078SC1,scale,U2078,NA,NA
S2079SC1,scale,U2079,NA,NA
S2080SC1,scale,U2080,NA,NA
S2081SC1,scale,U2081,NA,NA
S2082SC1,scale,U2082,NA,NA
S2083SC1,scale,U2083,NA,NA
S2084SC1,scale,U2084,NA,NA
S2085SC1,scale,U2085,NA,NA
S2086SC1,scale,U2086,NA,NA
S2087SC1,scale,U2087,NA,NA
S2088SC1,scale,U2088,NA,NA
S2089SC1,scale,U2089,NA,NA
S2090SC1,scale,U2090,NA,NA
S2091SC1,scale,U2091,NA,NA
S2092SC1,scale,U2092,NA,NA
S2093SC1,scale,U2093,NA,NA
S2094SC1,scale,U2094,NA,NA
S2095SC1,scale,U2095,NA,NA
S2096SC1,scale,U2096,NA,NA
S2097SC1,scale,U2097,NA,NA
S2098SC1,scale,U2098,NA,NA
S2099SC1,scale,U2099,NA,NA
S2100SC1,scale,U2100,NA,NA
S2101SC1,scale,U2101,NA,NA
S2102SC1,scale,U2102,NA,NA
S2103SC1,scale,U2103,NA,NA
S2104SC1,scale,U2104,NA,NA
S2105SC1,scale,U2105,NA,NA
S2106SC1,scale,U2106,NA,NA
S2107SC1,scale,U2107,NA,NA
S2108SC1,scale,U2108,NA,NA
S2109SC1,scale,U2109,NA,NA
S2110SC1,scale,U2110,NA,NA
S2111SC1,scale,U2111,NA,NA
S2112SC1,scale,U2112,NA,NA
S2113SC1,scale,U2113,NA,NA
S2114SC1,scale,U2114,NA,NA
S2115SC1,scale,U2115,NA,NA
S2116SC1,scale,U2116,NA,NA
S2117SC1,scale,U2117,NA,NA
S2118SC1,scale,U2118,NA,NA
S2119SC1,scale,U2119,NA,NA
S2120SC1,scale,U2120,NA,NA
S2131SC1,scale,U2131,NA,NA
S2132SC1,scale,U2132,NA,NA
S2133SC1,scale,U2133,NA,NA
S2134SC1,scale,U2134,NA,NA
S2135SC1,scale,U2135,NA,NA
S2141SC1,scale,U2141,NA,NA
S2142SC1,scale,U2142,NA,NA
S2143SC1,scale,U2143,NA,NA
S2144SC1,scale,U2144,NA,NA
S2145SC1,scale,U2145,NA,NA
S2146SC1,scale,U2146,NA,NA
S2147SC1,scale,U2147,NA,NA
S2148SC1,scale,U2148,NA,NA
S2149SC1,scale,U2149,NA,NA
S2150SC1,scale,U2150,NA,NA
S2156SC1,scale,U2156,NA,NA
S2157SC1,scale,U2157,NA,NA
S2158SC1,scale,U2158,NA,NA
S2159SC1,scale,U2159,NA,NA
S2160SC1,scale,U2160,NA,NA
S2161SC1,scale,U2161,NA,NA
S2162SC1,scale,U2162,NA,NA
S2163SC1,scale,U2163,NA,NA
S2164SC1,scale,U2164,NA,NA
S2165SC1,scale,U2165,NA,NA
S2166SC1,scale,U2166,NA,NA
S2167SC1,scale,U2167,NA,NA
S2168SC1,scale,U2168,NA,NA
S2169SC1,scale,U2169,NA,NA
S2170SC1,scale,U2170,NA,NA
S2171SC1,scale,U2171,NA,NA
S2172SC1,scale,U2172,NA,NA
S2173SC1,scale,U2173,NA,NA
S2174SC1,scale,U2174,NA,NA
S2175SC1,scale,U2175,NA,NA
S2176SC1,scale,U2176,NA,NA
S2177SC1,scale,U2177,NA,NA
S2178SC1,scale,U2178,NA,NA
S2179SC1,scale,U2179,NA,NA
S2180SC1,scale,U2180,NA,NA
S2181SC1,scale,U2181,NA,NA
S2182SC1,scale,U2182,NA,NA
S2183SC1,scale,U2183,NA,NA
S2184SC1,scale,U2184,NA,NA
S2185SC1,scale,U2185,NA,NA
S2186SC1,scale,U2186,NA,NA
S2187SC1,scale,U2187,NA,NA
S2188SC1,scale,U2188,NA,NA
S2189SC1,scale,U2189,NA,NA
S2191SC1,scale,U2191,NA,NA
S2192SC1,scale,U2192,NA,NA
S2193SC1,scale,U2193,NA,NA
S2194SC1,scale,U2194,NA,NA
S2195SC1,scale,U2195,NA,NA
S2196SC1,scale,U2196,NA,NA
S2197SC1,scale,U2197,NA,NA
S2198SC1,scale,U2198,NA,NA
S2199SC1,scale,U2199,NA,NA
S2200SC1,scale,U2200,NA,NA
S2201SC1,scale,U2201,NA,NA
S2202SC1,scale,U2202,NA,NA
S2203SC1,scale,U2203,NA,NA
S2204SC1,scale,U2204,NA,NA
S2205SC1,scale,U2205,NA,NA
S2206SC1,scale,U2206,NA,NA
S2207SC1,scale,U2207,NA,NA
S2208SC1,scale,U2208,NA,NA
S2209SC1,scale,U2209,NA,NA
S2210SC1,scale,U2210,NA,NA
S2211SC1,scale,U2211,NA,NA
S2212SC1,scale,U2212,NA,NA
S2213SC1,scale,U2213,NA,NA
S2214SC1,scale,U2214,NA,NA
S2215SC1,scale,U2215,NA,NA
S2216SC1,scale,U2216,NA,NA
S2217SC1,scale,U2217,NA,NA
S2218SC1,scale,U2218,NA,NA
S2219SC1,scale,U2219,NA,NA
S2220SC1,scale,U2220,NA,NA
S2241SC1,scale,U2241,NA,NA
S2242SC1,scale,U2242,NA,NA
S2243SC1,scale,U2243,NA,NA
S2244SC1,scale,U2244,NA,NA
S2245SC1,scale,U2245,NA,NA
S2246SC1,scale,U2246,NA,NA
S2247SC1,scale,U2247,NA,NA
S2248SC1,scale,U2248,NA,NA
S2249SC1,scale,U2249,NA,NA
S2250SC1,scale,U2250,NA,NA
S2251SC1,scale,U2251,NA,NA
S2252SC1,scale,U2252,NA,NA
S2253SC1,scale,U2253,NA,NA
S2254SC1,scale,U2254,NA,NA
S2255SC1,scale,U2255,NA,NA
S2256SC1,scale,U2256,NA,NA
S2257SC1,scale,U2257,NA,NA
S2258SC1,scale,U2258,NA,NA
S2259SC1,scale,U2259,NA,NA
S2260SC1,scale,U2260,NA,NA
S2261SC1,scale,U2261,NA,NA
S2262SC1,scale,U2262,NA,NA
S2263SC1,scale,U2263,NA,NA
S2264SC1,scale,U2264,NA,NA
S2265SC1,scale,U2265,NA,NA
S2266SC1,scale,U2266,NA,NA
S2267SC1,scale,U2267,NA,NA
S2268SC1,scale,U2268,NA,NA
S2269SC1,scale,U2269,NA,NA
S2270SC1,scale,U2270,NA,NA
S2271SC1,scale,U2271,NA,NA
S2272SC1,scale,U2272,NA,NA
S2273SC1,scale,U2273,NA,NA
S2274SC1,scale,U2274,NA,NA
S2275SC1,scale,U2275,NA,NA
S2276SC1,scale,U2276,NA,NA
S2277SC1,scale,U2277,NA,NA
S2278SC1,scale,U2278,NA,NA
S2279SC1,scale,U2279,NA,NA
S2280SC1,scale,U2280,NA,NA
S2300SC1,scale,U2300,NA,NA
S2301SC1,scale,U2301,NA,NA
S2302SC1,scale,U2302,NA,NA
S2303SC1,scale,U2303,NA,NA
S2304SC1,scale,U2304,NA,NA
S2325SC1,scale,U2325,NA,NA
S2326SC1,scale,U2326,NA,NA
S2327SC1,scale,U2327,NA,NA
S2328SC1,scale,U2328,NA,NA
S2329SC1,scale,U2329,NA,NA
S2330SC1,scale,U2330,NA,NA
S2331SC1,scale,U2331,NA,NA
S2332SC1,scale,U2332,NA,NA
S2333SC1,scale,U2333,NA,NA
S2334SC1,scale,U2334,NA,NA
S2335SC1,scale,U2335,NA,NA
S2336SC1,scale,U2336,NA,NA
S2337SC1,scale,U2337,NA,NA
S2338SC1,scale,U2338,NA,NA
S2339SC1,scale,U2339,NA,NA
S2340SC1,scale,U2340,NA,NA
S2341SC1,scale,U2341,NA,NA
S2342SC1,scale,U2342,NA,NA
S2343SC1,scale,U2343,NA,NA
S2344SC1,scale,U2344,NA,NA
S2345SC1,scale,U2345,NA,NA
S2346SC1,scale,U2346,NA,NA
S2347SC1,scale,U2347,NA,NA
S2348SC1,scale,U2348,NA,NA
S2349SC1,scale,U2349,NA,NA
S2350SC1,scale,U2350,NA,NA
