ufn,sample_type,sample_id,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
U4689,RNA_DNA,S4689RD1,NA,UBC_Hunt,AV,NA
U4690,RNA_DNA,S4690RD1,NA,UBC_Hunt,AV,NA
U4691,RNA_DNA,S4691RD1,NA,UBC_Hunt,AV,NA
U1760,RNA_DNA,S1760RD1,NA,UBC_Hunt,AV,NA
U1755,RNA_DNA,S1755RD1,NA,UBC_Hunt,AV,NA
U4671,RNA_DNA,S4671RD1,NA,UBC_Hunt,AV,NA
U4672,RNA_DNA,S4672RD1,NA,UBC_Hunt,AV,NA
U2198,RNA_DNA,S2198RD1,NA,UBC_Hunt,AV,NA
U2200,RNA_DNA,S2200RD1,NA,UBC_Hunt,AV,NA
U1883,RNA_DNA,S1883RD1,NA,UBC_Hunt,AV,NA
U1875,RNA_DNA,S1875RD1,NA,UBC_Hunt,AV,NA
U4639,RNA_DNA,S4639RD1,NA,UBC_Hunt,AV,NA
U4640,RNA_DNA,S4640RD1,NA,UBC_Hunt,AV,NA
U2195,RNA_DNA,S2195RD1,NA,UBC_Hunt,AV,NA
U2197,RNA_DNA,S2197RD1,NA,UBC_Hunt,AV,NA
U2196,RNA_DNA,S2196RD1,NA,UBC_Hunt,AV,NA
U2194,RNA_DNA,S2194RD1,NA,UBC_Hunt,AV,NA
U2193,RNA_DNA,S2193RD1,NA,UBC_Hunt,AV,NA
U2192,RNA_DNA,S2192RD1,NA,UBC_Hunt,AV,NA
U4798,RNA_DNA,S4798RD1,NA,UBC_Hunt,AV,NA
U4799,RNA_DNA,S4799RD1,NA,UBC_Hunt,AV,NA
U4757,RNA_DNA,S4757RD1,NA,UBC_Hunt,AV,NA
U4758,RNA_DNA,S4758RD1,NA,UBC_Hunt,AV,NA
U4759,RNA_DNA,S4759RD1,NA,UBC_Hunt,AV,NA
U4760,RNA_DNA,S4760RD1,NA,UBC_Hunt,AV,NA
U4578,RNA_DNA,S4578RD1,NA,UBC_Hunt,AV,NA
U4579,RNA_DNA,S4579RD1,NA,UBC_Hunt,AV,NA
U4580,RNA_DNA,S4580RD1,NA,UBC_Hunt,AV,NA
U4581,RNA_DNA,S4581RD1,NA,UBC_Hunt,AV,NA
U4582,RNA_DNA,S4582RD1,Fish slid on to bench top,UBC_Hunt,AV,NA
U4583,RNA_DNA,S4583RD1,NA,UBC_Hunt,AV,NA
U4584,RNA_DNA,S4584RD1,NA,UBC_Hunt,AV,NA
U4649,RNA_DNA,S4649RD1,NA,UBC_Hunt,AV,NA
U4650,RNA_DNA,S4650RD1,NA,UBC_Hunt,AV,NA
U4651,RNA_DNA,S4651RD1,NA,UBC_Hunt,AV,NA
U1794,RNA_DNA,S1794RD1,NA,UBC_Hunt,AV,NA
U1792,RNA_DNA,S1792RD1,NA,UBC_Hunt,AV,NA
U1797,RNA_DNA,S1797RD1,NA,UBC_Hunt,AV,NA
U1798,RNA_DNA,S1798RD1,NA,UBC_Hunt,AV,NA
U1795,RNA_DNA,S1795RD1,NA,UBC_Hunt,AV,NA
U1793,RNA_DNA,S1793RD1,NA,UBC_Hunt,AV,NA
U1791,RNA_DNA,S1791RD1,NA,UBC_Hunt,AV,NA
U1799,RNA_DNA,S1799RD1,NA,UBC_Hunt,AV,NA
U1796,RNA_DNA,S1796RD1,NA,UBC_Hunt,AV,NA
U1800,RNA_DNA,S1800RD1,NA,UBC_Hunt,AV,NA
U1724,RNA_DNA,S1724RD1,NA,UBC_Hunt,AV,NA
U1723,RNA_DNA,S1723RD1,NA,UBC_Hunt,AV,NA
U1728,RNA_DNA,S1728RD1,NA,UBC_Hunt,AV,NA
U1725,RNA_DNA,S1725RD1,NA,UBC_Hunt,AV,NA
U1756,RNA_DNA,S1756RD1,NA,UBC_Hunt,AV,NA
U1759,RNA_DNA,S1759RD1,NA,UBC_Hunt,AV,NA
U1757,RNA_DNA,S1757RD1,NA,UBC_Hunt,AV,NA
U1758,RNA_DNA,S1758RD1,NA,UBC_Hunt,AV,NA
U1752,RNA_DNA,S1752RD1,NA,UBC_Hunt,AV,NA
U1753,RNA_DNA,S1753RD1,NA,UBC_Hunt,AV,NA
U1754,RNA_DNA,S1754RD1,NA,UBC_Hunt,AV,NA
U1751,RNA_DNA,S1751RD1,NA,UBC_Hunt,AV,NA
U1721,RNA_DNA,S1721RD1,NA,UBC_Hunt,AV,NA
U1727,RNA_DNA,S1727RD1,NA,UBC_Hunt,AV,NA
U1730,RNA_DNA,S1730RD1,NA,UBC_Hunt,AV,NA
U1722,RNA_DNA,S1722RD1,NA,UBC_Hunt,AV,NA
U1729,RNA_DNA,S1729RD1,NA,UBC_Hunt,AV,NA
U1726,RNA_DNA,S1726RD1,NA,UBC_Hunt,AV,NA
U2199,RNA_DNA,S2199RD1,NA,UBC_Hunt,AV,NA
U2191,RNA_DNA,S2191RD1,NA,UBC_Hunt,AV,NA
U1885,RNA_DNA,S1885RD1,NA,UBC_Hunt,AV,NA
U1873,RNA_DNA,S1873RD1,NA,UBC_Hunt,AV,NA
U1881,RNA_DNA,S1881RD1,NA,UBC_Hunt,AV,NA
U1872,RNA_DNA,S1872RD1,NA,UBC_Hunt,AV,NA
U1871,RNA_DNA,S1871RD1,NA,UBC_Hunt,AV,NA
U1882,RNA_DNA,S1882RD1,NA,UBC_Hunt,AV,NA
U1884,RNA_DNA,S1884RD1,NA,UBC_Hunt,AV,NA
U1874,RNA_DNA,S1874RD1,NA,UBC_Hunt,AV,NA
U4776,RNA_DNA,S4776RD1,NA,UBC_Hunt,AV,NA
U4777,RNA_DNA,S4777RD1,NA,UBC_Hunt,AV,NA
U4778,RNA_DNA,S4778RD1,NA,UBC_Hunt,AV,NA
U4779,RNA_DNA,S4779RD1,NA,UBC_Hunt,AV,NA
U4780,RNA_DNA,S4780RD1,NA,UBC_Hunt,AV,NA
U4781,RNA_DNA,S4781RD1,NA,UBC_Hunt,AV,NA
U4782,RNA_DNA,S4782RD1,NA,UBC_Hunt,AV,NA
U4783,RNA_DNA,S4783RD1,NA,UBC_Hunt,AV,NA
U4728,RNA_DNA,S4728RD1,NA,UBC_Hunt,AV,NA
U4729,RNA_DNA,S4729RD1,NA,UBC_Hunt,AV,NA
U4730,RNA_DNA,S4730RD1,NA,UBC_Hunt,AV,NA
U4731,RNA_DNA,S4731RD1,NA,UBC_Hunt,AV,NA
U4732,RNA_DNA,S4732RD1,NA,UBC_Hunt,AV,NA
U4733,RNA_DNA,S4733RD1,NA,UBC_Hunt,AV,NA
U4734,RNA_DNA,S4734RD1,NA,UBC_Hunt,AV,NA
U4735,RNA_DNA,S4735RD1,NA,UBC_Hunt,AV,NA
U4784,RNA_DNA,S4784RD1,NA,UBC_Hunt,AV,NA
U4785,RNA_DNA,S4785RD1,NA,UBC_Hunt,AV,NA
U4786,RNA_DNA,S4786RD1,NA,UBC_Hunt,AV,NA
U4787,RNA_DNA,S4787RD1,NA,UBC_Hunt,AV,NA
U4788,RNA_DNA,S4788RD1,NA,UBC_Hunt,AV,NA
U4789,RNA_DNA,S4789RD1,NA,UBC_Hunt,AV,NA
U4790,RNA_DNA,S4790RD1,NA,UBC_Hunt,AV,NA
U4791,RNA_DNA,S4791RD1,NA,UBC_Hunt,AV,NA
U4803,RNA_DNA,S4803RD1,NA,UBC_Hunt,AV,NA
U4804,RNA_DNA,S4804RD1,NA,UBC_Hunt,AV,NA
U4805,RNA_DNA,S4805RD1,NA,UBC_Hunt,AV,NA
U4806,RNA_DNA,S4806RD1,NA,UBC_Hunt,AV,NA
U4807,RNA_DNA,S4807RD1,NA,UBC_Hunt,AV,NA
U4808,RNA_DNA,S4808RD1,NA,UBC_Hunt,AV,NA
U4809,RNA_DNA,S4809RD1,NA,UBC_Hunt,AV,NA
U4810,RNA_DNA,S4810RD1,NA,UBC_Hunt,AV,NA
U4752,RNA_DNA,S4752RD1,NA,UBC_Hunt,AV,NA
U4753,RNA_DNA,S4753RD1,NA,UBC_Hunt,AV,NA
U4754,RNA_DNA,S4754RD1,NA,UBC_Hunt,AV,NA
U4755,RNA_DNA,S4755RD1,NA,UBC_Hunt,AV,NA
U4824,RNA_DNA,S4824RD1,NA,UBC_Hunt,AV,NA
U4825,RNA_DNA,S4825RD1,NA,UBC_Hunt,AV,NA
U4826,RNA_DNA,S4826RD1,NA,UBC_Hunt,AV,NA
U4827,RNA_DNA,S4827RD1,NA,UBC_Hunt,AV,NA
U4736,RNA_DNA,S4736RD1,NA,UBC_Hunt,AV,NA
U4737,RNA_DNA,S4737RD1,NA,UBC_Hunt,AV,NA
U4738,RNA_DNA,S4738RD1,NA,UBC_Hunt,AV,NA
U4739,RNA_DNA,S4739RD1,NA,UBC_Hunt,AV,NA
U4740,RNA_DNA,S4740RD1,NA,UBC_Hunt,AV,NA
U4741,RNA_DNA,S4741RD1,NA,UBC_Hunt,AV,NA
U4742,RNA_DNA,S4742RD1,NA,UBC_Hunt,AV,NA
U4743,RNA_DNA,S4743RD1,NA,UBC_Hunt,AV,NA
U4792,RNA_DNA,S4792RD1,NA,UBC_Hunt,AV,NA
U4793,RNA_DNA,S4793RD1,NA,UBC_Hunt,AV,NA
U4859,RNA_DNA,S4859RD1,NA,UBC_Hunt,AV,NA
U4860,RNA_DNA,S4860RD1,NA,UBC_Hunt,AV,NA
U4861,RNA_DNA,S4861RD1,NA,UBC_Hunt,AV,NA
U4863,RNA_DNA,S4863RD1,NA,UBC_Hunt,AV,NA
U4864,RNA_DNA,S4864RD1,NA,UBC_Hunt,AV,NA
U4865,RNA_DNA,S4865RD1,NA,UBC_Hunt,AV,NA
U4811,RNA_DNA,S4811RD1,NA,UBC_Hunt,AV,NA
U4812,RNA_DNA,S4812RD1,NA,UBC_Hunt,AV,NA
U4813,RNA_DNA,S4813RD1,NA,UBC_Hunt,AV,NA
U4814,RNA_DNA,S4814RD1,NA,UBC_Hunt,AV,NA
U4815,RNA_DNA,S4815RD1,NA,UBC_Hunt,AV,NA
U4816,RNA_DNA,S4816RD1,NA,UBC_Hunt,AV,NA
U4817,RNA_DNA,S4817RD1,NA,UBC_Hunt,AV,NA
U4818,RNA_DNA,S4818RD1,NA,UBC_Hunt,AV,NA
U4866,RNA_DNA,S4866RD1,NA,UBC_Hunt,AV,NA
U4867,RNA_DNA,S4867RD1,NA,UBC_Hunt,AV,NA
U4868,RNA_DNA,S4868RD1,NA,UBC_Hunt,AV,NA
U4869,RNA_DNA,S4869RD1,NA,UBC_Hunt,AV,NA
U4870,RNA_DNA,S4870RD1,NA,UBC_Hunt,AV,NA
U4871,RNA_DNA,S4871RD1,NA,UBC_Hunt,AV,NA
U4794,RNA_DNA,S4794RD1,NA,UBC_Hunt,AV,NA
U4795,RNA_DNA,S4795RD1,NA,UBC_Hunt,AV,NA
U4819,RNA_DNA,S4819RD1,NA,UBC_Hunt,AV,NA
U4820,RNA_DNA,S4820RD1,NA,UBC_Hunt,AV,NA
U4821,RNA_DNA,S4821RD1,NA,UBC_Hunt,AV,NA
U4822,RNA_DNA,S4822RD1,NA,UBC_Hunt,AV,NA
U4823,RNA_DNA,S4823RD1,NA,UBC_Hunt,AV,NA
U4848,RNA_DNA,S4848RD1,NA,UBC_Hunt,AV,NA
U4849,RNA_DNA,S4849RD1,NA,UBC_Hunt,AV,NA
U4850,RNA_DNA,S4850RD1,NA,UBC_Hunt,AV,NA
U4744,RNA_DNA,S4744RD1,NA,UBC_Hunt,AV,NA
U4745,RNA_DNA,S4745RD1,NA,UBC_Hunt,AV,NA
U4746,RNA_DNA,S4746RD1,NA,UBC_Hunt,AV,NA
U4747,RNA_DNA,S4747RD1,NA,UBC_Hunt,AV,NA
U4748,RNA_DNA,S4748RD1,NA,UBC_Hunt,AV,NA
U4749,RNA_DNA,S4749RD1,NA,UBC_Hunt,AV,NA
U4796,RNA_DNA,S4796RD1,NA,UBC_Hunt,AV,NA
U4797,RNA_DNA,S4797RD1,NA,UBC_Hunt,AV,NA
U4851,RNA_DNA,S4851RD1,NA,UBC_Hunt,AV,NA
U4852,RNA_DNA,S4852RD1,NA,UBC_Hunt,AV,NA
U4853,RNA_DNA,S4853RD1,NA,UBC_Hunt,AV,NA
U4854,RNA_DNA,S4854RD1,NA,UBC_Hunt,AV,NA
U4855,RNA_DNA,S4855RD1,NA,UBC_Hunt,AV,NA
U4856,RNA_DNA,S4856RD1,NA,UBC_Hunt,AV,NA
U4857,RNA_DNA,S4857RD1,NA,UBC_Hunt,AV,NA
U4858,RNA_DNA,S4858RD1,NA,UBC_Hunt,AV,NA
U4144,RNA_DNA,S4144RD1,NA,UBC_Hunt,AV,NA
U4145,RNA_DNA,S4145RD1,NA,UBC_Hunt,AV,NA
U4146,RNA_DNA,S4146RD1,NA,UBC_Hunt,AV,NA
U4147,RNA_DNA,S4147RD1,NA,UBC_Hunt,AV,NA
U4148,RNA_DNA,S4148RD1,NA,UBC_Hunt,AV,NA
U4149,RNA_DNA,S4149RD1,NA,UBC_Hunt,AV,NA
U4150,RNA_DNA,S4150RD1,NA,UBC_Hunt,AV,NA
U4151,RNA_DNA,S4151RD1,NA,UBC_Hunt,AV,NA
U4135,RNA_DNA,S4135RD1,NA,UBC_Hunt,AV,NA
U4136,RNA_DNA,S4136RD1,NA,UBC_Hunt,AV,NA
U4137,RNA_DNA,S4137RD1,NA,UBC_Hunt,AV,NA
U4138,RNA_DNA,S4138RD1,NA,UBC_Hunt,AV,NA
U4127,RNA_DNA,S4127RD1,NA,UBC_Hunt,AV,NA
U4126,RNA_DNA,S4126RD1,NA,UBC_Hunt,AV,NA
U4128,RNA_DNA,S4128RD1,NA,UBC_Hunt,AV,NA
U4129,RNA_DNA,S4129RD1,NA,UBC_Hunt,AV,NA
U4063,RNA_DNA,S4063RD1,NA,UBC_Hunt,AV,NA
U4064,RNA_DNA,S4064RD1,NA,UBC_Hunt,AV,NA
U4065,RNA_DNA,S4065RD1,NA,UBC_Hunt,AV,NA
U4096,RNA_DNA,S4096RD1,NA,UBC_Hunt,AV,NA
U4097,RNA_DNA,S4097RD1,NA,UBC_Hunt,AV,NA
U4098,RNA_DNA,S4098RD1,NA,UBC_Hunt,AV,NA
U4099,RNA_DNA,S4099RD1,NA,UBC_Hunt,AV,NA
U4100,RNA_DNA,S4100RD1,NA,UBC_Hunt,AV,NA
U4101,RNA_DNA,S4101RD1,NA,UBC_Hunt,AV,NA
U4102,RNA_DNA,S4102RD1,NA,UBC_Hunt,AV,NA
U4103,RNA_DNA,S4103RD1,NA,UBC_Hunt,AV,NA
U4104,RNA_DNA,S4104RD1,NA,UBC_Hunt,AV,NA
U4159,RNA_DNA,S4159RD1,NA,UBC_Hunt,AV,NA
U4160,RNA_DNA,S4160RD1,NA,UBC_Hunt,AV,NA
U4161,RNA_DNA,S4161RD1,NA,UBC_Hunt,AV,NA
U4162,RNA_DNA,S4162RD1,NA,UBC_Hunt,AV,NA
U4163,RNA_DNA,S4163RD1,NA,UBC_Hunt,AV,NA
U4164,RNA_DNA,S4164RD1,NA,UBC_Hunt,AV,NA
U4165,RNA_DNA,S4165RD1,NA,UBC_Hunt,AV,NA
U4166,RNA_DNA,S4166RD1,NA,UBC_Hunt,AV,NA
U4167,RNA_DNA,S4167RD1,NA,UBC_Hunt,AV,NA
U4168,RNA_DNA,S4168RD1,NA,UBC_Hunt,AV,NA
U4169,RNA_DNA,S4169RD1,NA,UBC_Hunt,AV,NA
U4170,RNA_DNA,S4170RD1,NA,UBC_Hunt,AV,NA
U4152,RNA_DNA,S4152RD1,NA,UBC_Hunt,AV,NA
U4153,RNA_DNA,S4153RD1,NA,UBC_Hunt,AV,NA
U4154,RNA_DNA,S4154RD1,NA,UBC_Hunt,AV,NA
U4155,RNA_DNA,S4155RD1,NA,UBC_Hunt,AV,NA
U4156,RNA_DNA,S4156RD1,NA,UBC_Hunt,AV,NA
U4157,RNA_DNA,S4157RD1,NA,UBC_Hunt,AV,NA
U4158,RNA_DNA,S4158RD1,NA,UBC_Hunt,AV,NA
U4970,RNA_DNA,S4970RD1,NA,UBC_Hunt,AV,NA
U4971,RNA_DNA,S4971RD1,NA,UBC_Hunt,AV,NA
U4972,RNA_DNA,S4972RD1,NA,UBC_Hunt,AV,NA
U4973,RNA_DNA,S4973RD1,NA,UBC_Hunt,AV,NA
U4974,RNA_DNA,S4974RD1,NA,UBC_Hunt,AV,NA
U4975,RNA_DNA,S4975RD1,NA,UBC_Hunt,AV,NA
U4976,RNA_DNA,S4976RD1,NA,UBC_Hunt,AV,NA
U4977,RNA_DNA,S4977RD1,NA,UBC_Hunt,AV,NA
U4978,RNA_DNA,S4978RD1,NA,UBC_Hunt,AV,NA
U4171,RNA_DNA,S4171RD1,NA,UBC_Hunt,AV,NA
U4172,RNA_DNA,S4172RD1,NA,UBC_Hunt,AV,NA
U4979,RNA_DNA,S4979RD1,NA,UBC_Hunt,AV,NA
U4980,RNA_DNA,S4980RD1,NA,UBC_Hunt,AV,NA
U4173,RNA_DNA,S4173RD1,NA,UBC_Hunt,AV,NA
U4944,RNA_DNA,S4944RD1,NA,UBC_Hunt,AV,NA
U4945,RNA_DNA,S4945RD1,NA,UBC_Hunt,AV,NA
U4946,RNA_DNA,S4946RD1,NA,UBC_Hunt,AV,NA
U4947,RNA_DNA,S4947RD1,muscle sample touched cool rack,UBC_Hunt,AV,NA
U4948,RNA_DNA,S4948RD1,NA,UBC_Hunt,AV,NA
U4949,RNA_DNA,S4949RD1,NA,UBC_Hunt,AV,NA
U4953,RNA_DNA,S4953RD1,NA,UBC_Hunt,AV,NA
U4954,RNA_DNA,S4954RD1,NA,UBC_Hunt,AV,NA
U4957,RNA_DNA,S4957RD1,NA,UBC_Hunt,AV,NA
U4998,RNA_DNA,S4998RD1,NA,UBC_Hunt,AV,NA
U4999,RNA_DNA,S4999RD1,NA,UBC_Hunt,AV,NA
U5000,RNA_DNA,S5000RD1,NA,UBC_Hunt,AV,NA
U5001,RNA_DNA,S5001RD1,NA,UBC_Hunt,AV,NA
U5002,RNA_DNA,S5002RD1,NA,UBC_Hunt,AV,NA
U5003,RNA_DNA,S5003RD1,NA,UBC_Hunt,AV,NA
U4955,RNA_DNA,S4955RD1,NA,UBC_Hunt,AV,NA
U4956,RNA_DNA,S4956RD1,NA,UBC_Hunt,AV,NA
U5008,RNA_DNA,S5008RD1,NA,UBC_Hunt,AV,NA
U5009,RNA_DNA,S5009RD1,NA,UBC_Hunt,AV,NA
U5010,RNA_DNA,S5010RD1,NA,UBC_Hunt,AV,NA
U5011,RNA_DNA,S5011RD1,NA,UBC_Hunt,AV,NA
U5012,RNA_DNA,S5012RD1,NA,UBC_Hunt,AV,NA
U5013,RNA_DNA,S5013RD1,NA,UBC_Hunt,AV,NA
U5014,RNA_DNA,S5014RD1,NA,UBC_Hunt,AV,NA
U5015,RNA_DNA,S5015RD1,NA,UBC_Hunt,AV,NA
U5016,RNA_DNA,S5016RD1,NA,UBC_Hunt,AV,NA
U5017,RNA_DNA,S5017RD1,NA,UBC_Hunt,AV,NA
U5018,RNA_DNA,S5018RD1,NA,UBC_Hunt,AV,NA
U5019,RNA_DNA,S5019RD1,NA,UBC_Hunt,AV,NA
U5020,RNA_DNA,S5020RD1,NA,UBC_Hunt,AV,NA
U5021,RNA_DNA,S5021RD1,NA,UBC_Hunt,AV,NA
U5022,RNA_DNA,S5022RD1,NA,UBC_Hunt,AV,NA
U5023,RNA_DNA,S5023RD1,NA,UBC_Hunt,AV,NA
U5024,RNA_DNA,S5024RD1,NA,UBC_Hunt,AV,NA
U5025,RNA_DNA,S5025RD1,NA,UBC_Hunt,AV,NA
U5026,RNA_DNA,S5026RD1,NA,UBC_Hunt,AV,NA
U5027,RNA_DNA,S5027RD1,NA,UBC_Hunt,AV,NA
U5028,RNA_DNA,S5028RD1,NA,UBC_Hunt,AV,NA
U5029,RNA_DNA,S5029RD1,NA,UBC_Hunt,AV,NA
U5030,RNA_DNA,S5030RD1,"Muscle popped out of RNA well, missing",UBC_Hunt,AV,NA
U5031,RNA_DNA,S5031RD1,NA,UBC_Hunt,AV,NA
U5004,RNA_DNA,S5004RD1,NA,UBC_Hunt,AV,NA
U5005,RNA_DNA,S5005RD1,NA,UBC_Hunt,AV,NA
U5006,RNA_DNA,S5006RD1,NA,UBC_Hunt,AV,NA
U5007,RNA_DNA,S5007RD1,NA,UBC_Hunt,AV,NA
U5032,RNA_DNA,S5032RD1,NA,UBC_Hunt,AV,NA
U10187,RNA_DNA,S10187RD1,NA,NA,AV,NA
U10186,RNA_DNA,S10186RD1,NA,NA,AV,NA
U10182,RNA_DNA,S10182RD1,NA,NA,AV,NA
U10183,RNA_DNA,S10183RD1,NA,NA,AV,NA
U10185,RNA_DNA,S10185RD1,NA,NA,AV,NA
U10189,RNA_DNA,S10189RD1,NA,NA,AV,NA
U10181,RNA_DNA,S10181RD1,NA,NA,AV,NA
U10184,RNA_DNA,S10184RD1,NA,NA,AV,NA
U12740,RNA_DNA,S12740RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12736,RNA_DNA,S12736RD1,Fish fell on lab coat. Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12735,RNA_DNA,S12735RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12731,RNA_DNA,S12731RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12732,RNA_DNA,S12732RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12733,RNA_DNA,S12733RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12734,RNA_DNA,S12734RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12738,RNA_DNA,S12738RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12988,RNA_DNA,S12988RD1,NA,NA,AV,NA
U12981,RNA_DNA,S12981RD1,NA,NA,AV,NA
U12982,RNA_DNA,S12982RD1,NA,NA,AV,NA
U12983,RNA_DNA,S12983RD1,NA,NA,AV,NA
U12987,RNA_DNA,S12987RD1,NA,NA,AV,NA
U12989,RNA_DNA,S12989RD1,NA,NA,AV,NA
U12986,RNA_DNA,S12986RD1,Fish fell on bench,NA,AV,NA
U12990,RNA_DNA,S12990RD1,NA,NA,AV,NA
U12739,RNA_DNA,S12739RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U12737,RNA_DNA,S12737RD1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA,AV,NA
U10990,RNA_DNA,S10990RD1,NA,NA,AV,NA
U10983,RNA_DNA,S10983RD1,NA,NA,AV,NA
U10984,RNA_DNA,S10984RD1,NA,NA,AV,NA
U10989,RNA_DNA,S10989RD1,NA,NA,AV,NA
U12985,RNA_DNA,S12985RD1,NA,NA,AV,NA
U12984,RNA_DNA,S12984RD1,NA,NA,AV,NA
U12827,RNA_DNA,S12827RD1,NA,NA,AV,NA
U12822,RNA_DNA,S12822RD1,NA,NA,AV,NA
U12824,RNA_DNA,S12824RD1,NA,NA,AV,NA
U12821,RNA_DNA,S12821RD1,NA,NA,AV,NA
U12825,RNA_DNA,S12825RD1,NA,NA,AV,NA
U12823,RNA_DNA,S12823RD1,NA,NA,AV,NA
U10190,RNA_DNA,S10190RD1,NA,NA,AV,NA
U10188,RNA_DNA,S10188RD1,NA,NA,AV,NA
U10177,RNA_DNA,S10177RD1,NA,NA,AV,NA
U10179,RNA_DNA,S10179RD1,NA,NA,AV,NA
U10171,RNA_DNA,S10171RD1,NA,NA,AV,NA
U10173,RNA_DNA,S10173RD1,NA,NA,AV,NA
U10172,RNA_DNA,S10172RD1,NA,NA,AV,NA
U10175,RNA_DNA,S10175RD1,NA,NA,AV,NA
U12830,RNA_DNA,S12830RD1,NA,NA,AV,NA
U12829,RNA_DNA,S12829RD1,NA,NA,AV,NA
U12828,RNA_DNA,S12828RD1,NA,NA,AV,NA
U12826,RNA_DNA,S12826RD1,NA,NA,AV,NA
U12745,RNA_DNA,S12745RD1,NA,NA,AV,NA
U12742,RNA_DNA,S12742RD1,NA,NA,AV,NA
U12749,RNA_DNA,S12749RD1,NA,NA,AV,NA
U12750,RNA_DNA,S12750RD1,NA,NA,AV,NA
U12748,RNA_DNA,S12748RD1,NA,NA,AV,NA
U12741,RNA_DNA,S12741RD1,NA,NA,AV,NA
U12744,RNA_DNA,S12744RD1,NA,NA,AV,NA
U12743,RNA_DNA,S12743RD1,NA,NA,AV,NA
U12747,RNA_DNA,S12747RD1,NA,NA,AV,NA
U12746,RNA_DNA,S12746RD1,NA,NA,AV,NA
U10092,RNA_DNA,S10092RD1,NA,Hakai,AV,NA
U10095,RNA_DNA,S10095RD1,NA,Hakai,AV,NA
U10988,RNA_DNA,S10988RD1,NA,NA,AV,NA
U10985,RNA_DNA,S10985RD1,NA,NA,AV,NA
U10982,RNA_DNA,S10982RD1,NA,NA,AV,NA
U10986,RNA_DNA,S10986RD1,NA,NA,AV,NA
U10987,RNA_DNA,S10987RD1,NA,NA,AV,NA
U10981,RNA_DNA,S10981RD1,NA,NA,AV,NA
U10660,RNA_DNA,S10660RD1,NA,Hakai,AV,NA
U10657,RNA_DNA,S10657RD1,NA,Hakai,AV,NA
U10099,RNA_DNA,S10099RD1,NA,Hakai,AV,NA
U10098,RNA_DNA,S10098RD1,NA,Hakai,AV,NA
U10100,RNA_DNA,S10100RD1,NA,Hakai,AV,NA
U10096,RNA_DNA,S10096RD1,NA,Hakai,AV,NA
U10097,RNA_DNA,S10097RD1,NA,Hakai,AV,NA
U10094,RNA_DNA,S10094RD1,NA,Hakai,AV,NA
U10093,RNA_DNA,S10093RD1,NA,Hakai,AV,NA
U10091,RNA_DNA,S10091RD1,NA,Hakai,AV,NA
U10180,RNA_DNA,S10180RD1,NA,NA,AV,NA
U10178,RNA_DNA,S10178RD1,NA,NA,AV,NA
U10176,RNA_DNA,S10176RD1,NA,NA,AV,NA
U10174,RNA_DNA,S10174RD1,NA,NA,AV,NA
U10584,RNA_DNA,S10584RD1,NA,Hakai,AV,NA
U10590,RNA_DNA,S10590RD1,NA,Hakai,AV,NA
U10588,RNA_DNA,S10588RD1,NA,Hakai,AV,NA
U10585,RNA_DNA,S10585RD1,NA,Hakai,AV,NA
U10651,RNA_DNA,S10651RD1,NA,Hakai,AV,NA
U10652,RNA_DNA,S10652RD1,NA,Hakai,AV,NA
U10659,RNA_DNA,S10659RD1,NA,Hakai,AV,NA
U10653,RNA_DNA,S10653RD1,NA,Hakai,AV,NA
U10658,RNA_DNA,S10658RD1,NA,Hakai,AV,NA
U10654,RNA_DNA,S10654RD1,NA,Hakai,AV,NA
U10656,RNA_DNA,S10656RD1,NA,Hakai,AV,NA
U10655,RNA_DNA,S10655RD1,NA,Hakai,AV,NA
U12816,RNA_DNA,S12816RD1,NA,NA,AV,NA
U12814,RNA_DNA,S12814RD1,NA,NA,AV,NA
U12812,RNA_DNA,S12812RD1,NA,NA,AV,NA
U12815,RNA_DNA,S12815RD1,NA,NA,AV,NA
