sample_type,sample_id,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
RNA_DNA,S10765RD1,U10765,NA,NA,AV,NA
RNA_DNA,S10761RD1,U10761,NA,NA,AV,NA
RNA_DNA,S10766RD1,U10766,NA,NA,AV,NA
RNA_DNA,S10845RD1,U10845,NA,NA,AV,NA
RNA_DNA,S10841RD1,U10841,NA,NA,AV,NA
RNA_DNA,S10847RD1,U10847,NA,NA,AV,NA
RNA_DNA,S10842RD1,U10842,NA,NA,AV,NA
RNA_DNA,S10846RD1,U10846,NA,NA,AV,NA
RNA_DNA,S10844RD1,U10844,NA,NA,AV,NA
RNA_DNA,S10848RD1,U10848,NA,NA,AV,NA
RNA_DNA,S10849RD1,U10849,NA,NA,AV,NA
RNA_DNA,S10843RD1,U10843,NA,NA,AV,NA
RNA_DNA,S10850RD1,U10850,NA,NA,AV,NA
RNA_DNA,S12764RD1,U12764,NA,NA,AV,NA
RNA_DNA,S12769RD1,U12769,NA,NA,AV,NA
RNA_DNA,S12762RD1,U12762,NA,NA,AV,NA
RNA_DNA,S12761RD1,U12761,NA,NA,AV,NA
RNA_DNA,S12768RD1,U12768,NA,NA,AV,NA
RNA_DNA,S12765RD1,U12765,NA,NA,AV,NA
RNA_DNA,S12770RD1,U12770,NA,NA,AV,NA
RNA_DNA,S12766RD1,U12766,NA,NA,AV,NA
RNA_DNA,S12767RD1,U12767,NA,NA,AV,NA
RNA_DNA,S12763RD1,U12763,NA,NA,AV,NA
RNA_DNA,S11410RD1,U11410,NA,NA,AV,NA
RNA_DNA,S11408RD1,U11408,NA,NA,AV,NA
RNA_DNA,S11409RD1,U11409,NA,NA,AV,NA
RNA_DNA,S11405RD1,U11405,NA,NA,AV,NA
RNA_DNA,S11407RD1,U11407,NA,NA,AV,NA
RNA_DNA,S11404RD1,U11404,NA,NA,AV,NA
RNA_DNA,S11406RD1,U11406,NA,NA,AV,NA
RNA_DNA,S11401RD1,U11401,NA,NA,AV,NA
RNA_DNA,S11402RD1,U11402,NA,NA,AV,NA
RNA_DNA,S11403RD1,U11403,NA,NA,AV,NA
RNA_DNA,S13082RD1,U13082,NA,NA,AV,NA
RNA_DNA,S13088RD1,U13088,NA,NA,AV,NA
RNA_DNA,S13090RD1,U13090,NA,NA,AV,NA
RNA_DNA,S13086RD1,U13086,NA,NA,AV,NA
RNA_DNA,S13087RD1,U13087,Fish touched bench prior to weight,NA,AV,NA
RNA_DNA,S13081RD1,U13081,NA,NA,AV,NA
RNA_DNA,S13083RD1,U13083,NA,NA,AV,NA
RNA_DNA,S13084RD1,U13084,NA,NA,AV,NA
RNA_DNA,S10285RD1,U10285,NA,NA,AV,NA
RNA_DNA,S10287RD1,U10287,NA,NA,AV,NA
RNA_DNA,S10282RD1,U10282,used vials for v10283 so I corrected the number with sharpie,NA,AV,NA
RNA_DNA,S10286RD1,U10286,NA,NA,AV,NA
RNA_DNA,S10290RD1,U10290,NA,NA,AV,NA
RNA_DNA,S10289RD1,U10289,NA,NA,AV,NA
RNA_DNA,S10288RD1,U10288,NA,NA,AV,NA
RNA_DNA,S10281RD1,U10281,NA,NA,AV,NA
RNA_DNA,S10283RD1,U10283,NA,NA,AV,NA
RNA_DNA,S10284RD1,U10284,NA,NA,AV,NA
RNA_DNA,S10927RD1,U10927,NA,NA,AV,NA
RNA_DNA,S10930RD1,U10930,NA,NA,AV,NA
RNA_DNA,S10926RD1,U10926,NA,NA,AV,NA
RNA_DNA,S10923RD1,U10923,NA,NA,AV,NA
RNA_DNA,S10925RD1,U10925,NA,NA,AV,NA
RNA_DNA,S10921RD1,U10921,NA,NA,AV,NA
RNA_DNA,S13085RD1,U13085,NA,NA,AV,NA
RNA_DNA,S13089RD1,U13089,NA,NA,AV,NA
RNA_DNA,S13249RD1,U13249,NA,NA,AV,NA
RNA_DNA,S13248RD1,U13248,NA,NA,AV,NA
RNA_DNA,S13250RD1,U13250,NA,NA,AV,NA
RNA_DNA,S13247RD1,U13247,NA,NA,AV,NA
RNA_DNA,S13241RD1,U13241,NA,NA,AV,NA
RNA_DNA,S13242RD1,U13242,NA,NA,AV,NA
RNA_DNA,S10929RD1,U10929,NA,NA,AV,NA
RNA_DNA,S10928RD1,U10928,NA,NA,AV,NA
RNA_DNA,S10922RD1,U10922,NA,NA,AV,NA
RNA_DNA,S10924RD1,U10924,NA,NA,AV,NA
RNA_DNA,S10361RD1,U10361,NA,NA,AV,NA
RNA_DNA,S10362RD1,U10362,NA,NA,AV,NA
RNA_DNA,S10367RD1,U10367,NA,NA,AV,NA
RNA_DNA,S10368RD1,U10368,NA,NA,AV,NA
RNA_DNA,S13243RD1,U13243,NA,NA,AV,NA
RNA_DNA,S13246RD1,U13246,POSSIBLE SOCKEYE,NA,AV,NA
RNA_DNA,S13244RD1,U13244,NA,NA,AV,NA
RNA_DNA,S13245RD1,U13245,NA,NA,AV,NA
RNA_DNA,S10447RD1,U10447,NA,NA,AV,NA
RNA_DNA,S10449RD1,U10449,NA,NA,AV,NA
RNA_DNA,S10446RD1,U10446,NA,NA,AV,NA
RNA_DNA,S10448RD1,U10448,NA,NA,AV,NA
RNA_DNA,S10370RD1,U10370,NA,NA,AV,NA
RNA_DNA,S10366RD1,U10366,NA,NA,AV,NA
RNA_DNA,S10365RD1,U10365,NA,NA,AV,NA
RNA_DNA,S10364RD1,U10364,NA,NA,AV,NA
RNA_DNA,S10363RD1,U10363,NA,NA,AV,NA
RNA_DNA,S10369RD1,U10369,NA,NA,AV,NA
RNA_DNA,S11247RD1,U11247,NA,NA,AV,NA
RNA_DNA,S11241RD1,U11241,NA,NA,AV,NA
RNA_DNA,S10442RD1,U10442,Fish touched bench during weighing so muscle RNA could be contaminated,NA,AV,NA
RNA_DNA,S10444RD1,U10444,NA,NA,AV,NA
RNA_DNA,S10443RD1,U10443,NA,NA,AV,NA
RNA_DNA,S10445RD1,U10445,NA,NA,AV,NA
RNA_DNA,S10441RD1,U10441,NA,NA,AV,NA
RNA_DNA,S10450RD1,U10450,NA,NA,AV,NA
RNA_DNA,S10042RD1,U10042,NA,NA,AV,NA
RNA_DNA,S10041RD1,U10041,NA,NA,AV,NA
RNA_DNA,S11248RD1,U11248,NA,NA,AV,NA
RNA_DNA,S11246RD1,U11246,fish touched scale,NA,AV,NA
RNA_DNA,S11245RD1,U11245,NA,NA,AV,NA
RNA_DNA,S11249RD1,U11249,NA,NA,AV,NA
RNA_DNA,S11244RD1,U11244,NA,NA,AV,NA
RNA_DNA,S11243RD1,U11243,NA,NA,AV,NA
RNA_DNA,S11242RD1,U11242,NA,NA,AV,NA
RNA_DNA,S11250RD1,U11250,NA,NA,AV,NA
RNA_DNA,S10044RD1,U10044,NA,NA,AV,NA
RNA_DNA,S10043RD1,U10043,NA,NA,AV,NA
RNA_DNA,S10685RD1,U10685,NA,NA,AV,NA
RNA_DNA,S10689RD1,U10689,NA,NA,AV,NA
RNA_DNA,S10686RD1,U10686,NA,NA,AV,NA
RNA_DNA,S10687RD1,U10687,NA,NA,AV,NA
RNA_DNA,S10682RD1,U10682,NA,NA,AV,NA
RNA_DNA,S10683RD1,U10683,NA,NA,AV,NA
RNA_DNA,S11007RD1,U11007,NA,NA,AV,NA
RNA_DNA,S11005RD1,U11005,NA,NA,AV,NA
RNA_DNA,S11001RD1,U11001,NA,NA,AV,NA
RNA_DNA,S11006RD1,U11006,NA,NA,AV,NA
RNA_DNA,S11009RD1,U11009,NA,NA,AV,NA
RNA_DNA,S11008RD1,U11008,NA,NA,AV,NA
RNA_DNA,S11002RD1,U11002,NA,NA,AV,NA
RNA_DNA,S10690RD1,U10690,NA,NA,AV,NA
RNA_DNA,S12850RD1,U12850,NA,NA,AV,NA
RNA_DNA,S12848RD1,U12848,NA,NA,AV,NA
RNA_DNA,S12842RD1,U12842,NA,NA,AV,NA
RNA_DNA,S12841RD1,U12841,NA,NA,AV,NA
RNA_DNA,S12844RD1,U12844,NA,NA,AV,NA
RNA_DNA,S12846RD1,U12846,NA,NA,AV,NA
RNA_DNA,S12847RD1,U12847,NA,NA,AV,NA
RNA_DNA,S11004RD1,U11004,NA,NA,AV,NA
RNA_DNA,S11010RD1,U11010,NA,NA,AV,NA
RNA_DNA,S11003RD1,U11003,NA,NA,AV,NA
RNA_DNA,S11326RD1,U11326,NA,NA,AV,NA
RNA_DNA,S11330RD1,U11330,NA,NA,AV,NA
RNA_DNA,S11327RD1,U11327,NA,NA,AV,NA
RNA_DNA,S11328RD1,U11328,NA,NA,AV,NA
RNA_DNA,S11324RD1,U11324,NA,NA,AV,NA
RNA_DNA,S12843RD1,U12843,NA,NA,AV,NA
RNA_DNA,S12845RD1,U12845,NA,NA,AV,NA
RNA_DNA,S12849RD1,U12849,NA,NA,AV,NA
RNA_DNA,S11325RD1,U11325,NA,NA,AV,NA
RNA_DNA,S11329RD1,U11329,NA,NA,AV,NA
RNA_DNA,S16561RD1,U16561,NA,NA,AV,NA
RNA_DNA,S16562RD1,U16562,NA,NA,AV,NA
RNA_DNA,S16563RD1,U16563,NA,NA,AV,NA
RNA_DNA,S16564RD1,U16564,NA,NA,AV,NA
RNA_DNA,S16565RD1,U16565,NA,NA,AV,NA
RNA_DNA,S16566RD1,U16566,NA,NA,AV,NA
RNA_DNA,S16567RD1,U16567,NA,NA,AV,NA
RNA_DNA,S16568RD1,U16568,NA,NA,AV,NA
RNA_DNA,S5471RD1,U5471,NA,NA,AV,NA
RNA_DNA,S5472RD1,U5472,NA,NA,AV,NA
RNA_DNA,S5473RD1,U5473,NA,NA,AV,NA
RNA_DNA,S5474RD1,U5474,NA,NA,AV,NA
RNA_DNA,S5475RD1,U5475,NA,NA,AV,NA
RNA_DNA,S5476RD1,U5476,NA,NA,AV,NA
RNA_DNA,S5477RD1,U5477,NA,NA,AV,NA
RNA_DNA,S5478RD1,U5478,NA,NA,AV,NA
RNA_DNA,S5479RD1,U5479,NA,NA,AV,NA
RNA_DNA,S5480RD1,U5480,NA,NA,AV,NA
RNA_DNA,S5481RD1,U5481,NA,NA,AV,NA
RNA_DNA,S5482RD1,U5482,NA,NA,AV,NA
RNA_DNA,S5483RD1,U5483,NA,NA,AV,NA
RNA_DNA,S5484RD1,U5484,NA,NA,AV,NA
RNA_DNA,S5115RD1,U5115,NA,NA,AV,NA
RNA_DNA,S5485RD1,U5485,NA,NA,AV,NA
RNA_DNA,S5486RD1,U5486,NA,NA,AV,NA
RNA_DNA,S5487RD1,U5487,NA,NA,AV,NA
RNA_DNA,S5488RD1,U5488,NA,NA,AV,NA
RNA_DNA,S5489RD1,U5489,NA,NA,AV,NA
RNA_DNA,S5490RD1,U5490,NA,NA,AV,NA
RNA_DNA,S5491RD1,U5491,NA,NA,AV,NA
RNA_DNA,S5492RD1,U5492,NA,NA,AV,NA
RNA_DNA,S5493RD1,U5493,NA,NA,AV,NA
RNA_DNA,S5494RD1,U5494,NA,NA,AV,NA
RNA_DNA,S5495RD1,U5495,NA,NA,AV,NA
RNA_DNA,S5496RD1,U5496,NA,NA,AV,NA
RNA_DNA,S5497RD1,U5497,NA,NA,AV,NA
RNA_DNA,S5498RD1,U5498,NA,NA,AV,NA
RNA_DNA,S5499RD1,U5499,NA,NA,AV,NA
RNA_DNA,S5500RD1,U5500,NA,NA,AV,NA
RNA_DNA,S5132RD1,U5132,NA,NA,AV,NA
RNA_DNA,S5133RD1,U5133,NA,NA,AV,NA
RNA_DNA,S5134RD1,U5134,NA,NA,AV,NA
RNA_DNA,S5135RD1,U5135,NA,NA,AV,NA
RNA_DNA,S5136RD1,U5136,NA,NA,AV,NA
RNA_DNA,S5137RD1,U5137,NA,NA,AV,NA
RNA_DNA,S5138RD1,U5138,NA,NA,AV,NA
RNA_DNA,S5139RD1,U5139,NA,NA,AV,NA
RNA_DNA,S5140RD1,U5140,NA,NA,AV,NA
RNA_DNA,S5141RD1,U5141,NA,NA,AV,NA
RNA_DNA,S5142RD1,U5142,NA,NA,AV,NA
RNA_DNA,S5143RD1,U5143,NA,NA,AV,NA
RNA_DNA,S5144RD1,U5144,NA,NA,AV,NA
RNA_DNA,S5145RD1,U5145,NA,NA,AV,NA
RNA_DNA,S5146RD1,U5146,NA,NA,AV,NA
RNA_DNA,S5147RD1,U5147,NA,NA,AV,NA
RNA_DNA,S5148RD1,U5148,NA,NA,AV,NA
RNA_DNA,S5149RD1,U5149,NA,NA,AV,NA
RNA_DNA,S5150RD1,U5150,NA,NA,AV,NA
RNA_DNA,S5161RD1,U5161,NA,NA,AV,NA
RNA_DNA,S5162RD1,U5162,NA,NA,AV,NA
RNA_DNA,S5163RD1,U5163,NA,NA,AV,NA
RNA_DNA,S5164RD1,U5164,NA,NA,AV,NA
RNA_DNA,S5165RD1,U5165,NA,NA,AV,NA
RNA_DNA,S5166RD1,U5166,NA,NA,AV,NA
RNA_DNA,S5167RD1,U5167,"Muscle is in G6, but Gill is in H6. G6 left blank for sample instead",NA,AV,NA
RNA_DNA,S5168RD1,U5168,NA,NA,AV,NA
RNA_DNA,S5169RD1,U5169,NA,NA,AV,NA
RNA_DNA,S5170RD1,U5170,NA,NA,AV,NA
RNA_DNA,S5151RD1,U5151,NA,NA,AV,NA
RNA_DNA,S5152RD1,U5152,NA,NA,AV,NA
RNA_DNA,S5153RD1,U5153,Gill touched by muscle of U5156,NA,AV,NA
RNA_DNA,S5154RD1,U5154,NA,NA,AV,NA
RNA_DNA,S5155RD1,U5155,NA,NA,AV,NA
RNA_DNA,S5156RD1,U5156,NA,NA,AV,NA
RNA_DNA,S5157RD1,U5157,Muscle touched gill of U5153,NA,AV,NA
RNA_DNA,S5158RD1,U5158,NA,NA,AV,NA
RNA_DNA,S5159RD1,U5159,NA,NA,AV,NA
RNA_DNA,S5160RD1,U5160,NA,NA,AV,NA
RNA_DNA,S5179RD1,U5179,NA,NA,AV,NA
RNA_DNA,S5180RD1,U5180,NA,NA,AV,NA
RNA_DNA,S5181RD1,U5181,NA,NA,AV,NA
RNA_DNA,S5182RD1,U5182,NA,NA,AV,NA
RNA_DNA,S5183RD1,U5183,NA,NA,AV,NA
RNA_DNA,S5184RD1,U5184,NA,NA,AV,NA
RNA_DNA,S5171RD1,U5171,NA,NA,AV,NA
RNA_DNA,S5172RD1,U5172,NA,NA,AV,NA
RNA_DNA,S5173RD1,U5173,NA,NA,AV,NA
RNA_DNA,S5174RD1,U5174,NA,NA,AV,NA
RNA_DNA,S5175RD1,U5175,NA,NA,AV,NA
RNA_DNA,S5176RD1,U5176,NA,NA,AV,NA
RNA_DNA,S5177RD1,U5177,NA,NA,AV,NA
RNA_DNA,S5178RD1,U5178,NA,NA,AV,NA
RNA_DNA,S5194RD1,U5194,NA,NA,AV,NA
RNA_DNA,S5195RD1,U5195,NA,NA,AV,NA
RNA_DNA,S5196RD1,U5196,NA,NA,AV,NA
RNA_DNA,S5197RD1,U5197,NA,NA,AV,NA
RNA_DNA,S5198RD1,U5198,NA,NA,AV,NA
RNA_DNA,S5199RD1,U5199,NA,NA,AV,NA
RNA_DNA,S5200RD1,U5200,NA,NA,AV,NA
RNA_DNA,S5201RD1,U5201,NA,NA,AV,NA
RNA_DNA,S5202RD1,U5202,NA,NA,AV,NA
RNA_DNA,S5203RD1,U5203,NA,NA,AV,NA
RNA_DNA,S5204RD1,U5204,NA,NA,AV,NA
RNA_DNA,S5205RD1,U5205,NA,NA,AV,NA
RNA_DNA,S5206RD1,U5206,NA,NA,AV,NA
RNA_DNA,S5207RD1,U5207,NA,NA,AV,NA
RNA_DNA,S5208RD1,U5208,NA,NA,AV,NA
RNA_DNA,S5209RD1,U5209,NA,NA,AV,NA
RNA_DNA,S5210RD1,U5210,NA,NA,AV,NA
RNA_DNA,S5211RD1,U5211,NA,NA,AV,NA
RNA_DNA,S5185RD1,U5185,NA,NA,AV,NA
RNA_DNA,S5186RD1,U5186,NA,NA,AV,NA
RNA_DNA,S5187RD1,U5187,NA,NA,AV,NA
RNA_DNA,S5188RD1,U5188,NA,NA,AV,NA
RNA_DNA,S5189RD1,U5189,NA,NA,AV,NA
RNA_DNA,S5190RD1,U5190,NA,NA,AV,NA
RNA_DNA,S5191RD1,U5191,NA,NA,AV,NA
RNA_DNA,S5192RD1,U5192,NA,NA,AV,NA
RNA_DNA,S5193RD1,U5193,NA,NA,AV,NA
RNA_DNA,S5232RD1,U5232,NA,NA,AV,NA
RNA_DNA,S5233RD1,U5233,NA,NA,AV,NA
RNA_DNA,S5234RD1,U5234,NA,NA,AV,NA
RNA_DNA,S5235RD1,U5235,NA,NA,AV,NA
RNA_DNA,S5236RD1,U5236,NA,NA,AV,NA
RNA_DNA,S5212RD1,U5212,NA,NA,AV,NA
RNA_DNA,S5213RD1,U5213,NA,NA,AV,NA
RNA_DNA,S5214RD1,U5214,NA,NA,AV,NA
RNA_DNA,S5215RD1,U5215,NA,NA,AV,NA
RNA_DNA,S5216RD1,U5216,NA,NA,AV,NA
RNA_DNA,S5217RD1,U5217,NA,NA,AV,NA
RNA_DNA,S5218RD1,U5218,NA,NA,AV,NA
RNA_DNA,S5219RD1,U5219,NA,NA,AV,NA
RNA_DNA,S5220RD1,U5220,NA,NA,AV,NA
RNA_DNA,S5221RD1,U5221,NA,NA,AV,NA
RNA_DNA,S5222RD1,U5222,NA,NA,AV,NA
RNA_DNA,S5223RD1,U5223,NA,NA,AV,NA
RNA_DNA,S5224RD1,U5224,NA,NA,AV,NA
RNA_DNA,S5225RD1,U5225,NA,NA,AV,NA
RNA_DNA,S5226RD1,U5226,NA,NA,AV,NA
RNA_DNA,S5227RD1,U5227,NA,NA,AV,NA
RNA_DNA,S5228RD1,U5228,NA,NA,AV,NA
RNA_DNA,S5229RD1,U5229,NA,NA,AV,NA
RNA_DNA,S5230RD1,U5230,NA,NA,AV,NA
RNA_DNA,S5231RD1,U5231,NA,NA,AV,NA
RNA_DNA,S5245RD1,U5245,NA,NA,AV,NA
RNA_DNA,S5246RD1,U5246,NA,NA,AV,NA
RNA_DNA,S5247RD1,U5247,NA,NA,AV,NA
RNA_DNA,S5248RD1,U5248,NA,NA,AV,NA
RNA_DNA,S5249RD1,U5249,whole fish fell on bench,NA,AV,NA
RNA_DNA,S5250RD1,U5250,NA,NA,AV,NA
RNA_DNA,S5251RD1,U5251,NA,NA,AV,NA
RNA_DNA,S5252RD1,U5252,NA,NA,AV,NA
RNA_DNA,S5253RD1,U5253,NA,NA,AV,NA
RNA_DNA,S5254RD1,U5254,NA,NA,AV,NA
RNA_DNA,S5255RD1,U5255,NA,NA,AV,NA
RNA_DNA,S5256RD1,U5256,NA,NA,AV,NA
RNA_DNA,S5257RD1,U5257,NA,NA,AV,NA
RNA_DNA,S5262RD1,U5262,NA,NA,AV,NA
RNA_DNA,S5263RD1,U5263,NA,NA,AV,NA
RNA_DNA,S5264RD1,U5264,NA,NA,AV,NA
RNA_DNA,S5265RD1,U5265,NA,NA,AV,NA
RNA_DNA,S5266RD1,U5266,NA,NA,AV,NA
RNA_DNA,S5267RD1,U5267,NA,NA,AV,NA
RNA_DNA,S5268RD1,U5268,NA,NA,AV,NA
RNA_DNA,S5269RD1,U5269,NA,NA,AV,NA
RNA_DNA,S5270RD1,U5270,NA,NA,AV,NA
RNA_DNA,S5271RD1,U5271,NA,NA,AV,NA
RNA_DNA,S5272RD1,U5272,NA,NA,AV,NA
RNA_DNA,S5273RD1,U5273,NA,NA,AV,NA
RNA_DNA,S5237RD1,U5237,NA,NA,AV,NA
RNA_DNA,S5238RD1,U5238,NA,NA,AV,NA
RNA_DNA,S5239RD1,U5239,NA,NA,AV,NA
RNA_DNA,S5240RD1,U5240,fish fell on bench,NA,AV,NA
RNA_DNA,S5241RD1,U5241,NA,NA,AV,NA
RNA_DNA,S5242RD1,U5242,NA,NA,AV,NA
RNA_DNA,S5243RD1,U5243,NA,NA,AV,NA
RNA_DNA,S5244RD1,U5244,NA,NA,AV,NA
RNA_DNA,S5287RD1,U5287,NA,NA,AV,NA
RNA_DNA,S5288RD1,U5288,NA,NA,AV,NA
RNA_DNA,S5289RD1,U5289,NA,NA,AV,NA
RNA_DNA,S5290RD1,U5290,NA,NA,AV,NA
RNA_DNA,S5291RD1,U5291,NA,NA,AV,NA
RNA_DNA,S5292RD1,U5292,NA,NA,AV,NA
RNA_DNA,S5293RD1,U5293,fish fell on bench,NA,AV,NA
RNA_DNA,S5294RD1,U5294,NA,NA,AV,NA
RNA_DNA,S5295RD1,U5295,NA,NA,AV,NA
RNA_DNA,S5296RD1,U5296,NA,NA,AV,NA
RNA_DNA,S5258RD1,U5258,NA,NA,AV,NA
RNA_DNA,S5259RD1,U5259,NA,NA,AV,NA
RNA_DNA,S5260RD1,U5260,NA,NA,AV,NA
RNA_DNA,S5261RD1,U5261,NA,NA,AV,NA
RNA_DNA,S5274RD1,U5274,NA,NA,AV,NA
RNA_DNA,S5275RD1,U5275,NA,NA,AV,NA
RNA_DNA,S5276RD1,U5276,NA,NA,AV,NA
RNA_DNA,S5277RD1,U5277,NA,NA,AV,NA
RNA_DNA,S5278RD1,U5278,NA,NA,AV,NA
RNA_DNA,S5279RD1,U5279,NA,NA,AV,NA
RNA_DNA,S5280RD1,U5280,NA,NA,AV,NA
RNA_DNA,S5281RD1,U5281,NA,NA,AV,NA
RNA_DNA,S5282RD1,U5282,NA,NA,AV,NA
RNA_DNA,S5283RD1,U5283,NA,NA,AV,NA
RNA_DNA,S5284RD1,U5284,NA,NA,AV,NA
RNA_DNA,S5285RD1,U5285,Fell on bench,NA,AV,NA
RNA_DNA,S5286RD1,U5286,NA,NA,AV,NA
RNA_DNA,S5337RD1,U5337,NA,NA,AV,NA
RNA_DNA,S5338RD1,U5338,NA,NA,AV,NA
RNA_DNA,S5339RD1,U5339,NA,NA,AV,NA
RNA_DNA,S5340RD1,U5340,NA,NA,AV,NA
RNA_DNA,S5297RD1,U5297,NA,NA,AV,NA
RNA_DNA,S5298RD1,U5298,NA,NA,AV,NA
RNA_DNA,S5299RD1,U5299,NA,NA,AV,NA
RNA_DNA,S5300RD1,U5300,NA,NA,AV,NA
RNA_DNA,S5301RD1,U5301,NA,NA,AV,NA
RNA_DNA,S5327RD1,U5327,Fish fell on bench,NA,AV,NA
RNA_DNA,S5328RD1,U5328,NA,NA,AV,NA
RNA_DNA,S5329RD1,U5329,fish fell on bench,NA,AV,NA
RNA_DNA,S5330RD1,U5330,NA,NA,AV,NA
RNA_DNA,S5331RD1,U5331,NA,NA,AV,NA
RNA_DNA,S5332RD1,U5332,NA,NA,AV,NA
RNA_DNA,S5333RD1,U5333,NA,NA,AV,NA
RNA_DNA,S5334RD1,U5334,NA,NA,AV,NA
RNA_DNA,S5335RD1,U5335,NA,NA,AV,NA
RNA_DNA,S5336RD1,U5336,NA,NA,AV,NA
RNA_DNA,S5362RD1,U5362,NA,NA,AV,NA
RNA_DNA,S5363RD1,U5363,NA,NA,AV,NA
RNA_DNA,S5364RD1,U5364,NA,NA,AV,NA
RNA_DNA,S5365RD1,U5365,NA,NA,AV,NA
RNA_DNA,S5366RD1,U5366,NA,NA,AV,NA
RNA_DNA,S5367RD1,U5367,NA,NA,AV,NA
RNA_DNA,S5368RD1,U5368,NA,NA,AV,NA
RNA_DNA,S5369RD1,U5369,NA,NA,AV,NA
RNA_DNA,S5370RD1,U5370,NA,NA,AV,NA
RNA_DNA,S5371RD1,U5371,NA,NA,AV,NA
RNA_DNA,S5372RD1,U5372,NA,NA,AV,NA
RNA_DNA,S5373RD1,U5373,NA,NA,AV,NA
RNA_DNA,S5374RD1,U5374,NA,NA,AV,NA
RNA_DNA,S5375RD1,U5375,NA,NA,AV,NA
RNA_DNA,S5376RD1,U5376,NA,NA,AV,NA
RNA_DNA,S5377RD1,U5377,NA,NA,AV,NA
RNA_DNA,S5378RD1,U5378,NA,NA,AV,NA
RNA_DNA,S5379RD1,U5379,NA,NA,AV,NA
RNA_DNA,S5380RD1,U5380,NA,NA,AV,NA
RNA_DNA,S5381RD1,U5381,NA,NA,AV,NA
RNA_DNA,S5382RD1,U5382,NA,NA,AV,NA
RNA_DNA,S5383RD1,U5383,NA,NA,AV,NA
RNA_DNA,S5384RD1,U5384,NA,NA,AV,NA
RNA_DNA,S5385RD1,U5385,NA,NA,AV,NA
RNA_DNA,S5386RD1,U5386,NA,NA,AV,NA
RNA_DNA,S5387RD1,U5387,NA,NA,AV,NA
RNA_DNA,S5388RD1,U5388,NA,NA,AV,NA
RNA_DNA,S5341RD1,U5341,NA,NA,AV,NA
RNA_DNA,S5342RD1,U5342,NA,NA,AV,NA
RNA_DNA,S5343RD1,U5343,NA,NA,AV,NA
RNA_DNA,S5344RD1,U5344,NA,NA,AV,NA
RNA_DNA,S5345RD1,U5345,NA,NA,AV,NA
RNA_DNA,S5346RD1,U5346,NA,NA,AV,NA
RNA_DNA,S5347RD1,U5347,NA,NA,AV,NA
RNA_DNA,S5348RD1,U5348,NA,NA,AV,NA
RNA_DNA,S5349RD1,U5349,NA,NA,AV,NA
RNA_DNA,S5350RD1,U5350,NA,NA,AV,NA
RNA_DNA,S5351RD1,U5351,NA,NA,AV,NA
RNA_DNA,S5352RD1,U5352,NA,NA,AV,NA
RNA_DNA,S5353RD1,U5353,NA,NA,AV,NA
RNA_DNA,S5354RD1,U5354,NA,NA,AV,NA
RNA_DNA,S5355RD1,U5355,NA,NA,AV,NA
RNA_DNA,S5356RD1,U5356,NA,NA,AV,NA
RNA_DNA,S5302RD1,U5302,NA,NA,AV,NA
RNA_DNA,S5303RD1,U5303,NA,NA,AV,NA
RNA_DNA,S5304RD1,U5304,Fish fell on bench,NA,AV,NA
RNA_DNA,S5305RD1,U5305,NA,NA,AV,NA
RNA_DNA,S5306RD1,U5306,NA,NA,AV,NA
RNA_DNA,S5307RD1,U5307,NA,NA,AV,NA
RNA_DNA,S5308RD1,U5308,NA,NA,AV,NA
RNA_DNA,S5309RD1,U5309,NA,NA,AV,NA
RNA_DNA,S5310RD1,U5310,NA,NA,AV,NA
RNA_DNA,S5311RD1,U5311,NA,NA,AV,NA
RNA_DNA,S5312RD1,U5312,NA,NA,AV,NA
RNA_DNA,S5313RD1,U5313,NA,NA,AV,NA
RNA_DNA,S5314RD1,U5314,NA,NA,AV,NA
RNA_DNA,S5357RD1,U5357,NA,NA,AV,NA
RNA_DNA,S5358RD1,U5358,NA,NA,AV,NA
RNA_DNA,S5359RD1,U5359,NA,NA,AV,NA
RNA_DNA,S5360RD1,U5360,NA,NA,AV,NA
RNA_DNA,S5361RD1,U5361,NA,NA,AV,NA
RNA_DNA,S5412RD1,U5412,NA,NA,AV,NA
RNA_DNA,S5413RD1,U5413,NA,NA,AV,NA
RNA_DNA,S5414RD1,U5414,NA,NA,AV,NA
RNA_DNA,S5415RD1,U5415,NA,NA,AV,NA
RNA_DNA,S5416RD1,U5416,NA,NA,AV,NA
RNA_DNA,S5417RD1,U5417,NA,NA,AV,NA
RNA_DNA,S5418RD1,U5418,NA,NA,AV,NA
RNA_DNA,S5419RD1,U5419,NA,NA,AV,NA
RNA_DNA,S5420RD1,U5420,NA,NA,AV,NA
RNA_DNA,S5421RD1,U5421,NA,NA,AV,NA
RNA_DNA,S5389RD1,U5389,NA,NA,AV,NA
RNA_DNA,S5390RD1,U5390,NA,NA,AV,NA
RNA_DNA,S5391RD1,U5391,NA,NA,AV,NA
RNA_DNA,S5392RD1,U5392,NA,NA,AV,NA
RNA_DNA,S5393RD1,U5393,NA,NA,AV,NA
RNA_DNA,S5394RD1,U5394,NA,NA,AV,NA
RNA_DNA,S5395RD1,U5395,NA,NA,AV,NA
RNA_DNA,S5396RD1,U5396,NA,NA,AV,NA
RNA_DNA,S5397RD1,U5397,NA,NA,AV,NA
RNA_DNA,S5398RD1,U5398,NA,NA,AV,NA
