sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
SDN432,L_Adams,4,0.9715,Horsefly,3,0.0125,Portage_Cr,4,0.0119,L_Horsefly,3,0.0015,L_Shuswap,4,0.0006
SDN448,Horsefly,3,0.8353,L_Horsefly,3,0.0548,Quesnel_Horsef,3,0.0341,L_Adams,4,0.0323,McKinley,3,0.0222
SDN449,Gates_Cr,2,1,,,,,,,,,,,,
SDN450,L_Adams,4,0.6523,Horsefly,3,0.2968,Chilko,3,0.0168,Thompson_N,2,0.0131,Portage_Cr,4,0.0113
SDN451,Horsefly,3,0.6908,L_Adams,4,0.2383,Quesnel_Horsef,3,0.0245,L_Horsefly,3,0.0233,McKinley,3,0.0129
SDN452,Chilko,3,0.9653,Horsefly,3,0.0104,L_Adams,4,0.0063,Porter_Cr,1,0.0042,Stellako,3,0.0039
SDN410,Horsefly,3,0.4459,L_Adams,4,0.3185,Chilko,3,0.1229,Quesnel_Horsef,3,0.0332,Stellako,3,0.0246
SDN415,Porter_Cr,1,0.571,Gluskie,1,0.2409,Thompson_N,2,0.0335,Stellako,3,0.0314,Blackwater,1,0.0314
SDN416,Horsefly,3,0.542,Chilko,3,0.2411,Gluskie,1,0.0739,Stellako,3,0.0352,L_Horsefly,3,0.0266
SDN417,L_Adams,4,0.9589,Seymour,2,0.0229,Eagle_L,4,0.0095,Scotch,2,0.0056,Eagle,2,0.0022
SDN418,Chilko,3,0.9488,Quesnel_Mitche,3,0.0431,L_Adams,4,0.0051,Quesnel_Decept,3,0.001,Eagle_L,4,0.0005
SDN419,Chilko,3,0.9768,Horsefly,3,0.0153,Weaver,4,0.004,Pitt,2,0.0015,L_Adams,4,0.001
SDN414,Porter_Cr,1,0.7916,Gluskie,1,0.0945,FiveMile,1,0.0457,Blackwater,1,0.0429,Forfar,1,0.0152
SDN420,Gluskie,1,0.5008,Porter_Cr,1,0.3773,FiveMile,1,0.0403,Blackwater,1,0.0327,Sandpoint,1,0.0305
SDN421,Chilko,3,0.9716,Porter_Cr,1,0.0149,FiveMile,1,0.0043,L_Adams,4,0.0025,Horsefly,3,0.001
SDN422,Gluskie,1,0.3879,Porter_Cr,1,0.3531,Sandpoint,1,0.0524,Iskut,14,0.0337,L_Adams,4,0.0296
SDN1296,Stellako,3,0.9964,Kuzkwa_Cr,3,0.002,Middle,3,0.0006,Dust,1,0.0005,Pinchi_Cr,3,0.0005
SDN522,Tachie,3,0.7484,Middle,3,0.1862,Bowron,2,0.0337,Pinchi_Cr,3,0.0259,Dust,1,0.0021
SDN534,L_Adams,4,0.9892,L_Shuswap,4,0.0042,Little,4,0.0026,Chilko,3,0.0019,Thompson_N,2,0.0018
SDN441,Chilko,3,0.9485,Chilko-North,3,0.0407,L_Adams,4,0.0098,Quesnel_Decept,3,0.0007,Middle,3,0.0002
SDN430,Chilko,3,0.9616,Tachie,3,0.0119,Bowron,2,0.0052,Thompson_N,2,0.0039,Middle,3,0.0027
SDN434,Chilko,3,0.9991,Pinchi_Cr,3,0.0007,Narrows,1,0.0002,,,,,,
SDN435,Thompson_N,2,0.6188,L_Adams,4,0.2544,Raft,2,0.1214,Chilko,3,0.0031,L_Shuswap,4,0.0008
SDN436,Chilko,3,0.9552,Thompson_N,2,0.0257,L_Adams,4,0.0161,Chilko_south,2,0.0009,Pinchi_Cr,3,0.0007
SDN437,Chilko,3,0.7414,Paula,1,0.0618,Porter_Cr,1,0.049,L_Adams,4,0.0325,FiveMile,1,0.0299
SDN447,Thompson_N,2,0.455,L_Adams,4,0.2327,Chilko,3,0.1694,Fennell,2,0.0764,Raft,2,0.0585
SDN438,Chilko,3,0.9794,L_Adams,4,0.0152,Chilko-North,3,0.0047,Chilko_south,2,0.0007,,,
SDN439,Chilko,3,0.9743,Chilko-North,3,0.0202,L_Adams,4,0.0048,Middle,3,0.0004,Tachie,3,0.0003
SDN440,Quesnel_Mitche,3,0.6334,Mitchell,3,0.3631,Blue_Lead_Ck,3,0.0025,Chilko,3,0.001,,,
SDN470,Tachie,3,0.4354,Middle,3,0.169,FiveMile,1,0.0745,Hudson_Bay,1,0.0631,Porter_Cr,1,0.0616
SDN471,L_Adams,4,0.6413,Thompson_N,2,0.187,Chilko,3,0.1155,Raft,2,0.044,L_Shuswap,4,0.0054
SDN472,Quesnel_Mitche,3,0.5817,Mitchell,3,0.4176,Quesnel_Decept,3,0.0007,,,,,,
SDN485,Chilko,3,0.7771,L_Adams,4,0.1477,Chilko-North,3,0.0659,L_Shuswap,4,0.0084,Scotch,2,0.0007
SDN478,L_Adams,4,0.6195,Tachie,3,0.2591,Thompson_N,2,0.0599,Middle,3,0.0176,L_Shuswap,4,0.0119
SDN479,Chilko,3,0.7926,L_Adams,4,0.09,Scotch,2,0.0294,Chilko-North,3,0.012,L_Horsefly,3,0.0117
SDN486,Chilko,3,0.5159,L_Adams,4,0.2419,Scotch,2,0.0844,Thompson_N,2,0.0519,Porter_Cr,1,0.0147
SDN488,Porter_Cr,1,0.2914,Paula,1,0.1602,Hudson_Bay,1,0.131,FiveMile,1,0.1166,Narrows,1,0.0895
SDN493,Scotch,2,0.9998,Thompson_N,2,0.0002,,,,,,,,,
SDN494,Chilko,3,0.9802,Chilko-North,3,0.0154,Tachie,3,0.0024,Pinchi_Cr,3,0.0008,Sandpoint,1,0.0007
SDN511,Quesnel_Mitche,3,0.6115,Mitchell,3,0.3873,Roaring,3,0.0007,Blue_Lead_Ck,3,0.0003,Quesnel_Decept,3,0.0002
SDN512,Tachie,3,0.7304,Middle,3,0.2135,Pinchi_Cr,3,0.0387,Hudson_Bay,1,0.0042,FiveMile,1,0.0041
SDN521,Chilko,3,0.9702,Chilko-North,3,0.0243,L_Adams,4,0.0026,Chilko_south,2,0.0021,Fennell,2,0.0006
SDN514,Tachie,3,0.7285,Middle,3,0.1704,Pinchi_Cr,3,0.0744,Chilko,3,0.0121,FiveMile,1,0.0056
SDN515,L_Adams,4,0.9158,Chilko,3,0.0741,MiddleShuswap,4,0.0038,L_Shuswap,4,0.0023,Dust,1,0.0018
SDN516,Quesnel_Mitche,3,0.6755,Mitchell,3,0.3219,Blue_Lead_Ck,3,0.0015,Roaring,3,0.0011,,,
SDN527,Chilko,3,0.892,Chilko-North,3,0.0267,Tachie,3,0.0264,Thompson_N,2,0.0152,Porter_Cr,1,0.0093
SDN519,Chilko,3,0.9922,L_Adams,4,0.0055,Thompson_N,2,0.0014,Chilko-North,3,0.0008,L_Horsefly,3,0.0001
SDN520,Quesnel_Mitche,3,0.9571,Mitchell,3,0.0401,Roaring,3,0.0028,,,,,,
SDN533,Pitt,2,0.9995,Tachie,3,0.0005,,,,,,,,,
SDN250,Chilko,3,0.9956,Tachie,3,0.0025,Middle,3,0.001,Chilko-North,3,0.0006,Sandpoint,1,0.0002
SDN251,Chilko,3,0.6048,L_Adams,4,0.2769,Thompson_N,2,0.0362,Chilko-North,3,0.0302,Tachie,3,0.0129
SDN252,Tachie,3,0.5686,Chilko,3,0.3261,Pinchi_Cr,3,0.0633,Middle,3,0.0119,Chilko-North,3,0.0114
SDN253,Chilko,3,0.7189,Thompson_N,2,0.2291,Raft,2,0.0347,L_Adams,4,0.0118,Chilko-North,3,0.0043
SDN255,Porter_Cr,1,0.3,Paula,1,0.1722,Hudson_Bay,1,0.1164,FiveMile,1,0.1159,Narrows,1,0.1057
SDN256,Chilko,3,0.9824,L_Adams,4,0.0075,Thompson_N,2,0.0062,Chilko-North,3,0.0022,Porter_Cr,1,0.0007
SDN257,Chilko,3,0.9678,L_Adams,4,0.0306,M_Horsefly,3,0.0007,Mitchell,3,0.0002,Chilko-North,3,0.0002
SDN262,Quesnel_Mitche,3,0.6822,Mitchell,3,0.316,Chilko,3,0.0016,Blue_Lead_Ck,3,0.0002,,,
SDN740,Scotch,2,1,,,,,,,,,,,,
SDN742,Chilko,3,0.9777,Chilko-North,3,0.0216,Pinchi_Cr,3,0.0007,,,,,,
SDN743,Chilko,3,0.6915,Tachie,3,0.1473,Chilko-North,3,0.0559,Dust,1,0.0477,Bowron,2,0.0251
SDN748,Chilko,3,0.9461,Tachie,3,0.0293,Thompson_N,2,0.0135,L_Adams,4,0.0085,Pinchi_Cr,3,0.0014
SDN749,Chilko,3,0.979,Tachie,3,0.0098,Quesnel_Mitche,3,0.0028,Mitchell,3,0.0021,FiveMile,1,0.0014
SDN750,Chilko,3,0.9709,Chilko-North,3,0.0276,Tachie,3,0.0008,Chilko_south,2,0.0007,,,
SDN751,Thompson_N,2,0.5126,L_Adams,4,0.4695,Raft,2,0.0134,Quesnel_Decept,3,0.0028,Chilko,3,0.0014
SDN754,Chilko,3,0.9565,Chilko-North,3,0.0429,L_Adams,4,0.0004,FiveMile,1,0.0002,,,
SDN755,Chilko,3,0.9928,Porter_Cr,1,0.0022,Narrows,1,0.001,Sandpoint,1,0.0009,Tachie,3,0.0009
SDN756,L_Adams,4,0.5096,Chilko,3,0.2967,Tachie,3,0.0727,Quesnel_Mitche,3,0.0281,Heckman,20,0.0222
SDN275,Chilko,3,0.9231,L_Adams,4,0.0358,Chilko-North,3,0.0315,Bowron,2,0.0059,Quesnel_Mitche,3,0.0014
SDN276,Scotch,2,0.9996,Seymour,2,0.0004,,,,,,,,,
SDN277,Pitt,2,0.9966,Scotch,2,0.0009,Thompson_N,2,0.0007,Porter_Cr,1,0.0007,Chilko,3,0.0003
SDN265,L_Adams,4,0.9681,Scotch,2,0.029,L_Horsefly,3,0.0007,Tachie,3,0.0007,MiddleShuswap,4,0.0007
SDN281,Porter_Cr,1,0.2516,Paula,1,0.185,Tachie,3,0.1245,FiveMile,1,0.1138,Hudson_Bay,1,0.1007
SDN282,L_Adams,4,0.6507,Chilko,3,0.2933,Thompson_N,2,0.0362,Scotch,2,0.011,Little,4,0.0017
SDN283,Bowron,2,1,,,,,,,,,,,,
SDN286,Chilko,3,0.7769,Thompson_N,2,0.1963,Raft,2,0.013,Fennell,2,0.0086,L_Adams,4,0.003
SDN287,Scotch,2,0.9936,Porter_Cr,1,0.0036,Narrows,1,0.0008,L_Adams,4,0.0008,Paula,1,0.0007
SDN288,Scotch,2,0.9998,Seymour,2,0.0002,,,,,,,,,
SDN223,Chilko,3,0.7706,Thompson_N,2,0.1103,Tachie,3,0.0486,L_Adams,4,0.031,L_Horsefly,3,0.0154
SDN224,Scotch,2,0.928,L_Adams,4,0.0325,Thompson_N,2,0.0198,Chilko,3,0.0123,Pitt,2,0.0061
SDN225,Chilko,3,0.979,Pitt,2,0.0068,Tachie,3,0.004,Chilko-North,3,0.0035,L_Adams,4,0.0024
SDN226,Chilko,3,0.9971,Chilko-North,3,0.0017,L_Adams,4,0.001,Middle,3,0.0002,,,
SDN229,Chilko,3,0.8739,L_Adams,4,0.1124,Chilko_south,2,0.0098,Chilko-North,3,0.0015,Pitt,2,0.0008
SDN230,Tachie,3,0.2526,Paula,1,0.2256,Hudson_Bay,1,0.1275,Narrows,1,0.0771,Chilko,3,0.0763
SDN231,L_Adams,4,0.8654,Chilko,3,0.0945,Pitt,2,0.019,L_Shuswap,4,0.0128,MiddleShuswap,4,0.004
SDN233,Chilko,3,0.9622,Chilko-North,3,0.037,Tachie,3,0.0008,,,,,,
SDN234,Porter_Cr,1,0.2611,Tachie,3,0.1671,Paula,1,0.1428,FiveMile,1,0.1287,Hudson_Bay,1,0.0765
SDN235,Porter_Cr,1,0.3006,Paula,1,0.181,Hudson_Bay,1,0.1355,Narrows,1,0.1093,FiveMile,1,0.1084
SDN781,Chilko,3,0.9832,L_Adams,4,0.0158,Chilko-North,3,0.0009,Tachie,3,0.0001,,,
SDN782,L_Adams,4,0.974,Scotch,2,0.0099,Chilko,3,0.0066,Portage_Cr,4,0.0037,Little,4,0.0031
SDN775,L_Adams,4,0.9986,Chilko,3,0.0007,Little,4,0.0007,,,,,,
SDN783,L_Adams,4,0.9959,Portage_Cr,4,0.0031,Scotch,2,0.001,,,,,,
SDN784,Tachie,3,0.75,Middle,3,0.1757,Pinchi_Cr,3,0.0546,L_Adams,4,0.0097,Chilko,3,0.0045
SDN785,L_Adams,4,0.9532,Scotch,2,0.0417,Little,4,0.0049,Portage_Cr,4,0.0002,,,
SDN786,Quesnel_Mitche,3,0.6159,Mitchell,3,0.3841,,,,,,,,,
SDN780,L_Adams,4,0.6879,Chilko,3,0.2868,Chilko_south,2,0.0077,Thompson_N,2,0.0064,Pitt,2,0.0028
SDN787,Chilko,3,0.8332,L_Adams,4,0.1328,Tachie,3,0.016,Chilko-North,3,0.0071,Thompson_N,2,0.0052
SDN788,Chilko,3,0.3929,Tachie,3,0.2711,L_Adams,4,0.1916,Chilko-North,3,0.0536,Porter_Cr,1,0.0291
SDN968,Chilko,3,0.8919,L_Adams,4,0.1021,Chilko-North,3,0.0045,Chilko_south,2,0.0007,Little,4,0.0004
SDN969,Scotch,2,0.4345,L_Adams,4,0.2825,Thompson_N,2,0.2701,Tachie,3,0.0037,MiddleShuswap,4,0.0018
SDN970,Fennell,2,0.3912,Thompson_N,2,0.258,L_Adams,4,0.181,Raft,2,0.0877,Chilko,3,0.0711
SDN954,Quesnel_Mitche,3,0.5834,Mitchell,3,0.2922,Blue_Lead_Ck,3,0.0504,Quesnel_Decept,3,0.0503,Roaring,3,0.0119
SDN955,L_Adams,4,0.7388,Rossette,1,0.0513,Thompson_N,2,0.0467,Pitt,2,0.0383,Nahatlatch,2,0.0315
SDN942,L_Adams,4,0.8618,Chilko,3,0.1048,Scotch,2,0.0272,Tachie,3,0.0034,Horsefly,3,0.001
SDN943,Quesnel_Mitche,3,0.5977,Mitchell,3,0.3982,Blue_Lead_Ck,3,0.0037,Roaring,3,0.0004,,,
SDN956,L_Adams,4,0.9819,Chilko,3,0.0141,Chilko-North,3,0.0013,Little,4,0.0011,Scotch,2,0.0009
SDN946,Chilko,3,0.3622,Mitchell,3,0.2976,Quesnel_Mitche,3,0.2637,L_Adams,4,0.0507,Blue_Lead_Ck,3,0.0145
SDN960,Chilko,3,0.9404,Tachie,3,0.0148,Chilko-North,3,0.0078,FiveMile,1,0.0076,L_Adams,4,0.0073
SDN964,Scotch,2,0.9963,L_Adams,4,0.0033,Seymour,2,0.0002,L_Shuswap,4,0.0001,Thompson_N,2,0.0001
SDN799,Chilko,3,0.9305,Gluskie,1,0.0274,Horsefly,3,0.007,Narrows,1,0.0063,Quesnel_Horsef,3,0.0055
SDN797,Chilko,3,0.5604,Seymour,2,0.304,L_Adams,4,0.0411,Gluskie,1,0.035,Paula,1,0.0202
SDN805,Paula,1,0.4485,Birkenhead,3,0.372,Tachie,3,0.1414,Pitt,2,0.0165,Chilko,3,0.0092
SDN806,Chilko,3,0.9527,Quesnel_Decept,3,0.04,Chilko_south,2,0.0021,Portage_Cr,4,0.0021,L_Adams,4,0.0016
SDN807,Seymour,2,0.9647,Scotch,2,0.0341,L_Adams,4,0.0008,Eagle_L,4,0.0004,,,
SDN809,Seymour,2,0.9176,Scotch,2,0.0812,Portage_Cr,4,0.0009,Eagle_L,4,0.0002,L_Adams,4,0.0001
SDN810,Mitchell,3,0.9652,Quesnel_Decept,3,0.028,Seymour,2,0.0033,Roaring,3,0.0022,Chilko,3,0.0011
SDN811,Chilko,3,0.9931,Tachie,3,0.0053,Chilko_south,2,0.0014,Kuzkwa_Cr,3,0.0001,Nadina,2,0.0001
SDN814,Quesnel_Decept,3,0.7017,Mitchell,3,0.2816,Roaring,3,0.0151,Quesnel_Horsef,3,0.0011,McKinley,3,0.0003
SDN923,Portage_Cr,4,0.7843,L_Adams,4,0.145,Eagle_L,4,0.0623,Chilko,3,0.0056,L_Shuswap,4,0.0014
SDN925,Paula,1,0.4398,Gluskie,1,0.3007,Sandpoint,1,0.2311,Narrows,1,0.0162,Rossette,1,0.0084
SDN926,Portage_Cr,4,0.7803,L_Adams,4,0.1717,Quesnel_Decept,3,0.0293,Paula,1,0.0083,Little,4,0.004
SDN927,Paula,1,0.4368,Sandpoint,1,0.2377,Gluskie,1,0.2291,Tachie,3,0.0741,Narrows,1,0.0133
SDN931,Portage_Cr,4,0.6008,L_Adams,4,0.183,Seymour,2,0.1597,Scotch,2,0.0406,Little,4,0.0103
SDN932,Chilko,3,0.9991,Chilko-North,3,0.0004,Quesnel_Horsef,3,0.0003,L_Adams,4,0.0002,,,
SDN933,Tachie,3,0.7937,Kuzkwa_Cr,3,0.1801,Paula,1,0.0134,Stellako,3,0.0085,Pinchi_Cr,3,0.0014
SDN947,Mitchell,3,0.9773,Quesnel_Decept,3,0.018,Quesnel_Mitche,3,0.0026,Blue_Lead_Ck,3,0.0021,,,
SDN935,Tachie,3,0.8052,Kuzkwa_Cr,3,0.1783,Gluskie,1,0.0069,Sandpoint,1,0.0042,Middle,3,0.0023
SDN936,Paula,1,0.4714,Gluskie,1,0.2588,Sandpoint,1,0.2325,Narrows,1,0.0156,Rossette,1,0.0121
SDN937,Tachie,3,0.7634,Chilko,3,0.1286,Kuzkwa_Cr,3,0.0544,Nadina,2,0.0285,Middle,3,0.01
SDN950,Quesnel_Decept,3,0.405,Tachie,3,0.2108,L_Adams,4,0.1663,Chilko,3,0.1641,Kuzkwa_Cr,3,0.0278
SDN798,Tachie,3,0.4344,Chilko,3,0.2941,Seymour,2,0.1128,Kuzkwa_Cr,3,0.08,L_Adams,4,0.0436
SDN800,Portage_Cr,4,0.7757,L_Adams,4,0.1039,Pitt,2,0.0524,Eagle_L,4,0.0276,Seymour,2,0.0227
SDN801,Chilko,3,0.9995,Chilko-North,3,0.0005,,,,,,,,,
SDN793,Chilko,3,0.9653,Quesnel_Decept,3,0.0165,Chilko-North,3,0.0122,L_Adams,4,0.0052,Quesnel_Horsef,3,0.0007
SDN808,Seymour,2,0.9627,Scotch,2,0.0372,L_Adams,4,0.0001,,,,,,
SDN812,Chilko,3,0.9413,L_Adams,4,0.041,Portage_Cr,4,0.0162,Seymour,2,0.0008,Quesnel_Decept,3,0.0007
SDN813,Quesnel_Decept,3,0.8454,Mitchell,3,0.1117,Roaring,3,0.019,Chilko,3,0.0127,Chilko_south,2,0.0061
SDN854,Seymour,2,0.4633,Paula,1,0.0906,L_Adams,4,0.0864,Tachie,3,0.0786,Quesnel_Decept,3,0.0586
SDN855,Seymour,2,0.8935,Scotch,2,0.0469,L_Adams,4,0.02,Tachie,3,0.0135,Portage_Cr,4,0.0104
SDN858,Portage_Cr,4,0.7162,L_Adams,4,0.2366,MiddleShuswap,4,0.0172,Little,4,0.0072,Eagle_L,4,0.007
SDN859,Mitchell,3,0.9993,Blue_Lead_Ck,3,0.0007,,,,,,,,,
SDN860,Chilko,3,0.9919,Quesnel_Decept,3,0.005,M_Horsefly,3,0.0013,McKinley,3,0.0009,Roaring,3,0.0007
SDN861,Seymour,2,0.9436,Scotch,2,0.0551,Eagle_L,4,0.0007,L_Adams,4,0.0003,Eagle,2,0.0003
SDN864,Portage_Cr,4,0.3474,Seymour,2,0.2594,L_Adams,4,0.1351,Kalum,10,0.1167,Little,4,0.0385
SDN865,Seymour,2,0.9514,Scotch,2,0.0437,L_Adams,4,0.0045,Eagle_L,4,0.0004,,,
SDN1252,Chilko,3,0.9821,Quesnel_Decept,3,0.0095,Chilko_south,2,0.0049,Mitchell,3,0.0019,Tachie,3,0.0007
SDN1248,Seymour,2,0.9152,Scotch,2,0.0748,L_Adams,4,0.0097,Eagle_L,4,0.0002,Eagle,2,0.0001
SDN1249,Portage_Cr,4,0.6812,Kitkiata_Lake,15,0.1628,L_Adams,4,0.0815,Eagle_L,4,0.0286,Craig,14,0.0093
SDN1255,Chilko,3,0.9756,Tachie,3,0.008,L_Adams,4,0.008,Chilko-North,3,0.0041,Portage_Cr,4,0.0041
SDN1250,Chilko,3,0.4738,Tachie,3,0.2277,Portage_Cr,4,0.078,Paula,1,0.0689,L_Adams,4,0.0344
SDN739,Mitchell,3,0.9747,Quesnel_Decept,3,0.0176,Quesnel_Mitche,3,0.0033,Roaring,3,0.003,Blue_Lead_Ck,3,0.0014
SDN726,Tachie,3,0.7178,Kuzkwa_Cr,3,0.2023,Middle,3,0.0231,Paula,1,0.0165,Chilko,3,0.0163
SDN727,Seymour,2,0.696,Portage_Cr,4,0.1063,L_Adams,4,0.1041,Scotch,2,0.0906,Little,4,0.002
SDN728,Chilko,3,0.9293,Quesnel_Decept,3,0.0648,Roaring,3,0.0021,Chilko_south,2,0.0021,L_Adams,4,0.0008
SDN729,Seymour,2,0.8213,Scotch,2,0.1157,L_Adams,4,0.063,,,,,,
SDN730,Pitt,2,1,,,,,,,,,,,,
SDN731,Mitchell,3,0.9974,Quesnel_Mitche,3,0.0025,Quesnel_Decept,3,0.0001,,,,,,
SDN741,Chilko,3,0.9597,Portage_Cr,4,0.0234,L_Adams,4,0.0059,Chilko_south,2,0.0037,Sandpoint,1,0.003
SDN737,Quesnel_Decept,3,0.8224,Portage_Cr,4,0.037,L_Adams,4,0.026,Quesnel_Horsef,3,0.0215,Horsefly,3,0.0206
SDN816,Portage_Cr,4,0.7718,L_Adams,4,0.2239,Eagle_L,4,0.0043,,,,,,
SDN819,Seymour,2,0.947,Scotch,2,0.0523,Portage_Cr,4,0.0007,,,,,,
SDN820,Portage_Cr,4,0.5799,L_Adams,4,0.2198,Seymour,2,0.1601,Scotch,2,0.0229,Little,4,0.006
SDN821,Mitchell,3,0.999,Quesnel_Mitche,3,0.001,,,,,,,,,
SDN822,Mitchell,3,0.9949,Quesnel_Mitche,3,0.0044,Quesnel_Decept,3,0.0007,,,,,,
SDN818,Seymour,2,0.9355,Scotch,2,0.0639,MiddleShuswap,4,0.0004,L_Adams,4,0.0002,,,
SDN823,Pitt,2,0.9976,Tachie,3,0.0014,Ashlulm,18,0.0007,Portage_Cr,4,0.0002,Sheemahant,18,0.0001
SDN824,Seymour,2,0.9018,Tachie,3,0.0307,L_Adams,4,0.0291,Scotch,2,0.0249,Kuzkwa_Cr,3,0.0054
SDN825,Quesnel_Decept,3,0.8074,Mitchell,3,0.1589,L_Adams,4,0.0152,Roaring,3,0.007,Chilko,3,0.0045
SDN827,Portage_Cr,4,0.5647,L_Adams,4,0.2399,Seymour,2,0.1239,Scotch,2,0.033,MiddleShuswap,4,0.0149
SDN980,L_Adams,4,0.4109,Chilko,3,0.3297,Quesnel_Decept,3,0.0885,Portage_Cr,4,0.0739,U_Horsefly,3,0.042
SDN981,Tachie,3,0.5435,Pinchi_Cr,3,0.2678,Quesnel_Decept,3,0.0388,Chilko,3,0.0307,Portage_Cr,4,0.0242
SDN982,Pitt,2,0.9996,Birkenhead,3,0.0004,,,,,,,,,
SDN991,Tachie,3,0.6223,Pinchi_Cr,3,0.3709,Middle,3,0.0052,Nadina,2,0.0014,Kuzkwa_Cr,3,0.0001
SDN997,L_Adams,4,0.4211,Scotch,2,0.3005,Seymour,2,0.2026,Portage_Cr,4,0.0695,Eagle_L,4,0.0015
SDN998,Birkenhead,3,0.9538,Pitt,2,0.0372,Chilko,3,0.0071,Weaver,4,0.0019,,,
SDN988,L_Adams,4,0.66,Portage_Cr,4,0.3334,Quesnel_Decept,3,0.004,MiddleShuswap,4,0.0013,Little,4,0.0011
SDN989,L_Adams,4,0.7021,Seymour,2,0.1731,Scotch,2,0.0426,Eagle_L,4,0.0279,Chilko,3,0.0252
SDN1003,Chilko,3,0.9622,Chilko_south,2,0.0245,U_Horsefly,3,0.005,Quesnel_Horsef,3,0.0042,L_Horsefly,3,0.0017
SDN1013,U_Horsefly,3,0.3552,Quesnel_Horsef,3,0.2451,Quesnel_Decept,3,0.2244,L_Horsefly,3,0.0726,Roaring,3,0.0453
SDN1014,L_Adams,4,0.8866,Portage_Cr,4,0.1035,Little,4,0.0044,Eagle_L,4,0.0042,Dust,1,0.0006
SDN1015,L_Adams,4,0.5592,Portage_Cr,4,0.4149,Birkenhead,3,0.0069,Pitt,2,0.0068,Scotch,2,0.0033
SDN1018,Birkenhead,3,0.9984,Marble_Cr,18,0.0012,Lowe,15,0.0004,,,,,,
SDN1019,Chilko,3,0.542,L_Adams,4,0.3169,Chilko_south,2,0.0791,Portage_Cr,4,0.0129,Narrows,1,0.0103
SDN1022,Pitt,2,1,,,,,,,,,,,,
SDN1024,Chilko,3,0.9778,Chilko_south,2,0.0132,L_Adams,4,0.0081,Quesnel_Decept,3,0.0002,Sinta,1,0.0002
SDN1025,L_Adams,4,0.658,Portage_Cr,4,0.3083,Scotch,2,0.0253,Birkenhead,3,0.0034,Pinchi_Cr,3,0.002
SDN1026,Birkenhead,3,0.8674,Portage_Cr,4,0.0437,Big_Silver,4,0.0415,Weaver,4,0.0124,Pitt,2,0.0069
SDN1294,Tachie,3,0.258,Pinchi_Cr,3,0.2004,Chilko,3,0.1558,L_Adams,4,0.1452,Portage_Cr,4,0.0873
SDN1298,Chilko,3,0.7063,L_Adams,4,0.1858,Chilko_south,2,0.0758,Quesnel_Horsef,3,0.007,Quesnel_Decept,3,0.007
SDN1299,Pitt,2,0.9573,L_Adams,4,0.0224,Portage_Cr,4,0.0187,Seymour,2,0.0016,,,
SDN1300,Chilko,3,0.9872,L_Adams,4,0.0073,Chilko_south,2,0.0051,Seymour,2,0.0002,Eagle_L,4,0.0001
SDN462,Tachie,3,0.5399,Pinchi_Cr,3,0.3643,Paula,1,0.0391,Bivouac,1,0.0121,Dust,1,0.0093
SDN1270,Birkenhead,3,0.3883,Quesnel_Mitche,3,0.3247,Mitchell,3,0.2038,Roaring,3,0.0692,Quesnel_Decept,3,0.0094
SDN1271,Chilko,3,0.3509,Portage_Cr,4,0.3264,L_Adams,4,0.282,Chilko_south,2,0.0133,Scotch,2,0.0083
SDN1284,Chilko,3,0.9709,Chilko_south,2,0.0205,Quesnel_Decept,3,0.0037,Tachie,3,0.0015,Mitchell,3,0.0008
SDN1279,L_Adams,4,0.5878,Portage_Cr,4,0.3611,Chilko,3,0.0407,Tachie,3,0.0053,Middle,3,0.0024
SDN1283,Chilko,3,0.6963,L_Adams,4,0.125,Portage_Cr,4,0.0665,U_Horsefly,3,0.0403,Chilko_south,2,0.0305
SDN1292,Scotch,2,0.6061,Seymour,2,0.3804,L_Adams,4,0.0133,Eagle_L,4,0.0001,Eagle,2,0.0001
SDN1293,Chilko,3,0.9163,Quesnel_Decept,3,0.0394,U_Horsefly,3,0.0247,Quesnel_Horsef,3,0.0052,Chilko_south,2,0.004
SDN760,Scotch,2,0.7492,Seymour,2,0.2382,L_Adams,4,0.0088,Gates_Cr,2,0.0024,Portage_Cr,4,0.0013
SDN745,Tachie,3,0.5467,Pinchi_Cr,3,0.3279,Middle,3,0.033,Paula,1,0.0202,Bivouac,1,0.016
SDN746,Chilko,3,0.9935,Chilko_south,2,0.0064,Quesnel_Decept,3,0.0001,,,,,,
SDN747,U_Horsefly,3,0.4328,Quesnel_Horsef,3,0.2705,Quesnel_Decept,3,0.0726,L_Horsefly,3,0.0721,L_Adams,4,0.0669
SDN752,Mitchell,3,0.5888,Quesnel_Mitche,3,0.4093,Roaring,3,0.0019,,,,,,
SDN753,Seymour,2,0.2505,Scotch,2,0.18,Bivouac,1,0.1298,Quesnel_Horsef,3,0.1012,Narrows,1,0.0859
SDN757,L_Adams,4,0.7098,Portage_Cr,4,0.1885,Nadina,2,0.0651,Chilko_south,2,0.0114,Seymour,2,0.0113
SDN758,L_Adams,4,0.2307,Tachie,3,0.1852,Pinchi_Cr,3,0.1234,Narrows,1,0.1202,Scotch,2,0.0839
SDN759,Chilko,3,0.9127,L_Adams,4,0.0383,Chilko_south,2,0.0246,Portage_Cr,4,0.0121,Quesnel_Horsef,3,0.0032
SDN841,L_Adams,4,0.8112,Seymour,2,0.0653,Scotch,2,0.0454,Portage_Cr,4,0.0336,Tachie,3,0.0199
