ufn,survey_date,site_id,species,louse_species,n_lice,year,region
U3118,2015-06-14,D09,CU,motile_caligus,0,2015,DI
U3114,2015-06-14,D09,CU,motile_caligus,0,2015,DI
U3099,2015-06-14,D09,CU,motile_caligus,0,2015,DI
U3112,2015-06-14,D09,CU,motile_caligus,1,2015,DI
U2899,2015-06-14,D09,PI,motile_caligus,1,2015,DI
U4755,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4808,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1095,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1093,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1061,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1074,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1083,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1062,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1094,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1075,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1092,2015-06-14,D09,SO,motile_caligus,1,2015,DI
U4791,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U1063,2015-06-14,D09,SO,motile_caligus,2,2015,DI
U4806,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4824,2015-06-14,D09,SO,motile_caligus,2,2015,DI
U4736,2015-06-14,D09,SO,motile_caligus,2,2015,DI
U4809,2015-06-14,D09,SO,motile_caligus,1,2015,DI
U4792,2015-06-14,D09,SO,motile_caligus,2,2015,DI
U4805,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4807,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4754,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4788,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4735,2015-06-14,D09,SO,motile_caligus,3,2015,DI
U4790,2015-06-14,D09,SO,motile_caligus,1,2015,DI
U4789,2015-06-14,D09,SO,motile_caligus,1,2015,DI
U4734,2015-06-14,D09,SO,motile_caligus,0,2015,DI
U4023,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4020,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4017,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4025,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4021,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4026,2015-06-17,D08,CU,motile_caligus,1,2015,DI
U4022,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4018,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4019,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U4024,2015-06-17,D08,CU,motile_caligus,0,2015,DI
U1364,2015-06-17,D08,SO,motile_caligus,1,2015,DI
U1366,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U481,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U1357,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U471,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U1339,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U1340,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U472,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U473,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U1343,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U4873,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U1365,2015-06-17,D08,SO,motile_caligus,0,2015,DI
U2906,2015-06-18,D09,CU,motile_caligus,0,2015,DI
U2796,2015-06-18,D09,CU,motile_caligus,0,2015,DI
U2907,2015-06-18,D09,CU,motile_caligus,2,2015,DI
U2795,2015-06-18,D09,CU,motile_caligus,0,2015,DI
U2800,2015-06-18,D09,CU,motile_caligus,0,2015,DI
U901,2015-06-18,D09,SO,motile_caligus,2,2015,DI
U899,2015-06-18,D09,SO,motile_caligus,1,2015,DI
U898,2015-06-18,D09,SO,motile_caligus,1,2015,DI
U890,2015-06-18,D09,SO,motile_caligus,2,2015,DI
U852,2015-06-18,D09,SO,motile_caligus,0,2015,DI
U903,2015-06-18,D09,SO,motile_caligus,0,2015,DI
U897,2015-06-18,D09,SO,motile_caligus,2,2015,DI
U902,2015-06-18,D09,SO,motile_caligus,1,2015,DI
U911,2015-06-18,D09,SO,motile_caligus,2,2015,DI
U900,2015-06-18,D09,SO,motile_caligus,0,2015,DI
U3092,2015-06-20,D09,CU,motile_caligus,2,2015,DI
U3147,2015-06-20,D09,CU,motile_caligus,1,2015,DI
U3150,2015-06-20,D09,CU,motile_caligus,1,2015,DI
U3089,2015-06-20,D09,CU,motile_caligus,1,2015,DI
U3144,2015-06-20,D09,CU,motile_caligus,1,2015,DI
U1012,2015-06-20,D09,SO,motile_caligus,0,2015,DI
U1004,2015-06-20,D09,SO,motile_caligus,1,2015,DI
U1001,2015-06-20,D09,SO,motile_caligus,0,2015,DI
U996,2015-06-20,D09,SO,motile_caligus,5,2015,DI
U989,2015-06-20,D09,SO,motile_caligus,1,2015,DI
U997,2015-06-20,D09,SO,motile_caligus,0,2015,DI
U998,2015-06-20,D09,SO,motile_caligus,1,2015,DI
U1003,2015-06-20,D09,SO,motile_caligus,0,2015,DI
U990,2015-06-20,D09,SO,motile_caligus,0,2015,DI
U1011,2015-06-20,D09,SO,motile_caligus,4,2015,DI
U1002,2015-06-20,D09,SO,motile_caligus,0,2015,DI
U1039,2015-06-22,D10,SO,motile_caligus,0,2015,DI
U1029,2015-06-22,D10,SO,motile_caligus,0,2015,DI
U1050,2015-06-22,D10,SO,motile_caligus,0,2015,DI
U1071,2015-06-22,D10,SO,motile_caligus,1,2015,DI
U1081,2015-06-22,D10,SO,motile_caligus,0,2015,DI
U1072,2015-06-22,D10,SO,motile_caligus,1,2015,DI
U1040,2015-06-22,D10,SO,motile_caligus,0,2015,DI
U1073,2015-06-22,D10,SO,motile_caligus,1,2015,DI
U1058,2015-06-22,D10,SO,motile_caligus,0,2015,DI
U1030,2015-06-22,D10,SO,motile_caligus,1,2015,DI
U1059,2015-06-22,D10,SO,motile_caligus,2,2015,DI
U3009,2015-06-22,D09,CU,motile_caligus,0,2015,DI
U3013,2015-06-22,D09,CU,motile_caligus,0,2015,DI
U2924,2015-06-22,D09,CU,motile_caligus,0,2015,DI
U2920,2015-06-22,D09,CU,motile_caligus,0,2015,DI
U3010,2015-06-22,D09,CU,motile_caligus,0,2015,DI
U2516,2015-06-22,D09,PI,motile_caligus,1,2015,DI
U2515,2015-06-22,D09,PI,motile_caligus,2,2015,DI
U2837,2015-06-22,D09,PI,motile_caligus,0,2015,DI
U2514,2015-06-22,D09,PI,motile_caligus,0,2015,DI
U2835,2015-06-22,D09,PI,motile_caligus,2,2015,DI
U2836,2015-06-22,D09,PI,motile_caligus,1,2015,DI
U2834,2015-06-22,D09,PI,motile_caligus,1,2015,DI
U905,2015-06-22,D09,SO,motile_caligus,2,2015,DI
U912,2015-06-22,D09,SO,motile_caligus,0,2015,DI
U853,2015-06-22,D09,SO,motile_caligus,5,2015,DI
U873,2015-06-22,D09,SO,motile_caligus,1,2015,DI
U906,2015-06-22,D09,SO,motile_caligus,0,2015,DI
U875,2015-06-22,D09,SO,motile_caligus,1,2015,DI
U872,2015-06-22,D09,SO,motile_caligus,0,2015,DI
U904,2015-06-22,D09,SO,motile_caligus,1,2015,DI
U874,2015-06-22,D09,SO,motile_caligus,1,2015,DI
U913,2015-06-22,D09,SO,motile_caligus,1,2015,DI
U838,2015-06-24,D10,SO,motile_caligus,0,2015,DI
U842,2015-06-24,D10,SO,motile_caligus,1,2015,DI
U841,2015-06-24,D10,SO,motile_caligus,0,2015,DI
U843,2015-06-24,D10,SO,motile_caligus,1,2015,DI
U837,2015-06-24,D10,SO,motile_caligus,0,2015,DI
U836,2015-06-24,D10,SO,motile_caligus,0,2015,DI
U835,2015-06-24,D10,SO,motile_caligus,0,2015,DI
U3134,2015-06-24,D09,CU,motile_caligus,1,2015,DI
U3131,2015-06-24,D09,CU,motile_caligus,1,2015,DI
U3133,2015-06-24,D09,CU,motile_caligus,0,2015,DI
U3130,2015-06-24,D09,CU,motile_caligus,0,2015,DI
U3132,2015-06-24,D09,CU,motile_caligus,0,2015,DI
U2662,2015-06-27,D09,CU,motile_caligus,0,2015,DI
U2660,2015-06-27,D09,CU,motile_caligus,1,2015,DI
U3146,2015-06-27,D09,CU,motile_caligus,0,2015,DI
U3091,2015-06-27,D09,CU,motile_caligus,0,2015,DI
U3140,2015-06-27,D09,CU,motile_caligus,1,2015,DI
U3205,2015-06-27,D09,PI,motile_caligus,1,2015,DI
U3209,2015-06-27,D09,PI,motile_caligus,2,2015,DI
U3218,2015-06-27,D09,PI,motile_caligus,0,2015,DI
U3204,2015-06-27,D09,PI,motile_caligus,1,2015,DI
U3210,2015-06-27,D09,PI,motile_caligus,1,2015,DI
U3213,2015-06-27,D09,PI,motile_caligus,2,2015,DI
U3208,2015-06-27,D09,PI,motile_caligus,0,2015,DI
U3212,2015-06-27,D09,PI,motile_caligus,1,2015,DI
U3211,2015-06-27,D09,PI,motile_caligus,0,2015,DI
U3206,2015-06-27,D09,PI,motile_caligus,2,2015,DI
U892,2015-06-27,D09,SO,motile_caligus,0,2015,DI
U895,2015-06-27,D09,SO,motile_caligus,0,2015,DI
U894,2015-06-27,D09,SO,motile_caligus,1,2015,DI
U887,2015-06-27,D09,SO,motile_caligus,1,2015,DI
U896,2015-06-27,D09,SO,motile_caligus,0,2015,DI
U851,2015-06-27,D09,SO,motile_caligus,0,2015,DI
U893,2015-06-27,D09,SO,motile_caligus,1,2015,DI
U885,2015-06-27,D09,SO,motile_caligus,0,2015,DI
U886,2015-06-27,D09,SO,motile_caligus,1,2015,DI
U889,2015-06-27,D09,SO,motile_caligus,1,2015,DI
U888,2015-06-27,D09,SO,motile_caligus,1,2015,DI
U3106,2015-06-29,D09,CU,motile_caligus,1,2015,DI
U3100,2015-06-29,D09,CU,motile_caligus,2,2015,DI
U3113,2015-06-29,D09,CU,motile_caligus,1,2015,DI
U3103,2015-06-29,D09,CU,motile_caligus,0,2015,DI
U3107,2015-06-29,D09,CU,motile_caligus,0,2015,DI
U3110,2015-06-29,D09,CU,motile_caligus,0,2015,DI
U3109,2015-06-29,D09,CU,motile_caligus,0,2015,DI
U1403,2015-06-29,D09,PI,motile_caligus,0,2015,DI
U1402,2015-06-29,D09,PI,motile_caligus,0,2015,DI
U597,2015-06-29,D09,SO,motile_caligus,2,2015,DI
U636,2015-06-29,D09,SO,motile_caligus,0,2015,DI
U635,2015-06-29,D09,SO,motile_caligus,1,2015,DI
U613,2015-06-29,D09,SO,motile_caligus,0,2015,DI
U598,2015-06-29,D09,SO,motile_caligus,2,2015,DI
U639,2015-06-29,D09,SO,motile_caligus,1,2015,DI
U638,2015-06-29,D09,SO,motile_caligus,0,2015,DI
U637,2015-06-29,D09,SO,motile_caligus,0,2015,DI
U3154,2015-07-02,D09,CU,motile_caligus,1,2015,DI
U3152,2015-07-02,D09,CU,motile_caligus,0,2015,DI
U3145,2015-07-02,D09,CU,motile_caligus,0,2015,DI
U3155,2015-07-02,D09,CU,motile_caligus,1,2015,DI
U3149,2015-07-02,D09,CU,motile_caligus,0,2015,DI
U2900,2015-07-02,D09,PI,motile_caligus,0,2015,DI
U3236,2015-07-02,D09,PI,motile_caligus,0,2015,DI
U3225,2015-07-02,D09,PI,motile_caligus,0,2015,DI
U2538,2015-07-02,D09,PI,motile_caligus,0,2015,DI
U3235,2015-07-02,D09,PI,motile_caligus,3,2015,DI
U3229,2015-07-02,D09,PI,motile_caligus,0,2015,DI
U3234,2015-07-02,D09,PI,motile_caligus,0,2015,DI
U223,2015-07-02,D09,SO,motile_caligus,1,2015,DI
U248,2015-07-02,D09,SO,motile_caligus,4,2015,DI
U247,2015-07-02,D09,SO,motile_caligus,1,2015,DI
U1330,2015-07-02,D09,SO,motile_caligus,1,2015,DI
U246,2015-07-02,D09,SO,motile_caligus,4,2015,DI
U251,2015-07-02,D09,SO,motile_caligus,0,2015,DI
U4856,2015-07-02,D09,SO,motile_caligus,0,2015,DI
U240,2015-07-02,D09,SO,motile_caligus,2,2015,DI
U252,2015-07-02,D09,SO,motile_caligus,0,2015,DI
U245,2015-07-02,D09,SO,motile_caligus,0,2015,DI
U253,2015-07-02,D09,SO,motile_caligus,1,2015,DI
U2667,2015-07-06,D09,CU,motile_caligus,3,2015,DI
U3161,2015-07-06,D09,CU,motile_caligus,2,2015,DI
U3160,2015-07-06,D09,CU,motile_caligus,2,2015,DI
U3157,2015-07-06,D09,CU,motile_caligus,1,2015,DI
U3159,2015-07-06,D09,CU,motile_caligus,3,2015,DI
U667,2015-07-06,D09,SO,motile_caligus,3,2015,DI
U675,2015-07-06,D09,SO,motile_caligus,3,2015,DI
U683,2015-07-06,D09,SO,motile_caligus,2,2015,DI
U684,2015-07-06,D09,SO,motile_caligus,3,2015,DI
U3137,2015-07-07,D09,CU,motile_caligus,0,2015,DI
U3136,2015-07-07,D09,CU,motile_caligus,0,2015,DI
U3138,2015-07-07,D09,CU,motile_caligus,1,2015,DI
U3135,2015-07-07,D09,CU,motile_caligus,0,2015,DI
U3139,2015-07-07,D09,CU,motile_caligus,0,2015,DI
U3221,2015-07-07,D09,PI,motile_caligus,3,2015,DI
U3220,2015-07-07,D09,PI,motile_caligus,0,2015,DI
U3224,2015-07-07,D09,PI,motile_caligus,1,2015,DI
U3214,2015-07-07,D09,PI,motile_caligus,1,2015,DI
U3217,2015-07-07,D09,PI,motile_caligus,0,2015,DI
U3215,2015-07-07,D09,PI,motile_caligus,0,2015,DI
U3223,2015-07-07,D09,PI,motile_caligus,0,2015,DI
U3222,2015-07-07,D09,PI,motile_caligus,1,2015,DI
U3219,2015-07-07,D09,PI,motile_caligus,0,2015,DI
U3216,2015-07-07,D09,PI,motile_caligus,0,2015,DI
U662,2015-07-07,D09,SO,motile_caligus,4,2015,DI
U650,2015-07-07,D09,SO,motile_caligus,5,2015,DI
U671,2015-07-07,D09,SO,motile_caligus,2,2015,DI
U658,2015-07-07,D09,SO,motile_caligus,0,2015,DI
U663,2015-07-07,D09,SO,motile_caligus,0,2015,DI
U3019,2015-07-14,D09,CU,motile_caligus,1,2015,DI
U2925,2015-07-14,D09,CU,motile_caligus,0,2015,DI
U3016,2015-07-14,D09,CU,motile_caligus,1,2015,DI
U3014,2015-07-14,D09,CU,motile_caligus,0,2015,DI
U3015,2015-07-14,D09,CU,motile_caligus,2,2015,DI
U2929,2015-07-14,D09,CU,motile_caligus,2,2015,DI
U2926,2015-07-14,D09,CU,motile_caligus,0,2015,DI
U2930,2015-07-14,D09,CU,motile_caligus,1,2015,DI
U2527,2015-07-14,D09,PI,motile_caligus,0,2015,DI
U4815,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4811,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4827,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U4737,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4739,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4810,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4738,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U254,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U250,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U261,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U255,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4740,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U129,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U249,2015-07-14,D09,SO,motile_caligus,6,2015,DI
U4817,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U4741,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4818,2015-07-14,D09,SO,motile_caligus,3,2015,DI
U224,2015-07-14,D09,SO,motile_caligus,2,2015,DI
U262,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U260,2015-07-14,D09,SO,motile_caligus,2,2015,DI
U4819,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U225,2015-07-14,D09,SO,motile_caligus,2,2015,DI
U4825,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U256,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U4793,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4816,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U4814,2015-07-14,D09,SO,motile_caligus,2,2015,DI
U4812,2015-07-14,D09,SO,motile_caligus,1,2015,DI
U4826,2015-07-14,D09,SO,motile_caligus,3,2015,DI
U4813,2015-07-14,D09,SO,motile_caligus,0,2015,DI
U3885,2016-05-14,D08,PI,motile_caligus,0,2016,DI
U3886,2016-05-14,D08,PI,motile_caligus,0,2016,DI
U3876,2016-05-14,D08,PI,motile_caligus,0,2016,DI
U2785,2016-05-14,D08,SO,motile_caligus,0,2016,DI
U4468,2016-05-14,D07,SO,motile_caligus,2,2016,DI
U4518,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4472,2016-05-14,D07,SO,motile_caligus,1,2016,DI
U4510,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4509,2016-05-14,D07,SO,motile_caligus,1,2016,DI
U4516,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4517,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4466,2016-05-14,D07,SO,motile_caligus,1,2016,DI
U4467,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U2006,2016-05-14,D07,SO,motile_caligus,1,2016,DI
U2008,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4514,2016-05-14,D07,SO,motile_caligus,3,2016,DI
U2007,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4513,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U2009,2016-05-14,D07,SO,motile_caligus,1,2016,DI
U1957,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U2004,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U1956,2016-05-14,D07,SO,motile_caligus,2,2016,DI
U4412,2016-05-14,D07,SO,motile_caligus,1,2016,DI
U4507,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U1955,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U2005,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4508,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U1954,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4511,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4515,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4469,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4552,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U4470,2016-05-14,D07,SO,motile_caligus,2,2016,DI
U4471,2016-05-14,D07,SO,motile_caligus,0,2016,DI
U3728,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3721,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3723,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3727,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3730,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3726,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3722,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3729,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3725,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3724,2016-05-15,D22,CU,motile_caligus,0,2016,DI
U3884,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3883,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3845,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3848,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3891,2016-05-15,D22,PI,motile_caligus,2,2016,DI
U3846,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3890,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3843,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3847,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U3844,2016-05-15,D22,PI,motile_caligus,0,2016,DI
U4340,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4335,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4339,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4369,2016-05-15,D22,SO,motile_caligus,1,2016,DI
U4341,2016-05-15,D22,SO,motile_caligus,1,2016,DI
U4374,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1917,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4363,2016-05-15,D22,SO,motile_caligus,1,2016,DI
U1928,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4336,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1916,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4373,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1915,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1927,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1924,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1914,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1926,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4221,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1913,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4371,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4372,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U1925,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4365,2016-05-15,D22,SO,motile_caligus,1,2016,DI
U4338,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4370,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4375,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4337,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4366,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4364,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4342,2016-05-15,D22,SO,motile_caligus,0,2016,DI
U4084,2016-05-19,D08,CU,motile_caligus,0,2016,DI
U4274,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2760,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4202,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4279,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2763,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2767,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2765,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4280,2016-05-19,D08,SO,motile_caligus,1,2016,DI
U4227,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4203,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4277,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2762,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4276,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4204,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4275,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4281,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4278,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4282,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4230,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4226,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4228,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4225,2016-05-19,D08,SO,motile_caligus,1,2016,DI
U2761,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4229,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2759,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2764,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2768,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U2766,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4201,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4273,2016-05-19,D08,SO,motile_caligus,0,2016,DI
U4667,2016-05-19,D07,SO,motile_caligus,1,2016,DI
U4570,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4568,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4684,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4668,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4685,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4686,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4663,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4665,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4632,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1967,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4670,2016-05-19,D07,SO,motile_caligus,1,2016,DI
U1968,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1965,2016-05-19,D07,SO,motile_caligus,2,2016,DI
U1970,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1963,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1966,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1981,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1969,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1952,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4566,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U1964,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4681,2016-05-19,D07,SO,motile_caligus,1,2016,DI
U4664,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4669,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4682,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4666,2016-05-19,D07,SO,motile_caligus,1,2016,DI
U4683,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4567,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U4569,2016-05-19,D07,SO,motile_caligus,0,2016,DI
U3323,2016-05-23,D09,CU,motile_caligus,2,2016,DI
U2976,2016-05-23,D09,CU,motile_caligus,1,2016,DI
U3321,2016-05-23,D09,CU,motile_caligus,1,2016,DI
U3324,2016-05-23,D09,CU,motile_caligus,0,2016,DI
U3322,2016-05-23,D09,CU,motile_caligus,1,2016,DI
U3319,2016-05-23,D09,CU,motile_caligus,2,2016,DI
U2975,2016-05-23,D09,CU,motile_caligus,0,2016,DI
U2977,2016-05-23,D09,CU,motile_caligus,0,2016,DI
U3318,2016-05-23,D09,CU,motile_caligus,0,2016,DI
U3320,2016-05-23,D09,CU,motile_caligus,0,2016,DI
U3448,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3751,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3441,2016-05-23,D09,PI,motile_caligus,1,2016,DI
U3447,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3442,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3443,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3444,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3440,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3445,2016-05-23,D09,PI,motile_caligus,0,2016,DI
U3446,2016-05-23,D09,PI,motile_caligus,1,2016,DI
U1996,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U4615,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U4618,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U4555,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U4531,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U2002,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U2001,2016-05-23,D09,SO,motile_caligus,1,2016,DI
U4621,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U4529,2016-05-23,D09,SO,motile_caligus,0,2016,DI
U4619,2016-05-23,D09,SO,motile_caligus,2,2016,DI
U4526,2016-05-23,D09,SO,motile_caligus,0,2016,DI
