ufn,survey_date,site_id,species,motile_lep,motile_caligus,all_lice
U23642,2021-05-25T00:00:00Z,D09,CU,0,0,0
U23643,2021-05-25T00:00:00Z,D09,CU,0,0,0
U23525,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23526,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23527,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23528,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23529,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23530,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23524,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23523,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23522,2021-05-26T00:00:00Z,D27,CU,0,0,0
U23521,2021-05-26T00:00:00Z,D27,CU,0,0,0
U24060,2021-07-05T00:00:00Z,D09,CU,0,2,2
U24059,2021-07-05T00:00:00Z,D09,CU,0,0,0
U24058,2021-07-05T00:00:00Z,D09,CU,0,0,0
U24057,2021-07-05T00:00:00Z,D09,CU,0,1,1
U24052,2021-07-05T00:00:00Z,D09,CU,0,0,0
U24056,2021-07-05T00:00:00Z,D09,CU,0,1,1
U24055,2021-07-05T00:00:00Z,D09,CU,0,2,2
U24054,2021-07-05T00:00:00Z,D09,CU,0,4,4
U24053,2021-07-05T00:00:00Z,D09,CU,0,2,2
U24051,2021-07-05T00:00:00Z,D09,CU,0,0,0
U23590,2021-06-14T00:00:00Z,D09,CU,0,0,0
U23589,2021-06-14T00:00:00Z,D09,CU,0,2,2
U23588,2021-06-14T00:00:00Z,D09,CU,0,1,1
U23587,2021-06-14T00:00:00Z,D09,CU,0,0,0
U23586,2021-06-14T00:00:00Z,D09,CU,0,2,2
U23585,2021-06-14T00:00:00Z,D09,CU,0,1,1
U23584,2021-06-14T00:00:00Z,D09,CU,0,1,1
U23583,2021-06-14T00:00:00Z,D09,CU,0,0,0
U23582,2021-06-14T00:00:00Z,D09,CU,0,0,0
U23581,2021-06-14T00:00:00Z,D09,CU,0,0,0
U23690,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23689,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23688,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23687,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23686,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23684,2021-06-22T00:00:00Z,D27,CU,0,1,1
U23685,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23682,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23683,2021-06-22T00:00:00Z,D27,CU,0,0,0
U23681,2021-06-22T00:00:00Z,D27,CU,1,0,1
U23723,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23727,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23721,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23722,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23726,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23729,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23730,2021-06-04T00:00:00Z,D10,CU,0,1,1
U23725,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23724,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23728,2021-06-04T00:00:00Z,D10,CU,0,0,0
U23433,2021-06-18T00:00:00Z,D10,CU,0,0,0
U23432,2021-06-18T00:00:00Z,D10,CU,0,0,0
U23431,2021-06-18T00:00:00Z,D10,CU,0,0,0
U23621,2021-05-21T00:00:00Z,D10,CU,0,0,0
U23787,2021-06-21T00:00:00Z,D09,CU,0,0,0
U23786,2021-06-21T00:00:00Z,D09,CU,0,0,0
U23790,2021-06-21T00:00:00Z,D09,CU,0,1,1
U23789,2021-06-21T00:00:00Z,D09,CU,0,1,1
U23788,2021-06-21T00:00:00Z,D09,CU,0,2,2
U23781,2021-06-21T00:00:00Z,D09,CU,0,1,1
U23782,2021-06-21T00:00:00Z,D09,CU,0,2,2
U23783,2021-06-21T00:00:00Z,D09,CU,0,0,0
U23785,2021-06-21T00:00:00Z,D09,CU,0,0,0
U23784,2021-06-21T00:00:00Z,D09,CU,0,3,3
U23806,2021-06-21T00:00:00Z,D09,HE,0,2,2
U23801,2021-06-21T00:00:00Z,D09,HE,0,3,3
U23802,2021-06-21T00:00:00Z,D09,HE,0,1,1
U23803,2021-06-21T00:00:00Z,D09,HE,0,0,0
U23804,2021-06-21T00:00:00Z,D09,HE,0,3,3
U23805,2021-06-21T00:00:00Z,D09,HE,0,0,0
U23841,2021-06-08T00:00:00Z,D27,HE,0,0,0
U23532,2021-05-26T00:00:00Z,D27,HE,0,0,0
U23531,2021-05-26T00:00:00Z,D27,HE,0,1,1
U23551,2021-06-28T00:00:00Z,D09,HE,0,1,1
U23901,2021-07-02T00:00:00Z,D10,CO,0,1,1
U23971,2021-05-31T00:00:00Z,D09,CK,0,0,0
U23671,2021-06-22T00:00:00Z,D27,CK,0,0,0
U23673,2021-06-22T00:00:00Z,D27,CK,0,0,0
U23675,2021-06-22T00:00:00Z,D27,CK,0,0,0
U23674,2021-06-22T00:00:00Z,D27,CK,0,0,0
U23672,2021-06-22T00:00:00Z,D27,CK,0,0,0
U23541,2021-06-14T00:00:00Z,D09,CK,1,0,1
U23892,2021-07-02T00:00:00Z,D10,CK,0,0,0
U23893,2021-07-02T00:00:00Z,D10,CK,0,0,0
U23891,2021-07-02T00:00:00Z,D10,CK,0,0,0
U16703,2018-06-14T00:00:00Z,J09,SO,0,0,0
U16893,2018-06-21T00:00:00Z,J09,SO,0,0,0
U17231,2018-06-07T00:00:00Z,D10,SO,0,0,0
U16513,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16514,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16515,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16519,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16520,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16804,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16802,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16751,2018-06-20T00:00:00Z,J02,SO,0,2,2
U16752,2018-06-20T00:00:00Z,J02,SO,0,0,0
U16756,2018-06-20T00:00:00Z,J02,SO,0,0,0
U16754,2018-06-20T00:00:00Z,J02,SO,0,0,0
U16755,2018-06-20T00:00:00Z,J02,SO,0,0,0
U16757,2018-06-20T00:00:00Z,J02,SO,0,0,0
U16758,2018-06-20T00:00:00Z,J02,SO,0,0,0
U16702,2018-06-14T00:00:00Z,J09,SO,0,0,0
U16705,2018-06-14T00:00:00Z,J09,SO,0,1,1
U16704,2018-06-14T00:00:00Z,J09,SO,0,2,2
U16706,2018-06-14T00:00:00Z,J09,SO,0,1,1
U16897,2018-06-21T00:00:00Z,J09,SO,0,1,1
U16891,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16892,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16899,2018-06-21T00:00:00Z,J09,SO,0,1,1
U16900,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16896,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16894,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16895,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16898,2018-06-21T00:00:00Z,J09,SO,0,0,0
U16707,2018-06-14T00:00:00Z,J09,SO,0,1,1
U16708,2018-06-14T00:00:00Z,J09,SO,0,0,0
U16709,2018-06-14T00:00:00Z,J09,SO,0,0,0
U16710,2018-06-14T00:00:00Z,J09,SO,0,0,0
U17351,2018-06-20T00:00:00Z,D10,SO,0,2,2
U17352,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17353,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17354,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17355,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17356,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17357,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17358,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17359,2018-06-20T00:00:00Z,D10,SO,0,0,0
U17360,2018-06-20T00:00:00Z,D10,SO,0,0,0
U16954,2018-06-23T00:00:00Z,J03,SO,0,0,0
U16953,2018-06-23T00:00:00Z,J03,SO,0,1,1
U16952,2018-06-23T00:00:00Z,J03,SO,0,0,0
U16951,2018-06-23T00:00:00Z,J03,SO,0,0,0
U16955,2018-06-23T00:00:00Z,J03,SO,0,0,0
U17429,2018-06-11T00:00:00Z,D09,SO,0,1,1
U17425,2018-06-11T00:00:00Z,D09,SO,0,0,0
U17422,2018-06-11T00:00:00Z,D09,SO,0,0,0
U17423,2018-06-11T00:00:00Z,D09,SO,0,1,1
U17426,2018-06-11T00:00:00Z,D09,SO,0,0,0
U17421,2018-06-11T00:00:00Z,D09,SO,0,1,1
U17430,2018-06-11T00:00:00Z,D09,SO,0,1,1
U17424,2018-06-11T00:00:00Z,D09,SO,0,0,0
U17427,2018-06-11T00:00:00Z,D09,SO,0,0,0
U17428,2018-06-11T00:00:00Z,D09,SO,0,0,0
U17233,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17941,2018-06-28T00:00:00Z,J09,SO,0,1,1
U17942,2018-06-28T00:00:00Z,J09,SO,0,0,0
U17943,2018-06-28T00:00:00Z,J09,SO,0,1,1
U17944,2018-06-28T00:00:00Z,J09,SO,0,0,0
U16881,2018-06-03T00:00:00Z,J03,SO,0,1,1
U16882,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16883,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16884,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16885,2018-06-03T00:00:00Z,J03,SO,0,2,2
U16889,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16886,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16887,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16888,2018-06-03T00:00:00Z,J03,SO,0,0,0
U16890,2018-06-03T00:00:00Z,J03,SO,0,1,1
U16512,2018-05-31T00:00:00Z,J09,SO,0,0,0
U17235,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17237,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17238,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17234,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17232,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17240,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17239,2018-06-07T00:00:00Z,D10,SO,0,0,0
U17236,2018-06-07T00:00:00Z,D10,SO,0,0,0
U16516,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16517,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16518,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16806,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16810,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16808,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16809,2018-06-07T00:00:00Z,J09,SO,0,1,1
U16803,2018-06-07T00:00:00Z,J09,SO,0,1,1
U16805,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16801,2018-06-07T00:00:00Z,J09,SO,0,0,0
U16807,2018-06-07T00:00:00Z,J09,SO,0,0,0
U17891,2018-06-28T00:00:00Z,J09,SO,0,0,0
U17291,2018-06-13T00:00:00Z,D10,PI,0,0,0
U17072,2018-06-27T00:00:00Z,D09,SO,1,0,1
U17071,2018-06-27T00:00:00Z,D09,SO,0,0,0
U16581,2018-06-23T00:00:00Z,J03,SO,0,0,0
U16585,2018-06-23T00:00:00Z,J03,SO,0,0,0
U16584,2018-06-23T00:00:00Z,J03,SO,0,0,0
U17227,2018-08-01T00:00:00Z,D09,PI,0,2,2
U17222,2018-08-01T00:00:00Z,D09,PI,0,1,1
U17221,2018-08-01T00:00:00Z,D09,PI,0,2,2
U17223,2018-08-01T00:00:00Z,D09,PI,0,0,0
U17224,2018-08-01T00:00:00Z,D09,PI,0,3,3
U17230,2018-08-01T00:00:00Z,D09,PI,0,0,0
U17225,2018-08-01T00:00:00Z,D09,PI,1,1,2
U17226,2018-08-01T00:00:00Z,D09,PI,0,1,1
U17228,2018-08-01T00:00:00Z,D09,PI,0,1,1
U16421,2018-05-14T00:00:00Z,D07,CO,0,1,1
U16422,2018-05-14T00:00:00Z,D07,CO,0,1,1
U15645,2017-06-12T00:00:00Z,D09,SO,0,0,0
U15646,2017-06-12T00:00:00Z,D09,SO,0,0,0
U15647,2017-06-12T00:00:00Z,D09,SO,0,4,4
U15648,2017-06-12T00:00:00Z,D09,SO,0,0,0
U15649,2017-06-12T00:00:00Z,D09,SO,0,0,0
U15650,2017-06-12T00:00:00Z,D09,CU,0,1,1
U15651,2017-06-12T00:00:00Z,D09,CU,0,0,0
U15652,2017-06-12T00:00:00Z,D09,CU,0,0,0
U15653,2017-06-12T00:00:00Z,D09,CU,0,1,1
U15654,2017-06-12T00:00:00Z,D09,CU,0,1,1
U15655,2017-06-12T00:00:00Z,D09,CU,0,0,0
U15656,2017-06-12T00:00:00Z,D09,CU,0,0,0
U15657,2017-06-12T00:00:00Z,D09,CU,0,1,1
U15658,2017-06-12T00:00:00Z,D09,CU,0,1,1
U15659,2017-06-12T00:00:00Z,D09,CU,0,1,1
U15660,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15661,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15662,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15663,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15664,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15665,2017-06-13T00:00:00Z,D27,CU,1,0,1
U15666,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15667,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15668,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15669,2017-06-13T00:00:00Z,D27,CU,0,0,0
U15670,2017-06-13T00:00:00Z,D27,SO,0,12,12
U15671,2017-06-13T00:00:00Z,D27,SO,0,1,1
U15672,2017-06-13T00:00:00Z,D27,SO,0,0,0
U15673,2017-06-13T00:00:00Z,D27,SO,0,0,0
U15674,2017-06-13T00:00:00Z,D27,SO,0,1,1
U15675,2017-06-13T00:00:00Z,D27,SO,0,0,0
U15676,2017-06-13T00:00:00Z,D27,SO,0,0,0
U15677,2017-06-13T00:00:00Z,D27,SO,0,2,2
U15678,2017-06-13T00:00:00Z,D27,SO,0,1,1
U15679,2017-06-13T00:00:00Z,D27,SO,0,1,1
U15680,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15681,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15682,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15683,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15684,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15685,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15686,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15687,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15688,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15689,2017-06-20T00:00:00Z,J02,SO,0,0,0
U15690,2017-06-20T00:00:00Z,J02,CU,0,2,2
U15691,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15692,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15693,2017-06-20T00:00:00Z,J02,CU,0,2,2
U15694,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15695,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15696,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15697,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15698,2017-06-20T00:00:00Z,J02,CU,0,1,1
U15699,2017-06-20T00:00:00Z,J02,CU,0,0,0
U15700,2017-06-21T00:00:00Z,J09,SO,0,1,1
U15701,2017-06-21T00:00:00Z,J09,SO,0,1,1
U15702,2017-06-21T00:00:00Z,J09,SO,0,0,0
U15703,2017-06-21T00:00:00Z,J09,SO,0,0,0
U15704,2017-06-21T00:00:00Z,J09,SO,0,0,0
U15705,2017-06-21T00:00:00Z,J09,SO,0,1,1
U15706,2017-06-21T00:00:00Z,J09,SO,0,1,1
U15707,2017-06-21T00:00:00Z,J09,SO,0,0,0
U15708,2017-06-21T00:00:00Z,J09,SO,0,0,0
U15709,2017-06-21T00:00:00Z,J09,SO,0,0,0
U15710,2017-06-21T00:00:00Z,J09,CU,0,0,0
U15711,2017-06-21T00:00:00Z,J09,CU,0,1,1
U15712,2017-06-21T00:00:00Z,J09,CU,0,0,0
U15713,2017-06-21T00:00:00Z,J09,CU,0,0,0
U15714,2017-06-21T00:00:00Z,J09,CU,0,1,1
U15715,2017-06-21T00:00:00Z,J09,CU,0,0,0
U15716,2017-06-21T00:00:00Z,J09,CU,0,1,1
U15717,2017-06-21T00:00:00Z,J09,CU,0,1,1
U15718,2017-06-21T00:00:00Z,J09,CU,0,0,0
U15719,2017-06-21T00:00:00Z,J09,CU,0,0,0
U15720,2017-06-26T00:00:00Z,D09,CU,0,1,1
U15721,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15722,2017-06-26T00:00:00Z,D09,CU,0,3,3
U15723,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15724,2017-06-26T00:00:00Z,D09,CU,0,1,1
U15725,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15726,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15727,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15728,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15729,2017-06-26T00:00:00Z,D09,CU,0,0,0
U15730,2017-06-26T00:00:00Z,D09,SO,0,1,1
U15731,2017-06-26T00:00:00Z,D09,SO,0,0,0
U15732,2017-06-27T00:00:00Z,J09,SO,0,0,0
U15733,2017-06-27T00:00:00Z,J09,SO,2,1,3
U15734,2017-06-27T00:00:00Z,J09,SO,0,0,0
U15735,2017-06-27T00:00:00Z,J09,SO,0,2,2
U15736,2017-06-27T00:00:00Z,J09,SO,0,0,0
U15737,2017-06-27T00:00:00Z,J09,SO,0,2,2
U15738,2017-06-27T00:00:00Z,J09,SO,0,0,0
U15739,2017-06-27T00:00:00Z,J09,SO,0,2,2
U15740,2017-06-27T00:00:00Z,J09,SO,0,0,0
U15741,2017-06-27T00:00:00Z,J09,CU,0,1,1
U15742,2017-06-27T00:00:00Z,J09,SO,0,0,0
U15743,2017-06-27T00:00:00Z,J09,CU,0,2,2
U15744,2017-06-27T00:00:00Z,J09,CU,0,0,0
U15745,2017-06-27T00:00:00Z,J09,CU,0,0,0
U15746,2017-06-27T00:00:00Z,J09,CU,0,0,0
U15747,2017-06-27T00:00:00Z,J09,CU,0,2,2
U15748,2017-06-27T00:00:00Z,J09,CU,0,0,0
U15749,2017-06-27T00:00:00Z,J09,CU,0,2,2
U15750,2017-06-27T00:00:00Z,J09,CU,0,0,0
U15751,2017-06-27T00:00:00Z,J09,CU,0,0,0
U15752,2017-06-27T00:00:00Z,J09,PI,0,0,0
U15753,2017-06-27T00:00:00Z,J09,PI,0,0,0
U15754,2017-06-27T00:00:00Z,J09,PI,0,0,0
U15755,2017-06-27T00:00:00Z,J09,PI,0,1,1
U15756,2017-06-27T00:00:00Z,J09,PI,0,0,0
U15757,2017-06-27T00:00:00Z,J09,PI,0,1,1
U15758,2017-06-27T00:00:00Z,J09,PI,0,2,2
U15759,2017-06-27T00:00:00Z,J09,PI,0,1,1
U15760,2017-06-27T00:00:00Z,J09,PI,0,0,0
U15761,2017-06-27T00:00:00Z,J09,PI,0,2,2
U15762,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15763,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15764,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15765,2017-06-28T00:00:00Z,J02,CU,0,1,1
U15766,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15767,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15768,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15769,2017-06-28T00:00:00Z,J02,CU,0,1,1
U15770,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15771,2017-06-28T00:00:00Z,J02,CU,0,0,0
U15772,2017-06-28T00:00:00Z,J02,PI,0,0,0
U15773,2017-06-28T00:00:00Z,J02,PI,1,0,1
U15774,2017-06-28T00:00:00Z,J02,PI,0,1,1
U15775,2017-06-28T00:00:00Z,J02,PI,1,1,2
U15776,2017-07-06T00:00:00Z,J09,CU,0,1,1
U15777,2017-07-06T00:00:00Z,J09,CU,0,0,0
U15778,2017-07-06T00:00:00Z,J09,CU,0,1,1
U15779,2017-07-06T00:00:00Z,J09,CU,0,1,1
U15780,2017-07-06T00:00:00Z,J09,CU,0,1,1
U15781,2017-07-06T00:00:00Z,J09,CU,0,1,1
U15782,2017-07-06T00:00:00Z,J09,CU,0,0,0
U15783,2017-07-06T00:00:00Z,J09,CU,0,0,0
U15784,2017-07-06T00:00:00Z,J09,CU,0,1,1
U15785,2017-07-06T00:00:00Z,J09,CU,0,2,2
U15786,2017-07-06T00:00:00Z,J09,PI,0,1,1
U15787,2017-07-06T00:00:00Z,J09,PI,0,0,0
U15788,2017-07-06T00:00:00Z,J09,PI,0,0,0
U15789,2017-07-06T00:00:00Z,J09,PI,0,0,0
U15790,2017-07-06T00:00:00Z,J09,PI,0,1,1
U15791,2017-07-06T00:00:00Z,J09,PI,0,0,0
U15792,2017-07-06T00:00:00Z,J09,PI,0,2,2
U15793,2017-07-06T00:00:00Z,J09,PI,0,5,5
U15794,2017-07-06T00:00:00Z,J09,PI,0,2,2
U15795,2017-07-06T00:00:00Z,J09,PI,0,0,0
U15796,2017-07-07T00:00:00Z,J02,PI,0,1,1
U15797,2017-07-07T00:00:00Z,J02,CU,0,0,0
U15798,2017-07-07T00:00:00Z,J02,CU,0,2,2
U15799,2017-07-07T00:00:00Z,J02,CU,0,1,1
U15800,2017-07-07T00:00:00Z,J02,CU,0,1,1
U15801,2017-07-07T00:00:00Z,J02,CU,0,1,1
U15802,2017-07-07T00:00:00Z,J02,CU,0,1,1
U15803,2017-07-07T00:00:00Z,J02,CU,0,0,0
U15804,2017-07-07T00:00:00Z,J02,CU,0,0,0
U15805,2017-07-07T00:00:00Z,J02,CU,0,1,1
U15806,2017-07-07T00:00:00Z,J02,CU,0,0,0
U11281,2017-07-05T00:00:00Z,D09,SO,0,0,0
U11282,2017-07-05T00:00:00Z,D09,SO,0,1,1
U16781,2018-05-21T00:00:00Z,J11,SO,0,0,0
U16782,2018-05-21T00:00:00Z,J11,SO,0,0,0
U16783,2018-05-21T00:00:00Z,J11,SO,0,0,0
U16061,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16062,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16063,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16064,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16065,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16066,2018-05-22T00:00:00Z,D09,SO,1,2,3
U16067,2018-05-22T00:00:00Z,D09,SO,0,1,1
U16068,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16069,2018-05-22T00:00:00Z,D09,SO,0,0,0
U16070,2018-05-22T00:00:00Z,D09,SO,1,1,2
U16181,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16182,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16183,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16184,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16185,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16186,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16187,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16188,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16189,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16190,2018-05-23T00:00:00Z,D27,SO,0,0,0
U16161,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16162,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16163,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16164,2018-05-28T00:00:00Z,D09,SO,0,1,1
U16165,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16166,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16167,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16168,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16169,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16170,2018-05-28T00:00:00Z,D09,SO,0,0,0
U16121,2018-05-29T00:00:00Z,D27,SO,0,0,0
U16122,2018-05-29T00:00:00Z,D27,SO,0,0,0
U16123,2018-05-29T00:00:00Z,D27,SO,0,1,1
U16451,2018-05-30T00:00:00Z,D10,CO,0,0,0
U16452,2018-05-30T00:00:00Z,D10,SO,0,0,0
U16453,2018-05-30T00:00:00Z,D10,SO,0,0,0
U16454,2018-05-30T00:00:00Z,D10,SO,0,0,0
U16511,2018-05-31T00:00:00Z,J09,SO,0,0,0
U16291,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16292,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16293,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16294,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16295,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16296,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16297,2018-06-04T00:00:00Z,D09,SO,0,0,0
U16298,2018-06-04T00:00:00Z,D09,SO,0,1,1
U17091,2018-06-05T00:00:00Z,D27,SO,0,0,0
U17092,2018-06-05T00:00:00Z,D27,SO,0,1,1
U17093,2018-06-05T00:00:00Z,D27,SO,0,0,0
U17094,2018-06-05T00:00:00Z,D27,SO,0,1,1
U17095,2018-06-05T00:00:00Z,D27,SO,0,0,0
U17096,2018-06-05T00:00:00Z,D27,SO,0,1,1
U17097,2018-06-05T00:00:00Z,D27,SO,0,0,0
U17098,2018-06-05T00:00:00Z,D27,SO,0,0,0
U17099,2018-06-05T00:00:00Z,D27,SO,0,0,0
U17100,2018-06-05T00:00:00Z,D27,SO,0,0,0
U16701,2018-06-14T00:00:00Z,J09,SO,0,1,1
U16753,2018-06-20T00:00:00Z,J02,SO,0,1,1
U15571,2017-05-23T00:00:00Z,D32,CU,0,0,0
U15572,2017-05-23T00:00:00Z,D32,PI,0,0,0
U15573,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15574,2017-06-06T00:00:00Z,J02,SO,0,1,1
U15575,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15576,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15577,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15578,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15579,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15580,2017-06-06T00:00:00Z,J02,SO,0,3,3
U15581,2017-06-06T00:00:00Z,J02,SO,0,1,1
U15582,2017-06-06T00:00:00Z,J02,SO,0,0,0
U15583,2017-06-06T00:00:00Z,J02,CU,0,1,1
U15584,2017-06-06T00:00:00Z,J02,CU,0,0,0
U15585,2017-06-06T00:00:00Z,J02,CU,0,0,0
U15586,2017-06-06T00:00:00Z,J02,CU,0,0,0
U15587,2017-06-06T00:00:00Z,J02,CU,0,1,1
U15588,2017-06-06T00:00:00Z,J02,CU,0,1,1
U15589,2017-06-07T00:00:00Z,D09,SO,0,1,1
U15590,2017-06-07T00:00:00Z,D09,SO,0,0,0
U15591,2017-06-07T00:00:00Z,D09,SO,0,0,0
U15592,2017-06-07T00:00:00Z,D09,SO,0,0,0
U15593,2017-06-07T00:00:00Z,D09,SO,0,0,0
U15594,2017-06-07T00:00:00Z,D09,SO,0,0,0
U15595,2017-06-07T00:00:00Z,D09,SO,0,0,0
U15596,2017-06-07T00:00:00Z,D09,SO,0,0,0
