sample_id,sample_type,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S2881OT1,otolith,U2881,NA,NA,AV,NA
S2882OT1,otolith,U2882,1 otolith,NA,AV,NA
S2883OT1,otolith,U2883,NA,NA,AV,NA
S2884OT1,otolith,U2884,NA,NA,AV,NA
S3057OT1,otolith,U3057,NA,NA,AV,NA
S3058OT1,otolith,U3058,NA,NA,AV,NA
S3059OT1,otolith,U3059,1 broken otolith,NA,AV,NA
S3060OT1,otolith,U3060,NA,NA,AV,NA
S3061OT1,otolith,U3061,NA,NA,AV,NA
S3062OT1,otolith,U3062,NA,NA,AV,NA
S3063OT1,otolith,U3063,1 broken otolith,NA,AV,NA
S3064OT1,otolith,U3064,NA,NA,AV,NA
S3065OT1,otolith,U3065,NA,NA,AV,NA
S3066OT1,otolith,U3066,NA,NA,AV,NA
S3067OT1,otolith,U3067,NA,NA,AV,NA
S2652OT1,otolith,U2652,NA,NA,AV,NA
S2653OT1,otolith,U2653,NA,NA,AV,NA
S2654OT1,otolith,U2654,1 broken otolith,NA,AV,NA
S2655OT1,otolith,U2655,NA,NA,AV,NA
S2885OT1,otolith,U2885,NA,NA,AV,NA
S2886OT1,otolith,U2886,NA,NA,AV,NA
S2887OT1,otolith,U2887,NA,NA,AV,NA
S2888OT1,otolith,U2888,NA,NA,AV,NA
S2889OT1,otolith,U2889,NA,NA,AV,NA
S2890OT1,otolith,U2890,NA,NA,AV,NA
S2891OT1,otolith,U2891,NA,NA,AV,NA
S2892OT1,otolith,U2892,NA,NA,AV,NA
S2893OT1,otolith,U2893,NA,NA,AV,NA
S2894OT1,otolith,U2894,NA,NA,AV,NA
S3068OT1,otolith,U3068,NA,NA,AV,NA
S3069OT1,otolith,U3069,NA,NA,AV,NA
S3070OT1,otolith,U3070,NA,NA,AV,NA
S3071OT1,otolith,U3071,NA,NA,AV,NA
S3072OT1,otolith,U3072,NA,NA,AV,NA
S3073OT1,otolith,U3073,NA,NA,AV,NA
S3074OT1,otolith,U3074,NA,NA,AV,NA
S3075OT1,otolith,U3075,NA,NA,AV,NA
S3076OT1,otolith,U3076,NA,NA,AV,NA
S2656OT1,otolith,U2656,NA,NA,AV,NA
S2657OT1,otolith,U2657,NA,NA,AV,NA
S2895OT1,otolith,U2895,NA,NA,AV,NA
S2896OT1,otolith,U2896,NA,NA,AV,NA
S2897OT1,otolith,U2897,NA,NA,AV,NA
S2898OT1,otolith,U2898,NA,NA,AV,NA
S3077OT1,otolith,U3077,NA,NA,AV,NA
S3078OT1,otolith,U3078,NA,NA,AV,NA
S3079OT1,otolith,U3079,1 broken otolith,NA,AV,NA
S3080OT1,otolith,U3080,1 broken otolith,NA,AV,NA
S3081OT1,otolith,U3081,NA,NA,AV,NA
S2658OT1,otolith,U2658,1 broken otolith,NA,AV,NA
S2659OT1,otolith,U2659,NA,NA,AV,NA
S3082OT1,otolith,U3082,NA,NA,AV,NA
S3083OT1,otolith,U3083,NA,NA,AV,NA
S3084OT1,otolith,U3084,NA,NA,AV,NA
S3085OT1,otolith,U3085,NA,NA,AV,NA
S3086OT1,otolith,U3086,NA,NA,AV,NA
S3087OT1,otolith,U3087,NA,NA,AV,NA
S3088OT1,otolith,U3088,NA,NA,AV,NA
S3089OT1,otolith,U3089,NA,NA,AV,NA
S3090OT1,otolith,U3090,1 broken otolith,NA,AV,NA
S3091OT1,otolith,U3091,NA,NA,AV,NA
S3092OT1,otolith,U3092,NA,NA,AV,NA
S3093OT1,otolith,U3093,NA,NA,AV,NA
S3094OT1,otolith,U3094,NA,NA,AV,NA
S3095OT1,otolith,U3095,NA,NA,AV,NA
S3096OT1,otolith,U3096,NA,NA,AV,NA
S3097OT1,otolith,U3097,NA,NA,AV,NA
S3098OT1,otolith,U3098,NA,NA,AV,NA
S3099OT1,otolith,U3099,NA,NA,AV,NA
S3100OT1,otolith,U3100,NA,NA,AV,NA
S3105OT1,otolith,U3105,Vial exposed,NA,AV,NA
S3106OT1,otolith,U3106,Vial exposed,NA,AV,NA
S3107OT1,otolith,U3107,Vial exposed,NA,AV,NA
S2899OT1,otolith,U2899,NA,NA,AV,NA
S2900OT1,otolith,U2900,NA,NA,AV,NA
S3101OT1,otolith,U3101,NA,NA,AV,NA
S3102OT1,otolith,U3102,NA,NA,AV,NA
S3103OT1,otolith,U3103,NA,NA,AV,NA
S3104OT1,otolith,U3104,NA,NA,AV,NA
S3108OT1,otolith,U3108,NA,NA,AV,NA
S3109OT1,otolith,U3109,NA,NA,AV,NA
S3110OT1,otolith,U3110,NA,NA,AV,NA
S3111OT1,otolith,U3111,NA,NA,AV,NA
S3112OT1,otolith,U3112,NA,NA,AV,NA
S3113OT1,otolith,U3113,NA,NA,AV,NA
S2534OT1,otolith,U2534,NA,NA,AV,NA
S2535OT1,otolith,U2535,NA,NA,AV,NA
S2537OT1,otolith,U2537,NA,NA,AV,NA
S3114OT1,otolith,U3114,NA,NA,AV,NA
S3115OT1,otolith,U3115,NA,NA,AV,NA
S3116OT1,otolith,U3116,NA,NA,AV,NA
S3117OT1,otolith,U3117,NA,NA,AV,NA
S3118OT1,otolith,U3118,NA,NA,AV,NA
S3119OT1,otolith,U3119,NA,NA,AV,NA
S3120OT1,otolith,U3120,NA,NA,AV,NA
S3121OT1,otolith,U3121,NA,NA,AV,NA
S3122OT1,otolith,U3122,NA,NA,AV,NA
S3123OT1,otolith,U3123,NA,NA,AV,NA
S2660OT1,otolith,U2660,Broken otolith,NA,AV,NA
S2661OT1,otolith,U2661,NA,NA,AV,NA
S2662OT1,otolith,U2662,NA,NA,AV,NA
S2663OT1,otolith,U2663,Broken otolith,NA,AV,NA
S2664OT1,otolith,U2664,NA,NA,AV,NA
S2665OT1,otolith,U2665,NA,NA,AV,NA
S3124OT1,otolith,U3124,NA,NA,AV,NA
S3125OT1,otolith,U3125,1 otolith,NA,AV,NA
S3126OT1,otolith,U3126,NA,NA,AV,NA
S3127OT1,otolith,U3127,1 otolith,NA,AV,NA
S3128OT1,otolith,U3128,NA,NA,AV,NA
S3129OT1,otolith,U3129,NA,NA,AV,NA
S3130OT1,otolith,U3130,NA,NA,AV,NA
S3131OT1,otolith,U3131,NA,NA,AV,NA
S3132OT1,otolith,U3132,1 otolith,NA,AV,NA
S3204OT1,otolith,U3204,NA,NA,AV,NA
S3205OT1,otolith,U3205,NA,NA,AV,NA
S3206OT1,otolith,U3206,NA,NA,AV,NA
S3207OT1,otolith,U3207,NA,NA,AV,NA
S3208OT1,otolith,U3208,NA,NA,AV,NA
S3209OT1,otolith,U3209,NA,NA,AV,NA
S3210OT1,otolith,U3210,NA,NA,AV,NA
S3211OT1,otolith,U3211,1 otolith,NA,AV,NA
S3212OT1,otolith,U3212,NA,NA,AV,NA
S3213OT1,otolith,U3213,NA,NA,AV,NA
S3214OT1,otolith,U3214,NA,NA,AV,NA
S3215OT1,otolith,U3215,NA,NA,AV,NA
S3216OT1,otolith,U3216,NA,NA,AV,NA
S3217OT1,otolith,U3217,NA,NA,AV,NA
S3218OT1,otolith,U3218,NA,NA,AV,NA
S3219OT1,otolith,U3219,NA,NA,AV,NA
S3220OT1,otolith,U3220,NA,NA,AV,NA
S3133OT1,otolith,U3133,NA,NA,AV,NA
S3134OT1,otolith,U3134,NA,NA,AV,NA
S3135OT1,otolith,U3135,NA,NA,AV,NA
S3136OT1,otolith,U3136,NA,NA,AV,NA
S3137OT1,otolith,U3137,NA,NA,AV,NA
S3138OT1,otolith,U3138,1 broken otolith,NA,AV,NA
S3221OT1,otolith,U3221,NA,NA,AV,NA
S3222OT1,otolith,U3222,NA,NA,AV,NA
S2538OT1,otolith,U2538,NA,NA,AV,NA
S2539OT1,otolith,U2539,NA,NA,AV,NA
S2540OT1,otolith,U2540,NA,NA,AV,NA
S2541OT1,otolith,U2541,NA,NA,AV,NA
S3139OT1,otolith,U3139,NA,NA,AV,NA
S3140OT1,otolith,U3140,NA,NA,AV,NA
S3141OT1,otolith,U3141,NA,NA,AV,NA
S3142OT1,otolith,U3142,NA,NA,AV,NA
S3143OT1,otolith,U3143,NA,NA,AV,NA
S3144OT1,otolith,U3144,NA,NA,AV,NA
S3145OT1,otolith,U3145,NA,NA,AV,NA
S3146OT1,otolith,U3146,Both otoliths broken,NA,AV,NA
S3147OT1,otolith,U3147,NA,NA,AV,NA
S3148OT1,otolith,U3148,NA,NA,AV,NA
S3149OT1,otolith,U3149,NA,NA,AV,NA
S3150OT1,otolith,U3150,NA,NA,AV,NA
S3151OT1,otolith,U3151,NA,NA,AV,NA
S3152OT1,otolith,U3152,NA,NA,AV,NA
S3223OT1,otolith,U3223,NA,NA,AV,NA
S3224OT1,otolith,U3224,NA,NA,AV,NA
S3225OT1,otolith,U3225,NA,NA,AV,NA
S3226OT1,otolith,U3226,NA,NA,AV,NA
S3227OT1,otolith,U3227,NA,NA,AV,NA
S3228OT1,otolith,U3228,NA,NA,AV,NA
S3229OT1,otolith,U3229,NA,NA,AV,NA
S3230OT1,otolith,U3230,NA,NA,AV,NA
S3153OT1,otolith,U3153,1 broken otolith,NA,AV,NA
S3154OT1,otolith,U3154,NA,NA,AV,NA
S3155OT1,otolith,U3155,1 otolith,NA,AV,NA
S3156OT1,otolith,U3156,NA,NA,AV,NA
S3157OT1,otolith,U3157,NA,NA,AV,NA
S3231OT1,otolith,U3231,NA,NA,AV,NA
S3232OT1,otolith,U3232,NA,NA,AV,NA
S3233OT1,otolith,U3233,NA,NA,AV,NA
S3234OT1,otolith,U3234,NA,NA,AV,NA
S3235OT1,otolith,U3235,NA,NA,AV,NA
S3236OT1,otolith,U3236,NA,NA,AV,NA
S2542OT1,otolith,U2542,NA,NA,AV,NA
S2543OT1,otolith,U2543,NA,NA,AV,NA
S2544OT1,otolith,U2544,NA,NA,AV,NA
S2666OT1,otolith,U2666,NA,NA,AV,NA
S2667OT1,otolith,U2667,NA,NA,AV,NA
S3158OT1,otolith,U3158,1 broken otolith,NA,AV,NA
S3159OT1,otolith,U3159,1 broken otolith,NA,AV,NA
S3160OT1,otolith,U3160,NA,NA,AV,NA
S3161OT1,otolith,U3161,NA,NA,AV,NA
S3162OT1,otolith,U3162,1 broken otolith,NA,AV,NA
S3163OT1,otolith,U3163,NA,NA,AV,NA
S3164OT1,otolith,U3164,Both otoliths broken,NA,AV,NA
S3237OT1,otolith,U3237,NA,NA,AV,NA
S3238OT1,otolith,U3238,NA,NA,AV,NA
S3239OT1,otolith,U3239,NA,NA,AV,NA
S3240OT1,otolith,U3240,1 otolith,NA,AV,NA
S3241OT1,otolith,U3241,NA,NA,AV,NA
S3242OT1,otolith,U3242,Broken otoliths,NA,AV,NA
S3243OT1,otolith,U3243,Broken otoliths,NA,AV,NA
S3165OT1,otolith,U3165,Broken otoliths,NA,AV,NA
S3166OT1,otolith,U3166,NA,NA,AV,NA
S3167OT1,otolith,U3167,1 broken otolith,NA,AV,NA
S3168OT1,otolith,U3168,NA,NA,AV,NA
S3169OT1,otolith,U3169,NA,NA,AV,NA
S3170OT1,otolith,U3170,NA,NA,AV,NA
S3171OT1,otolith,U3171,1 otolith,NA,AV,NA
S3172OT1,otolith,U3172,NA,NA,AV,NA
S3173OT1,otolith,U3173,NA,NA,AV,NA
S3174OT1,otolith,U3174,Broken otoliths,NA,AV,NA
S3244OT1,otolith,U3244,Broken otoliths,NA,AV,NA
S3245OT1,otolith,U3245,Broken otoliths,NA,AV,NA
S3246OT1,otolith,U3246,NA,NA,AV,NA
S3247OT1,otolith,U3247,NA,NA,AV,NA
S3248OT1,otolith,U3248,NA,NA,AV,NA
S3249OT1,otolith,U3249,NA,NA,AV,NA
S3250OT1,otolith,U3250,NA,NA,AV,NA
S3251OT1,otolith,U3251,NA,NA,AV,NA
S3252OT1,otolith,U3252,NA,NA,AV,NA
S3253OT1,otolith,U3253,NA,NA,AV,NA
S3254OT1,otolith,U3254,NA,NA,AV,NA
S3255OT1,otolith,U3255,Metal forceps used for extraction,NA,AV,NA
S2545OT1,otolith,U2545,NA,NA,AV,NA
S2546OT1,otolith,U2546,NA,NA,AV,NA
S2547OT1,otolith,U2547,NA,NA,AV,NA
S2548OT1,otolith,U2548,NA,NA,AV,NA
S3175OT1,otolith,U3175,NA,NA,AV,NA
S3176OT1,otolith,U3176,NA,NA,AV,NA
S3177OT1,otolith,U3177,NA,NA,AV,NA
S3178OT1,otolith,U3178,NA,NA,AV,NA
S3179OT1,otolith,U3179,1 broken otolith,NA,AV,NA
S3180OT1,otolith,U3180,NA,NA,AV,NA
S3181OT1,otolith,U3181,NA,NA,AV,NA
S3182OT1,otolith,U3182,NA,NA,AV,NA
S3183OT1,otolith,U3183,Both otoliths broken at rostrum,NA,AV,NA
S3184OT1,otolith,U3184,NA,NA,AV,NA
S3185OT1,otolith,U3185,NA,NA,AV,NA
S3186OT1,otolith,U3186,NA,NA,AV,NA
S3256OT1,otolith,U3256,NA,NA,AV,NA
S3257OT1,otolith,U3257,NA,NA,AV,NA
S2668OT1,otolith,U2668,NA,NA,AV,NA
S2669OT1,otolith,U2669,NA,NA,AV,NA
S3187OT1,otolith,U3187,NA,NA,AV,NA
S3188OT1,otolith,U3188,NA,NA,AV,NA
S3189OT1,otolith,U3189,NA,NA,AV,NA
S3190OT1,otolith,U3190,NA,NA,AV,NA
S3191OT1,otolith,U3191,NA,NA,AV,NA
S3192OT1,otolith,U3192,NA,NA,AV,NA
S3258OT1,otolith,U3258,NA,NA,AV,NA
S3259OT1,otolith,U3259,NA,NA,AV,NA
S3260OT1,otolith,U3260,NA,NA,AV,NA
S3262OT1,otolith,U3262,NA,NA,AV,NA
S3193OT1,otolith,U3193,NA,NA,AV,NA
S3194OT1,otolith,U3194,NA,NA,AV,NA
S3195OT1,otolith,U3195,NA,NA,AV,NA
S3263OT1,otolith,U3263,NA,NA,AV,NA
S3264OT1,otolith,U3264,NA,NA,AV,NA
S3265OT1,otolith,U3265,NA,NA,AV,NA
S3266OT1,otolith,U3266,Broken otoliths,NA,AV,NA
S3267OT1,otolith,U3267,NA,NA,AV,NA
S3268OT1,otolith,U3268,NA,NA,AV,NA
S3269OT1,otolith,U3269,Broken otolith fell on bench,NA,AV,NA
S2549OT1,otolith,U2549,1 broken otolith,NA,AV,NA
S2550OT1,otolith,U2550,1 broken otolith,NA,AV,NA
S2935OT1,otolith,U2935,NA,NA,AV,NA
S2936OT1,otolith,U2936,1 otolith,NA,AV,NA
S2937OT1,otolith,U2937,Both otoliths broken,NA,AV,NA
S2938OT1,otolith,U2938,Both otoliths broken,NA,AV,NA
S2939OT1,otolith,U2939,1 broken otolith,NA,AV,NA
S3270OT1,otolith,U3270,NA,NA,AV,NA
S3271OT1,otolith,U3271,1 broken otolith,NA,AV,NA
S3272OT1,otolith,U3272,NA,NA,AV,NA
S3273OT1,otolith,U3273,NA,NA,AV,NA
S3274OT1,otolith,U3274,NA,NA,AV,NA
S3275OT1,otolith,U3275,NA,NA,AV,NA
S3276OT1,otolith,U3276,NA,NA,AV,NA
S3277OT1,otolith,U3277,1 otolith,NA,AV,NA
S3278OT1,otolith,U3278,NA,NA,AV,NA
S3279OT1,otolith,U3279,NA,NA,AV,NA
S3280OT1,otolith,U3280,NA,NA,AV,NA
S2940OT1,otolith,U2940,NA,NA,AV,NA
S2941OT1,otolith,U2941,NA,NA,AV,NA
S2942OT1,otolith,U2942,NA,NA,AV,NA
S2943OT1,otolith,U2943,NA,NA,AV,NA
S2944OT1,otolith,U2944,NA,NA,AV,NA
S2945OT1,otolith,U2945,NA,NA,AV,NA
S2946OT1,otolith,U2946,NA,NA,AV,NA
S2947OT1,otolith,U2947,NA,NA,AV,NA
S3281OT1,otolith,U3281,1 broken otolith,NA,AV,NA
S3282OT1,otolith,U3282,NA,NA,AV,NA
S3283OT1,otolith,U3283,NA,NA,AV,NA
S3284OT1,otolith,U3284,1 otolith,NA,AV,NA
S3285OT1,otolith,U3285,Broken otoliths,NA,AV,NA
S2948OT1,otolith,U2948,NA,NA,AV,NA
S2949OT1,otolith,U2949,NA,NA,AV,NA
S2950OT1,otolith,U2950,NA,NA,AV,NA
S2951OT1,otolith,U2951,NA,NA,AV,NA
S2952OT1,otolith,U2952,NA,NA,AV,NA
S3196OT1,otolith,U3196,NA,NA,AV,NA
S3197OT1,otolith,U3197,NA,NA,AV,NA
S3198OT1,otolith,U3198,NA,NA,AV,NA
S3199OT1,otolith,U3199,NA,NA,AV,NA
S3200OT1,otolith,U3200,NA,NA,AV,NA
S3286OT1,otolith,U3286,NA,NA,AV,NA
S3287OT1,otolith,U3287,1 otolith,NA,AV,NA
S3288OT1,otolith,U3288,NA,NA,AV,NA
S2953OT1,otolith,U2953,NA,NA,AV,NA
S2954OT1,otolith,U2954,NA,NA,AV,NA
S2955OT1,otolith,U2955,NA,NA,AV,NA
S2956OT1,otolith,U2956,NA,NA,AV,NA
S2957OT1,otolith,U2957,NA,NA,AV,NA
S2958OT1,otolith,U2958,NA,NA,AV,NA
S2959OT1,otolith,U2959,NA,NA,AV,NA
S2960OT1,otolith,U2960,NA,NA,AV,NA
S2961OT1,otolith,U2961,NA,NA,AV,NA
S2962OT1,otolith,U2962,NA,NA,AV,NA
S2981OT1,otolith,U2981,NA,NA,AV,NA
S2982OT1,otolith,U2982,NA,NA,AV,NA
S2983OT1,otolith,U2983,NA,NA,AV,NA
S2984OT1,otolith,U2984,NA,NA,AV,NA
S2985OT1,otolith,U2985,1 otolith,NA,AV,NA
S2986OT1,otolith,U2986,NA,NA,AV,NA
S3289OT1,otolith,U3289,NA,NA,AV,NA
S3290OT1,otolith,U3290,1 otolith,NA,AV,NA
S3291OT1,otolith,U3291,NA,NA,AV,NA
S3292OT1,otolith,U3292,NA,NA,AV,NA
S3293OT1,otolith,U3293,NA,NA,AV,NA
S3294OT1,otolith,U3294,NA,NA,AV,NA
S3295OT1,otolith,U3295,NA,NA,AV,NA
S3296OT1,otolith,U3296,NA,NA,AV,NA
S3297OT1,otolith,U3297,NA,NA,AV,NA
S3298OT1,otolith,U3298,NA,NA,AV,NA
S3299OT1,otolith,U3299,NA,NA,AV,NA
S3300OT1,otolith,U3300,1 otolith,NA,AV,NA
S3401OT1,otolith,U3401,NA,NA,AV,NA
S3402OT1,otolith,U3402,NA,NA,AV,NA
S3403OT1,otolith,U3403,NA,NA,AV,NA
S3404OT1,otolith,U3404,1 otolith,NA,AV,NA
S3405OT1,otolith,U3405,NA,NA,AV,NA
S3406OT1,otolith,U3406,NA,NA,AV,NA
S2963OT1,otolith,U2963,NA,NA,AV,NA
S2964OT1,otolith,U2964,NA,NA,AV,NA
S2965OT1,otolith,U2965,NA,NA,AV,NA
S2987OT1,otolith,U2987,NA,NA,AV,NA
S2988OT1,otolith,U2988,NA,NA,AV,NA
S2989OT1,otolith,U2989,NA,NA,AV,NA
S2990OT1,otolith,U2990,NA,NA,AV,NA
S2991OT1,otolith,U2991,NA,NA,AV,NA
S2992OT1,otolith,U2992,NA,NA,AV,NA
S2993OT1,otolith,U2993,NA,NA,AV,NA
S2994OT1,otolith,U2994,1 otolith,NA,AV,NA
S2995OT1,otolith,U2995,NA,NA,AV,NA
S2996OT1,otolith,U2996,1 broken otolith,NA,AV,NA
S2997OT1,otolith,U2997,1 otolith,NA,AV,NA
S2998OT1,otolith,U2998,NA,NA,AV,NA
S2999OT1,otolith,U2999,NA,NA,AV,NA
S3000OT1,otolith,U3000,1 otolith,NA,AV,NA
S3301OT1,otolith,U3301,NA,NA,AV,NA
S3302OT1,otolith,U3302,NA,NA,AV,NA
S3303OT1,otolith,U3303,NA,NA,AV,NA
S3304OT1,otolith,U3304,NA,NA,AV,NA
S3305OT1,otolith,U3305,NA,NA,AV,NA
S3306OT1,otolith,U3306,NA,NA,AV,NA
S3307OT1,otolith,U3307,NA,NA,AV,NA
S2551OT1,otolith,U2551,NA,NA,AV,NA
S2552OT1,otolith,U2552,NA,NA,AV,NA
S2553OT1,otolith,U2553,NA,NA,AV,NA
S2554OT1,otolith,U2554,NA,NA,AV,NA
S2555OT1,otolith,U2555,NA,NA,AV,NA
S3407OT1,otolith,U3407,NA,NA,AV,NA
S3408OT1,otolith,U3408,NA,NA,AV,NA
S3409OT1,otolith,U3409,NA,NA,AV,NA
S3410OT1,otolith,U3410,NA,NA,AV,NA
S3411OT1,otolith,U3411,NA,NA,AV,NA
S3412OT1,otolith,U3412,NA,NA,AV,NA
S3413OT1,otolith,U3413,NA,NA,AV,NA
S3414OT1,otolith,U3414,NA,NA,AV,NA
S3415OT1,otolith,U3415,NA,NA,AV,NA
S3416OT1,otolith,U3416,NA,NA,AV,NA
S3417OT1,otolith,U3417,NA,NA,AV,NA
S3418OT1,otolith,U3418,NA,NA,AV,NA
S2966OT1,otolith,U2966,NA,NA,AV,NA
S2967OT1,otolith,U2967,NA,NA,AV,NA
S2968OT1,otolith,U2968,NA,NA,AV,NA
S2969OT1,otolith,U2969,NA,NA,AV,NA
S2970OT1,otolith,U2970,NA,NA,AV,NA
S2971OT1,otolith,U2971,NA,NA,AV,NA
S2972OT1,otolith,U2972,NA,NA,AV,NA
S2973OT1,otolith,U2973,NA,NA,AV,NA
S2974OT1,otolith,U2974,NA,NA,AV,NA
S3308OT1,otolith,U3308,NA,NA,AV,NA
S3309OT1,otolith,U3309,NA,NA,AV,NA
S3310OT1,otolith,U3310,NA,NA,AV,NA
S3311OT1,otolith,U3311,NA,NA,AV,NA
S3312OT1,otolith,U3312,NA,NA,AV,NA
S3313OT1,otolith,U3313,NA,NA,AV,NA
S3314OT1,otolith,U3314,NA,NA,AV,NA
S3315OT1,otolith,U3315,NA,NA,AV,NA
S3419OT1,otolith,U3419,NA,NA,AV,NA
S3420OT1,otolith,U3420,NA,NA,AV,NA
S3421OT1,otolith,U3421,NA,NA,AV,NA
S3422OT1,otolith,U3422,NA,NA,AV,NA
S3423OT1,otolith,U3423,NA,NA,AV,NA
S3424OT1,otolith,U3424,NA,NA,AV,NA
S3425OT1,otolith,U3425,NA,NA,AV,NA
S3316OT1,otolith,U3316,NA,NA,AV,NA
S3317OT1,otolith,U3317,NA,NA,AV,NA
S3318OT1,otolith,U3318,NA,NA,AV,NA
S3319OT1,otolith,U3319,NA,NA,AV,NA
S3320OT1,otolith,U3320,NA,NA,AV,NA
S3321OT1,otolith,U3321,NA,NA,AV,NA
S3322OT1,otolith,U3322,1 broken otolith,NA,AV,NA
S3323OT1,otolith,U3323,NA,NA,AV,NA
S3426OT1,otolith,U3426,NA,NA,AV,NA
S3427OT1,otolith,U3427,NA,NA,AV,NA
S3428OT1,otolith,U3428,NA,NA,AV,NA
S3429OT1,otolith,U3429,NA,NA,AV,NA
S3430OT1,otolith,U3430,1 otolith,NA,AV,NA
S3431OT1,otolith,U3431,NA,NA,AV,NA
S3432OT1,otolith,U3432,NA,NA,AV,NA
S3324OT1,otolith,U3324,NA,NA,AV,NA
S3325OT1,otolith,U3325,NA,NA,AV,NA
S3326OT1,otolith,U3326,NA,NA,AV,NA
S3327OT1,otolith,U3327,NA,NA,AV,NA
S3328OT1,otolith,U3328,NA,NA,AV,NA
S3329OT1,otolith,U3329,NA,NA,AV,NA
S2975OT1,otolith,U2975,NA,NA,AV,NA
S2976OT1,otolith,U2976,NA,NA,AV,NA
S2977OT1,otolith,U2977,NA,NA,AV,NA
S2978OT1,otolith,U2978,NA,NA,AV,NA
S2979OT1,otolith,U2979,NA,NA,AV,NA
S3501OT1,otolith,U3501,NA,NA,AV,NA
S3502OT1,otolith,U3502,NA,NA,AV,NA
S3503OT1,otolith,U3503,NA,NA,AV,NA
S3504OT1,otolith,U3504,NA,NA,AV,NA
S3505OT1,otolith,U3505,NA,NA,AV,NA
S3506OT1,otolith,U3506,NA,NA,AV,NA
S3507OT1,otolith,U3507,NA,NA,AV,NA
S3433OT1,otolith,U3433,NA,NA,AV,NA
S3434OT1,otolith,U3434,NA,NA,AV,NA
S3435OT1,otolith,U3435,NA,NA,AV,NA
S3436OT1,otolith,U3436,NA,NA,AV,NA
S3437OT1,otolith,U3437,NA,NA,AV,NA
S3438OT1,otolith,U3438,NA,NA,AV,NA
S3439OT1,otolith,U3439,NA,NA,AV,NA
S3440OT1,otolith,U3440,NA,NA,AV,NA
S3441OT1,otolith,U3441,NA,NA,AV,NA
S3442OT1,otolith,U3442,NA,NA,AV,NA
S3443OT1,otolith,U3443,NA,NA,AV,NA
S3444OT1,otolith,U3444,NA,NA,AV,NA
S3330OT1,otolith,U3330,NA,NA,AV,NA
S3331OT1,otolith,U3331,NA,NA,AV,NA
S3332OT1,otolith,U3332,NA,NA,AV,NA
S3333OT1,otolith,U3333,1 otolith,NA,AV,NA
S3334OT1,otolith,U3334,NA,NA,AV,NA
S3335OT1,otolith,U3335,NA,NA,AV,NA
S3336OT1,otolith,U3336,NA,NA,AV,NA
S3337OT1,otolith,U3337,NA,NA,AV,NA
S3338OT1,otolith,U3338,NA,NA,AV,NA
S3339OT1,otolith,U3339,NA,NA,AV,NA
S3340OT1,otolith,U3340,NA,NA,AV,NA
S3341OT1,otolith,U3341,NA,NA,AV,NA
S3445OT1,otolith,U3445,NA,NA,AV,NA
S3446OT1,otolith,U3446,NA,NA,AV,NA
S3447OT1,otolith,U3447,NA,NA,AV,NA
S3448OT1,otolith,U3448,NA,NA,AV,NA
SOT4001,otolith,U3601,NA,NA,AV,NA
SOT4002,otolith,U3602,NA,NA,AV,NA
SOT4003,otolith,U3603,NA,NA,AV,NA
SOT4004,otolith,U3604,NA,NA,AV,NA
SOT4005,otolith,U3605,NA,NA,AV,NA
SOT4006,otolith,U3606,NA,NA,AV,NA
SOT4007,otolith,U3607,NA,NA,AV,NA
SOT4008,otolith,U3608,NA,NA,AV,NA
SOT4009,otolith,U3609,NA,NA,AV,NA
SOT4010,otolith,U3610,NA,NA,AV,NA
SOT4011,otolith,U3611,NA,NA,AV,NA
SOT4012,otolith,U3612,NA,NA,AV,NA
SOT4013,otolith,U3613,NA,NA,AV,NA
SOT4014,otolith,U3614,NA,NA,AV,NA
SOT4015,otolith,U3615,NA,NA,AV,NA
SOT4016,otolith,U3616,NA,NA,AV,NA
SOT4017,otolith,U3617,1 broken otolith,NA,AV,NA
SOT4018,otolith,U3618,NA,NA,AV,NA
SOT4019,otolith,U3619,NA,NA,AV,NA
SOT4020,otolith,U3620,NA,NA,AV,NA
SOT4021,otolith,U3621,NA,NA,AV,NA
SOT4022,otolith,U3622,NA,NA,AV,NA
SOT4023,otolith,U3623,NA,NA,AV,NA
SOT4024,otolith,U3624,NA,NA,AV,NA
SOT4025,otolith,U3625,NA,NA,AV,NA
SOT4026,otolith,U3626,NA,NA,AV,NA
SOT4027,otolith,U3627,NA,NA,AV,NA
SOT4028,otolith,U3628,NA,NA,AV,NA
SOT4029,otolith,U3629,1 otolith,NA,AV,NA
SOT4030,otolith,U3630,NA,NA,AV,NA
SOT4031,otolith,U3631,NA,NA,AV,NA
SOT4032,otolith,U3632,NA,NA,AV,NA
SOT4033,otolith,U3633,NA,NA,AV,NA
SOT4034,otolith,U3634,NA,NA,AV,NA
SOT4035,otolith,U3635,NA,NA,AV,NA
SOT4036,otolith,U3636,1 otolith,NA,AV,NA
SOT4037,otolith,U3637,NA,NA,AV,NA
SOT4038,otolith,U3638,NA,NA,AV,NA
SOT4039,otolith,U3639,NA,NA,AV,NA
SOT4040,otolith,U3640,NA,NA,AV,NA
SOT4041,otolith,U3641,NA,NA,AV,NA
SOT4042,otolith,U3642,NA,NA,AV,NA
SOT4043,otolith,U3643,NA,NA,AV,NA
SOT4044,otolith,U3644,NA,NA,AV,NA
SOT4045,otolith,U3645,NA,NA,AV,NA
SOT4046,otolith,U3646,NA,NA,AV,NA
SOT4047,otolith,U3647,NA,NA,AV,NA
