sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
JS01317,DNA,fin_clip,U19658,NA,NA,AV,NA
JS01318,DNA,fin_clip,U19659,NA,NA,AV,NA
JS01319,DNA,fin_clip,U19660,NA,NA,AV,NA
JS01320,DNA,fin_clip,U19661,NA,NA,AV,NA
JS01321,DNA,fin_clip,U19662,NA,NA,AV,NA
JS01322,DNA,fin_clip,U19663,NA,NA,AV,NA
JS01323,DNA,fin_clip,U19664,NA,NA,AV,NA
JS01324,DNA,fin_clip,U19665,NA,NA,AV,NA
JS01325,DNA,fin_clip,U19666,NA,NA,AV,NA
JS01326,DNA,fin_clip,U19667,NA,NA,AV,NA
JS01327,DNA,fin_clip,U19668,NA,NA,AV,NA
JS01328,DNA,fin_clip,U19669,NA,NA,AV,NA
JS01329,DNA,fin_clip,U19670,NA,NA,AV,NA
JS01330,DNA,fin_clip,U19671,NA,NA,AV,NA
JS01461,DNA,fin_clip,U19729,NA,NA,AV,NA
JS01462,DNA,fin_clip,U19730,NA,NA,AV,NA
JS01463,DNA,fin_clip,U19731,NA,NA,AV,NA
JS01464,DNA,fin_clip,U19732,NA,NA,AV,NA
JS01465,DNA,fin_clip,U19733,NA,NA,AV,NA
JS01466,DNA,fin_clip,U19734,NA,NA,AV,NA
JS01467,DNA,fin_clip,U19735,NA,NA,AV,NA
JS01468,DNA,fin_clip,U19736,NA,NA,AV,NA
JS01469,DNA,fin_clip,U19737,NA,NA,AV,NA
JS01470,DNA,fin_clip,U19738,NA,NA,AV,NA
JS01471,DNA,fin_clip,U19761,NA,NA,AV,NA
JS01472,DNA,fin_clip,U19762,NA,NA,AV,NA
JS01473,DNA,fin_clip,U19763,NA,NA,AV,NA
JS01474,DNA,fin_clip,U19764,NA,NA,AV,NA
JS01475,DNA,fin_clip,U19765,NA,NA,AV,NA
JS01476,DNA,fin_clip,U19766,NA,NA,AV,NA
JS01477,DNA,fin_clip,U19767,NA,NA,AV,NA
JS01478,DNA,fin_clip,U19768,NA,NA,AV,NA
JS01479,DNA,fin_clip,U19769,NA,NA,AV,NA
JS01480,DNA,fin_clip,U19770,NA,NA,AV,NA
JS01491,DNA,fin_clip,U19771,NA,NA,AV,NA
JS01492,DNA,fin_clip,U19772,NA,NA,AV,NA
JS01493,DNA,fin_clip,U19773,NA,NA,AV,NA
JS01494,DNA,fin_clip,U19774,NA,NA,AV,NA
JS01495,DNA,fin_clip,U19775,NA,NA,AV,NA
JS01496,DNA,fin_clip,U19776,NA,NA,AV,NA
JS01497,DNA,fin_clip,U19777,NA,NA,AV,NA
JS01498,DNA,fin_clip,U19778,NA,NA,AV,NA
JS01499,DNA,fin_clip,U19779,NA,NA,AV,NA
JS01500,DNA,fin_clip,U19780,NA,NA,AV,NA
JS01501,DNA,fin_clip,U19781,NA,NA,AV,NA
JS01502,DNA,fin_clip,U19782,NA,NA,AV,NA
JS01503,DNA,fin_clip,U19783,NA,NA,AV,NA
JS01504,DNA,fin_clip,U19784,NA,NA,AV,NA
JS01505,DNA,fin_clip,U19785,NA,NA,AV,NA
JS01507,DNA,fin_clip,U19786,NA,NA,AV,NA
JS01508,DNA,fin_clip,U19787,NA,NA,AV,NA
JS01509,DNA,fin_clip,U19788,NA,NA,AV,NA
JS01510,DNA,fin_clip,U19789,NA,NA,AV,NA
JS01511,DNA,fin_clip,U19790,NA,NA,AV,NA
JS01512,DNA,fin_clip,U19791,NA,NA,AV,NA
JS01513,DNA,fin_clip,U19792,NA,NA,AV,NA
JS01514,DNA,fin_clip,U19793,NA,NA,AV,NA
JS01515,DNA,fin_clip,U19794,NA,NA,AV,NA
JS01516,DNA,fin_clip,U19795,NA,NA,AV,NA
JS01517,DNA,fin_clip,U19796,NA,NA,AV,NA
JS01518,DNA,fin_clip,U19797,NA,NA,AV,NA
JS01519,DNA,fin_clip,U19798,NA,NA,AV,NA
JS01561,DNA,fin_clip,U19819,NA,NA,AV,NA
JS01562,DNA,fin_clip,U19820,NA,NA,AV,NA
JS01563,DNA,fin_clip,U19821,NA,NA,AV,NA
JS01564,DNA,fin_clip,U19822,NA,NA,AV,NA
JS01565,DNA,fin_clip,U19823,NA,NA,AV,NA
JS01566,DNA,fin_clip,U19824,NA,NA,AV,NA
JS01567,DNA,fin_clip,U19825,NA,NA,AV,NA
JS01568,DNA,fin_clip,U19826,NA,NA,AV,NA
JS01569,DNA,fin_clip,U19827,NA,NA,AV,NA
JS01570,DNA,fin_clip,U19828,NA,NA,AV,NA
JS01581,DNA,fin_clip,U19829,NA,NA,AV,NA
JS01582,DNA,fin_clip,U19830,NA,NA,AV,NA
JS01583,DNA,fin_clip,U19831,NA,NA,AV,NA
JS01584,DNA,fin_clip,U19832,NA,NA,AV,NA
JS01585,DNA,fin_clip,U19833,NA,NA,AV,NA
JS01586,DNA,fin_clip,U19834,NA,NA,AV,NA
JS01587,DNA,fin_clip,U19835,NA,NA,AV,NA
JS01588,DNA,fin_clip,U19836,NA,NA,AV,NA
JS01589,DNA,fin_clip,U19837,NA,NA,AV,NA
JS01590,DNA,fin_clip,U19838,NA,NA,AV,NA
JS01601,DNA,fin_clip,U19840,NA,NA,AV,NA
JS01602,DNA,fin_clip,U19841,NA,NA,AV,NA
JS01603,DNA,fin_clip,U19842,NA,NA,AV,NA
JS01604,DNA,fin_clip,U19843,NA,NA,AV,NA
JS01605,DNA,fin_clip,U19844,NA,NA,AV,NA
JS01606,DNA,fin_clip,U19845,NA,NA,AV,NA
JS01607,DNA,fin_clip,U19846,NA,NA,AV,NA
JS01608,DNA,fin_clip,U19847,NA,NA,AV,NA
JS01609,DNA,fin_clip,U19848,NA,NA,AV,NA
JS01610,DNA,fin_clip,U19849,NA,NA,AV,NA
JS01611,DNA,fin_clip,U19850,NA,NA,AV,NA
JS01612,DNA,fin_clip,U19851,NA,NA,AV,NA
DC00011,DNA,fin_clip,U18075,NA,NA,AV,NA
DC00012,DNA,fin_clip,U18076,NA,NA,AV,NA
DC00042,DNA,fin_clip,U18118,NA,NA,AV,NA
DC00081,DNA,fin_clip,U18196,NA,NA,AV,NA
DC00091,DNA,fin_clip,U18237,NA,NA,AV,NA
DC00141,DNA,fin_clip,U18311,NA,NA,AV,NA
DC00142,DNA,fin_clip,U18312,NA,NA,AV,NA
DC00171,DNA,fin_clip,U18347,NA,NA,AV,NA
DC00241,DNA,fin_clip,U18478,NA,NA,AV,NA
DC00751,DNA,fin_clip,U18479,NA,NA,AV,NA
DC00871,DNA,fin_clip,U18541,NA,NA,AV,NA
JC00021,DNA,fin_clip,U18907,NA,NA,AV,NA
JC00031,DNA,fin_clip,U18925,NA,NA,AV,NA
JC00032,DNA,fin_clip,U18926,NA,NA,AV,NA
JC00033,DNA,fin_clip,U18927,NA,NA,AV,NA
JC00071,DNA,fin_clip,U19014,NA,NA,AV,NA
JC00072,DNA,fin_clip,U19015,NA,NA,AV,NA
JC00073,DNA,fin_clip,U19016,NA,NA,AV,NA
JC00074,DNA,fin_clip,U19017,NA,NA,AV,NA
JC00075,DNA,fin_clip,U19018,NA,NA,AV,NA
JC00076,DNA,fin_clip,U19019,NA,NA,AV,NA
JC00091,DNA,fin_clip,U19099,NA,NA,AV,NA
JC00092,DNA,fin_clip,U19100,NA,NA,AV,NA
JC00093,DNA,fin_clip,U19101,NA,NA,AV,NA
JC00094,DNA,fin_clip,U19102,NA,NA,AV,NA
JC00095,DNA,fin_clip,U19103,NA,NA,AV,NA
JC00096,DNA,fin_clip,U19104,NA,NA,AV,NA
JC00097,DNA,fin_clip,U19105,NA,NA,AV,NA
JC00101,DNA,fin_clip,U19116,NA,NA,AV,NA
JC00102,DNA,fin_clip,U19117,NA,NA,AV,NA
JC00103,DNA,fin_clip,U19118,NA,NA,AV,NA
JC00104,DNA,fin_clip,U19119,NA,NA,AV,NA
JC00105,DNA,fin_clip,U19120,NA,NA,AV,NA
JC00106,DNA,fin_clip,U19121,NA,NA,AV,NA
JC00107,DNA,fin_clip,U19122,NA,NA,AV,NA
JC00108,DNA,fin_clip,U19123,NA,NA,AV,NA
JC00109,DNA,fin_clip,U19124,NA,NA,AV,NA
JC00110,DNA,fin_clip,U19125,NA,NA,AV,NA
JC00121,DNA,fin_clip,U19166,NA,NA,AV,NA
JC00141,DNA,fin_clip,U19168,NA,NA,AV,NA
JC00142,DNA,fin_clip,U19169,NA,NA,AV,NA
JC00143,DNA,fin_clip,U19170,NA,NA,AV,NA
JC00144,DNA,fin_clip,U19171,NA,NA,AV,NA
JC00145,DNA,fin_clip,U19172,NA,NA,AV,NA
JC00146,DNA,fin_clip,U19173,NA,NA,AV,NA
JC00147,DNA,fin_clip,U19174,NA,NA,AV,NA
JC00148,DNA,fin_clip,U19175,NA,NA,AV,NA
JC00149,DNA,fin_clip,U19176,NA,NA,AV,NA
JC00150,DNA,fin_clip,U19177,NA,NA,AV,NA
JC00171,DNA,fin_clip,U19230,NA,NA,AV,NA
JC00291,DNA,fin_clip,U19357,NA,NA,AV,NA
JC00292,DNA,fin_clip,U19358,NA,NA,AV,NA
JC00293,DNA,fin_clip,U19359,NA,NA,AV,NA
JC00294,DNA,fin_clip,U19360,NA,NA,AV,NA
JC00295,DNA,fin_clip,U19361,NA,NA,AV,NA
JC00296,DNA,fin_clip,U19362,NA,NA,AV,NA
JC00297,DNA,fin_clip,U19363,NA,NA,AV,NA
JC00298,DNA,fin_clip,U19364,NA,NA,AV,NA
JC00351,DNA,fin_clip,U19466,NA,NA,AV,NA
JC01141,DNA,fin_clip,U19570,NA,NA,AV,NA
JC01142,DNA,fin_clip,U19571,NA,NA,AV,NA
JC01143,DNA,fin_clip,U19572,NA,NA,AV,NA
JC01321,DNA,fin_clip,U19692,NA,NA,AV,NA
JC01322,DNA,fin_clip,U19693,NA,NA,AV,NA
JC01323,DNA,fin_clip,U19694,NA,NA,AV,NA
JC01324,DNA,fin_clip,U19695,NA,NA,AV,NA
JC01325,DNA,fin_clip,U19696,NA,NA,AV,NA
JC01326,DNA,fin_clip,U19697,NA,NA,AV,NA
JC01327,DNA,fin_clip,U19698,NA,NA,AV,NA
JC01328,DNA,fin_clip,U19699,NA,NA,AV,NA
JC01329,DNA,fin_clip,U19700,NA,NA,AV,NA
JC01330,DNA,fin_clip,U19701,NA,NA,AV,NA
JC01441,DNA,fin_clip,U19759,NA,NA,AV,NA
JC01591,DNA,fin_clip,U19872,NA,NA,AV,NA
DH00001,DNA,fin_clip,U18042,NA,NA,AV,NA
DH00002,DNA,fin_clip,U18043,NA,NA,AV,NA
DH00003,DNA,fin_clip,U18044,NA,NA,AV,NA
DH00004,DNA,fin_clip,U18045,NA,NA,AV,NA
DH00005,DNA,fin_clip,U18046,NA,NA,AV,NA
DH00006,DNA,fin_clip,U18047,NA,NA,AV,NA
DH00007,DNA,fin_clip,U18048,NA,NA,AV,NA
DH00008,DNA,fin_clip,U18049,NA,NA,AV,NA
DH00009,DNA,fin_clip,U18050,NA,NA,AV,NA
DH00021,DNA,fin_clip,U18099,NA,NA,AV,NA
DH00022,DNA,fin_clip,U18100,NA,NA,AV,NA
DH00023,DNA,fin_clip,U18101,NA,NA,AV,NA
DH00024,DNA,fin_clip,U18102,NA,NA,AV,NA
DH00025,DNA,fin_clip,U18103,NA,NA,AV,NA
DH00026,DNA,fin_clip,U18104,NA,NA,AV,NA
DH00027,DNA,fin_clip,U18105,NA,NA,AV,NA
DH00028,DNA,fin_clip,U18106,NA,NA,AV,NA
DH00029,DNA,fin_clip,U18107,NA,NA,AV,NA
DH00030,DNA,fin_clip,U18108,NA,NA,AV,NA
DH00033,DNA,fin_clip,U18110,NA,NA,AV,NA
DH00036,DNA,fin_clip,U18111,NA,NA,AV,NA
DH00039,DNA,fin_clip,U18112,NA,NA,AV,NA
DS01131,DNA,fin_clip,U18649,NA,NA,AV,NA
DS01132,DNA,fin_clip,U18650,NA,NA,AV,NA
DS01133,DNA,fin_clip,U18651,NA,NA,AV,NA
DS01134,DNA,fin_clip,U18652,NA,NA,AV,NA
DS01135,DNA,fin_clip,U18653,NA,NA,AV,NA
DS01136,DNA,fin_clip,U18654,NA,NA,AV,NA
DS01137,DNA,fin_clip,U18655,NA,NA,AV,NA
DS01138,DNA,fin_clip,U18656,NA,NA,AV,NA
DS01139,DNA,fin_clip,U18657,NA,NA,AV,NA
DS01140,DNA,fin_clip,U18658,NA,NA,AV,NA
DH00061,DNA,fin_clip,U18152,NA,NA,AV,NA
DH00062,DNA,fin_clip,U18153,NA,NA,AV,NA
DH00063,DNA,fin_clip,U18154,NA,NA,AV,NA
DH00064,DNA,fin_clip,U18155,NA,NA,AV,NA
DH00065,DNA,fin_clip,U18156,NA,NA,AV,NA
DH00066,DNA,fin_clip,U18157,NA,NA,AV,NA
DH00131,DNA,fin_clip,U18278,NA,NA,AV,NA
DH00132,DNA,fin_clip,U18279,NA,NA,AV,NA
DH00133,DNA,fin_clip,U18280,NA,NA,AV,NA
DH00134,DNA,fin_clip,U18281,NA,NA,AV,NA
DH00171,DNA,fin_clip,U18348,NA,NA,AV,NA
DH00172,DNA,fin_clip,U18349,NA,NA,AV,NA
DH00173,DNA,fin_clip,U18350,NA,NA,AV,NA
DH00174,DNA,fin_clip,U18351,NA,NA,AV,NA
DH00175,DNA,fin_clip,U18352,NA,NA,AV,NA
DH00176,DNA,fin_clip,U18353,NA,NA,AV,NA
DH00177,DNA,fin_clip,U18354,NA,NA,AV,NA
DH00178,DNA,fin_clip,U18355,NA,NA,AV,NA
DH00179,DNA,fin_clip,U18356,NA,NA,AV,NA
DH00180,DNA,fin_clip,U18357,NA,NA,AV,NA
DH00211,DNA,fin_clip,U18382,NA,NA,AV,NA
DH00212,DNA,fin_clip,U18383,NA,NA,AV,NA
DH00213,DNA,fin_clip,U18384,NA,NA,AV,NA
DH01111,DNA,fin_clip,U18679,NA,NA,AV,NA
DH01112,DNA,fin_clip,U18680,NA,NA,AV,NA
DH01113,DNA,fin_clip,U18681,NA,NA,AV,NA
DH01141,DNA,fin_clip,U18703,NA,NA,AV,NA
DH01142,DNA,fin_clip,U18704,NA,NA,AV,NA
DH01143,DNA,fin_clip,U18705,NA,NA,AV,NA
DH01171,DNA,fin_clip,U18726,NA,NA,AV,NA
DH01172,DNA,fin_clip,U18727,NA,NA,AV,NA
DH01173,DNA,fin_clip,U18728,NA,NA,AV,NA
DH01291,DNA,fin_clip,U18749,NA,NA,AV,NA
DH01292,DNA,fin_clip,U18750,NA,NA,AV,NA
JH00001,DNA,fin_clip,U18880,NA,NA,AV,NA
JH00031,DNA,fin_clip,U18928,NA,NA,AV,NA
JH00231,DNA,fin_clip,U19271,NA,NA,AV,NA
JH00232,DNA,fin_clip,U19272,NA,NA,AV,NA
JH00341,DNA,fin_clip,U19436,NA,NA,AV,NA
JH00342,DNA,fin_clip,U19437,NA,NA,AV,NA
JH00343,DNA,fin_clip,U19438,NA,NA,AV,NA
JH00344,DNA,fin_clip,U19439,NA,NA,AV,NA
JH00345,DNA,fin_clip,U19440,NA,NA,AV,NA
JH00346,DNA,fin_clip,U19441,NA,NA,AV,NA
JH00347,DNA,fin_clip,U19442,NA,NA,AV,NA
JH00348,DNA,fin_clip,U19443,NA,NA,AV,NA
JH00349,DNA,fin_clip,U19444,NA,NA,AV,NA
JH00350,DNA,fin_clip,U19445,NA,NA,AV,NA
JH00351,DNA,fin_clip,U19467,NA,NA,AV,NA
JH00361,DNA,fin_clip,U19478,NA,NA,AV,NA
JH00362,DNA,fin_clip,U19479,NA,NA,AV,NA
JH00363,DNA,fin_clip,U19480,NA,NA,AV,NA
JH00364,DNA,fin_clip,U19481,NA,NA,AV,NA
JH00365,DNA,fin_clip,U19482,NA,NA,AV,NA
JH01141,DNA,fin_clip,U19573,NA,NA,AV,NA
JH01171,DNA,fin_clip,U19614,NA,NA,AV,NA
JH01261,DNA,fin_clip,U19645,NA,NA,AV,NA
JH01262,DNA,fin_clip,U19646,NA,NA,AV,NA
JH01263,DNA,fin_clip,U19647,NA,NA,AV,NA
JH01264,DNA,fin_clip,U19648,NA,NA,AV,NA
JH01265,DNA,fin_clip,U19649,NA,NA,AV,NA
JH01266,DNA,fin_clip,U19650,NA,NA,AV,NA
JH01267,DNA,fin_clip,U19651,NA,NA,AV,NA
JH01321,DNA,fin_clip,U19702,NA,NA,AV,NA
JH01322,DNA,fin_clip,U19703,NA,NA,AV,NA
JH01323,DNA,fin_clip,U19704,NA,NA,AV,NA
JH01324,DNA,fin_clip,U19705,NA,NA,AV,NA
JH01325,DNA,fin_clip,U19706,NA,NA,AV,NA
JH01411,DNA,fin_clip,U19727,NA,NA,AV,NA
JH01412,DNA,fin_clip,U19728,NA,NA,AV,NA
JH01441,DNA,fin_clip,U19760,NA,NA,AV,NA
JH01561,DNA,fin_clip,U19839,NA,NA,AV,NA
S21438DN1,DNA,muscle,U21438,NA,NA,AV,NA
S21436DN1,DNA,muscle,U21436,NA,NA,AV,NA
S21435DN1,DNA,muscle,U21435,NA,NA,AV,NA
S21434DN1,DNA,muscle,U21434,NA,NA,AV,NA
S21431DN1,DNA,muscle,U21431,NA,NA,AV,NA
S21433DN1,DNA,muscle,U21433,NA,NA,AV,NA
S21437DN1,DNA,muscle,U21437,Took DNA sample from right side to avoid predator scars/lesions,NA,AV,NA
S21432DN1,DNA,muscle,U21432,NA,NA,AV,NA
S21439DN1,DNA,muscle,U21439,NA,NA,AV,NA
S21440DN1,DNA,muscle,U21440,NA,NA,AV,NA
S22554DN1,DNA,muscle,U22554,NA,NA,AV,NA
S22556DN1,DNA,muscle,U22556,NA,NA,AV,NA
S22558DN1,DNA,muscle,U22558,NA,NA,AV,NA
S22553DN1,DNA,muscle,U22553,NA,NA,AV,NA
S22551DN1,DNA,muscle,U22551,DNA sample fell on lab bench,NA,AV,NA
S22552DN1,DNA,muscle,U22552,NA,NA,AV,NA
S22559DN1,DNA,muscle,U22559,NA,NA,AV,NA
S22560DN1,DNA,muscle,U22560,NA,NA,AV,NA
S22557DN1,DNA,muscle,U22557,NA,NA,AV,NA
S22555DN1,DNA,muscle,U22555,NA,NA,AV,NA
S20641DN1,DNA,muscle,U20641,NA,NA,AV,NA
S20642DN1,DNA,muscle,U20642,NA,NA,AV,NA
S20643DN1,DNA,muscle,U20643,NA,NA,AV,NA
S20309DN1,DNA,muscle,U20309,NA,NA,AV,NA
S20081DN1,DNA,muscle,U20081,NA,NA,AV,NA
S21058DN1,DNA,muscle,U21058,NA,NA,AV,NA
S21060DN1,DNA,muscle,U21060,NA,NA,AV,NA
S21053DN1,DNA,muscle,U21053,NA,NA,AV,NA
S21056DN1,DNA,muscle,U21056,NA,NA,AV,NA
S21054DN1,DNA,muscle,U21054,NA,NA,AV,NA
S21055DN1,DNA,muscle,U21055,NA,NA,AV,NA
S21059DN1,DNA,muscle,U21059,NA,NA,AV,NA
S21052DN1,DNA,muscle,U21052,NA,NA,AV,NA
S21051DN1,DNA,muscle,U21051,NA,NA,AV,NA
S21057DN1,DNA,muscle,U21057,NA,NA,AV,NA
S21255DN1,DNA,muscle,U21255,NA,NA,AV,NA
S21254DN1,DNA,muscle,U21254,NA,NA,AV,NA
S21253DN1,DNA,muscle,U21253,NA,NA,AV,NA
S21259DN1,DNA,muscle,U21259,NA,NA,AV,NA
S21256DN1,DNA,muscle,U21256,NA,NA,AV,NA
S21260DN1,DNA,muscle,U21260,NA,NA,AV,NA
S21258DN1,DNA,muscle,U21258,NA,NA,AV,NA
S21257DN1,DNA,muscle,U21257,NA,NA,AV,NA
S21251DN1,DNA,muscle,U21251,NA,NA,AV,NA
S21252DN1,DNA,muscle,U21252,NA,NA,AV,NA
S21309DN1,DNA,muscle,U21309,NA,NA,AV,NA
S21519DN1,DNA,muscle,U21519,NA,NA,AV,NA
S21520DN1,DNA,muscle,U21520,NA,NA,AV,NA
S21515DN1,DNA,muscle,U21515,NA,NA,AV,NA
S21514DN1,DNA,muscle,U21514,NA,NA,AV,NA
S21513DN1,DNA,muscle,U21513,NA,NA,AV,NA
S21518DN1,DNA,muscle,U21518,NA,NA,AV,NA
S21517DN1,DNA,muscle,U21517,NA,NA,AV,NA
S21516DN1,DNA,muscle,U21516,NA,NA,AV,NA
S21511DN1,DNA,muscle,U21511,NA,NA,AV,NA
S21512DN1,DNA,muscle,U21512,NA,NA,AV,NA
S20997DN1,DNA,muscle,U20997,NA,NA,AV,NA
S20998DN1,DNA,muscle,U20998,NA,NA,AV,NA
S20994DN1,DNA,muscle,U20994,NA,NA,AV,NA
S20995DN1,DNA,muscle,U20995,NA,NA,AV,NA
S21308DN1,DNA,muscle,U21308,NA,NA,AV,NA
S21310DN1,DNA,muscle,U21310,NA,NA,AV,NA
S21305DN1,DNA,muscle,U21305,NA,NA,AV,NA
S21304DN1,DNA,muscle,U21304,NA,NA,AV,NA
S21303DN1,DNA,muscle,U21303,NA,NA,AV,NA
S21301DN1,DNA,muscle,U21301,NA,NA,AV,NA
S21302DN1,DNA,muscle,U21302,NA,NA,AV,NA
S21306DN1,DNA,muscle,U21306,NA,NA,AV,NA
S20991DN1,DNA,muscle,U20991,NA,NA,AV,NA
S20993DN1,DNA,muscle,U20993,NA,NA,AV,NA
S20992DN1,DNA,muscle,U20992,NA,NA,AV,NA
S20996DN1,DNA,muscle,U20996,NA,NA,AV,NA
S21307DN1,DNA,muscle,U21307,NA,NA,AV,NA
S21221DN1,DNA,muscle,U21221,NA,NA,AV,NA
S21381DN1,DNA,muscle,U21381,NA,NA,AV,NA
S21393DN1,DNA,muscle,U21393,NA,NA,AV,NA
S21398DN1,DNA,muscle,U21398,NA,NA,AV,NA
S21346DN1,DNA,muscle,U21346,NA,NA,AV,NA
S21350DN1,DNA,muscle,U21350,NA,NA,AV,NA
S21345DN1,DNA,muscle,U21345,NA,NA,AV,NA
S21348DN1,DNA,muscle,U21348,NA,NA,AV,NA
S21341DN1,DNA,muscle,U21341,NA,NA,AV,NA
S21344DN1,DNA,muscle,U21344,NA,NA,AV,NA
S21342DN1,DNA,muscle,U21342,NA,NA,AV,NA
S21349DN1,DNA,muscle,U21349,NA,NA,AV,NA
S21347DN1,DNA,muscle,U21347,NA,NA,AV,NA
S21343DN1,DNA,muscle,U21343,NA,NA,AV,NA
S21028DN1,DNA,muscle,U21028,NA,NA,AV,NA
S21030DN1,DNA,muscle,U21030,NA,NA,AV,NA
S21029DN1,DNA,muscle,U21029,NA,NA,AV,NA
S21026DN1,DNA,muscle,U21026,NA,NA,AV,NA
S21021DN1,DNA,muscle,U21021,NA,NA,AV,NA
S21025DN1,DNA,muscle,U21025,NA,NA,AV,NA
S21022DN1,DNA,muscle,U21022,NA,NA,AV,NA
S21023DN1,DNA,muscle,U21023,NA,NA,AV,NA
S21024DN1,DNA,muscle,U21024,NA,NA,AV,NA
S21027DN1,DNA,muscle,U21027,NA,NA,AV,NA
S20845DN1,DNA,muscle,U20845,NA,NA,AV,NA
S20847DN1,DNA,muscle,U20847,NA,NA,AV,NA
S20849DN1,DNA,muscle,U20849,NA,NA,AV,NA
S20846DN1,DNA,muscle,U20846,NA,NA,AV,NA
S20848DN1,DNA,muscle,U20848,NA,NA,AV,NA
S20850DN1,DNA,muscle,U20850,NA,NA,AV,NA
S20843DN1,DNA,muscle,U20843,NA,NA,AV,NA
S20842DN1,DNA,muscle,U20842,NA,NA,AV,NA
S21155DN1,DNA,muscle,U21155,NA,NA,AV,NA
S21151DN1,DNA,muscle,U21151,NA,NA,AV,NA
S21160DN1,DNA,muscle,U21160,NA,NA,AV,NA
S21392DN1,DNA,muscle,U21392,NA,NA,AV,NA
S21391DN1,DNA,muscle,U21391,NA,NA,AV,NA
S21394DN1,DNA,muscle,U21394,NA,NA,AV,NA
S21395DN1,DNA,muscle,U21395,NA,NA,AV,NA
S21396DN1,DNA,muscle,U21396,NA,NA,AV,NA
S21400DN1,DNA,muscle,U21400,NA,NA,AV,NA
S21399DN1,DNA,muscle,U21399,NA,NA,AV,NA
S21397DN1,DNA,muscle,U21397,NA,NA,AV,NA
S21099DN1,DNA,muscle,U21099,NA,NA,AV,NA
S21097DN1,DNA,muscle,U21097,NA,NA,AV,NA
S21100DN1,DNA,muscle,U21100,NA,NA,AV,NA
S21098DN1,DNA,muscle,U21098,NA,NA,AV,NA
S21092DN1,DNA,muscle,U21092,NA,NA,AV,NA
S21091DN1,DNA,muscle,U21091,NA,NA,AV,NA
S21095DN1,DNA,muscle,U21095,NA,NA,AV,NA
S21094DN1,DNA,muscle,U21094,NA,NA,AV,NA
S21093DN1,DNA,muscle,U21093,NA,NA,AV,NA
S21096DN1,DNA,muscle,U21096,NA,NA,AV,NA
S21157DN1,DNA,muscle,U21157,NA,NA,AV,NA
S21156DN1,DNA,muscle,U21156,NA,NA,AV,NA
S21154DN1,DNA,muscle,U21154,NA,NA,AV,NA
S21153DN1,DNA,muscle,U21153,NA,NA,AV,NA
S21159DN1,DNA,muscle,U21159,NA,NA,AV,NA
S21158DN1,DNA,muscle,U21158,NA,NA,AV,NA
S21152DN1,DNA,muscle,U21152,NA,NA,AV,NA
S21139DN1,DNA,muscle,U21139,NA,NA,AV,NA
S21140DN1,DNA,muscle,U21140,NA,NA,AV,NA
S21138DN1,DNA,muscle,U21138,NA,NA,AV,NA
S21137DN1,DNA,muscle,U21137,NA,NA,AV,NA
S21131DN1,DNA,muscle,U21131,NA,NA,AV,NA
S21133DN1,DNA,muscle,U21133,NA,NA,AV,NA
S21132DN1,DNA,muscle,U21132,NA,NA,AV,NA
S21134DN1,DNA,muscle,U21134,NA,NA,AV,NA
S21136DN1,DNA,muscle,U21136,NA,NA,AV,NA
S21135DN1,DNA,muscle,U21135,NA,NA,AV,NA
S21672DN1,DNA,muscle,U21672,NA,NA,AV,NA
S21679DN1,DNA,muscle,U21679,NA,NA,AV,NA
S21678DN1,DNA,muscle,U21678,NA,NA,AV,NA
S21671DN1,DNA,muscle,U21671,NA,NA,AV,NA
S21680DN1,DNA,muscle,U21680,NA,NA,AV,NA
S21675DN1,DNA,muscle,U21675,NA,NA,AV,NA
S20973DN1,DNA,muscle,U20973,NA,NA,AV,NA
S20972DN1,DNA,muscle,U20972,NA,NA,AV,NA
S20975DN1,DNA,muscle,U20975,NA,NA,AV,NA
S20971DN1,DNA,muscle,U20971,NA,NA,AV,NA
S20976DN1,DNA,muscle,U20976,NA,NA,AV,NA
S20977DN1,DNA,muscle,U20977,NA,NA,AV,NA
S20978DN1,DNA,muscle,U20978,NA,NA,AV,NA
S20974DN1,DNA,muscle,U20974,NA,NA,AV,NA
S20979DN1,DNA,muscle,U20979,NA,NA,AV,NA
S20980DN1,DNA,muscle,U20980,NA,NA,AV,NA
S20520DN1,DNA,muscle,U20520,NA,NA,AV,NA
S20518DN1,DNA,muscle,U20518,NA,NA,AV,NA
S20517DN1,DNA,muscle,U20517,NA,NA,AV,NA
S20513DN1,DNA,muscle,U20513,NA,NA,AV,NA
S20514DN1,DNA,muscle,U20514,NA,NA,AV,NA
S20511DN1,DNA,muscle,U20511,NA,NA,AV,NA
S20892DN1,DNA,muscle,U20892,NA,NA,AV,NA
S20893DN1,DNA,muscle,U20893,NA,NA,AV,NA
S20894DN1,DNA,muscle,U20894,NA,NA,AV,NA
S20891DN1,DNA,muscle,U20891,NA,NA,AV,NA
S20900DN1,DNA,muscle,U20900,NA,NA,AV,NA
S20899DN1,DNA,muscle,U20899,NA,NA,AV,NA
S20897DN1,DNA,muscle,U20897,NA,NA,AV,NA
S20898DN1,DNA,muscle,U20898,NA,NA,AV,NA
S20895DN1,DNA,muscle,U20895,NA,NA,AV,NA
S20896DN1,DNA,muscle,U20896,NA,NA,AV,NA
S21673DN1,DNA,muscle,U21673,Dropped DNA sample on lab bench,NA,AV,NA
