sample_id,sample_type,sample_subtype,ufn,sample_comments
S4546CA1,carcass,whole,U4546,NA
S4547CA1,carcass,whole,U4547,NA
S4548CA1,carcass,whole,U4548,NA
S4549CA1,carcass,whole,U4549,NA
S4550CA1,carcass,whole,U4550,NA
S4551CA1,carcass,whole,U4551,NA
S4552CA1,carcass,whole,U4552,NA
S4553CA1,carcass,whole,U4553,NA
S4554CA1,carcass,whole,U4554,NA
S4555CA1,carcass,whole,U4555,NA
S4556CA1,carcass,whole,U4556,NA
S4557CA1,carcass,whole,U4557,NA
S4558CA1,carcass,whole,U4558,NA
S4559CA1,carcass,whole,U4559,NA
S4560CA1,carcass,whole,U4560,NA
S4561CA1,carcass,whole,U4561,NA
S4562CA1,carcass,whole,U4562,NA
S4563CA1,carcass,whole,U4563,NA
S4564CA1,carcass,whole,U4564,NA
S4565CA1,carcass,whole,U4565,NA
S4566CA1,carcass,whole,U4566,NA
S4567CA1,carcass,whole,U4567,NA
S4568CA1,carcass,whole,U4568,NA
S4569CA1,carcass,whole,U4569,NA
S4570CA1,carcass,whole,U4570,NA
S4571CA1,carcass,whole,U4571,NA
S4572CA1,carcass,whole,U4572,NA
S4573CA1,carcass,whole,U4573,NA
S4574CA1,carcass,whole,U4574,NA
S4575CA1,carcass,whole,U4575,NA
S4576CA1,carcass,whole,U4576,NA
S4577CA1,carcass,whole,U4577,NA
S4578CA1,carcass,whole,U4578,NA
S4579CA1,carcass,whole,U4579,NA
S4580CA1,carcass,whole,U4580,NA
S4581CA1,carcass,whole,U4581,NA
S4582CA1,carcass,whole,U4582,Fish slid on to bench top
S4583CA1,carcass,whole,U4583,NA
S4584CA1,carcass,whole,U4584,NA
S4585CA1,carcass,whole,U4585,NA
S4586CA1,carcass,whole,U4586,NA
S4587CA1,carcass,whole,U4587,NA
S4588CA1,carcass,whole,U4588,NA
S4589CA1,carcass,whole,U4589,NA
S4590CA1,carcass,whole,U4590,NA
S4591CA1,carcass,whole,U4591,NA
S4609CA1,carcass,whole,U4609,NA
S4610CA1,carcass,whole,U4610,NA
S4611CA1,carcass,whole,U4611,NA
S4612CA1,carcass,whole,U4612,NA
S4613CA1,carcass,whole,U4613,NA
S4614CA1,carcass,whole,U4614,NA
S4615CA1,carcass,whole,U4615,NA
S4616CA1,carcass,whole,U4616,NA
S4617CA1,carcass,whole,U4617,NA
S4618CA1,carcass,whole,U4618,NA
S4619CA1,carcass,whole,U4619,NA
S4620CA1,carcass,whole,U4620,NA
S4621CA1,carcass,whole,U4621,NA
S4622CA1,carcass,whole,U4622,NA
S4623CA1,carcass,whole,U4623,NA
S4624CA1,carcass,whole,U4624,NA
S4625CA1,carcass,whole,U4625,NA
S4626CA1,carcass,whole,U4626,NA
S4627CA1,carcass,whole,U4627,NA
S4628CA1,carcass,whole,U4628,NA
S4629CA1,carcass,whole,U4629,NA
S4630CA1,carcass,whole,U4630,NA
S4631CA1,carcass,whole,U4631,NA
S4632CA1,carcass,whole,U4632,NA
S4633CA1,carcass,whole,U4633,NA
S4634CA1,carcass,whole,U4634,NA
S4635CA1,carcass,whole,U4635,NA
S4636CA1,carcass,whole,U4636,NA
S4637CA1,carcass,whole,U4637,NA
S4638CA1,carcass,whole,U4638,NA
S4639CA1,carcass,whole,U4639,NA
S4640CA1,carcass,whole,U4640,NA
S4649CA1,carcass,whole,U4649,NA
S4650CA1,carcass,whole,U4650,NA
S4651CA1,carcass,whole,U4651,NA
S4657CA1,carcass,whole,U4657,NA
S4658CA1,carcass,whole,U4658,NA
S4659CA1,carcass,whole,U4659,NA
S4660CA1,carcass,whole,U4660,NA
S4661CA1,carcass,whole,U4661,NA
S4662CA1,carcass,whole,U4662,NA
S4663CA1,carcass,whole,U4663,NA
S4664CA1,carcass,whole,U4664,NA
S4665CA1,carcass,whole,U4665,NA
S4666CA1,carcass,whole,U4666,NA
S4667CA1,carcass,whole,U4667,NA
S4668CA1,carcass,whole,U4668,NA
S4669CA1,carcass,whole,U4669,NA
S4670CA1,carcass,whole,U4670,NA
S4671CA1,carcass,whole,U4671,NA
S4672CA1,carcass,whole,U4672,NA
S4681CA1,carcass,whole,U4681,NA
S4682CA1,carcass,whole,U4682,NA
S4683CA1,carcass,whole,U4683,NA
S4684CA1,carcass,whole,U4684,NA
S4685CA1,carcass,whole,U4685,NA
S4686CA1,carcass,whole,U4686,NA
S4687CA1,carcass,whole,U4687,NA
S4688CA1,carcass,whole,U4688,NA
S4689CA1,carcass,whole,U4689,NA
S4690CA1,carcass,whole,U4690,NA
S4691CA1,carcass,whole,U4691,NA
S4489CA1,carcass,whole,U4489,NA
S4490CA1,carcass,whole,U4490,NA
S4491CA1,carcass,whole,U4491,NA
S4492CA1,carcass,whole,U4492,NA
S4493CA1,carcass,whole,U4493,NA
S4494CA1,carcass,whole,U4494,NA
S4495CA1,carcass,whole,U4495,NA
S4496CA1,carcass,whole,U4496,NA
S4497CA1,carcass,whole,U4497,NA
S715CA1,carcass,whole,U715,NA
S729CA1,carcass,whole,U729,NA
S937CA1,carcass,whole,U937,NA
S938CA1,carcass,whole,U938,NA
S1344CA1,carcass,whole,U1344,NA
S1359CA1,carcass,whole,U1359,NA
S2040CA1,carcass,whole,U2040,NA
S3731CA1,carcass,whole,U3731,NA
S3732CA1,carcass,whole,U3732,NA
S3733CA1,carcass,whole,U3733,NA
S3734CA1,carcass,whole,U3734,NA
S3735CA1,carcass,whole,U3735,NA
S3736CA1,carcass,whole,U3736,NA
S3737CA1,carcass,whole,U3737,NA
S3738CA1,carcass,whole,U3738,NA
S3739CA1,carcass,whole,U3739,NA
S3740CA1,carcass,whole,U3740,NA
S3741CA1,carcass,whole,U3741,NA
S3742CA1,carcass,whole,U3742,NA
S3743CA1,carcass,whole,U3743,NA
S3744CA1,carcass,whole,U3744,NA
S3745CA1,carcass,whole,U3745,NA
S3746CA1,carcass,whole,U3746,NA
S3747CA1,carcass,whole,U3747,NA
S3748CA1,carcass,whole,U3748,NA
S3749CA1,carcass,whole,U3749,NA
S3750CA1,carcass,whole,U3750,NA
S3849CA1,carcass,whole,U3849,NA
S3850CA1,carcass,whole,U3850,NA
S3851CA1,carcass,whole,U3851,NA
S3892CA1,carcass,whole,U3892,NA
S3893CA1,carcass,whole,U3893,NA
S3894CA1,carcass,whole,U3894,NA
S3895CA1,carcass,whole,U3895,NA
S3896CA1,carcass,whole,U3896,NA
S3897CA1,carcass,whole,U3897,NA
S3898CA1,carcass,whole,U3898,NA
S3899CA1,carcass,whole,U3899,NA
S3900CA1,carcass,whole,U3900,NA
S3901CA1,carcass,whole,U3901,NA
S3902CA1,carcass,whole,U3902,NA
S3903CA1,carcass,whole,U3903,NA
S3904CA1,carcass,whole,U3904,NA
S3905CA1,carcass,whole,U3905,NA
S3906CA1,carcass,whole,U3906,NA
S3907CA1,carcass,whole,U3907,NA
S3908CA1,carcass,whole,U3908,NA
S3909CA1,carcass,whole,U3909,NA
S3910CA1,carcass,whole,U3910,NA
S3911CA1,carcass,whole,U3911,NA
S3912CA1,carcass,whole,U3912,NA
S3913CA1,carcass,whole,U3913,NA
S3963CA1,carcass,whole,U3963,NA
S3967CA1,carcass,whole,U3967,NA
S3968CA1,carcass,whole,U3968,NA
S3969CA1,carcass,whole,U3969,NA
S3994CA1,carcass,whole,U3994,NA
S4027CA1,carcass,whole,U4027,NA
S4028CA1,carcass,whole,U4028,NA
S4029CA1,carcass,whole,U4029,NA
S4030CA1,carcass,whole,U4030,NA
S4031CA1,carcass,whole,U4031,NA
S4032CA1,carcass,whole,U4032,NA
S4033CA1,carcass,whole,U4033,NA
S4034CA1,carcass,whole,U4034,NA
S4035CA1,carcass,whole,U4035,NA
S4036CA1,carcass,whole,U4036,NA
S4037CA1,carcass,whole,U4037,NA
S4038CA1,carcass,whole,U4038,NA
S4039CA1,carcass,whole,U4039,NA
S4040CA1,carcass,whole,U4040,NA
S4041CA1,carcass,whole,U4041,NA
S4042CA1,carcass,whole,U4042,NA
S4043CA1,carcass,whole,U4043,NA
S4044CA1,carcass,whole,U4044,NA
S4045CA1,carcass,whole,U4045,NA
S4046CA1,carcass,whole,U4046,NA
S4047CA1,carcass,whole,U4047,NA
S4048CA1,carcass,whole,U4048,NA
S4049CA1,carcass,whole,U4049,NA
S4050CA1,carcass,whole,U4050,NA
S4051CA1,carcass,whole,U4051,NA
S4052CA1,carcass,whole,U4052,NA
S4053CA1,carcass,whole,U4053,NA
S4054CA1,carcass,whole,U4054,NA
S4055CA1,carcass,whole,U4055,NA
S4056CA1,carcass,whole,U4056,NA
S4057CA1,carcass,whole,U4057,NA
S4058CA1,carcass,whole,U4058,NA
S4059CA1,carcass,whole,U4059,NA
S4060CA1,carcass,whole,U4060,NA
S4061CA1,carcass,whole,U4061,NA
S4062CA1,carcass,whole,U4062,NA
S4063CA1,carcass,whole,U4063,NA
S4064CA1,carcass,whole,U4064,NA
S4065CA1,carcass,whole,U4065,NA
S4066CA1,carcass,whole,U4066,NA
S4067CA1,carcass,whole,U4067,NA
S4068CA1,carcass,whole,U4068,NA
S4069CA1,carcass,whole,U4069,NA
S4070CA1,carcass,whole,U4070,NA
S4071CA1,carcass,whole,U4071,NA
S4072CA1,carcass,whole,U4072,NA
S4073CA1,carcass,whole,U4073,NA
S4074CA1,carcass,whole,U4074,NA
S4075CA1,carcass,whole,U4075,NA
S4076CA1,carcass,whole,U4076,NA
S4077CA1,carcass,whole,U4077,NA
S4078CA1,carcass,whole,U4078,NA
S4079CA1,carcass,whole,U4079,NA
S4080CA1,carcass,whole,U4080,NA
S4081CA1,carcass,whole,U4081,NA
S4082CA1,carcass,whole,U4082,NA
S4083CA1,carcass,whole,U4083,NA
S4084CA1,carcass,whole,U4084,NA
S4085CA1,carcass,whole,U4085,NA
S4086CA1,carcass,whole,U4086,NA
S4087CA1,carcass,whole,U4087,NA
S4088CA1,carcass,whole,U4088,NA
S4089CA1,carcass,whole,U4089,NA
S4090CA1,carcass,whole,U4090,NA
S4091CA1,carcass,whole,U4091,NA
S4092CA1,carcass,whole,U4092,NA
S4093CA1,carcass,whole,U4093,NA
S4094CA1,carcass,whole,U4094,NA
S4095CA1,carcass,whole,U4095,NA
S4096CA1,carcass,whole,U4096,NA
S4097CA1,carcass,whole,U4097,NA
S4098CA1,carcass,whole,U4098,NA
S4099CA1,carcass,whole,U4099,NA
S4100CA1,carcass,whole,U4100,NA
S4101CA1,carcass,whole,U4101,NA
S4102CA1,carcass,whole,U4102,NA
S4103CA1,carcass,whole,U4103,NA
S4104CA1,carcass,whole,U4104,NA
S4105CA1,carcass,whole,U4105,NA
S4106CA1,carcass,whole,U4106,NA
S4107CA1,carcass,whole,U4107,NA
S4108CA1,carcass,whole,U4108,NA
S4109CA1,carcass,whole,U4109,NA
S4110CA1,carcass,whole,U4110,NA
S4111CA1,carcass,whole,U4111,NA
S4112CA1,carcass,whole,U4112,NA
S4113CA1,carcass,whole,U4113,NA
S4114CA1,carcass,whole,U4114,NA
S4115CA1,carcass,whole,U4115,NA
S4116CA1,carcass,whole,U4116,NA
S4117CA1,carcass,whole,U4117,NA
S4118CA1,carcass,whole,U4118,NA
S4119CA1,carcass,whole,U4119,NA
S4120CA1,carcass,whole,U4120,NA
S4121CA1,carcass,whole,U4121,NA
S4122CA1,carcass,whole,U4122,NA
S4123CA1,carcass,whole,U4123,NA
S4124CA1,carcass,whole,U4124,NA
S4125CA1,carcass,whole,U4125,NA
S4126CA1,carcass,whole,U4126,NA
S4127CA1,carcass,whole,U4127,NA
S4128CA1,carcass,whole,U4128,NA
S4129CA1,carcass,whole,U4129,NA
S4130CA1,carcass,whole,U4130,NA
S4131CA1,carcass,whole,U4131,NA
S4132CA1,carcass,whole,U4132,NA
S4133CA1,carcass,whole,U4133,NA
S4134CA1,carcass,whole,U4134,NA
S4135CA1,carcass,whole,U4135,NA
S4136CA1,carcass,whole,U4136,NA
S4137CA1,carcass,whole,U4137,NA
S4138CA1,carcass,whole,U4138,NA
S4143CA1,carcass,whole,U4143,NA
S4144CA1,carcass,whole,U4144,NA
S4145CA1,carcass,whole,U4145,NA
S4146CA1,carcass,whole,U4146,NA
S4147CA1,carcass,whole,U4147,NA
S4148CA1,carcass,whole,U4148,NA
S4149CA1,carcass,whole,U4149,NA
S4150CA1,carcass,whole,U4150,NA
S4151CA1,carcass,whole,U4151,NA
S4152CA1,carcass,whole,U4152,NA
S4153CA1,carcass,whole,U4153,NA
S4154CA1,carcass,whole,U4154,NA
S4155CA1,carcass,whole,U4155,NA
S4156CA1,carcass,whole,U4156,NA
S4157CA1,carcass,whole,U4157,NA
S4158CA1,carcass,whole,U4158,NA
S4159CA1,carcass,whole,U4159,NA
S4160CA1,carcass,whole,U4160,NA
S4161CA1,carcass,whole,U4161,NA
S4162CA1,carcass,whole,U4162,NA
S4163CA1,carcass,whole,U4163,NA
S4164CA1,carcass,whole,U4164,NA
S4165CA1,carcass,whole,U4165,NA
S4166CA1,carcass,whole,U4166,NA
S4167CA1,carcass,whole,U4167,NA
S4168CA1,carcass,whole,U4168,NA
S4169CA1,carcass,whole,U4169,NA
S4170CA1,carcass,whole,U4170,NA
S4171CA1,carcass,whole,U4171,NA
S4172CA1,carcass,whole,U4172,NA
S4173CA1,carcass,whole,U4173,NA
S4704CA1,carcass,whole,U4704,NA
S4705CA1,carcass,whole,U4705,NA
S4706CA1,carcass,whole,U4706,NA
S4707CA1,carcass,whole,U4707,NA
S4708CA1,carcass,whole,U4708,NA
S4709CA1,carcass,whole,U4709,NA
S4710CA1,carcass,whole,U4710,NA
S4711CA1,carcass,whole,U4711,NA
S4712CA1,carcass,whole,U4712,NA
S4713CA1,carcass,whole,U4713,NA
S4714CA1,carcass,whole,U4714,NA
S4715CA1,carcass,whole,U4715,NA
S4716CA1,carcass,whole,U4716,NA
S4717CA1,carcass,whole,U4717,NA
S4718CA1,carcass,whole,U4718,NA
S4719CA1,carcass,whole,U4719,NA
S4720CA1,carcass,whole,U4720,NA
S4721CA1,carcass,whole,U4721,NA
S4722CA1,carcass,whole,U4722,NA
S4723CA1,carcass,whole,U4723,NA
S4724CA1,carcass,whole,U4724,NA
S4725CA1,carcass,whole,U4725,NA
S4726CA1,carcass,whole,U4726,NA
S4727CA1,carcass,whole,U4727,NA
S4728CA1,carcass,whole,U4728,NA
S4729CA1,carcass,whole,U4729,NA
S4730CA1,carcass,whole,U4730,NA
S4731CA1,carcass,whole,U4731,NA
S4732CA1,carcass,whole,U4732,NA
S4733CA1,carcass,whole,U4733,NA
S4734CA1,carcass,whole,U4734,NA
S4735CA1,carcass,whole,U4735,NA
S4736CA1,carcass,whole,U4736,NA
S4737CA1,carcass,whole,U4737,NA
S4738CA1,carcass,whole,U4738,NA
S4739CA1,carcass,whole,U4739,NA
S4740CA1,carcass,whole,U4740,NA
S4741CA1,carcass,whole,U4741,NA
S4742CA1,carcass,whole,U4742,NA
S4743CA1,carcass,whole,U4743,NA
S4744CA1,carcass,whole,U4744,NA
S4745CA1,carcass,whole,U4745,NA
S4746CA1,carcass,whole,U4746,NA
S4747CA1,carcass,whole,U4747,NA
S4748CA1,carcass,whole,U4748,NA
S4749CA1,carcass,whole,U4749,NA
S4750CA1,carcass,whole,U4750,NA
S4751CA1,carcass,whole,U4751,NA
S4752CA1,carcass,whole,U4752,NA
S4753CA1,carcass,whole,U4753,NA
S4754CA1,carcass,whole,U4754,NA
S4755CA1,carcass,whole,U4755,NA
S4756CA1,carcass,whole,U4756,NA
S4757CA1,carcass,whole,U4757,NA
S4758CA1,carcass,whole,U4758,NA
S4759CA1,carcass,whole,U4759,NA
S4760CA1,carcass,whole,U4760,NA
S4761CA1,carcass,whole,U4761,NA
S4776CA1,carcass,whole,U4776,NA
S4777CA1,carcass,whole,U4777,NA
S4778CA1,carcass,whole,U4778,NA
S4779CA1,carcass,whole,U4779,NA
S4780CA1,carcass,whole,U4780,NA
S4781CA1,carcass,whole,U4781,NA
S4782CA1,carcass,whole,U4782,NA
S4783CA1,carcass,whole,U4783,NA
S4784CA1,carcass,whole,U4784,NA
S4785CA1,carcass,whole,U4785,NA
S4786CA1,carcass,whole,U4786,NA
S4787CA1,carcass,whole,U4787,NA
S4788CA1,carcass,whole,U4788,NA
S4789CA1,carcass,whole,U4789,NA
S4790CA1,carcass,whole,U4790,NA
S4791CA1,carcass,whole,U4791,NA
S4792CA1,carcass,whole,U4792,NA
S4793CA1,carcass,whole,U4793,NA
S4794CA1,carcass,whole,U4794,NA
S4795CA1,carcass,whole,U4795,NA
S4796CA1,carcass,whole,U4796,NA
S4797CA1,carcass,whole,U4797,NA
S4798CA1,carcass,whole,U4798,NA
S4799CA1,carcass,whole,U4799,NA
S4800CA1,carcass,whole,U4800,NA
S4801CA1,carcass,whole,U4801,NA
S4802CA1,carcass,whole,U4802,NA
S4803CA1,carcass,whole,U4803,NA
S4804CA1,carcass,whole,U4804,NA
S4805CA1,carcass,whole,U4805,NA
S4806CA1,carcass,whole,U4806,NA
S4807CA1,carcass,whole,U4807,NA
S4808CA1,carcass,whole,U4808,NA
S4809CA1,carcass,whole,U4809,NA
S4810CA1,carcass,whole,U4810,NA
S4811CA1,carcass,whole,U4811,NA
S4812CA1,carcass,whole,U4812,NA
S4813CA1,carcass,whole,U4813,NA
S4814CA1,carcass,whole,U4814,NA
S4815CA1,carcass,whole,U4815,NA
S4816CA1,carcass,whole,U4816,NA
S4817CA1,carcass,whole,U4817,NA
S4818CA1,carcass,whole,U4818,NA
S4819CA1,carcass,whole,U4819,NA
S4820CA1,carcass,whole,U4820,NA
S4821CA1,carcass,whole,U4821,NA
S4822CA1,carcass,whole,U4822,NA
S4823CA1,carcass,whole,U4823,NA
S4824CA1,carcass,whole,U4824,NA
S4825CA1,carcass,whole,U4825,NA
S4826CA1,carcass,whole,U4826,NA
S4827CA1,carcass,whole,U4827,NA
S4828CA1,carcass,whole,U4828,NA
S4829CA1,carcass,whole,U4829,NA
S4830CA1,carcass,whole,U4830,NA
S4831CA1,carcass,whole,U4831,NA
S4834CA1,carcass,whole,U4834,NA
S4835CA1,carcass,whole,U4835,NA
S4836CA1,carcass,whole,U4836,NA
S4837CA1,carcass,whole,U4837,NA
S4838CA1,carcass,whole,U4838,NA
S4839CA1,carcass,whole,U4839,NA
S4840CA1,carcass,whole,U4840,NA
S4841CA1,carcass,whole,U4841,NA
S4842CA1,carcass,whole,U4842,NA
S4843CA1,carcass,whole,U4843,NA
S4844CA1,carcass,whole,U4844,NA
S4845CA1,carcass,whole,U4845,NA
S4846CA1,carcass,whole,U4846,NA
S4847CA1,carcass,whole,U4847,NA
S4848CA1,carcass,whole,U4848,NA
S4849CA1,carcass,whole,U4849,NA
S4850CA1,carcass,whole,U4850,NA
S4851CA1,carcass,whole,U4851,NA
S4852CA1,carcass,whole,U4852,NA
S4853CA1,carcass,whole,U4853,NA
S4854CA1,carcass,whole,U4854,NA
S4855CA1,carcass,whole,U4855,NA
S4856CA1,carcass,whole,U4856,NA
S4857CA1,carcass,whole,U4857,NA
S4858CA1,carcass,whole,U4858,NA
S4859CA1,carcass,whole,U4859,NA
S4860CA1,carcass,whole,U4860,NA
S4861CA1,carcass,whole,U4861,NA
S4862CA1,carcass,whole,U4862,NA
S4863CA1,carcass,whole,U4863,NA
S4864CA1,carcass,whole,U4864,NA
S4865CA1,carcass,whole,U4865,NA
S4866CA1,carcass,whole,U4866,NA
S4867CA1,carcass,whole,U4867,NA
S4868CA1,carcass,whole,U4868,NA
S4869CA1,carcass,whole,U4869,NA
S4870CA1,carcass,whole,U4870,NA
S4871CA1,carcass,whole,U4871,NA
S4872CA1,carcass,whole,U4872,NA
S4873CA1,carcass,whole,U4873,NA
S4874CA1,carcass,whole,U4874,NA
S4875CA1,carcass,whole,U4875,NA
S4876CA1,carcass,whole,U4876,NA
S4877CA1,carcass,whole,U4877,NA
S4878CA1,carcass,whole,U4878,NA
S4879CA1,carcass,whole,U4879,NA
S4880CA1,carcass,whole,U4880,NA
S4881CA1,carcass,whole,U4881,NA
S4882CA1,carcass,whole,U4882,NA
S4883CA1,carcass,whole,U4883,NA
S4884CA1,carcass,whole,U4884,NA
S4885CA1,carcass,whole,U4885,NA
S4886CA1,carcass,whole,U4886,NA
S4887CA1,carcass,whole,U4887,NA
S4888CA1,carcass,whole,U4888,NA
S4889CA1,carcass,whole,U4889,NA
S4890CA1,carcass,whole,U4890,NA
S4891CA1,carcass,whole,U4891,NA
S4892CA1,carcass,whole,U4892,NA
S4893CA1,carcass,whole,U4893,NA
S4894CA1,carcass,whole,U4894,NA
S4901CA1,carcass,whole,U4901,NA
S4902CA1,carcass,whole,U4902,NA
S4903CA1,carcass,whole,U4903,NA
S4904CA1,carcass,whole,U4904,NA
S4905CA1,carcass,whole,U4905,NA
S4906CA1,carcass,whole,U4906,NA
S4908CA1,carcass,whole,U4908,NA
S4909CA1,carcass,whole,U4909,NA
S4910CA1,carcass,whole,U4910,NA
S4911CA1,carcass,whole,U4911,NA
S4912CA1,carcass,whole,U4912,NA
S4913CA1,carcass,whole,U4913,NA
S4914CA1,carcass,whole,U4914,NA
S4915CA1,carcass,whole,U4915,NA
S4916CA1,carcass,whole,U4916,NA
S4918CA1,carcass,whole,U4918,NA
S4919CA1,carcass,whole,U4919,NA
S4920CA1,carcass,whole,U4920,NA
S4921CA1,carcass,whole,U4921,NA
S4922CA1,carcass,whole,U4922,NA
S4923CA1,carcass,whole,U4923,NA
S4924CA1,carcass,whole,U4924,NA
S4925CA1,carcass,whole,U4925,NA
S4926CA1,carcass,whole,U4926,NA
S4927CA1,carcass,whole,U4927,NA
S4928CA1,carcass,whole,U4928,NA
S4929CA1,carcass,whole,U4929,NA
S4930CA1,carcass,whole,U4930,NA
S4931CA1,carcass,whole,U4931,NA
S4932CA1,carcass,whole,U4932,NA
S4933CA1,carcass,whole,U4933,NA
S4934CA1,carcass,whole,U4934,NA
S4935CA1,carcass,whole,U4935,NA
S4936CA1,carcass,whole,U4936,NA
S4937CA1,carcass,whole,U4937,NA
S4938CA1,carcass,whole,U4938,NA
S4939CA1,carcass,whole,U4939,NA
S4940CA1,carcass,whole,U4940,NA
S4941CA1,carcass,whole,U4941,NA
S4942CA1,carcass,whole,U4942,NA
S4943CA1,carcass,whole,U4943,NA
S4944CA1,carcass,whole,U4944,NA
S4945CA1,carcass,whole,U4945,NA
S4946CA1,carcass,whole,U4946,NA
S4947CA1,carcass,whole,U4947,NA
S4948CA1,carcass,whole,U4948,NA
S4949CA1,carcass,whole,U4949,NA
S4950CA1,carcass,whole,U4950,NA
S4951CA1,carcass,whole,U4951,NA
S4952CA1,carcass,whole,U4952,NA
S4953CA1,carcass,whole,U4953,NA
S4954CA1,carcass,whole,U4954,NA
S4955CA1,carcass,whole,U4955,NA
S4956CA1,carcass,whole,U4956,NA
S4957CA1,carcass,whole,U4957,NA
S4960CA1,carcass,whole,U4960,NA
S4965CA1,carcass,whole,U4965,NA
S4970CA1,carcass,whole,U4970,NA
S4971CA1,carcass,whole,U4971,NA
S4972CA1,carcass,whole,U4972,NA
S4973CA1,carcass,whole,U4973,NA
S4974CA1,carcass,whole,U4974,NA
S4975CA1,carcass,whole,U4975,NA
S4976CA1,carcass,whole,U4976,NA
S4977CA1,carcass,whole,U4977,NA
S4978CA1,carcass,whole,U4978,NA
S4979CA1,carcass,whole,U4979,NA
S4980CA1,carcass,whole,U4980,NA
S4998CA1,carcass,whole,U4998,NA
S4999CA1,carcass,whole,U4999,NA
S5000CA1,carcass,whole,U5000,NA
S5001CA1,carcass,whole,U5001,NA
S5002CA1,carcass,whole,U5002,NA
S5003CA1,carcass,whole,U5003,NA
S5004CA1,carcass,whole,U5004,NA
S5005CA1,carcass,whole,U5005,NA
S5006CA1,carcass,whole,U5006,NA
S5007CA1,carcass,whole,U5007,NA
S5008CA1,carcass,whole,U5008,NA
S5009CA1,carcass,whole,U5009,NA
S5010CA1,carcass,whole,U5010,NA
S5011CA1,carcass,whole,U5011,NA
S5012CA1,carcass,whole,U5012,NA
S5013CA1,carcass,whole,U5013,NA
S5014CA1,carcass,whole,U5014,NA
S5015CA1,carcass,whole,U5015,NA
S5016CA1,carcass,whole,U5016,NA
S5017CA1,carcass,whole,U5017,NA
S5018CA1,carcass,whole,U5018,NA
S5019CA1,carcass,whole,U5019,NA
S5020CA1,carcass,whole,U5020,NA
S5021CA1,carcass,whole,U5021,NA
S5022CA1,carcass,whole,U5022,NA
S5023CA1,carcass,whole,U5023,NA
S5024CA1,carcass,whole,U5024,NA
S5025CA1,carcass,whole,U5025,NA
S5026CA1,carcass,whole,U5026,NA
S5027CA1,carcass,whole,U5027,NA
S5028CA1,carcass,whole,U5028,NA
S5029CA1,carcass,whole,U5029,NA
S5030CA1,carcass,whole,U5030,NA
S5031CA1,carcass,whole,U5031,NA
S5032CA1,carcass,whole,U5032,NA
S5033CA1,carcass,whole,U5033,NA
S5034CA1,carcass,whole,U5034,NA
S5035CA1,carcass,whole,U5035,NA
S5036CA1,carcass,whole,U5036,NA
S5037CA1,carcass,whole,U5037,NA
S5038CA1,carcass,whole,U5038,NA
S5039CA1,carcass,whole,U5039,NA
S5040CA1,carcass,whole,U5040,NA
S5041CA1,carcass,whole,U5041,NA
S5042CA1,carcass,whole,U5042,NA
S5043CA1,carcass,whole,U5043,NA
S5045CA1,carcass,whole,U5045,NA
S5046CA1,carcass,whole,U5046,NA
S5047CA1,carcass,whole,U5047,NA
S5048CA1,carcass,whole,U5048,NA
S5049CA1,carcass,whole,U5049,NA
S5050CA1,carcass,whole,U5050,NA
S5051CA1,carcass,whole,U5051,NA
S5052CA1,carcass,whole,U5052,NA
S5053CA1,carcass,whole,U5053,NA
S5054CA1,carcass,whole,U5054,NA
S5055CA1,carcass,whole,U5055,NA
S5056CA1,carcass,whole,U5056,NA
S5057CA1,carcass,whole,U5057,NA
S5058CA1,carcass,whole,U5058,NA
S5059CA1,carcass,whole,U5059,NA
S5060CA1,carcass,whole,U5060,NA
S5061CA1,carcass,whole,U5061,NA
S5062CA1,carcass,whole,U5062,NA
S5063CA1,carcass,whole,U5063,NA
S5064CA1,carcass,whole,U5064,NA
S5065CA1,carcass,whole,U5065,NA
S5066CA1,carcass,whole,U5066,NA
S5067CA1,carcass,whole,U5067,NA
S5068CA1,carcass,whole,U5068,NA
S5069CA1,carcass,whole,U5069,NA
S5070CA1,carcass,whole,U5070,NA
S10187CA1,carcass,whole,U10187,NA
S10186CA1,carcass,whole,U10186,NA
S12740CA1,carcass,whole,U12740,NA
S12736CA1,carcass,whole,U12736,NA
S12735CA1,carcass,whole,U12735,NA
S12988CA1,carcass,whole,U12988,NA
S12981CA1,carcass,whole,U12981,NA
S12982CA1,carcass,whole,U12982,NA
S12983CA1,carcass,whole,U12983,NA
S12987CA1,carcass,whole,U12987,NA
S12989CA1,carcass,whole,U12989,NA
S12986CA1,carcass,whole,U12986,NA
S12990CA1,carcass,whole,U12990,NA
S12985CA1,carcass,whole,U12985,NA
S12984CA1,carcass,whole,U12984,NA
S12827CA1,carcass,whole,U12827,NA
S12822CA1,carcass,whole,U12822,NA
S10182CA1,carcass,whole,U10182,NA
S10183CA1,carcass,whole,U10183,NA
S10185CA1,carcass,whole,U10185,NA
S10189CA1,carcass,whole,U10189,NA
S10181CA1,carcass,whole,U10181,NA
S10184CA1,carcass,whole,U10184,NA
S10190CA1,carcass,whole,U10190,NA
S12824CA1,carcass,whole,U12824,NA
S12821CA1,carcass,whole,U12821,NA
S12825CA1,carcass,whole,U12825,NA
S12823CA1,carcass,whole,U12823,NA
S12830CA1,carcass,whole,U12830,NA
S12829CA1,carcass,whole,U12829,NA
S12828CA1,carcass,whole,U12828,NA
S12826CA1,carcass,whole,U12826,NA
S12745CA1,carcass,whole,U12745,NA
